homeTeamAbbrev,awayTeamAbbrev,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder,bestBets,bestBetReturn,bestBetPercent
ARMY,CCU,NCAAF,124.0,-148.0,-3.0,-110.0,-110.0,41.0,-112.0,-108.0,23.189886798735635,35.09982941506894,Army Black Knights,Coastal Carolina Chanticleers,19.67090349842743,22.270558542115147,2023.0,0.28262447521267053,0.6901732240613063,0.8838637789518905,0.08946145878926565,0.24660188509356515,0.7533981149064348,0.2643913183260288,0.013277029301263987,0.5969538309918893,0.07152633831155843,0.22166914432025367,0.0071462938476463045,0.6376091001933173,0.07791429779510456,0.021529389326688173,0.0,0.01813663956745558,0.001729868307102897,0.0,0.0,-0.5064886020533919,0.0,0.2,0.0635206855506806,0.2,0.13460557346035854,-0.8939201657183273,0.0,-0.36097723983097907,0.0,0.2,0.052490179049724084,-0.017451088445607665,0.0,0.2,0.23100066597614408,-0.3549031836460255,0.0,-0.27491905784084514,0.0,-0.018556428420408777,0.0,0.2,0.2042441695225632,-0.2928095086153004,0.0,-0.3355770484851176,0.0,awayCoverOver,0.23100066597614408,0.2
IOWA,ILL,NCAAF,-142.0,120.0,3.0,-105.0,-115.0,32.5,-108.0,-112.0,27.711077695121865,7.35985013872268,Iowa Hawkeyes,Illinois Fighting Illini,14.49022659128099,13.620654250887592,2023.0,0.7717554523715551,0.21124424521292492,0.7721239465915478,0.2278760534084094,0.8094351874011516,0.1905648125988484,0.5472182759019087,0.22453717646964627,0.2099608310034087,0.001283414209516236,0.5739729559732614,0.22706658150742792,0.18166055733023453,0.000508605348108714,0.0,0.012283782693657066,0.0,0.0,0.011809840385122283,0.0004739423085347817,0.2,0.10135212902127387,-0.6958248727922114,0.0,0.2,0.09741070535378138,-0.6369027667741719,0.0,0.2,0.07589199345222349,-0.4839645102354446,0.0,0.2,0.21150814347823532,-0.09390038784143409,0.0,-0.06267127668974398,0.0,-0.39191209200720967,0.0,0.2,0.17652625911845946,-0.07091334472833502,0.0,-0.11954033261480168,0.0,-0.31578613979489484,0.0,homeCoverOver,0.21150814347823532,0.2
IU,MSU,NCAAF,-170.0,142.0,3.5,-108.0,-112.0,47.0,-108.0,-112.0,22.09124483587931,30.7370377011545,Indiana Hoosiers,Michigan State Spartans,18.75129625148915,20.138685822731,2023.0,0.23052492319660425,0.7694750768033326,0.6768170853308438,0.2991876615921194,0.29475061531921853,0.7052493846807815,0.19526031950848508,0.031184652615883286,0.4815567658223589,0.26800300897623613,0.2230654600323634,0.048060333775858596,0.4309949899921992,0.23805003535594196,0.0,0.04630872823931423,0.0,0.0,0.027805140523878415,0.01687568115997531,-0.6005081597510632,0.0,0.2,0.09130127907554733,0.2,0.06069991434965841,-0.4857221574247068,0.0,-0.9041733386381099,0.0,0.2,0.1413407021854982,-0.10169159211200016,0.0,0.2,0.151536439050322,-0.3344060445101985,0.0,-0.015716754986463022,0.0,-0.15408722927231452,0.0,0.2,0.20168733067272965,-0.4255414902162516,0.0,0.025214849701177156,0.002276123350721576,awayWinOver,0.20168733067272965,0.2
UVA,DUKE,NCAAF,130.0,-155.0,-3.0,-110.0,-110.0,46.0,-108.0,-112.0,17.664815340505978,34.03096957747315,Virginia Cavaliers,Duke Blue Devils,16.11486546294721,17.908719167551382,2023.0,0.17303855717397784,0.8062882611378887,0.7018036973570142,0.2889363907787717,0.14696861547143175,0.8530313845285682,0.1627005981304766,0.00950557667314282,0.5239413125493259,0.2739194190947574,0.13161045301559707,0.005042768145705874,0.552563059409605,0.2817743331742577,0.016106781479521465,0.0,0.013459960183067386,0.00234351906862878,0.0,0.0,-0.7366190299346465,0.0,0.2,0.10785551788901207,0.2,0.07032438713010918,-0.507454851549004,0.0,-0.5092093726274669,0.0,0.2,0.08067484265133534,-0.1497245518208381,0.0,0.2,0.18562080603630388,-0.3699942023792929,0.0,-0.004272374355527131,0.0,-0.12156434202358743,0.0,0.2,0.15032497966568958,-0.29195939061676995,0.0,-0.05861697811756328,0.0,awayCoverOver,0.18562080603630388,0.2
JVST,LT,NCAAF,-325.0,260.0,8.5,-112.0,-108.0,54.5,-110.0,-110.0,33.2560956678512,14.035935118455482,Jacksonville State Gamecocks,Louisiana Tech Bulldogs,18.366003947786275,16.42512856828976,2023.0,0.7346441346481734,0.2653558653517736,0.3909764810664134,0.6090235189335335,0.8469037713948752,0.15309622860512484,0.2099528930102264,0.5246912416379469,0.18102358805618704,0.08433227729558655,0.25624969674869713,0.582482170354211,0.12624004086049292,0.018684283452611878,0.0,0.10408773245473481,0.0,0.0,0.046296803738470706,0.057790928716264095,0.2,0.07811527954537989,-0.528059800068311,0.0,-0.2789493897605319,0.0,0.17894938976042024,0.02911171281420619,0.2,0.021497909441736598,-0.17263599116213485,0.0,-0.09274714798202405,0.0,-0.12456462535568344,0.0,0.2,0.17882707646259766,-0.2573347834150154,0.0,-0.23958383875217143,0.0,-0.022611740934993796,0.0,0.2,0.0912410851771055,-0.14849045531184946,0.0,homeCoverUnder,0.17882707646259766,0.2
USU,BOIS,NCAAF,164.0,-198.0,-4.0,-110.0,-110.0,64.5,-110.0,-110.0,26.82611732456036,35.30744709149989,Utah State Aggies,Boise State Broncos,22.585393509965684,11.811482172492624,2023.0,0.36088147285689554,0.6089574310128392,0.44121015203446756,0.5587898479654917,0.29220742252853216,0.7077925774714678,0.32606446719364157,0.03481700566325395,0.09757410906232071,0.5113833219505185,0.2673168676543756,0.010010359932004937,0.1527683823373163,0.5401440001919592,0.05379385538621178,0.0,0.03762269749649038,0.0161711578897214,0.0,0.0,-0.34214890700051936,0.0,0.17881060512696223,0.02906657500533675,-0.17345868072761816,0.0,0.07345868072753253,0.00490561615839051,-0.1393734173930946,0.0,0.12922188086497421,0.008433482067819003,0.07078585628214218,0.013228082866933678,-0.24425387992922448,0.0,-0.3307826134036953,0.0,0.2,0.1722870583799775,0.08595965667773592,0.029851812807663088,-0.30029665384593707,0.0,-0.23503658067888492,0.0,0.2,0.1100426561101846,awayCoverUnder,0.1722870583799775,0.2
KU,KSU,NCAAF,285.0,-360.0,-10.0,-112.0,-108.0,57.5,-108.0,-112.0,28.34685414748365,34.88412961211495,Kansas Jayhawks,Kansas State Wildcats,18.26532841813205,13.651210772512288,2023.0,0.5902314455828226,0.3582577065423273,0.7398665981267175,0.26013340187324424,0.28800244512629947,0.7119975548737005,0.5012226590450267,0.08900878653779583,0.2016502101603092,0.15660749638201807,0.2576052793655063,0.008471838780337523,0.4447632742731166,0.24530895362009006,0.2803036734760674,0.0,0.20611933519142578,0.07418433828464165,0.0,0.0,0.13129066463558392,0.015390391625404778,-0.33482397039195916,0.0,0.2,0.08498565261177267,-0.5685171880287223,0.0,0.03817874166184315,0.00415420649741301,-0.32481124758097746,0.0,0.2,0.16589254110286952,-0.09294380823072057,0.0,-0.26408858302119803,0.0,-0.16165382573797513,0.0,0.1417870702181594,0.12886390473152579,0.06446414706292258,0.00606721433456316,-0.14916379893344028,0.0,-0.2861636142530859,0.0,homeCoverOver,0.16589254110286952,0.2
ASU,ORE,NCAAF,1200.0,-2400.0,-24.5,-110.0,-110.0,54.0,-110.0,-110.0,6.146886248349724,48.702337486490826,Arizona State Sun Devils,Oregon Ducks,16.51598552244999,20.397439926509296,2023.0,0.27477428231619266,0.7252257176837601,0.7541491266141183,0.22685197470570662,0.09975526105884519,0.9002447389411548,0.26271705548508695,0.010718601708598749,0.4914320711290312,0.2161333729971079,0.09571721947280767,1.0932839313235912e-06,0.6503629942290845,0.22685030658641808,0.1709823581145854,0.0,0.15893092310005325,0.010716933589310208,0.0,0.0,-0.5229740071359954,0.0,0.2,0.07690436493379932,0.2,0.08794784834357246,-0.6236108531180161,0.0,0.0247348661470823,0.007341763239768934,-1.4938815264711311,0.0,-0.01655678713419828,0.0,0.2,0.15776254778193477,-0.3640092006745078,0.0,-0.080785803897927,0.0,0.057754046486779446,0.07945232187492249,0.2,0.05884447170317562,-0.041980388945962406,0.0,-0.5541089796899274,0.0,awayCoverOver,0.15776254778193477,0.2
ORST,WASH,NCAAF,-122.0,102.0,1.5,-110.0,-110.0,62.5,-108.0,-112.0,37.39442538741507,37.48992738077454,Oregon State Beavers,Washington Huskies,18.930868384143867,17.564168070250297,2023.0,0.4396545403282279,0.5603454596717262,0.8910259805825507,0.10897401941740355,0.49739031933671346,0.5026096806632865,0.40553844250465765,0.034116097823570286,0.48548753807789297,0.07485792159383324,0.4290875489562013,0.03846908521136358,0.414825670575445,0.05795032491864689,0.0,0.02790209383933699,0.0,0.0,0.023549106451543688,0.004352987387793299,-0.17672546531072142,0.0,0.07672546531062507,0.005351633661029038,0.2,0.14321000733550102,-0.8889750788351043,0.0,-0.11579349107249598,0.0,0.014972112686116368,0.00022864744145148331,0.18372442851385828,0.09046250389575343,0.2,0.15731882802532926,-0.3359543627804258,0.0,-0.2796026448453111,0.0,0.2,0.10036128426934093,0.2,0.12273437170769622,-0.3556009618331596,0.0,-0.2761098435499181,0.0,awayCoverOver,0.15731882802532926,0.2
ND,WAKE,NCAAF,-2800.0,1300.0,24.5,-112.0,-108.0,46.5,-110.0,-110.0,34.77618775985852,11.98483132833732,Notre Dame Fighting Irish,Wake Forest Demon Deacons,17.707499980391233,14.70222961171385,2023.0,0.3879217279501644,0.6120782720497882,0.5962982381592964,0.40370176184065615,0.8822685235535024,0.11773147644649762,0.2336224863913463,0.1542992415588181,0.3626757517679501,0.24940252028183804,0.47526972702931586,0.4008709674520007,0.10965840679415989,0.001945240580104521,0.0,0.48821896653115215,0.0,0.0,0.24164724063796958,0.24657172589318255,-0.29760593674565156,0.0,0.19312280586355934,0.03453372050427227,0.15222630013452243,0.02106622404785974,-0.25222630013462205,0.0,-2.4142128169484307,0.0,0.04986466694238205,0.03232430512057096,-0.06000874487633712,0.0,0.1248681964574837,0.04178673818393993,-0.16972403753742019,0.0,-0.030671166180162662,0.0,-0.060169327022402685,0.0,0.07505515793268146,0.14494421032207272,-0.21048518820922313,0.0,-0.03684429534760226,0.0,awayWinOver,0.14494421032207272,0.07505515793268146
USC,UCLA,NCAAF,-218.0,180.0,5.0,-110.0,-110.0,63.5,-110.0,-110.0,28.707414220722484,32.69682659083741,USC Trojans,UCLA Bruins,16.295441514160153,21.37987347715112,2023.0,0.24543721500839777,0.7435323715487587,0.47867586809733975,0.5213241319026031,0.3875195888692148,0.6124804111307852,0.09857307789046199,0.1468641371179358,0.3762395379383651,0.3672928336103935,0.13813138000305647,0.22491768071468474,0.32744963198096244,0.2605602509982921,0.0,0.10658143226655696,0.0,0.0,0.035695049844081825,0.07088638242247512,-0.5845818484823647,0.0,0.2,0.0838941782277079,-0.09478067699558657,0.0,-0.005219323004533538,0.0,-0.947687707395897,0.0,0.2,0.14298903023323972,-0.24287651381769632,0.0,0.13996663564229134,0.0517193400055779,-0.17629338670102793,0.0,0.127631028159785,0.043004753481686905,-0.3460644739278107,0.0,0.17284035197658598,0.12995097463054706,-0.2105218245017845,0.0,0.09057410180249717,0.03568595544038168,awayWin,0.14298903023323972,0.2
TLSA,UNT,NCAAF,114.0,-135.0,-2.0,-108.0,-112.0,69.5,-110.0,-110.0,31.547259191904043,29.727344245539022,Tulsa Golden Hurricane,North Texas Mean Green,17.916162783612144,22.96083622170586,2023.0,0.5923454227760618,0.39720207875144475,0.34360354564467116,0.6563964543552644,0.5533520373503686,0.44664796264963136,0.12883720620094244,0.4635082165751195,0.21194730583542853,0.18525477291601622,0.11533261774170209,0.4173540201813186,0.2184689918423769,0.20751357137984217,0.01832798599834539,0.0,0.0037026523986481053,0.014625333599697286,0.0,0.0,0.1520784793742086,0.021414688785899624,-0.27793159304693704,0.0,-0.37843255414619065,0.0,0.2,0.05062410075382822,0.1615555788857797,0.02975423377879609,-0.30037728777336636,0.0,-0.19622353775392978,0.0,-0.08998859231191686,0.0,0.2,0.14114204739928798,-0.12690814933838374,0.0,-0.17096750596648494,0.0,-0.11839782201866755,0.0,0.2,0.14139558850831865,-0.13407540647367416,0.0,homeWinUnder,0.14139558850831865,0.2
AFA,UNLV,NCAAF,-155.0,130.0,3.0,-110.0,-110.0,46.5,-108.0,-112.0,30.913251009422503,27.181070558706512,Air Force Falcons,UNLV Rebels,18.137131955068185,16.801124301003718,2023.0,0.5075657265644189,0.4477290651463899,0.8674923372357122,0.13250766276423595,0.6171517438441873,0.38284825615581275,0.4453768669820794,0.06218885958233955,0.38934685346967923,0.05838221167671067,0.5092631643195699,0.08170488847214144,0.314531385418842,0.042133179684442766,0.0,0.038697117938153135,0.0,0.0,0.03111768055353698,0.007579437384616163,-0.03411197421472034,0.0,-0.15976896319258127,0.0,0.2,0.13414519656486693,-0.8390837549398197,0.0,0.02373694680267746,0.00036351138291170377,-0.09188385449356207,0.0,0.2,0.12779737409881045,0.16149120177926105,0.06989281411565482,-0.29712575360450355,0.0,-0.3023908872977297,0.0,0.2,0.12287284617860728,0.11468630828147819,0.045114616123813456,-0.35350606485859726,0.0,-0.24379721443960414,0.0,over,0.13414519656486693,0.2
GT,SYR,NCAAF,-245.0,200.0,6.5,-110.0,-110.0,53.0,-112.0,-108.0,36.61437605759606,17.04442986090876,Georgia Tech Yellow Jackets,Syracuse Orange,17.93228001863306,24.0161982373934,2023.0,0.7453322901407664,0.2546677098591789,0.5423446099199333,0.45026482144707797,0.8078342796792257,0.19216572032077428,0.3051015506702844,0.4337352041480695,0.237243059249649,0.016529617299008443,0.3480095481704452,0.44529323076352206,0.18096165523786034,0.0033972353314758565,0.0,0.05502810860660546,0.0,0.0,0.04290799750016084,0.01155802661545258,0.2,0.08458141987192902,-0.5651978092957242,0.0,0.02977057303025854,0.0007913276951338916,-0.1434491713900779,0.0,0.2,0.02751251141986355,-0.21175141951883858,0.0,0.03885693406886076,0.0039407380588549765,-0.05500097935201803,0.0,0.2,0.11922911025297918,-0.3504369434103167,0.0,-0.042403896038869016,0.0,0.005953461912616809,0.00016587655692650122,0.12090330723341797,0.024996112586962826,-0.20509706690043297,0.0,homeCoverUnder,0.11922911025297918,0.2
SC,UK,NCAAF,-122.0,102.0,2.0,-108.0,-112.0,52.0,-110.0,-110.0,22.73229951399817,31.392903067493343,South Carolina Gamecocks,Kentucky Wildcats,22.468743721989544,14.465668168306486,2023.0,0.26329747702665285,0.729573965209188,0.5354609691437118,0.43263582586448857,0.2970132564910323,0.7029867435089677,0.24947357315470647,0.010813725491403619,0.28020702151264026,0.4207308329391938,0.2658190686860444,0.013870357309485767,0.2488226568052343,0.41154257440519876,0.0,0.012530485439163687,0.0,0.0,0.010565121054972749,0.0019653643841909363,-0.532341247784562,0.0,0.2,0.07619585825776404,0.024468035201794747,0.0005442588605784264,-0.19146476568457405,0.0,-0.5606305705899083,0.0,0.2,0.08400664437762298,-0.03057360104129858,0.0,0.004424271134341462,5.1088596933136773e-05,-0.35828563066852037,0.0,0.1987886233373523,0.10313915276541887,-0.03142017476090114,0.0,-0.013826763892236249,0.0,-0.38537241301056047,0.0,0.2,0.11771086744081344,awayWinUnder,0.11771086744081344,0.2
