oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Philadelphia Eagles,San Francisco 49ers,DraftKings,22.0,25.0,NFL,124.0,-148.0,-3.0,-115.0,-105.0,47.0,-105.0,-115.0,PHI,SF,18.498874630372978,27.90404167484696,Philadelphia Eagles,San Francisco 49ers,8.193266586971628,8.76247674372667,2023.0,0.28078899999999996,0.697902,0.4382779999999999,0.530496,0.24862450000000003,0.7513755,0.22695300000000002,0.046825,0.201343,0.472496,0.20339400000000002,0.029349,0.2223,0.492748,0.021673,0.0,0.010975000000000002,0.009076999999999998,0.0,0.0,-0.5463036500000001,0.0,0.3806991,0.13803029022934285,-0.15153010000000017,0.0,-0.009433600000000042,0.0,-0.3573234838709677,0.0,0.38341123999999993,0.09932714794482266,-0.06476284905660379,0.0,-0.08287657295373663,0.0,-0.334445,0.0,0.27343788679245284,0.19813593652383396,-0.032987602373887204,0.0,-0.12029911894273132,0.0,-0.27493031034482757,0.0,0.25460152112676054,0.13807072061292844
Tennessee Titans,Indianapolis Colts,DraftKings,20.5,21.5,NFL,100.0,-120.0,-1.0,-108.0,-112.0,42.0,-108.0,-112.0,TEN,IND,16.73972348536178,23.157107058046183,Tennessee Titans,Indianapolis Colts,8.082352013767762,8.479964379633017,2023.0,0.319165,0.6667,0.431232,0.560286,0.30484849999999997,0.6951515,0.209474,0.10678300000000002,0.21755100000000002,0.443587,0.20204299999999997,0.08584499999999999,0.22175800000000004,0.45350299999999993,0.0,0.0,0.0,0.0,0.0,0.0,-0.41613680000000014,0.0,0.29340399999999994,0.07686241715714279,-0.18303743999999994,0.0,0.06780631999999992,0.004105086635662844,-0.39030300000000007,0.0,0.3293333000000001,0.09038368540740843,-0.08223301107011072,0.0,-0.07771277358490561,0.0,-0.23028001886792449,0.0,0.2279230465116279,0.13402820103834562,-0.0779419122807018,0.0,-0.08584753359683792,0.0,-0.24180912186379927,0.0,0.2322491538461538,0.13323098357176838
Marist Red Foxes,Manhattan Jaspers,DraftKings,68.25,60.75,NCAAB,-340.0,270.0,7.5,-108.0,-112.0,129.0,-110.0,-110.0,MRST,MAN,72.04583324459243,59.09813480614387,Marist Red Foxes,Manhattan Jaspers,10.053981606946673,10.327132078840668,2024.0,0.647428,0.352412,0.545089,0.427404,0.8154245,0.1845755,0.34913700000000003,0.280931,0.19595199999999996,0.14647299999999996,0.43642800000000004,0.34741,0.09817400000000001,0.071982,0.0,0.15874700000000003,0.0,0.0,0.08729100000000001,0.06647900000000001,0.26665024,0.06583550971486817,-0.37288656000000003,0.0,0.044686900000000085,0.0018153809378272786,-0.20245159999999995,0.0,0.18786780000000003,0.010380679493188265,-0.11743357407407407,0.0,0.10627767164179111,0.030270448552128983,-0.11211236781609207,0.0,0.012621671641791066,0.00042694167468895706,-0.18054883908045982,0.0,0.053045687074829984,0.004136352028343943,-0.050642171617161724,0.0,-0.09652877551020411,0.0,-0.08115628382838284,0.0
New England Patriots,Los Angeles Chargers,DraftKings,17.25,21.75,NFL,185.0,-225.0,-4.5,-112.0,-108.0,39.0,-105.0,-115.0,NE,LAC,19.058281582355388,22.07538278337281,New England Patriots,Los Angeles Chargers,8.228223916376812,8.414258942929646,2023.0,0.507757,0.492265,0.521952,0.46610199999999996,0.390526,0.6094740000000001,0.279489,0.22274,0.24246299999999998,0.243362,0.241684,0.125046,0.268458,0.31452800000000003,0.098062,0.0,0.025995000000000008,0.07116600000000001,0.0,0.0,-0.043555159999999926,0.0,-0.056088799999999994,0.0,0.020001599999999953,0.00038101333577142806,-0.14788070000000003,0.0,0.061080594594594584,0.006902052216654047,-0.26920949999999977,0.0,0.012633074074074102,0.00043090531351481446,-0.03200692753623191,0.0,-0.08326787401574803,0.0,-0.04765261538461538,0.0,0.07538663157894737,0.02591513764693895,-0.13348815384615387,0.0,-0.07702189838337184,0.0,-0.08869082352941171,0.0
SMU Mustangs,Texas A&M-Commerce Lions,DraftKings,77.5,61.0,NCAAB,-1650.0,950.0,16.5,-108.0,-112.0,138.5,-108.0,-112.0,SMU,TAMC,80.88614174507586,52.387361945333836,SMU Mustangs,Texas A&M-Commerce Lions,9.890559999281653,10.491797987312228,2024.0,0.7978090000000001,0.20202,0.357875,0.6419539999999999,0.9758975,0.024102500000000027,0.27936700000000003,0.5184420000000001,0.07850800000000001,0.123512,0.34728000000000003,0.62666,0.009073000000000003,0.012901,0.0,0.176131,0.0,0.0,0.06791299999999999,0.10821799999999998,0.5794427200000002,0.3108832090379617,-0.6917176,0.0,-0.3356200000000001,0.0,0.24094247999999985,0.05183328452549136,0.5782062499999996,0.020261967729640083,-0.07862355263157891,0.0,0.013450763837638435,0.0004903014595811474,-0.2692248301886792,0.0,0.3367220000000001,0.30046151900260015,-0.21621203100775194,0.0,-0.28033538461538454,0.0,-0.042484075962539024,0.0,0.25701643564356436,0.06671802267283163,-0.03938178601694915,0.0
Ohio State Buckeyes,Minnesota Golden Gophers,DraftKings,77.25,64.25,NCAAB,-950.0,625.0,13.0,-105.0,-115.0,141.5,-108.0,-112.0,OSU,MINN,77.0280640160164,66.76698003939437,Ohio State Buckeyes,Minnesota Golden Gophers,9.987112080277386,10.160151923477937,2024.0,0.41011699999999995,0.5622010000000001,0.56396,0.435852,0.7641595,0.2358405,0.228951,0.18116600000000002,0.31990299999999994,0.24229799999999999,0.42262299999999997,0.330725,0.128687,0.096154,0.0,0.315737,0.0,0.0,0.17856600000000003,0.13717100000000002,-0.2092601500000001,0.0,0.058732150000000094,0.0029995351683673945,0.09303680000000003,0.008014672365037053,-0.1959937599999999,0.0,-1.4763252500000004,0.0,0.11357498,0.0806204755125025,-0.05041457971014493,0.0,0.05832723076923069,0.00884537120793844,-0.12210585185185177,0.0,-0.05600987401574806,0.0,-0.08833009734513286,0.0,0.061456058641975314,0.04894793898372457,-0.2832887614678899,0.0,0.025096924528301895,0.00801176349631246
Missouri Tigers,Wichita State Shockers,DraftKings,76.75,69.75,NCAAB,-305.0,245.0,7.0,-110.0,-110.0,146.5,-110.0,-110.0,MIZ,WICH,70.43320258626758,72.4681061353576,Missouri Tigers,Wichita State Shockers,10.149558650061817,10.05314233509579,2024.0,0.252121,0.724765,0.40048900000000004,0.599264,0.44326600000000005,0.556734,0.10203700000000002,0.15008400000000002,0.28891900000000004,0.435846,0.173606,0.255824,0.216035,0.326616,0.0,0.154442,0.0,0.0,0.062036,0.092406,-0.5705458999999999,0.0,0.42200649999999995,0.16189953276568184,-0.2589730999999999,0.0,0.15845440000000005,0.022825269890327304,-1.2547726999999997,0.0,0.3758091020408163,0.3460195788829754,-0.23810049999999996,0.0,0.019570136363636415,0.0010110942264490977,-0.17185387878787875,0.0,0.22215130303030303,0.13028717179648247,-0.36301348051948046,0.0,0.07579081395348836,0.03211034341170348,-0.2274071688311688,0.0,0.20615374597495528,0.23757146141544072
New York Jets,Atlanta Falcons,DraftKings,15.5,17.5,NFL,110.0,-130.0,-2.0,-110.0,-110.0,33.0,-110.0,-110.0,NYJ,ATL,13.989829327146492,16.227050260407744,New York Jets,Atlanta Falcons,7.905854254140116,8.0497403543853,2023.0,0.536336,0.45745100000000005,0.43445800000000007,0.545653,0.4787835,0.5212165,0.22174999999999997,0.304301,0.21061400000000002,0.237225,0.212978,0.213268,0.21517999999999998,0.252538,0.014479,0.0,0.0024720000000000002,0.011186,0.0,0.0,0.02630560000000004,0.0006290769012363651,-0.1393528999999999,0.0,-0.18763819999999992,0.0,0.045871300000000115,0.0019128874215363792,0.004950318181818236,2.6956215111364008e-05,-0.10120205000000004,0.0,-0.0730416666666667,0.0,-0.08839584848484844,0.0,0.040778651515151476,0.0043900518272005995,-0.051704924242424205,0.0,-0.04849110299003323,0.0,-0.11457630252100848,0.0,-0.04810475747508308,0.0,-0.06152166386554625,0.0
Maine Black Bears,Brown Bears,DraftKings,69.5,68.0,NCAAB,-120.0,-110.0,1.5,-110.0,-120.0,137.5,-110.0,-120.0,ME,BRWN,68.21095500772842,67.23345867560927,Maine Black Bears,Brown Bears,10.158091156752391,10.172738630818982,2024.0,0.48539,0.514381,0.443016,0.5567550000000001,0.5269739999999999,0.47302600000000006,0.215095,0.270295,0.22792099999999996,0.28646000000000005,0.22697599999999998,0.286143,0.20342700000000002,0.255515,0.0,0.027729000000000004,0.0,0.0,0.011880999999999997,0.015848,-0.080681,0.0,-0.06836180000000003,0.0,-0.16966639999999994,0.0,0.024861000000000244,0.0005150577675000147,-0.04065720000000006,0.0,-0.10664539999999989,0.0,-0.08221749999999997,0.0,-0.08091060000000008,0.0,-0.021587000000000023,0.0,-0.015887457627118573,0.0,-0.08223360000000005,0.0,-0.09830519696969692,0.0,-0.01633877966101699,0.0,-0.04227900000000001,0.0
New Orleans Saints,Detroit Lions,DraftKings,21.75,25.75,NFL,164.0,-198.0,-4.0,-110.0,-110.0,47.5,-112.0,-108.0,NO,DET,18.45660543564689,26.95024294120165,New Orleans Saints,Detroit Lions,8.190619123201882,8.706447657803299,2023.0,0.319492,0.6574669999999999,0.422127,0.577876,0.26280549999999997,0.7371945,0.23323000000000002,0.086262,0.18073,0.476737,0.20284100000000002,0.04875500000000001,0.207769,0.518219,0.045477000000000004,0.0,0.018872000000000003,0.026605,0.0,0.0,-0.4290668000000001,0.0,0.2806806999999998,0.07161968668408177,-0.2250907600000001,0.0,0.12198207999999988,0.013777433186228134,-0.18670334146341466,0.0,0.21683960999999996,0.023747180032804092,-0.060551609195402284,0.0,-0.13316655172413794,0.0,-0.2546850149253731,0.0,0.28148961194029853,0.21235355636920364,0.0035512500000000335,5.044550625000056e-05,-0.22046397297297296,0.0,-0.18439328431372548,0.0,0.2646500526315789,0.13307533568000524
Houston Texans,Denver Broncos,DraftKings,25.25,21.75,NFL,-170.0,142.0,3.5,102.0,-122.0,47.0,-110.0,-110.0,HOU,DEN,26.61720235770872,23.808157045938945,Houston Texans,Denver Broncos,8.686798702190746,8.519265781546464,2023.0,0.491725,0.508257,0.604088,0.356389,0.591842,0.408158,0.2696179999999999,0.200292,0.33447000000000005,0.156097,0.30589,0.23983699999999997,0.27651099999999995,0.09669700000000002,0.0,0.07934600000000001,0.0,0.0,0.036272,0.039545,-0.006583823529411781,0.0,-0.09166946000000009,0.0,0.16858479999999992,0.025837122537309083,-0.3515831,0.0,-0.10202660000000008,0.0,-0.008632140845070413,0.0,0.014239678321678217,0.0005799177346959348,0.06502465587044542,0.010443668501542538,-0.07932618181818182,0.0,-0.18556413360323878,0.0,-0.03603610837438426,0.0,0.07665216022099441,0.0212695042728929,-0.1346275320197045,0.0,-0.15283421546961323,0.0
Fordham Rams,Tulane Green Wave,DraftKings,76.5,79.5,NCAAB,136.0,-162.0,-3.0,-110.0,-110.0,156.0,-108.0,-112.0,FOR,TULN,68.50936514367793,81.74314280595354,Fordham Rams,Tulane Green Wave,10.195789635572842,9.881899603850975,2024.0,0.22461199999999998,0.753513,0.33003000000000005,0.64387,0.1756145,0.8243855,0.07741999999999999,0.140981,0.244994,0.48882000000000003,0.05791,0.104455,0.26615300000000003,0.52817,0.039884,0.0,0.013543,0.025281000000000005,0.0,0.0,-0.6283148000000001,0.0,0.48237729999999995,0.21153441777753634,-0.39353759999999993,0.0,0.24500440000000012,0.05359567501728575,-0.4305513088235293,0.0,0.5398900099999999,0.17992668080111116,-0.2668262686567164,0.0,-0.03672465671641795,0.0,-0.18814505363984677,0.0,0.29296559386973187,0.22401327028967058,-0.2074674647887324,0.0,-0.08164178672985778,0.0,-0.15362713256484145,0.0,0.2991263106796117,0.18432169246603894
Western Illinois Leathernecks,South Dakota Coyotes,DraftKings,71.25,70.25,NCAAB,-110.0,-110.0,1.0,-105.0,-115.0,141.5,-110.0,-110.0,WIU,SDAK,60.36536001957436,79.16696984354937,Western Illinois Leathernecks,South Dakota Coyotes,10.362718462268791,9.886451178113882,2024.0,0.077993,0.9111429999999999,0.44521499999999997,0.554617,0.094575,0.905425,0.037525,0.040468000000000004,0.402797,0.5083460000000001,0.042418000000000004,0.04627100000000001,0.397075,0.502296,0.0,0.0,0.0,0.0,0.0,0.0,-0.89011435,0.0,0.8089574499999999,0.569054048617828,-0.1650485000000001,0.0,0.06469570000000002,0.0038050305440818313,-0.9013925000000002,0.0,0.8013925000000001,0.5838453991420457,-0.3150299450549451,0.0,0.17042229182879381,0.0746424569090989,-0.31100892307692307,0.0,0.31704094163424135,0.25832344378787886,-0.32030245454545453,0.0,0.16869431818181824,0.07512852068522731,-0.31498998484848484,0.0,0.31377175757575754,0.2599151698497551
Portland Pilots,Air Force Falcons,DraftKings,69.75,65.75,NCAAB,-192.0,160.0,4.0,-105.0,-115.0,135.5,-110.0,-110.0,PORT,AFA,66.95549660668736,70.43803697558882,Portland Pilots,Air Force Falcons,10.19091859726588,10.078098144850724,2024.0,0.28865499999999994,0.6869010000000001,0.5524920000000001,0.44734699999999994,0.4039445,0.5960555000000001,0.16089299999999998,0.12776200000000001,0.377781,0.30912,0.21725199999999997,0.173167,0.31989399999999996,0.26247499999999996,0.0,0.07748100000000001,0.0,0.0,0.042541,0.034940000000000006,-0.4582572500000002,0.0,0.3268371500000002,0.09288915010445443,0.06023320000000021,0.003298216711127298,-0.1605713000000002,0.0,-0.7404820600000002,0.0,0.34359018750000014,0.1888867471140564,-0.14647220146520148,0.0,0.1356724396887159,0.047306017990096816,-0.1917390989010989,0.0,0.040295097276264624,0.004172895801774324,-0.1947206315789474,0.0,0.14815006060606054,0.08691582421201448,-0.2620082631578948,0.0,0.0762313131313131,0.023012403882828256
Illinois State Redbirds,Murray State Racers,DraftKings,70.5,69.0,NCAAB,-125.0,105.0,1.5,-110.0,-110.0,139.5,-110.0,-110.0,ILST,MUR,65.7054343943362,71.42064858561935,Illinois State Redbirds,Murray State Racers,10.226714521589388,10.074584465943804,2024.0,0.30746799999999996,0.692337,0.43421,0.5655950000000001,0.345207,0.654793,0.13574899999999998,0.171719,0.298461,0.39387599999999995,0.146309,0.186051,0.276332,0.365419,0.0,0.024892,0.0,0.0,0.010559999999999998,0.014332,-0.4543172000000001,0.0,0.35390769999999994,0.1138642364720818,-0.18815900000000008,0.0,0.08774950000000015,0.006999977045681849,-0.4732842499999999,0.0,0.3260244285714285,0.11160652442659277,-0.19161880303030301,0.0,0.0327265303030303,0.002827508074182422,-0.14202380303030304,0.0,0.16428357575757568,0.07125120621615509,-0.20356436065573771,0.0,0.02764883848797256,0.002224573564925917,-0.14753465573770494,0.0,0.14734992783505152,0.06318192358801514
Colorado Buffaloes,Pepperdine Waves,DraftKings,85.0,66.5,NCAAB,-2400.0,1200.0,18.5,-110.0,-110.0,151.5,-110.0,-110.0,COLO,PEPP,83.92621168324094,65.19440317600987,Colorado Buffaloes,Pepperdine Waves,9.862500395505428,10.213692345140052,2024.0,0.506675,0.49314099999999994,0.43353699999999995,0.566279,0.9063305000000001,0.09366949999999985,0.21393600000000002,0.29273899999999997,0.219601,0.27354,0.387995,0.512445,0.040116,0.04747899999999999,0.0,0.393765,0.0,0.0,0.174059,0.219706,-0.03598250000000003,0.0,-0.06440390000000018,0.0,-0.18957230000000014,0.0,0.08918589999999993,0.007231022508009085,-1.3417374999999963,0.0,0.018141958333333166,0.0039495678260207615,-0.08381551515151514,0.0,-0.07600468181818182,0.0,0.024837106060606018,0.0016285680509096924,-0.001634242424242427,0.0,-0.2301918686868687,0.0,-0.00018139714525608475,0.0,0.019965202020202077,0.00039462319879040556,0.0074907128463476,0.0013365587545041294
