homeTeamAbbrev,teamName,observedRecord,observedWinPercent,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
LA,Los Angeles Kings,17 - 10,0.6296296296296297,0.8709677419354839,3.490884438306647,2.315567174596579,1.1753172637100677,0.1581161472799159,0.007166483992298329,8.0,4.0,2.0,1.0,4.974386525231715,1.0
NYR,New York Rangers,20 - 9,0.6896551724137931,0.967741935483871,3.6891578081517364,2.2893368155041776,1.3998209926475589,0.0904319828791438,-0.008319185284704947,19.0,1.0,1.0,6.0,4.804683064410033,2.0
VGK,Vegas Golden Knights,21 - 11,0.65625,0.9032258064516129,3.3598418938300627,2.457362407245206,0.9024794865848569,0.1013174096612694,-0.02524031740545706,31.0,3.0,3.0,3.0,4.022680932442943,3.0
BOS,Boston Bruins,19 - 10,0.6551724137931034,0.7096774193548387,3.1683316626573372,2.557474788955566,0.6108568737017714,0.1389572285807468,-0.020610559746637575,30.0,8.5,7.0,2.0,3.3689070539625208,4.0
DAL,Dallas Stars,18 - 12,0.6,0.8064516129032258,3.624443582703155,2.7250187828882426,0.8994247998149123,0.0713462335981102,0.0037065936853610897,12.0,5.5,4.0,7.0,3.287135171068427,5.0
COL,Colorado Avalanche,19 - 12,0.6129032258064516,0.8064516129032258,3.4174224742018833,2.604082902142203,0.8133395720596801,0.0670043017686118,-0.020247897945699186,29.0,5.5,6.0,8.0,3.116568504625286,6.0
VAN,Vancouver Canucks,21 - 11,0.65625,0.6451612903225806,3.6288008350157277,2.79055400369395,0.8382468313217779,0.0908261173058496,-0.03449363977885159,32.0,12.0,5.0,5.0,2.8425411576227924,7.0
TOR,Toronto Maple Leafs,16 - 12,0.5714285714285714,0.9354838709677419,3.3287914942048547,2.827122484289769,0.5016690099150858,0.0103995856686393,-0.0061851835552831,18.0,2.0,9.0,15.0,2.4757488162443964,8.0
WPG,Winnipeg Jets,18 - 12,0.6,0.5806451612903226,2.980658482247252,2.5462232381828556,0.4344352440643964,0.0917914071007727,-0.0006668843685063495,14.0,14.0,10.0,4.0,2.0650775692911276,9.0
NJ,New Jersey Devils,16 - 13,0.5517241379310345,0.7096774193548387,3.4207282722140318,2.8480889320870437,0.572639340126988,0.0258931720439444,-0.0163004201038459,25.0,8.5,8.0,11.0,1.920611336141837,10.0
FLA,Florida Panthers,18 - 13,0.5806451612903226,0.6774193548387096,2.9116058071451767,2.4916199993064363,0.4199858078387404,0.0253652938952922,-0.014862770460415673,24.0,10.0,11.0,13.0,1.5863059014319403,11.0
PHI,Philadelphia Flyers,17 - 13,0.5666666666666667,0.6451612903225806,2.962551675659351,2.6342225178890364,0.3283291577703147,0.038463940804712,0.0037863414243385967,11.0,12.0,13.0,10.0,1.503153760977376,12.0
OTT,Ottawa Senators,11 - 15,0.4230769230769231,0.7419354838709677,3.308281482207486,2.971288410265632,0.3369930719418539,-0.0612995995094252,0.009949528771810233,5.0,7.0,12.0,25.0,0.644051939012986,13.0
EDM,Edmonton Oilers,13 - 15,0.4642857142857143,0.6451612903225806,3.107356916026023,2.785116202253547,0.32224071377247565,-0.0502066414123319,-0.0018366312026973873,15.0,12.0,14.0,23.0,0.3997713771909527,14.0
NYI,New York Islanders,14 - 16,0.4666666666666667,0.3870967741935484,3.008895580759953,3.120136677304563,-0.11124109654461023,0.0565345360544299,-0.011555120238608213,21.0,20.5,17.0,9.0,0.16588612587795293,15.0
PIT,Pittsburgh Penguins,14 - 16,0.4666666666666667,0.5161290322580645,3.0030053275866417,3.1797903713380893,-0.17678504375144755,0.0062148584724351,-0.01715025800795968,26.0,15.0,19.0,16.0,-0.06296089579181607,16.0
NSH,Nashville Predators,18 - 13,0.5806451612903226,0.41935483870967744,2.9122693488191844,2.9371930167722136,-0.02492366795302914,0.0181868363098705,-0.019286719896834417,28.0,17.5,16.0,14.0,-0.07004909497025297,17.0
DET,Detroit Red Wings,15 - 16,0.4838709677419355,0.3225806451612903,3.1318896017776017,3.2928415810180973,-0.16095197924049565,0.0254126710792489,-0.01176311055352323,22.0,24.0,18.0,12.0,-0.5268370655826178,18.0
CAR,Carolina Hurricanes,16 - 15,0.5161290322580645,0.3870967741935484,3.1341425416280093,3.0379004691246787,0.09624207250333061,-0.0397301282881859,-0.01155037212475841,20.0,20.5,15.0,21.0,-0.741159697016738,19.0
TB,Tampa Bay Lightning,14 - 18,0.4375,0.45161290322580644,3.0399919362608254,3.2879650529864857,-0.24797311672566025,-0.0318751678743225,-0.01812680110954867,27.0,16.0,20.0,20.0,-0.8709188828030323,20.0
ARI,Arizona Coyotes,15 - 15,0.5,0.3870967741935484,2.8249034559177346,3.105204070963986,-0.28030061504625126,-0.0092322329678797,0.006671852557475397,9.0,20.5,21.0,17.0,-0.8760142607801644,21.0
CGY,Calgary Flames,13 - 19,0.40625,0.3870967741935484,2.6169003801357587,2.899228652122306,-0.2823282719865472,-0.0811512765789218,0.010592124033780534,3.0,20.5,22.0,28.0,-1.7669931324476025,22.0
STL,St. Louis Blues,15 - 15,0.5,0.25806451612903225,2.778463873469453,3.189278062014418,-0.41081418854496476,-0.0307536461658456,-0.005549507228103002,17.0,26.0,24.0,19.0,-1.8007629396687226,23.0
MTL,Montreal Canadiens,14 - 17,0.4516129032258064,0.41935483870967744,2.7376374093393405,3.117201300338079,-0.37956389099873844,-0.116765009577126,0.010130865163332873,4.0,17.5,23.0,29.0,-2.2185103010955984,24.0
BUF,Buffalo Sabres,13 - 19,0.40625,0.1935483870967742,2.7562743325774695,3.227596635164466,-0.4713223025869966,-0.0566456009800165,0.009483507748746654,6.0,28.0,25.0,24.0,-2.4435624621573857,25.0
WSH,Washington Capitals,15 - 13,0.5357142857142857,0.16129032258064516,2.4405827554266857,3.1615677822077233,-0.7209850267810376,-0.0275401407718384,-0.012700199314944705,23.0,29.0,27.0,18.0,-2.5436681792681703,26.0
MIN,Minnesota Wild,12 - 17,0.4137931034482758,0.3225806451612903,2.7029991473894657,3.576570745083653,-0.8735715976941871,-0.0724717971084295,0.0024210320722328846,13.0,24.0,29.0,26.0,-2.703800240197757,27.0
CBJ,Columbus Blue Jackets,10 - 22,0.3125,0.12903225806451613,2.7737416032070423,3.468193880663926,-0.6944522774568838,-0.0414108369644458,0.007297317461382772,7.0,30.0,26.0,22.0,-2.7993465783733886,28.0
SEA,Seattle Kraken,10 - 23,0.303030303030303,0.3225806451612903,2.818623765066875,3.9448170951481787,-1.1261933300813038,-0.0803166016190328,-0.004412224503274015,16.0,24.0,30.0,27.0,-3.1438598244969977,29.0
ANA,Anaheim Ducks,12 - 19,0.3870967741935484,0.22580645161290322,2.619506256009703,3.364364711732232,-0.7448584557225288,-0.1168130679442697,0.025666671245278137,2.0,27.0,28.0,30.0,-3.437821704463084,30.0
SJ,San Jose Sharks,10 - 21,0.3225806451612903,0.06451612903225806,2.760239323531778,4.0515886334574684,-1.2913493099256903,-0.1501971667787955,0.028498209729171966,1.0,31.0,31.0,31.0,-5.194576251594081,31.0
CHI,Chicago Blackhawks,9 - 21,0.3,0.0,2.266882988138658,3.921289054872095,-1.6544060667334373,-0.1540893333927893,0.003953969231925319,10.0,32.0,32.0,32.0,-5.976667724824874,32.0
