homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
LA,Los Angeles Kings,0.9354838709677419,3.5212092127745156,2.1347047657201084,1.3865044470544072,1.1713643710326258,1.0099075666031923,9.0,2.0,2.0,1.0,5.33431232664759,1.0
NYR,New York Rangers,1.0,3.667205876534056,2.1499984245412125,1.5172074519928436,1.0963333416448866,0.9993920143076708,16.0,1.0,1.0,5.0,4.811859621241934,2.0
BOS,Boston Bruins,0.7741935483870968,3.2014137864367873,2.336220622165363,0.8651931642714241,1.1508227074454909,0.9826918297583663,30.0,6.5,7.0,2.0,3.8720601820241605,3.0
VGK,Vegas Golden Knights,0.8709677419354839,3.3357467991853236,2.3416725556533864,0.9940742435319372,1.106203480799304,0.9794573065565055,31.0,3.5,3.0,3.0,3.8339048508939992,4.0
COL,Colorado Avalanche,0.8064516129032258,3.397222207253671,2.46299284650977,0.9342293607439007,1.071082599624969,0.9833415139023897,29.0,5.0,5.0,8.0,3.1013612219093405,5.0
DAL,Dallas Stars,0.7741935483870968,3.5758092953502056,2.6338681240046333,0.9419411713455723,1.077719311206915,1.0063421302798792,11.0,6.5,4.0,7.0,3.0751164958051675,6.0
VAN,Vancouver Canucks,0.6451612903225806,3.578300487612009,2.663634996258959,0.9146654913530501,1.0983301693295282,0.9679732849246767,32.0,12.0,6.0,4.0,2.8275934157099387,7.0
WPG,Winnipeg Jets,0.7419354838709677,2.9474241415927227,2.385909191740611,0.5615149498521119,1.095884402459837,1.0027666970260485,14.0,8.0,9.0,6.0,2.7197631297612253,8.0
TOR,Toronto Maple Leafs,0.8709677419354839,3.357215379814191,2.8309566631965617,0.5262587166176291,1.0094405666884878,0.9972352107608824,19.0,3.5,10.0,15.0,2.0903843495533225,9.0
NJ,New Jersey Devils,0.6774193548387096,3.438946947512891,2.802988536358077,0.6359584111548138,1.0273014810965468,0.9869064004444194,25.0,10.5,8.0,12.0,1.7423541640108502,10.0
PHI,Philadelphia Flyers,0.7096774193548387,2.910746281055164,2.5785010307727934,0.33224525028237073,1.0393826229074876,1.0065925862551586,10.0,9.0,12.0,10.0,1.6384281217471592,11.0
FLA,Florida Panthers,0.6774193548387096,2.8858518376454563,2.4421051516018553,0.443746686043601,1.026838722525426,0.989186470891251,23.0,10.5,11.0,13.0,1.5042559275282992,12.0
NYI,New York Islanders,0.4838709677419355,3.0109482356958823,3.026686172906268,-0.015737937210385855,1.0593449920950475,0.9914690673567436,20.0,16.0,16.0,9.0,0.6460927215610717,13.0
PIT,Pittsburgh Penguins,0.5483870967741935,3.001499276819126,3.106027604901304,-0.1045283280821776,1.006325451496157,0.985355402076015,26.0,15.0,18.0,16.0,0.1260878412649956,14.0
NSH,Nashville Predators,0.45161290322580644,2.9122582092902323,2.931827812215144,-0.019569602924911944,1.0159999670661284,0.9839987027994073,28.0,17.5,17.0,14.0,-0.0024566209143899176,15.0
OTT,Ottawa Senators,0.6129032258064516,3.2988066289255875,3.0291503603217245,0.26965626860386305,0.9382044133076776,1.0123678326842662,6.0,13.0,13.0,25.0,-0.017788196969062864,16.0
EDM,Edmonton Oilers,0.5806451612903226,3.090301514879437,2.8290533238302404,0.2612481910491966,0.9485605896132838,1.001129160450104,15.0,14.0,14.0,23.0,-0.018257944792763214,17.0
DET,Detroit Red Wings,0.41935483870967744,3.0786745821526837,3.2761641275247357,-0.197489545372052,1.0273411641771084,0.9883612100882396,24.0,20.0,19.0,11.0,-0.19594942054009268,18.0
CAR,Carolina Hurricanes,0.45161290322580644,3.1869660982862995,3.087227450100798,0.0997386481855016,0.9598043760528604,0.9908400767054942,21.0,17.5,15.0,21.0,-0.542136559394736,19.0
ARI,Arizona Coyotes,0.41935483870967744,2.814657565710347,3.115449961171374,-0.300792395461027,0.9905137955462942,1.0108995349354926,7.0,20.0,21.0,17.0,-0.7691242051648961,20.0
TB,Tampa Bay Lightning,0.41935483870967744,3.0533992871023434,3.306815766661097,-0.2534164795587537,0.966666773096939,0.9845281577262105,27.0,20.0,20.0,20.0,-1.0020762473678873,21.0
