homeTeamAbbrev,teamName,observedRecord,observedWinPercent,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
LA,Los Angeles Kings,18 - 9,0.6666666666666666,0.8709677419354839,3.4875597610867497,2.3135155077304543,1.1740442533562954,0.1584507456536553,0.010174314470791182,6.0,4.0,2.0,1.0,4.958491143823691,1.0
NYR,New York Rangers,20 - 9,0.6896551724137931,0.967741935483871,3.680467225432569,2.2980273982233443,1.3824398272092249,0.0920725765396432,0.0020310211203014646,14.0,1.0,1.0,4.0,4.789571265521377,2.0
VGK,Vegas Golden Knights,21 - 11,0.65625,0.9032258064516129,3.353673743643782,2.4581542133454652,0.8955195302983165,0.1004548146398929,-0.025393768810235716,31.0,3.0,4.0,3.0,3.9912105970483718,3.0
BOS,Boston Bruins,19 - 10,0.6551724137931034,0.7096774193548387,3.172257226383412,2.564301913401534,0.6079553129818782,0.1403079990547697,-0.02073673007833548,30.0,8.5,7.0,2.0,3.3663843788098884,4.0
DAL,Dallas Stars,18 - 12,0.6,0.7741935483870968,3.6355646968220396,2.730026701027423,0.9055379957946168,0.0734139534489321,0.0037249364439108416,12.0,6.0,3.0,7.0,3.1915029762006184,5.0
COL,Colorado Avalanche,19 - 12,0.6129032258064516,0.8064516129032258,3.4157961284567846,2.605709247887302,0.8100868805694827,0.0679414671749205,-0.020531800194980528,29.0,5.0,6.0,8.0,3.1156326474895804,6.0
VAN,Vancouver Canucks,21 - 11,0.65625,0.6451612903225806,3.633670175090239,2.7856846636194383,0.8479855114708008,0.0915543388301625,-0.0351067291869059,32.0,12.0,5.0,6.0,2.853561593115237,7.0
TOR,Toronto Maple Leafs,16 - 12,0.5714285714285714,0.9354838709677419,3.3362817884002562,2.8303848782664107,0.5058969101338455,0.0079950048517934,-0.006114338340633916,19.0,2.0,9.0,15.0,2.451257193186312,8.0
WPG,Winnipeg Jets,18 - 12,0.6,0.5806451612903226,2.9765353949781486,2.534217293193894,0.44231810178425457,0.0919522299994316,-0.0007314586723181703,15.0,14.0,10.0,5.0,2.0675431343940573,9.0
NJ,New Jersey Devils,16 - 13,0.5517241379310345,0.7096774193548387,3.420876375405031,2.853317172982065,0.5675592024229656,0.0259829860707957,-0.016028003829571,25.0,8.5,8.0,12.0,1.9114514889329115,10.0
FLA,Florida Panthers,18 - 13,0.5806451612903226,0.6774193548387096,2.910839647952475,2.487009814413116,0.4238298335393589,0.0257496357510127,-0.015163169701566056,24.0,10.0,11.0,13.0,1.5932572601980086,11.0
PHI,Philadelphia Flyers,17 - 13,0.5666666666666667,0.6451612903225806,2.961123444731452,2.635650748816935,0.32547269591451666,0.0373974894705335,0.0038519702414546437,10.0,12.0,14.0,10.0,1.4820736103788774,12.0
OTT,Ottawa Senators,11 - 15,0.4230769230769231,0.7419354838709677,3.310597472331631,2.9582197319694443,0.35237774036218683,-0.0624869053796521,0.010284319710950836,4.0,7.0,12.0,25.0,0.6568000601972114,13.0
EDM,Edmonton Oilers,13 - 15,0.4642857142857143,0.6451612903225806,3.112565746807792,2.7852837155577994,0.32728203124999267,-0.0522642125487129,-0.0019595807801459394,16.0,12.0,13.0,23.0,0.38640621839388556,14.0
NYI,New York Islanders,14 - 16,0.4666666666666667,0.3870967741935484,3.012622222411277,3.1164100356532396,-0.10378781324196273,0.057410804749497,-0.011492612384471957,20.0,21.0,17.0,9.0,0.18115374732311418,15.0
PIT,Pittsburgh Penguins,14 - 16,0.4666666666666667,0.5161290322580645,3.0032564674858824,3.1902919196108916,-0.18703545212500927,0.0061423244293977,-0.017419260768998343,26.0,15.0,19.0,16.0,-0.07747602312348227,16.0
NSH,Nashville Predators,18 - 13,0.5806451612903226,0.41935483870967744,2.910880133802816,2.9332058877025604,-0.02232575389974434,0.016974984748779,-0.01957569192079935,28.0,18.5,16.0,14.0,-0.08313882180083429,17.0
CAR,Carolina Hurricanes,16 - 15,0.5161290322580645,0.45161290322580644,3.1495640844487958,3.0332316144759357,0.11633246997286006,-0.0397908625432223,-0.011694719831944941,21.0,16.5,15.0,21.0,-0.4699080556817337,18.0
DET,Detroit Red Wings,15 - 16,0.4838709677419355,0.3225806451612903,3.1267536100874804,3.287224884536175,-0.1604712744486947,0.0272215656246738,-0.011842029127369383,22.0,24.0,18.0,11.0,-0.5064667989363723,19.0
TB,Tampa Bay Lightning,14 - 18,0.4375,0.45161290322580644,3.0460650569266803,3.287268276406653,-0.24120321947997292,-0.0323421899438541,-0.018382707911752248,27.0,16.5,20.0,20.0,-0.8632820988239177,20.0
