homeTeamAbbrev,teamName,observedRecord,observedWinPercent,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
LA,Los Angeles Kings,17 - 10,0.6296296296296297,0.8709677419354839,3.489026881007866,2.312048387809338,1.1769784931985283,0.1584463078566932,0.007143568352119471,8.0,4.0,2.0,1.0,4.959739952063047,1.0
NYR,New York Rangers,21 - 8,0.7241379310344828,0.967741935483871,3.6813233915209658,2.297171232134948,1.384152159386018,0.0920728877780643,-0.003364647161561477,16.0,1.0,1.0,4.0,4.788743441599405,2.0
VGK,Vegas Golden Knights,21 - 11,0.65625,0.9032258064516129,3.354600561180403,2.4572273958088444,0.8973731653715586,0.100456650856204,-0.025389820757038932,31.0,3.0,4.0,3.0,3.9917050846650435,3.0
BOS,Boston Bruins,19 - 10,0.6551724137931034,0.7096774193548387,3.1735333107050754,2.563025829079871,0.6105074816252043,0.1403127199325165,-0.020734403056763363,30.0,8.5,7.0,2.0,3.3685193215773808,4.0
DAL,Dallas Stars,18 - 12,0.6,0.7741935483870968,3.6362296554487252,2.7293617424007373,0.906867913047988,0.0734219643420103,0.0037261486456387134,12.0,6.0,3.0,7.0,3.191339278502603,5.0
COL,Colorado Avalanche,19 - 12,0.6129032258064516,0.8064516129032258,3.4164223055902516,2.6050830707538344,0.8113392348364172,0.0679460816640251,-0.020530313624265852,29.0,5.0,6.0,8.0,3.1155398703522046,6.0
VAN,Vancouver Canucks,21 - 11,0.65625,0.6451612903225806,3.634540735751597,2.7848141029580806,0.8497266327935162,0.0915484225868981,-0.03511022559768304,32.0,12.0,5.0,6.0,2.8539166650389385,7.0
TOR,Toronto Maple Leafs,16 - 12,0.5714285714285714,0.9354838709677419,3.336387998284003,2.8302786683826633,0.5061093299013395,0.0079935171613408,-0.006118025076208987,19.0,2.0,9.0,15.0,2.4503719831687105,8.0
WPG,Winnipeg Jets,18 - 12,0.6,0.5806451612903226,2.977379279775683,2.5333734083963604,0.4440058713793227,0.0919562023143752,-0.0007324570161929972,14.0,14.0,10.0,5.0,2.0688733709058607,9.0
NJ,New Jersey Devils,16 - 13,0.5517241379310345,0.7096774193548387,3.421117196333934,2.853076352053163,0.5680408442807714,0.025990329391074,-0.016026281870487824,24.0,8.5,8.0,12.0,1.9108994591542825,10.0
FLA,Florida Panthers,18 - 13,0.5806451612903226,0.6774193548387096,2.911100516751207,2.486748945614384,0.42435157113682287,0.025749740373257,-0.015162839380415412,23.0,10.0,11.0,13.0,1.5929989690182196,11.0
PHI,Philadelphia Flyers,17 - 13,0.5666666666666667,0.6451612903225806,2.961477778148345,2.6352964154000427,0.3261813627483021,0.0374012533776772,0.0038524904053457367,11.0,12.0,14.0,10.0,1.4823386244900467,12.0
OTT,Ottawa Senators,11 - 15,0.4230769230769231,0.7419354838709677,3.3100639616403824,2.958753242660693,0.35131071897968935,-0.0624862939053991,0.010284097566334303,4.0,7.0,12.0,25.0,0.6545538841931948,13.0
EDM,Edmonton Oilers,13 - 15,0.4642857142857143,0.6451612903225806,3.1121618403397067,2.7856876220258853,0.3264742183138214,-0.0522759411180196,-0.0019630930499422877,15.0,12.0,13.0,23.0,0.3844178085614235,14.0
NYI,New York Islanders,13 - 17,0.4333333333333333,0.3870967741935484,3.0131590781656468,3.1158731798988692,-0.10271410173322248,0.0574136869392934,-0.016177824665518897,25.0,21.0,17.0,9.0,0.1828836805862979,15.0
PIT,Pittsburgh Penguins,14 - 16,0.4666666666666667,0.5161290322580645,3.0033458178428867,3.1902025692538873,-0.18685675141100067,0.0061409062662134,-0.01741765906590557,26.0,15.0,19.0,16.0,-0.07682407428110641,16.0
NSH,Nashville Predators,18 - 13,0.5806451612903226,0.41935483870967744,2.9111869350362753,2.9328990864691007,-0.021712151432825344,0.0169343024829716,-0.01957595989404986,28.0,18.5,16.0,14.0,-0.0827544342752165,17.0
CAR,Carolina Hurricanes,16 - 15,0.5161290322580645,0.45161290322580644,3.149259478227843,3.0335362206968886,0.11572325753095436,-0.039798414803931,-0.011694734678635368,20.0,16.5,15.0,21.0,-0.4710938968353282,18.0
DET,Detroit Red Wings,15 - 16,0.4838709677419355,0.3225806451612903,3.127017757960526,3.28696073666313,-0.15994297870260432,0.0272249216288049,-0.011839672859649158,21.0,24.0,18.0,11.0,-0.5053422056174024,19.0
