homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
HOU,Houston Cougars,0.9805555555555555,76.98957943100551,50.20153949131755,26.788039939687962,1.394649401485304,1.0355423669387527,88.0,6.5,2.0,4.0,6.764766503862251,1.0
PUR,Purdue Boilermakers,0.9805555555555555,85.83024453472095,63.00695030790896,22.82329422681199,1.43952556480177,1.164892527007218,1.0,6.5,6.0,1.0,6.643786841239719,2.0
CONN,UConn Huskies,0.9833333333333333,86.66517132095095,63.060109369851375,23.60506195109957,1.3889152202591497,1.0613560824044608,54.0,4.5,3.0,5.0,6.4212883012180715,3.0
AUB,Auburn Tigers,1.0,86.38633323558275,64.49090808780691,21.89542514777584,1.406870472053711,1.0367163280859897,85.0,1.0,7.0,3.0,6.418292322639742,4.0
ARIZ,Arizona Wildcats,0.9972222222222222,95.02262552842167,67.1366382398552,27.88598728856647,1.3101618576000615,1.1294418599662823,8.0,2.0,1.0,12.0,6.414310129416797,5.0
ALA,Alabama Crimson Tide,0.9722222222222222,93.13451520412889,69.92230435552551,23.212210848603377,1.3634726995098088,1.1539964268018574,2.0,10.0,5.0,6.0,6.187613538553797,6.0
CREI,Creighton Bluejays,0.9666666666666667,82.80786505577798,64.12958338766065,18.678281668117336,1.4127106163583096,1.0751248656126136,38.0,13.5,12.0,2.0,6.017269985112639,7.0
TENN,Tennessee Volunteers,0.9944444444444445,80.83922566529802,59.0094736833247,21.829751981973317,1.3122677197896295,1.1491281123784318,3.0,3.0,8.0,11.0,5.812630680513837,8.0
ISU,Iowa State Cyclones,0.9444444444444444,82.81817445191926,59.418951623712,23.399222828207265,1.267143472563046,0.9835037259242707,211.0,21.5,4.0,23.0,5.519641416307186,9.0
UNC,North Carolina Tar Heels,0.95,84.39411177061505,66.03193888508892,18.362172885526135,1.339186997353602,1.1114448868277658,12.0,19.0,13.0,7.0,5.477309996164099,10.0
WIS,Wisconsin Badgers,0.9611111111111111,78.75274353590063,61.39487625889056,17.357867277010072,1.3011060747767282,1.136244506526494,6.0,16.0,15.0,14.0,5.182059500855717,11.0
UK,Kentucky Wildcats,0.9694444444444444,90.07393437144756,73.5356272777839,16.53830709366366,1.3031780384428344,1.0547257800690253,63.0,11.5,19.0,13.0,5.141755864421819,12.0
DUKE,Duke Blue Devils,0.9555555555555556,82.69443942408454,64.51381084850733,18.180628575577202,1.2808876818889885,1.0559848067755289,61.0,17.5,14.0,18.0,5.121077142364331,13.0
BAY,Baylor Bears,0.8944444444444445,85.36574985922722,66.07045918286957,19.295290676357652,1.2789380139927402,1.07191961825322,40.0,37.0,11.0,19.0,5.008806474437762,14.0
MSU,Michigan State Spartans,0.9666666666666667,80.78127377243847,61.37646093546824,19.40481283697023,1.2301397823111,1.1307689417847493,7.0,13.5,10.0,41.0,4.970792572564073,15.0
USU,Utah State Aggies,0.9638888888888889,81.48373968967178,64.7309038715342,16.752835818137584,1.2736601010882649,1.0518313321416666,65.0,15.0,17.0,22.0,4.963015558050337,16.0
ILL,Illinois Fighting Illini,0.9472222222222222,83.74318066383157,66.91493318794736,16.82824747588421,1.2651343198700524,1.0846100592101733,31.0,20.0,16.0,25.0,4.860563555071106,17.0
SJU,St. John's Red Storm,0.8694444444444445,82.3324904008898,67.08035652505554,15.25213387583426,1.3317728519484373,1.107400602209077,15.0,47.5,26.0,9.0,4.842185754993971,18.0
MSST,Mississippi State Bulldogs,0.9555555555555556,78.79601606434795,63.90483417988294,14.891181884465013,1.2888283070409137,1.0637464921936837,50.0,17.5,29.0,17.0,4.841160974584104,19.0
OSU,Ohio State Buckeyes,0.9111111111111111,77.18278779139514,61.566230049777,15.616557741618145,1.300631863635686,1.0567097548991464,60.0,32.0,23.0,15.0,4.832030076990234,20.0
MARQ,Marquette Golden Eagles,0.9416666666666667,83.14804450750022,67.02237831619894,16.125666191301278,1.2603651639080882,1.144237088855195,5.0,23.0,21.0,30.0,4.741907270526403,21.0
KU,Kansas Jayhawks,0.9444444444444444,81.07774152866149,65.06975500204588,16.00798652661561,1.253619394273722,1.0866908812797298,29.0,21.5,22.0,35.0,4.698425648418416,22.0
DAY,Dayton Flyers,0.9222222222222223,75.24700296683113,60.050263490415574,15.196739476415559,1.2637556650007635,1.109744726708993,13.0,28.0,27.0,27.0,4.602549104010434,23.0
TTU,Texas Tech Red Raiders,0.9194444444444444,78.93177245538337,63.805445820108666,15.126326635274701,1.2650058847695251,1.0201387470134582,117.0,30.0,28.0,26.0,4.593557414586776,24.0
NEV,Nevada Wolf Pack,0.8472222222222222,77.4838222660939,64.43122734761026,13.052594918483635,1.3342319236797249,1.0158386719187427,124.0,55.0,39.0,8.0,4.560574045259633,25.0
BYU,BYU Cougars,0.875,87.01667247827743,65.97417463769806,21.042497840579372,1.183072533300742,0.9842985335423673,207.0,43.5,9.0,58.0,4.528390448391347,26.0
OU,Oklahoma Sooners,0.9388888888888889,80.78912848046431,64.04086984287756,16.74825863758676,1.2116285850643234,1.0072839386938897,147.0,24.0,18.0,44.0,4.495751242956847,27.0
CSU,Colorado State Rams,0.8861111111111111,82.0118149727604,69.23187780195192,12.77993717080848,1.2778707588201828,1.1077368049293324,14.0,40.5,41.0,20.0,4.322573392131433,28.0
CLEM,Clemson Tigers,0.9055555555555556,83.4321661593604,70.87705620949268,12.555109949867727,1.255905189648824,1.122081570390333,10.0,34.0,46.0,32.0,4.232827209020796,29.0
PRIN,Princeton Tigers,0.8305555555555556,78.36275354680407,67.06521971807112,11.297533828732952,1.318318119361423,1.070780260272647,43.0,61.0,57.0,10.0,4.229989280014325,30.0
TCU,TCU Horned Frogs,0.9083333333333333,84.28077493128251,68.13869416813134,16.14208076315117,1.1813448961664554,0.986027975111057,199.0,33.0,20.0,59.0,4.143745330121534,31.0
SC,South Carolina Gamecocks,0.8777777777777778,74.43067927022439,63.27132565227086,11.159353617953528,1.2749211301246557,1.0241063007230002,112.0,42.0,58.0,21.0,4.11374802094721,32.0
MISS,Ole Miss Rebels,0.9222222222222223,79.31461600633992,69.43765963796533,9.876956368374593,1.2660148626020342,1.020639666530649,115.0,28.0,72.0,24.0,4.084995932208568,33.0
PROV,Providence Friars,0.925,75.29980511800716,63.513946258390924,11.785858859616233,1.2273941935234465,1.0960248063220541,25.0,26.0,52.0,42.0,4.048578138265151,34.0
INST,Indiana State Sycamores,0.7944444444444444,84.8276979250538,72.57080620325516,12.256891721798638,1.2918602090619724,1.0190503592698916,119.0,75.5,49.0,16.0,4.038574414853175,35.0
MCN,McNeese Cowboys,0.975,75.37996747089177,64.26482095094957,11.1151465199422,1.2049592071328687,1.0587173391554814,56.0,9.0,59.0,49.0,4.017247373437047,36.0
CIN,Cincinnati Bearcats,0.9027777777777778,80.11596279655215,64.81882088373355,15.297141912818603,1.1769932575745865,1.007400082414683,146.0,35.5,25.0,62.0,4.013427880784996,37.0
