homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
HOU,Houston Cougars,0.9888888888888889,78.04916685841944,50.75425703692214,27.2949098214973,1.4419157982847597,1.0230830811076503,108.0,4.5,2.0,2.0,7.123990768447904,1.0
PUR,Purdue Boilermakers,0.9888888888888889,86.27714641826971,62.78402707838146,23.493119339888246,1.4706843810022316,1.15956686619307,1.0,4.5,4.0,1.0,6.92269721084998,2.0
AUB,Auburn Tigers,0.9972222222222222,87.15096784848417,65.35255189230178,21.798415956182396,1.4144324641048522,1.0288126039691097,101.0,1.0,8.0,3.0,6.43772489513297,3.0
ARIZ,Arizona Wildcats,0.9944444444444445,95.02302403872612,67.10809079834756,27.91493324037856,1.304205049859511,1.1264504933096222,7.0,2.5,1.0,15.0,6.359377257009887,4.0
CONN,UConn Huskies,0.9833333333333333,86.69790023939672,62.738240536128515,23.9596597032682,1.364919995439646,1.0519108616411508,60.0,7.0,3.0,5.0,6.300492923130033,5.0
ALA,Alabama Crimson Tide,0.9694444444444444,93.90157600943391,71.44259188455807,22.45898412487584,1.3590253460450816,1.1496483558159287,2.0,11.0,6.0,6.0,6.067039063224266,6.0
TENN,Tennessee Volunteers,0.9944444444444445,81.55936047243534,59.048124676738546,22.5112357956968,1.3340127383504912,1.140891646671864,4.0,2.5,5.0,8.0,6.00522459802942,7.0
CREI,Creighton Bluejays,0.9527777777777777,83.18558293248248,64.294443189676,18.891139742806473,1.3879584660158215,1.0825150338198783,26.0,18.0,12.0,4.0,5.832306177158577,8.0
UNC,North Carolina Tar Heels,0.9583333333333334,85.28176518702197,67.1480401422828,18.13372504473918,1.3147731161417424,1.107733368390352,14.0,15.5,13.0,11.0,5.326924511657265,9.0
UK,Kentucky Wildcats,0.9722222222222222,90.25972736237962,73.40334593959359,16.85638142278603,1.2921986467083924,1.0543774092281315,57.0,9.5,19.0,17.0,5.109439656287186,10.0
MSU,Michigan State Spartans,0.9805555555555555,80.93318296375207,61.493640681509014,19.43954228224306,1.236153171242046,1.1118960648395346,12.0,8.0,10.0,36.0,5.050979057286196,11.0
OSU,Ohio State Buckeyes,0.9333333333333333,78.00152888268586,61.8291551191911,16.17237376349476,1.3103551109181109,1.0392038688418013,85.0,25.5,22.0,13.0,5.018272712116346,12.0
WIS,Wisconsin Badgers,0.9361111111111111,78.84916925532355,61.937165366220135,16.91200388910341,1.290830988320896,1.1189826489200823,8.0,23.5,18.0,18.0,4.98154432380905,13.0
