homeTeamAbbrev,teamName,observedRecord,observedWinPercent,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
SDSU,San Diego State Aztecs,16.0 - 4.0,0.8,0.8166666666666667,76.26813457793223,69.35464987145254,6.913484706479693,0.2192785514028631,0.05776778817275497,59.0,64.0,92.0,32.0,3.272298780283439,66.0
FSU,Florida State Seminoles,12.0 - 7.0,0.631578947368421,0.7888888888888889,81.53942893128811,72.05478370691331,9.484645224374802,0.1898065711918137,0.10975831207155944,12.0,78.5,65.0,50.0,3.2670904615142824,67.0
ORE,Oregon Ducks,14.0 - 5.0,0.7368421052631579,0.8361111111111111,77.17255273410632,66.83328461170632,10.3392681224,0.1477986404409914,0.06335122065847394,50.0,59.5,61.0,71.0,3.2612690777672846,68.0
UCF,UCF Knights,12.0 - 6.0,0.6666666666666666,0.8416666666666667,74.29731039086242,61.59293631528611,12.704374075576311,0.1011314970233602,0.04917937326669801,67.0,57.0,37.0,94.0,3.2430322511288368,69.0
UNT,North Texas Mean Green,12.0 - 6.0,0.6666666666666666,0.8138888888888889,67.67051595567868,57.84330780473146,9.827208150947222,0.163516081970923,0.056262395130445966,61.0,67.0,64.0,63.0,3.2272529785734374,70.0
BRAD,Bradley Braves,15.0 - 5.0,0.75,0.7583333333333333,75.56855411503554,64.5157538822055,11.052800232830037,0.1668764052398872,0.03449663833914829,88.0,88.0,54.0,58.0,3.186147853880782,71.0
PITT,Pittsburgh Panthers,12.0 - 7.0,0.631578947368421,0.7944444444444444,78.72882684187826,65.45362147533358,13.275205366544682,0.1066671409933533,0.034928897419309005,86.0,76.0,35.0,91.0,3.1746195005795883,72.0
JOES,Saint Joseph's Hawks,13.0 - 6.0,0.6842105263157895,0.8333333333333334,78.10365461499617,69.60999117678465,8.493663438211527,0.1622340363512292,-0.02128719699284319,179.0,61.5,76.0,64.0,3.144827841681709,73.0
MEM,Memphis Tigers,14.0 - 4.0,0.7777777777777778,0.7972222222222223,81.15346988630935,74.74493246153027,6.408537424779084,0.211530726741875,0.039121119705410184,80.0,74.5,95.0,36.0,3.10340164801781,74.0
TA&M,Texas A&M Aggies,11.0 - 7.0,0.6111111111111112,0.8527777777777777,75.87366481937742,66.4119236890717,9.461741130305725,0.1235208003780062,0.09143612253922745,25.0,54.0,66.0,84.0,3.075368411315615,75.0
MASS,Massachusetts Minutemen,12.0 - 7.0,0.631578947368421,0.8388888888888889,80.92820071832836,72.31379819091573,8.614402527412622,0.1455118442365113,-0.0010173187465523676,140.0,58.0,74.0,74.0,3.0733728500429134,76.0
WSU,Washington State Cougars,14.0 - 6.0,0.7,0.7888888888888889,76.10749445080631,64.86985381158883,11.237640639217489,0.1271599886267849,0.027519373446313188,96.0,78.5,51.0,82.0,3.065658704459697,77.0
SF,San Francisco Dons,15.0 - 6.0,0.7142857142857143,0.7833333333333333,74.9473868896484,62.74718425934467,12.200202630303728,0.0854443415777886,-0.034550866241765725,208.0,80.0,40.0,105.0,2.890545939793004,78.0
VCU,VCU Rams,12.0 - 6.0,0.6666666666666666,0.875,76.1815300797561,65.76236884559678,10.419161234159318,0.0499736345342735,0.025615703671399207,100.0,44.5,58.0,132.0,2.7987687703287887,79.0
SAM,Samford Bulldogs,17.0 - 3.0,0.85,0.675,82.98280093436945,77.23727386177566,5.745527072593788,0.2255040692039827,-0.017912252846768305,172.0,117.0,100.0,26.0,2.696613761921629,80.0
LT,Louisiana Tech Bulldogs,14.0 - 6.0,0.7,0.8138888888888889,71.24083575843689,63.75938221437747,7.48145354405942,0.1121243416182734,0.01905059130748923,112.0,67.0,88.0,89.0,2.659796235711441,81.0
RUTG,Rutgers Scarlet Knights,10.0 - 8.0,0.5555555555555556,0.775,71.68471355795124,62.386632329404094,9.298081228547147,0.0891563527633237,0.0944401858335098,22.0,84.0,68.0,101.0,2.576204239348702,82.0
NCSU,NC State Wolfpack,12.0 - 6.0,0.6666666666666666,0.7694444444444445,75.598664479982,68.01865612778911,7.580008352192891,0.116142779973196,0.031001703428989027,94.0,85.0,86.0,87.0,2.541399151579734,83.0
UGA,Georgia Bulldogs,14.0 - 5.0,0.7368421052631579,0.7333333333333333,77.16758419508757,71.45609964322176,5.711484551865809,0.1646768948581097,0.073465885909105,39.0,97.0,101.0,62.0,2.5182772107081846,84.0
LSU,LSU Tigers,11.0 - 8.0,0.5789473684210527,0.7666666666666667,76.72267232074968,68.48731041669117,8.235361904058507,0.0998926880415359,0.033025183342969826,90.0,86.0,78.0,95.0,2.5008675356325916,85.0
DUQ,Duquesne Dukes,10.0 - 8.0,0.5555555555555556,0.7777777777777778,74.83237466273731,66.87742806820664,7.954946594530668,0.0934178237988337,0.08532530496333039,28.0,82.5,81.0,98.0,2.469418147337783,86.0
UCI,UC Irvine Anteaters,14.0 - 6.0,0.7,0.7555555555555555,73.52215994558041,66.25372653009427,7.268433415486143,0.1115077540333471,0.001500371136756782,136.0,89.0,89.0,90.0,2.4315432756256903,87.0
IU,Indiana Hoosiers,12.0 - 7.0,0.631578947368421,0.7416666666666667,75.97105739855512,69.27360538908644,6.697452009468677,0.1273599629605864,0.10319314271726329,15.0,93.0,94.0,81.0,2.4209256347297092,88.0
MINN,Minnesota Golden Gophers,12.0 - 7.0,0.631578947368421,0.7972222222222223,76.31724100425402,67.633631278688,8.683609725566015,0.0614240378224249,-0.0013318070682330923,142.0,74.5,72.0,125.0,2.4161016557808446,89.0
RICH,Richmond Spiders,14.0 - 5.0,0.7368421052631579,0.7611111111111111,71.39767095594206,65.27062120646355,6.127049749478516,0.1250334536522262,-0.015700788646224092,168.0,87.0,97.0,83.0,2.4131562744518273,90.0
MD,Maryland Terrapins,12.0 - 8.0,0.6,0.7777777777777778,71.23055190058164,63.60621715923093,7.624334741350715,0.0871480534077933,0.03902915972585256,81.0,82.5,85.0,104.0,2.3954657436192917,91.0
GMU,George Mason Patriots,14.0 - 5.0,0.7368421052631579,0.7388888888888889,73.43818335416083,66.65883557320022,6.779347780960606,0.1129455917774601,0.00796194045793132,124.0,94.0,93.0,88.0,2.330799179887438,92.0
BC,Boston College Eagles,11.0 - 7.0,0.6111111111111112,0.7527777777777778,77.89847653269535,70.73139227287248,7.167084259822872,0.0920132870726818,0.06075824944227786,54.0,90.0,90.0,99.0,2.2904931864383533,93.0
SIU,Southern Illinois Salukis,13.0 - 7.0,0.65,0.7361111111111112,72.65504892038909,64.57488027132071,8.080168649068384,0.0822133739984125,-0.0033829020295089093,143.0,95.0,79.0,108.0,2.269237661423513,94.0
SBU,St. Bonaventure Bonnies,11.0 - 7.0,0.6111111111111112,0.7333333333333333,72.51280368968683,64.97383776722579,7.5389659224610455,0.0768351361568855,-0.011733071704255074,157.0,97.0,87.0,113.0,2.168809049433242,95.0
WASH,Washington Huskies,11.0 - 9.0,0.55,0.7333333333333333,78.601052855039,70.91326404762786,7.687788807411138,0.0661403822609219,0.08121369847677767,32.0,97.0,84.0,119.0,2.1184298574802547,96.0
AKR,Akron Zips,15.0 - 4.0,0.7894736842105263,0.7805555555555556,73.0322053691663,66.87451732503382,6.157688044132485,0.0641972860638495,-0.012558142494737343,160.0,81.0,96.0,123.0,2.1071110743581656,97.0
CLT,Charlotte 49ers,12.0 - 7.0,0.631578947368421,0.7277777777777777,70.18234334460205,64.37990572697437,5.802437617627675,0.0987930096809098,0.04228766691863008,73.0,99.0,98.0,96.0,2.1009162289449517,98.0
LIB,Liberty Flames,13.0 - 7.0,0.65,0.7083333333333334,73.39112333684608,65.38896305679968,8.002160280046397,0.0710102044913701,0.019920580010004428,107.0,105.0,80.0,115.0,2.095507901625159,99.0
UNCW,UNC Wilmington Seahawks,14.0 - 5.0,0.7368421052631579,0.675,75.89618533207789,71.83676067276777,4.059424659310125,0.1448289153495764,0.03726727431734569,83.0,117.0,119.0,75.0,2.0180173237451045,100.0
UML,UMass Lowell River Hawks,14.0 - 5.0,0.7368421052631579,0.6694444444444444,73.56175401096576,69.613174813715,3.9485791972507513,0.1467408432227826,-0.04214655754070749,237.0,119.0,122.0,72.0,1.9988508057935577,101.0
DREX,Drexel Dragons,14.0 - 7.0,0.6666666666666666,0.75,71.43830303250411,66.32592813324122,5.112374899262889,0.0799983336989839,-0.039618200454842434,224.0,91.5,102.0,109.0,1.9881009857424912,102.0
ARK,Arkansas Razorbacks,10.0 - 8.0,0.5555555555555556,0.7166666666666667,80.77600907804745,73.68473392663822,7.091275151409235,0.0646118755889054,0.10783150569748881,13.0,101.0,91.0,120.0,1.987905130761317,103.0
UNCG,UNC Greensboro Spartans,15.0 - 5.0,0.75,0.6611111111111111,73.78653052441078,69.711602462013,4.074928062397774,0.1437575537450709,0.00881516110666955,121.0,121.5,117.0,76.0,1.964987877334564,104.0
WCU,Western Carolina Catamounts,15.0 - 5.0,0.75,0.7,72.79277141932954,68.54135731461906,4.251414104710477,0.1187537252772632,-0.0006369522646396987,139.0,109.5,114.0,86.0,1.9635067844097174,105.0
COFC,Charleston Cougars,14.0 - 6.0,0.7,0.6805555555555556,80.48635090348981,77.15517440243723,3.331176501052582,0.1290470760299227,-0.00915346552061293,153.0,115.0,126.0,80.0,1.8621369590561887,106.0
WEB,Weber State Wildcats,12.0 - 8.0,0.6,0.75,71.84902895522444,66.76991168003956,5.079117275184885,0.0566646114107037,-0.004364617311684181,144.0,91.5,103.0,130.0,1.8401337126958583,107.0
UNI,Northern Iowa Panthers,12.0 - 7.0,0.631578947368421,0.7,74.4996581795751,69.74594657733066,4.753711602244451,0.0895304565457767,0.02316323729839586,103.0,109.5,105.0,100.0,1.8360128192413199,108.0
MICH,Michigan Wolverines,6.0 - 12.0,0.3333333333333333,0.6555555555555556,77.43560483278128,74.43061851958971,3.0049863131915657,0.1422030905840721,0.13022945484462675,5.0,124.5,131.0,77.0,1.8224145234338973,109.0
PSU,Penn State Nittany Lions,9.0 - 9.0,0.5,0.6888888888888889,75.45511172309423,70.8938912083658,4.561220514728433,0.0888995928035161,0.057688411260948196,60.0,112.0,108.0,102.0,1.773209672929247,110.0
COR,Cornell Big Red,14.0 - 3.0,0.8235294117647058,0.7055555555555556,84.14895431466124,79.90670131122789,4.242253003433348,0.0798262839483277,-0.0375847353799575,216.0,107.5,115.0,110.0,1.7407966364164138,111.0
UVM,Vermont Catamounts,15.0 - 5.0,0.75,0.6583333333333333,70.27140055006724,66.0426740119479,4.228726538119346,0.1058502310189328,-0.008457073954162037,150.0,123.0,116.0,92.0,1.73708692294189,112.0
LUC,Loyola Chicago Ramblers,12.0 - 7.0,0.631578947368421,0.7111111111111111,71.0331636392522,66.39785462632315,4.635309012929042,0.0605280113754679,0.01915192583508564,111.0,103.0,106.0,126.0,1.6823429752102474,113.0
YALE,Yale Bulldogs,12.0 - 6.0,0.6666666666666666,0.6361111111111111,71.87973431806414,68.59241349836861,3.2873208196955233,0.1212615049054062,0.0053588302690285704,128.0,133.0,127.0,85.0,1.6555369176851844,114.0
STAN,Stanford Cardinal,10.0 - 7.0,0.5882352941176471,0.6666666666666666,78.49065739907721,74.10891243659307,4.3817449624841345,0.0843447908967333,0.028582575522453288,95.0,120.0,112.0,107.0,1.6490648023889918,115.0
FUR,Furman Paladins,11.0 - 9.0,0.55,0.7083333333333334,80.34252968128597,76.38842409294651,3.954105588339459,0.0672274344079937,0.0025418223068488037,133.0,105.0,121.0,118.0,1.641791314606957,116.0
MORE,Morehead State Eagles,15.0 - 5.0,0.75,0.6527777777777778,73.45484690170404,68.86778180324033,4.587065098463711,0.0851649270002478,-0.026614980396150477,194.0,126.0,107.0,106.0,1.627920646623891,117.0
TOW,Towson Tigers,12.0 - 8.0,0.6,0.7055555555555556,66.160775776617,61.83414049619782,4.3266352804191825,0.0582965496721823,0.026669858538812697,97.0,107.5,113.0,128.0,1.6165006992945712,118.0
USC,USC Trojans,7.0 - 11.0,0.3888888888888889,0.6972222222222222,77.15781460267746,73.08392066337942,4.0738939392980456,0.064087278516756,0.07221374782856482,40.0,111.0,118.0,124.0,1.5966508605306515,119.0
MIZ,Missouri Tigers,8.0 - 11.0,0.4210526315789473,0.7083333333333334,75.93666332203777,70.16738155879504,5.769281763242731,0.0279819744126323,0.0649113336118945,48.0,105.0,99.0,147.0,1.5918185114667116,120.0
SEA,Seattle U Redhawks,11.0 - 8.0,0.5789473684210527,0.6861111111111111,71.5298451282261,67.51707867731197,4.012766450914128,0.0684188706335243,-0.03694731125042985,213.0,113.0,120.0,117.0,1.5785282726437766,121.0
STMN,St. Thomas-Minnesota Tommies,14.0 - 7.0,0.6666666666666666,0.7166666666666667,71.36743135655763,66.80923600198636,4.558195354571268,0.034263264131203,-0.06864915165877236,292.0,101.0,109.0,142.0,1.5307896453250032,122.0
USF,South Florida Bulls,12.0 - 5.0,0.7058823529411765,0.7166666666666667,75.60747394008581,70.72785619205138,4.879617748034434,0.0228558993346777,-0.022827762314245624,183.0,101.0,104.0,149.0,1.4943465609281414,123.0
DAV,Davidson Wildcats,12.0 - 7.0,0.631578947368421,0.65,71.91488238827122,67.37358664564378,4.54129574262744,0.0642550044412486,0.019443013606228774,109.0,127.5,110.0,122.0,1.484017157003201,124.0
