homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
HOU,Houston Cougars,0.9932683379758588,79.06225240521603,37.54082745900835,41.52142494620768,1.38755943809503,1.0726410957500017,38.0,1.0,2.0,1.0,7.287403612575569,1.0
ARIZ,Arizona Wildcats,0.973769730733519,99.25424964531136,52.54373954029294,46.71051010501842,1.249572314375447,1.04417842810654,61.0,6.0,1.0,16.0,6.643755961558787,2.0
PUR,Purdue Boilermakers,0.9814298978644382,90.41654990480185,57.12432139760425,33.292228507197606,1.3570735423158702,1.1407504405584292,2.0,3.0,8.0,2.0,6.469266100890448,3.0
CONN,UConn Huskies,0.9818941504178273,92.00095094532884,54.55826382464451,37.442687120684326,1.3119629892698486,1.0919449170981672,14.0,2.0,4.0,4.0,6.453443732323729,4.0
BYU,BYU Cougars,0.9593779015784587,91.77136726837826,53.50082490797041,38.270542360407845,1.2265274945929754,0.9621351983508095,176.0,9.0,3.0,25.0,5.852015916122914,5.0
AUB,Auburn Tigers,0.9772516248839368,85.8309104692521,58.40209980011258,27.428810669139523,1.320339115139604,1.1283597285414304,6.0,4.0,16.0,3.0,5.800406557137778,6.0
CREI,Creighton Bluejays,0.9473073351903435,90.29440642328294,58.783923892802804,31.510482530480132,1.283222003446647,1.0633920226375657,44.0,12.5,9.0,8.0,5.723394986486805,7.0
ALA,Alabama Crimson Tide,0.9231662024141133,97.65492041583803,64.19095134579298,33.46396907004505,1.2347782560652454,1.122862396898659,7.0,19.0,7.0,23.0,5.443741045375673,8.0
OSU,Ohio State Buckeyes,0.9575208913649025,79.35714803780193,55.14881297930965,24.20833505849228,1.29687316905347,1.039488729346048,67.0,10.0,23.0,6.0,5.347514027560579,9.0
OU,Oklahoma Sooners,0.9756267409470752,84.09644573859573,55.9235926137553,28.172853124840437,1.2458575318344856,1.0114965819383015,112.0,5.0,15.0,20.0,5.343006443247089,10.0
ISU,Iowa State Cyclones,0.9240947075208914,86.09254570516012,52.60566880816495,33.48687689699517,1.2086757757385913,0.9351856534320411,221.0,18.0,6.0,37.0,5.272427759420206,11.0
FAU,Florida Atlantic Owls,0.9684308263695451,82.42538476266766,59.365120701539006,23.060264061128656,1.2739200840075398,1.13025120789127,5.0,8.0,25.0,11.0,5.152703515929813,12.0
MSST,Mississippi State Bulldogs,0.9714484679665738,76.1683888451453,56.410133252528645,19.758255592616656,1.2990571601996217,1.0426502075345025,62.0,7.0,39.0,5.0,5.1049824004091215,13.0
BAY,Baylor Bears,0.8897400185701022,91.5276679309462,60.58329961973402,30.944368311212173,1.2118893313836392,1.0712221354043736,40.0,36.0,10.0,36.0,4.993503860085065,14.0
CIN,Cincinnati Bearcats,0.920844939647168,87.400777809806,53.71281325026882,33.68796455953718,1.1641661758297794,1.0086159419802276,116.0,21.0,5.0,52.0,4.973967059808374,15.0
UNM,New Mexico Lobos,0.9368616527390901,83.97942071662035,58.97671869260554,25.002702024014816,1.24273141133345,1.0665804481520629,42.0,15.0,20.0,22.0,4.96183787309024,16.0
UK,Kentucky Wildcats,0.9331476323119777,87.1497599637004,65.26629317736932,21.883466786331084,1.2760535472810346,1.073471620184079,37.0,16.0,31.0,9.0,4.957592267594977,17.0
FLA,Florida Gators,0.9055246053853295,89.71236484644668,60.165190627694834,29.54717421875184,1.2044289193453344,1.0603251328098313,46.0,32.0,12.0,39.0,4.903780318110703,18.0
COLO,Colorado Buffaloes,0.9473073351903435,87.50761800080987,59.25656169475424,28.25105630605563,1.1870837694625118,0.9692828707226661,164.0,12.5,14.0,47.0,4.848694156227674,19.0
SC,South Carolina Gamecocks,0.9324512534818942,77.35432098383308,59.314594132143405,18.03972685168967,1.275741712451696,1.0798701699295814,27.0,17.0,43.0,10.0,4.68705402469782,20.0
UNC,North Carolina Tar Heels,0.9131847725162487,84.69686264944353,63.118258481819325,21.578604167624206,1.2488473061092027,1.0962683898668757,10.0,24.0,34.0,17.0,4.680296380586257,21.0
CLEM,Clemson Tigers,0.9108635097493036,82.10269054025422,62.58559265750481,19.517097882749404,1.2664639520920864,1.1404252457790522,3.0,28.0,41.0,13.0,4.648221040572177,22.0
USU,Utah State Aggies,0.9417363045496749,82.00983717167365,59.6629186295491,22.346918542124556,1.2202086610839258,1.0820608902423101,26.0,14.0,29.0,30.0,4.643718733641581,23.0
GONZ,Gonzaga Bulldogs,0.91991643454039,85.53102983574144,60.872511669252205,24.65851816648923,1.203642624577673,1.0824597568930239,23.0,22.0,22.0,40.0,4.612536037888788,24.0
SJU,St. John's Red Storm,0.8714020427112349,83.78094214119513,58.969413268156764,24.811528873038363,1.2211418816563149,1.084498038368588,21.0,47.0,21.0,29.0,4.565142565071605,25.0
TCU,TCU Horned Frogs,0.9538068709377903,89.25685732068413,62.84582017392789,26.411037146756243,1.1594369704970242,0.941093219610508,207.0,11.0,18.0,56.0,4.558305545678998,26.0
DUKE,Duke Blue Devils,0.8883472609099351,86.0602817076572,60.600583680177714,25.459698027479483,1.19738578514074,1.0537157802503694,54.0,37.5,19.0,42.0,4.5110839017723094,27.0
SMC,Saint Mary's Gaels,0.8762766945218198,78.7414593192115,48.87954680990589,29.86191250930561,1.155441093645759,1.093717833469863,13.0,44.0,11.0,60.0,4.48854401585218,28.0
TENN,Tennessee Volunteers,0.9113277623026927,79.69742322882905,58.19533917486421,21.502084053964843,1.2171631747593488,1.0900248353445485,16.0,27.0,35.0,33.0,4.45429818719998,29.0
ILL,Illinois Fighting Illini,0.8946146703806871,81.19746263487191,57.402779509931314,23.794683124940597,1.1975995264782815,1.0321856593689644,74.0,35.0,24.0,41.0,4.4201004332792335,30.0
PITT,Pittsburgh Panthers,0.8672237697307335,85.6900890304176,56.61279704944277,29.077291980974827,1.154268009575028,1.001644966159975,126.0,48.0,13.0,61.0,4.39347319319007,31.0
UTAH,Utah Utes,0.8848653667595172,82.70656088946079,60.91526626077226,21.791294628688526,1.2174399562362086,1.077620345491743,33.0,39.0,32.0,32.0,4.380092328358538,32.0
INST,Indiana State Sycamores,0.8748839368616527,86.13486419814484,63.99288509789517,22.14197910024967,1.219142421673679,1.079150670864394,29.0,46.0,30.0,31.0,4.3796073445247155,33.0
NEV,Nevada Wolf Pack,0.9066852367688022,77.78522318159644,60.09607513568599,17.689148045910443,1.2464475885210642,1.0527682145372614,55.0,31.0,46.0,18.0,4.371425514632167,34.0
JMU,James Madison Dukes,0.918987929433612,81.78874788850354,64.04806237219769,17.740685516305845,1.2335529986080709,1.0823409287996821,25.0,23.0,45.0,24.0,4.332583739445004,35.0
MSU,Michigan State Spartans,0.9122562674094707,77.49914740472528,58.83927819709798,18.659869207627295,1.2076728808268284,1.044963941993012,60.0,25.5,42.0,38.0,4.1969617949791225,36.0
HPU,High Point Panthers,0.9122562674094707,82.89056182937497,62.937337498604315,19.95322433077066,1.1853606994521004,1.069422368921167,41.0,25.5,38.0,48.0,4.135760559138998,37.0
BUT,Butler Bulldogs,0.8823119777158774,75.12065226651539,61.20966576855102,13.910986497964373,1.2625053231793009,1.0241683231989027,94.0,40.0,61.0,14.0,4.129998935109498,38.0
PROV,Providence Friars,0.8767409470752089,73.72648150202677,59.18557878840074,14.540902713626032,1.2459117161926403,1.028771429718626,86.0,43.0,57.0,19.0,4.041291589360079,39.0
VILL,Villanova Wildcats,0.8760445682451253,77.52356143246928,56.79877908942876,20.724782343040516,1.1772155888005358,1.0792245643773641,28.0,45.0,37.0,49.0,4.002651279371822,40.0
DRKE,Drake Bulldogs,0.9069173630454967,76.19078828453789,61.83264181543026,14.35814646910763,1.2237203841947404,1.0105216971436002,115.0,30.0,58.0,27.0,3.9883586563460947,41.0
GCU,Grand Canyon Lopes,0.8962395543175488,83.62152036067192,60.624161523230775,22.997358837441148,1.140619083486054,1.0303056847955547,80.0,34.0,26.0,74.0,3.9860552273055565,42.0
KU,Kansas Jayhawks,0.8774373259052924,79.43497541986324,63.74075631628245,15.694219103580785,1.2244411135228297,1.0871492265337321,18.0,42.0,50.0,26.0,3.978614325090718,43.0
PRIN,Princeton Tigers,0.9090064995357474,76.80460659771619,66.79788083392609,10.0067257637901,1.2532483236527407,1.18107536177514,1.0,29.0,82.0,15.0,3.8943209077960974,44.0
UCF,UCF Knights,0.9034354688950789,79.94910946156872,57.340008208219295,22.60910125334943,1.1230427419732247,0.9786056862023457,152.0,33.0,28.0,87.0,3.8666312183267126,45.0
WIS,Wisconsin Badgers,0.8790622098421541,83.58669142996864,60.674411667114406,22.912279762854233,1.133037862721552,1.057254451035913,48.0,41.0,27.0,81.0,3.8666047397367613,46.0
CSU,Colorado State Rams,0.8593314763231198,81.43122638109094,71.68557831359206,9.745648067498877,1.270574260476071,1.0944346174585842,12.0,49.5,83.0,12.0,3.8128968890713617,47.0
TTU,Texas Tech Red Raiders,0.8398328690807799,77.04884968075939,60.18406171361363,16.86478796714576,1.1950718283322774,1.0109585962780474,114.0,52.0,48.0,43.0,3.7247247899264484,48.0
NU,Northwestern Wildcats,0.8883472609099351,72.60981478920625,63.39008837040449,9.219726418801763,1.2455354602771544,1.0879713895987764,17.0,37.5,86.0,21.0,3.7127813071182882,49.0
KSU,Kansas State Wildcats,0.8342618384401114,81.06844991607083,59.460471612893855,21.607978303176978,1.1440165841273129,1.077422727313871,34.0,54.0,33.0,69.0,3.6878488884170064,50.0
ORE,Oregon Ducks,0.8389043639740019,79.28182985833674,61.8874029896683,17.394426868668432,1.177133783482838,1.0855962698370578,19.0,53.0,47.0,50.0,3.6368579721616268,51.0
