homeTeamAbbrev,teamName,observedRecord,observedWinPercent,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
HOU,Houston Cougars,15.0 - 2.0,0.8823529411764706,0.9861111111111112,76.94255464306126,50.52979352329957,26.41276111976169,0.3323350024549935,0.050995665412251305,54.0,6.0,1.0,4.0,6.583868158479924,1.0
PUR,Purdue Boilermakers,16.0 - 2.0,0.8888888888888888,0.9888888888888889,85.91471543267994,64.1301762840481,21.784539148631836,0.3885071550868327,0.15107015748619007,1.0,5.0,4.0,1.0,6.456280331276497,2.0
CONN,UConn Huskies,16.0 - 2.0,0.8888888888888888,0.9944444444444445,85.12506001623704,62.96973104243908,22.155328973797964,0.3441705896712926,0.054883879543202715,48.0,3.0,3.0,3.0,6.2403745828473305,3.0
AUB,Auburn Tigers,15.0 - 2.0,0.8823529411764706,1.0,86.10641272880035,65.08208616956325,21.024326559237096,0.3533113598448292,0.021741302816455938,99.0,1.0,7.0,2.0,6.197731380843592,4.0
ARIZ,Arizona Wildcats,12.0 - 4.0,0.75,0.9972222222222222,91.41729613212489,67.31138244196485,24.105913690160037,0.2552994308805123,0.10642018249735762,9.0,2.0,2.0,15.0,5.905008436618672,5.0
ALA,Alabama Crimson Tide,12.0 - 5.0,0.7058823529411765,0.9777777777777777,90.4904189073374,69.61564150053199,20.874777406805407,0.3062524003413339,0.12760513657984265,5.0,9.0,8.0,7.0,5.814480665101087,6.0
TENN,Tennessee Volunteers,13.0 - 4.0,0.7647058823529411,0.9916666666666667,80.32366364280952,60.238003296783596,20.085660346025925,0.2869862018298341,0.1309487771918675,3.0,4.0,9.0,8.0,5.660931106404426,7.0
UNC,North Carolina Tar Heels,14.0 - 2.0,0.875,0.9805555555555555,84.1512380256026,66.13824404037723,18.012993985225364,0.3067517943206113,0.08911855120133787,20.0,8.0,11.0,6.0,5.527755726570855,8.0
CREI,Creighton Bluejays,13.0 - 4.0,0.7647058823529411,0.95,82.25822457582323,64.38441121616154,17.873813359661696,0.323934670325313,0.08891678805747356,22.0,19.0,12.0,5.0,5.513658992448141,9.0
ISU,Iowa State Cyclones,12.0 - 4.0,0.75,0.9555555555555556,81.11188062359884,59.67512896938892,21.436751654209914,0.2183044271969751,-0.017383789123664135,174.0,17.0,5.0,33.0,5.2530565539034155,10.0
BYU,BYU Cougars,13.0 - 3.0,0.8125,0.9444444444444444,86.36211927310403,65.24207060951514,21.12004866358889,0.2212103070681254,-0.004631009823018346,148.0,22.5,6.0,30.0,5.199440156884829,11.0
KU,Kansas Jayhawks,15.0 - 2.0,0.8823529411764706,0.9833333333333333,81.25581578840071,65.17189306283389,16.083922725566822,0.2649569875831702,0.07912473981267495,32.0,7.0,16.0,12.0,5.077318193145667,12.0
MSU,Michigan State Spartans,11.0 - 6.0,0.6470588235294118,0.975,79.33932698662217,61.487049343078006,17.852277643544163,0.2211645991476619,0.10297625615622023,13.0,10.0,13.0,31.0,4.962954759285978,13.0
BAY,Baylor Bears,14.0 - 3.0,0.8235294117647058,0.9166666666666666,83.11780038809962,64.94731260842183,18.1704877796778,0.246662366513788,0.07165692249146256,40.0,30.5,10.0,19.0,4.951999398785929,14.0
DUKE,Duke Blue Devils,13.0 - 3.0,0.8125,0.9638888888888889,82.34136056456492,65.40082530709363,16.940535257471296,0.240993633144365,0.04051676070221968,68.0,13.0,14.0,22.0,4.951634868378559,15.0
WIS,Wisconsin Badgers,14.0 - 4.0,0.7777777777777778,0.9611111111111111,79.77454203428728,64.2716748161437,15.502867218143578,0.2628305947566553,0.12579298310656917,6.0,14.0,19.0,13.0,4.926519706485887,16.0
ILL,Illinois Fighting Illini,13.0 - 4.0,0.7647058823529411,0.9555555555555556,83.01026396405545,67.02592296113336,15.984341002922093,0.2492960583273208,0.08276666777860531,28.0,17.0,17.0,18.0,4.874059667581358,17.0
MARQ,Marquette Golden Eagles,12.0 - 5.0,0.7058823529411765,0.9694444444444444,83.22010090995171,67.43542184209272,15.784679067858988,0.2430333649865801,0.12953700883016267,4.0,11.0,18.0,21.0,4.862520156264117,18.0
UK,Kentucky Wildcats,13.0 - 3.0,0.8125,0.9666666666666667,88.9428290691948,74.28146108388691,14.66136798530789,0.2597768482691737,0.05156249893494411,52.0,12.0,26.0,14.0,4.838826921288998,19.0
DAY,Dayton Flyers,14.0 - 2.0,0.875,0.9305555555555556,75.57744460828691,60.76163202885144,14.815812579435473,0.249702991422664,0.08803863068377547,24.0,26.0,25.0,17.0,4.667838664966968,20.0
SJU,St. John's Red Storm,12.0 - 6.0,0.6666666666666666,0.875,80.87382608129475,66.7422107565414,14.131615324753355,0.2689913273728989,0.1111135815782255,8.0,45.5,29.0,10.0,4.523250574177453,21.0
OSU,Ohio State Buckeyes,12.0 - 5.0,0.7058823529411765,0.8861111111111111,76.63020267483735,61.77768446605477,14.852518208782577,0.2438087982060911,0.04858745378848528,58.0,41.0,23.0,20.0,4.481528981481482,22.0
TCU,TCU Horned Frogs,13.0 - 4.0,0.7647058823529411,0.9361111111111111,82.89511919401843,67.46495353281884,15.430165661199595,0.2002680847201993,-0.0004314460795997471,138.0,24.0,20.0,40.0,4.445917894667708,23.0
UNM,New Mexico Lobos,15.0 - 3.0,0.8333333333333334,0.925,83.22036223007554,68.97484171822545,14.245520511850088,0.2244363301787242,0.03790608770138631,72.0,27.5,28.0,28.0,4.432853329148275,24.0
INST,Indiana State Sycamores,15.0 - 3.0,0.8333333333333334,0.8472222222222222,85.32833460057891,71.66595803209944,13.662376568479473,0.2689073601902968,0.010696648944360775,120.0,56.0,33.0,11.0,4.37755259637966,25.0
MSST,Mississippi State Bulldogs,12.0 - 5.0,0.7058823529411765,0.9444444444444444,78.33999979351407,65.17012799023043,13.169871803283641,0.2153676929870533,0.07485670238412584,35.0,22.5,36.0,35.0,4.33154367530561,26.0
OU,Oklahoma Sooners,13.0 - 3.0,0.8125,0.9222222222222223,79.91906301373926,64.83948584301288,15.079577170726381,0.1784571321835345,0.0148919692464978,113.0,29.0,21.0,56.0,4.226443912406364,27.0
SMC,Saint Mary's Gaels,13.0 - 6.0,0.6842105263157895,0.8666666666666667,73.47716536951091,56.55665586958593,16.920509499924982,0.1729185345585306,0.044343818354259316,60.0,50.0,15.0,62.0,4.1926675237895035,28.0
SMU,SMU Mustangs,12.0 - 5.0,0.7058823529411765,0.875,75.14320223136122,62.56996039983512,12.573241831526097,0.2339990139255037,0.033642513403362335,77.0,45.5,41.0,24.0,4.144016148904321,29.0
CIN,Cincinnati Bearcats,13.0 - 4.0,0.7647058823529411,0.9472222222222222,79.21874684171267,64.3237016691018,14.895045172610878,0.1537573060711614,0.0308410275626983,84.0,20.5,22.0,71.0,4.141014119570984,30.0
CLEM,Clemson Tigers,12.0 - 5.0,0.7058823529411765,0.8972222222222223,83.11418356760508,71.57520583468492,11.53897773292016,0.2320568894661456,0.10105058132598968,14.0,36.5,49.0,25.0,4.100673390317174,31.0
PROV,Providence Friars,12.0 - 6.0,0.6666666666666666,0.9333333333333333,76.55488605994759,64.14618531919022,12.408700740757368,0.1944311599101174,0.06846705322028351,41.0,25.0,43.0,43.0,4.084122544327234,32.0
USU,Utah State Aggies,16.0 - 2.0,0.8888888888888888,0.8833333333333333,82.39868663885693,67.54944480328146,14.84924183557547,0.1795335640758403,0.043565526133692384,64.0,42.5,24.0,54.0,4.074476943758784,33.0
GONZ,Gonzaga Bulldogs,12.0 - 5.0,0.7058823529411765,0.9111111111111111,82.14384249087536,68.97311437301444,13.170728117860918,0.186122452713125,0.025129889212075797,93.0,32.5,35.0,48.0,4.035651118668447,34.0
DRKE,Drake Bulldogs,15.0 - 3.0,0.8333333333333334,0.925,78.23896677895249,66.89321758573608,11.345749193216406,0.199196136088274,0.0014154589587775696,134.0,27.5,52.0,41.0,3.973522867171236,35.0
UTAH,Utah Utes,13.0 - 5.0,0.7222222222222222,0.9,80.96653814232593,66.92939176183646,14.037146380489474,0.1655060338388674,0.057851234752098225,47.0,35.0,30.0,66.0,3.960496847360652,36.0
MCN,McNeese Cowboys,15.0 - 2.0,0.8823529411764706,0.9583333333333334,76.53572314656286,65.1191921876683,11.416530958894555,0.1770148742512843,0.006499521063661878,125.0,15.0,51.0,57.0,3.9591910146164127,37.0
FAU,Florida Atlantic Owls,13.0 - 4.0,0.7647058823529411,0.9083333333333333,79.70018589216296,67.75819641772125,11.941989474441712,0.1869249904596689,0.04926954839373237,57.0,34.0,46.0,47.0,3.9024421082703333,38.0
FLA,Florida Gators,11.0 - 6.0,0.6470588235294118,0.8944444444444445,86.06489595020493,73.44544845324668,12.619447496958244,0.1822741835524745,0.06390417902490475,43.0,38.0,39.0,50.0,3.896546771661658,39.0
GCU,Grand Canyon Lopes,17.0 - 1.0,0.9444444444444444,0.9472222222222222,79.45681773556989,66.20823566317831,13.24858207239157,0.1419700938600356,-0.03700987566872747,224.0,20.5,34.0,74.0,3.8959273289764296,40.0
HALL,Seton Hall Pirates,13.0 - 4.0,0.7647058823529411,0.8833333333333333,77.5386895095161,67.70503909646548,9.83365041305062,0.2320446139759312,0.0924301716485287,18.0,42.5,64.0,26.0,3.8741327569029926,41.0
PRIN,Princeton Tigers,14.0 - 1.0,0.9333333333333332,0.7805555555555556,77.44544625886081,66.91750429604768,10.52794196281313,0.2765026002776543,0.04226563138345491,65.0,80.5,59.0,9.0,3.8659292606627784,42.0
TTU,Texas Tech Red Raiders,13.0 - 3.0,0.8125,0.8555555555555555,77.19446717320294,64.10116346273644,13.0933037104665,0.1904809471308618,0.03261213053101766,82.0,53.5,37.0,45.0,3.8623090990497513,43.0
JMU,James Madison Dukes,16.0 - 2.0,0.8888888888888888,0.9166666666666666,80.98170035051163,69.41060105910242,11.571099291409212,0.178708548538659,-0.06531796728517716,289.0,30.5,48.0,55.0,3.8417001800981523,44.0
CSU,Colorado State Rams,14.0 - 3.0,0.8235294117647058,0.8638888888888889,80.65750631082977,69.23641522299006,11.421091087839713,0.2106530755442321,0.07761685239928305,33.0,51.0,50.0,38.0,3.8408025184107357,45.0
IOWA,Iowa Hawkeyes,11.0 - 5.0,0.6875,0.8388888888888889,88.87719709907262,76.4663838506306,12.410813248442011,0.200586265125785,0.0640935192260996,42.0,58.5,42.0,39.0,3.795683798390498,46.0
COLO,Colorado Buffaloes,13.0 - 5.0,0.7222222222222222,0.8388888888888889,83.16631410629671,69.47541432014756,13.690899786149146,0.1749102675274954,0.042132457965100095,66.0,58.5,32.0,59.0,3.770985239722868,47.0
WAKE,Wake Forest Demon Deacons,12.0 - 5.0,0.7058823529411765,0.9111111111111111,79.25165696059354,67.90813448613011,11.343522474463427,0.1740641048533195,0.04415933936597038,62.0,32.5,53.0,60.0,3.769978737132389,48.0
MISS,Ole Miss Rebels,15.0 - 2.0,0.8823529411764706,0.8972222222222223,78.29364206558853,69.46159934097359,8.832042724614936,0.2177253316324024,0.011908053116904505,119.0,36.5,72.0,34.0,3.7289137196840327,49.0
NEV,Nevada Wolf Pack,15.0 - 3.0,0.8333333333333334,0.8055555555555556,75.53820058026776,64.44361897031474,11.09458160995301,0.2282618879423622,0.021632319681999,100.0,68.5,54.0,27.0,3.7136533348452296,50.0
VILL,Villanova Wildcats,10.0 - 6.0,0.625,0.8694444444444445,76.1703674485743,64.10764103703714,12.062726411537156,0.1690487270286913,0.08314500837501307,27.0,48.0,45.0,65.0,3.6701144095948983,51.0
SC,South Carolina Gamecocks,14.0 - 3.0,0.8235294117647058,0.8694444444444445,73.41554410855127,64.11527979645197,9.300264312099301,0.2149326582884125,0.010175056183871779,121.0,48.0,67.0,36.0,3.6645642978341417,52.0
APP,Appalachian State Mountaineers,14.0 - 4.0,0.7777777777777778,0.9555555555555556,74.81025054702148,64.31348911379803,10.496761433223455,0.1418925267489582,-0.0023132240501606946,144.0,17.0,60.0,75.0,3.6363597539195984,53.0
NU,Northwestern Wildcats,13.0 - 4.0,0.7647058823529411,0.8694444444444445,73.22001779982416,64.97121628647857,8.248801513345597,0.2208355320488094,0.04367106609638703,63.0,48.0,82.0,32.0,3.59102203692826,54.0
KSU,Kansas State Wildcats,13.0 - 4.0,0.7647058823529411,0.8527777777777777,75.52229260673153,65.45106438669409,10.07122822003744,0.1872972318338659,0.060092665800485286,46.0,55.0,63.0,46.0,3.51684174235621,55.0
SF,San Francisco Dons,15.0 - 4.0,0.7894736842105263,0.8166666666666667,75.02388560085905,61.05369485622122,13.970190744637826,0.1410609961835831,-0.05377772004645115,271.0,64.0,31.0,76.0,3.5142137924585066,56.0
BOIS,Boise State Broncos,12.0 - 4.0,0.75,0.8083333333333333,75.63269359626665,63.50051558877955,12.132178007487099,0.1709460498702303,0.09432943725984422,15.0,66.5,44.0,64.0,3.477717216645405,57.0
XAV,Xavier Musketeers,10.0 - 8.0,0.5555555555555556,0.8888888888888888,79.60962850138428,70.86567975003773,8.74394875134655,0.1815364057871568,0.13422507331913802,2.0,39.5,73.0,51.0,3.4672915199104875,58.0
UVA,Virginia Cavaliers,12.0 - 5.0,0.7058823529411765,0.8027777777777778,68.17569593548858,53.78905579125038,14.3866401442382,0.1193558747442492,0.03511245533761674,75.0,71.0,27.0,83.0,3.375646222121136,59.0
