homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
HOU,Houston Cougars,0.9805555555555555,77.0880449685169,50.12574645572964,26.962298512787257,1.396636644215085,1.0367977137391227,90.0,7.0,2.0,4.0,6.769658095422156,1.0
PUR,Purdue Boilermakers,0.9861111111111112,85.83796122406115,62.94503067972064,22.89293054434051,1.438033153224365,1.1663764381843857,1.0,4.0,6.0,1.0,6.6380903329094565,2.0
ARIZ,Arizona Wildcats,0.9972222222222222,95.16221551719303,67.00969020033959,28.152525316853442,1.308177579348038,1.128267707687882,6.0,1.5,1.0,14.0,6.404696901484305,3.0
AUB,Auburn Tigers,0.9972222222222222,86.39893872653741,64.49835696295064,21.90058176358677,1.408197969937137,1.0362702494280338,93.0,1.5,8.0,3.0,6.395673155062585,4.0
CONN,UConn Huskies,0.9833333333333333,86.7864941852086,62.55824024461103,24.22825394059757,1.3693544949244327,1.054934790570727,59.0,5.0,3.0,6.0,6.341137884403079,5.0
ALA,Alabama Crimson Tide,0.9805555555555555,93.2531187253826,70.073131856338,23.179986869044612,1.370314737740207,1.157915452938026,2.0,7.0,5.0,5.0,6.233352772531404,6.0
CREI,Creighton Bluejays,0.9777777777777777,82.91295704233181,64.06471589219875,18.848241150133063,1.4187179005738666,1.0789650434699576,37.0,9.5,12.0,2.0,6.089728594989665,7.0
TENN,Tennessee Volunteers,0.9944444444444445,81.45404167568482,58.946196982421114,22.507844693263706,1.331627016169449,1.1378243334986557,4.0,3.0,7.0,8.0,5.978212838156711,8.0
ISU,Iowa State Cyclones,0.9388888888888889,82.88483738032033,59.41172930562916,23.473108074691176,1.2658770134614523,0.9847562682514079,206.0,23.0,4.0,26.0,5.4797152704008925,9.0
UNC,North Carolina Tar Heels,0.9527777777777777,85.19931513842897,66.99741919703776,18.201895941391214,1.3168920133792672,1.1078491667254775,15.0,17.0,14.0,11.0,5.316519659675348,10.0
