homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
HOU,Houston Cougars,0.9962859795728877,80.42884839520096,39.71547589407347,40.71337250112749,1.3834773705691932,1.0833646905061405,26.0,1.0,2.0,1.0,7.415717755300081,1.0
ARIZ,Arizona Wildcats,0.9786443825441039,98.77076905440323,53.86641462601664,44.90435442838659,1.2526506694730448,1.0473836237529044,62.0,6.0,1.0,16.0,6.766559646527124,2.0
CONN,UConn Huskies,0.9816620241411328,91.52473921073334,56.06507334316545,35.45966586756789,1.3070119444551018,1.0886629980130205,17.0,2.0,4.0,4.0,6.454894300172398,3.0
PUR,Purdue Boilermakers,0.979108635097493,89.93557317274971,60.14077747011282,29.79479570263689,1.3522046425101877,1.1652196320413162,2.0,4.0,9.0,2.0,6.338041339143631,4.0
BYU,BYU Cougars,0.9579851439182916,90.92471509439977,54.90350786604808,36.02120722835169,1.2219431657756186,0.9595816768308414,181.0,10.0,3.0,27.0,5.829598308782616,5.0
CREI,Creighton Bluejays,0.9493964716805942,90.07141592802205,59.83385587087083,30.23756005715122,1.2828195102116506,1.0628241710989026,45.0,11.0,8.0,8.0,5.789173300021809,6.0
AUB,Auburn Tigers,0.9807335190343547,85.8618018113159,59.781154170753204,26.080647640562695,1.3095553875516963,1.1158946794357554,6.0,3.0,14.0,3.0,5.780053656886233,7.0
ISU,Iowa State Cyclones,0.9361652739090065,87.72137059743922,53.42589695580544,34.29547364163378,1.1981732224650108,0.9391836560306326,211.0,15.0,5.0,41.0,5.461446843803498,8.0
ALA,Alabama Crimson Tide,0.915041782729805,97.2478595656104,65.45800845338327,31.789851112227126,1.2274216882694482,1.1158559622982263,7.0,24.0,6.0,24.0,5.400419516334587,9.0
OU,Oklahoma Sooners,0.9788765088207986,83.58784919637344,57.037217343518805,26.550631852854636,1.2432746972871136,1.011558320217777,111.0,5.0,13.0,20.0,5.3554366175549255,10.0
FAU,Florida Atlantic Owls,0.9740018570102136,82.67243355838467,60.20752916075639,22.46490439762828,1.2693407499634723,1.121299995948923,5.0,7.5,22.0,11.0,5.215591851852446,11.0
MSST,Mississippi State Bulldogs,0.9740018570102136,75.61269365183455,57.464639164569135,18.148054487265412,1.2989125124386989,1.041691758580562,68.0,7.5,42.0,5.0,5.100386619158405,12.0
OSU,Ohio State Buckeyes,0.958217270194986,78.94443255309329,59.39776110815272,19.54667144494057,1.2893833718297174,1.0526684406316318,58.0,9.0,36.0,6.0,5.080796881202692,13.0
UNM,New Mexico Lobos,0.9368616527390901,84.23329790868382,59.54077307943568,24.692524829248143,1.2423835620959844,1.0717641663928081,37.0,14.0,16.0,21.0,5.060451428497233,14.0
CIN,Cincinnati Bearcats,0.9171309192200557,86.64929215601705,54.909859303269606,31.73943285274745,1.1666415622494664,1.011035349014333,112.0,22.0,7.0,52.0,4.989443216006153,15.0
UK,Kentucky Wildcats,0.9317548746518106,86.91516356251677,65.7941213816235,21.12104218089327,1.2709711934430867,1.0578464077494383,48.0,17.0,29.0,10.0,4.97474360736754,16.0
BAY,Baylor Bears,0.8804549675023212,90.9386695396504,61.895068733672275,29.04360080597813,1.2062301323971747,1.0665288355228741,40.0,40.0,10.0,37.0,4.928595640617723,17.0
FLA,Florida Gators,0.8927576601671309,88.69288544984578,61.82310561239801,26.869779837447766,1.1999863121530974,1.055450387636088,53.0,33.0,11.0,40.0,4.7709606052411795,18.0
USU,Utah State Aggies,0.9456824512534819,81.71758119813879,60.61603616866033,21.10154502947846,1.223968517898205,1.0846218486417931,24.0,12.0,30.0,25.0,4.703027481900985,19.0
SC,South Carolina Gamecocks,0.9333797585886722,77.03457343229636,60.25038436252568,16.784189069770676,1.2750804610005668,1.076677409893444,34.0,16.0,43.0,9.0,4.690171019395761,20.0
UNC,North Carolina Tar Heels,0.9157381615598886,84.53997602449505,64.03587690284037,20.504099121654676,1.243556279138928,1.0919822825642977,13.0,23.0,32.0,19.0,4.684202147443994,21.0
SJU,St. John's Red Storm,0.8700092850510678,83.58286008430261,59.45990362605017,24.12295645825244,1.2236825020127764,1.0879694636671606,18.0,49.0,19.0,26.0,4.6484263119861975,22.0
CLEM,Clemson Tigers,0.9071494893221913,81.85911659787028,63.55155587532626,18.307560722544025,1.2647215639274474,1.1384574016802191,3.0,28.0,40.0,12.0,4.636181809997549,23.0
COLO,Colorado Buffaloes,0.9410399257195914,86.04731159436828,61.19904269221036,24.84826890215792,1.1762543398526797,0.9726882648260722,163.0,13.0,15.0,48.0,4.635686087559437,24.0
JMU,James Madison Dukes,0.9268802228412256,82.81214146836754,64.21348166021984,18.5986598081477,1.241165721721597,1.0872533543656018,19.0,19.0,38.0,22.0,4.568367517860327,25.0
GONZ,Gonzaga Bulldogs,0.9131847725162487,84.97220395813193,61.96572174674454,23.006482211387386,1.200716094858701,1.0809381190668246,30.0,25.0,20.0,38.0,4.566318462104533,26.0
INST,Indiana State Sycamores,0.8906685236768802,86.73403501611845,64.43527143471296,22.298763581405495,1.2200241751723808,1.0771214959984086,32.0,35.5,23.0,29.0,4.564435331484866,27.0
DUKE,Duke Blue Devils,0.8906685236768802,85.6772939265205,61.382226764574256,24.29506716194625,1.1967955753913408,1.0547129802863133,54.0,35.5,18.0,42.0,4.552505571466859,28.0
TENN,Tennessee Volunteers,0.9124883936861652,81.43620635610802,60.336179406735596,21.10002694937242,1.2083349658975668,1.102584576483162,11.0,26.0,31.0,36.0,4.47577669832961,29.0
ILL,Illinois Fighting Illini,0.8915970287836582,80.6048265834265,58.11457583126073,22.49025075216577,1.2002123621144474,1.0357063172114591,73.0,34.0,21.0,39.0,4.4466426722866785,30.0
PITT,Pittsburgh Panthers,0.8637418755803157,84.77111489617614,57.90729248427235,26.863822411903797,1.1505947070742275,0.998540394412078,131.0,52.0,12.0,58.0,4.328128503339967,31.0
UTAH,Utah Utes,0.8753481894150418,82.26883066350803,61.80749006823923,20.461340595268794,1.2128912949017294,1.0735628300389457,36.0,45.0,33.0,34.0,4.325218041821528,32.0
TCU,TCU Horned Frogs,0.9308263695450325,85.31769373983057,63.151373701868856,22.166320037961718,1.1515642484092885,0.9101533468582085,255.0,18.0,24.0,57.0,4.2331353646391845,33.0
BUT,Butler Bulldogs,0.8809192200557103,75.07607434835997,61.812017412454566,13.264056935905401,1.2603553983330718,1.019092773363738,103.0,39.0,63.0,14.0,4.140798591034729,34.0
PROV,Providence Friars,0.8785979572887651,73.55051805628963,59.736128864317024,13.814389191972609,1.2460456236487898,1.032011298779124,78.0,41.0,61.0,18.0,4.07512430721841,35.0
NEV,Nevada Wolf Pack,0.8716341689879294,77.09856413980455,62.0092263114675,15.089337828337051,1.2342244740743291,1.0258738108419145,88.0,47.0,52.0,23.0,4.062810986911801,36.0
VILL,Villanova Wildcats,0.8818477251624883,77.00817218505505,57.03914282379766,19.969029361257384,1.1758456547186755,1.0859814813070736,21.0,38.0,34.0,49.0,4.059788034241958,37.0
PRIN,Princeton Tigers,0.9175951717734449,77.39396516018394,67.06909013242529,10.324875027758651,1.2558561533368084,1.1824610899956123,1.0,21.0,79.0,15.0,4.027289739444186,38.0
DRKE,Drake Bulldogs,0.9110956360259981,76.34120701540563,62.42047255043034,13.92073446497529,1.2171013251262526,1.0083241319916842,116.0,27.0,59.0,31.0,4.003282556268417,39.0
MSU,Michigan State Spartans,0.9041318477251624,76.26249235022894,59.72816904522789,16.534323305001053,1.1921015789874652,1.0563263362710646,51.0,30.0,45.0,43.0,3.9993341040754293,40.0
GCU,Grand Canyon Lopes,0.8876508820798515,83.21607501897736,61.38872267926774,21.827352339709627,1.1423067009012535,1.0345370596235546,75.0,37.0,26.0,67.0,3.9884061013910266,41.0
KU,Kansas Jayhawks,0.8758124419684309,79.31425385747038,64.22072404414547,15.093529813324906,1.2189818578372027,1.085390225104293,22.0,44.0,51.0,30.0,3.9742401923563913,42.0
HPU,High Point Panthers,0.893686165273909,82.54677557717541,64.20327302705596,18.343502550119453,1.1721244396727564,1.064433549150066,41.0,32.0,39.0,50.0,3.9579554803865316,43.0
CSU,Colorado State Rams,0.8762766945218198,82.23522495968942,71.7485750920012,10.486649867688214,1.2639363323309876,1.0890842335367907,16.0,42.5,77.0,13.0,3.9444126640295947,44.0
SMC,Saint Mary's Gaels,0.861188486536676,72.8077905198663,51.35493669469403,21.45285382517227,1.1457571652424487,1.105182604229576,10.0,53.0,27.0,63.0,3.888443049572802,45.0
NU,Northwestern Wildcats,0.9006499535747446,72.76560901125126,63.63116287429573,9.134446136955525,1.248204335679559,1.0947273428747533,12.0,31.0,87.0,17.0,3.8261529378622505,46.0
MASS,Massachusetts Minutemen,0.8702414113277623,79.88810361410503,65.84679954514012,14.04130406896492,1.2107648702305145,1.008449212493354,115.0,48.0,58.0,35.0,3.8206632441436574,47.0
UCF,UCF Knights,0.9050603528319406,80.69146207812614,58.644721982503356,22.04674009562278,1.1056981672443478,0.9920467704779213,140.0,29.0,25.0,95.0,3.817812378055241,48.0
WIS,Wisconsin Badgers,0.8762766945218198,82.79782994557509,61.574869367544416,21.222960578030673,1.1277540582789245,1.054555811351686,55.0,42.5,28.0,80.0,3.803421303534196,49.0
TTU,Texas Tech Red Raiders,0.8528319405756732,77.47364890606924,60.828844613667464,16.64480429240178,1.1826787794062223,1.0090889336223976,114.0,54.0,44.0,47.0,3.7570096150180072,50.0
MARQ,Marquette Golden Eagles,0.8344939647168059,79.51752698093435,65.38865413013885,14.128872850795503,1.214011296632028,1.0869925781761207,20.0,57.0,56.0,32.0,3.7195560542607806,51.0
JOES,Saint Joseph's Hawks,0.8655988857938719,73.54825215003066,62.543467118885346,11.004785031145317,1.2204316504930288,1.0187315506672876,104.0,51.0,75.0,28.0,3.6467858883638833,52.0
LONG,Longwood Lancers,0.9231662024141133,76.19385744078576,56.58327127993724,19.61058616084852,1.0856018216748506,0.9736650587470379,162.0,20.0,35.0,110.0,3.5674152490571345,53.0
TA&M,Texas A&M Aggies,0.7804085422469824,86.3906172166494,61.96205164897016,24.428565567679243,1.0985627532508782,1.0389850050622376,71.0,72.0,17.0,101.0,3.4917854071125234,54.0
HALL,Seton Hall Pirates,0.8389043639740019,80.93072384244985,64.4627412861,16.467982556349853,1.140855756743161,1.0297007461685495,84.0,55.0,46.0,69.0,3.4080299474230165,55.0
APP,Appalachian State Mountaineers,0.8732590529247911,75.55422599436505,65.13260748271351,10.421618511651545,1.1862542919486134,1.1076802387438793,9.0,46.0,78.0,45.0,3.3984714286200246,56.0
SF,San Francisco Dons,0.7922469823584031,75.85112845245324,57.58727569090836,18.263852761544875,1.1300070879908373,1.0216999191703608,96.0,69.5,41.0,79.0,3.2965986229781414,57.0
WICH,Wichita State Shockers,0.8145311049210772,77.65979898167433,63.994720996270125,13.665077985404203,1.166436910783378,1.084676752312096,23.0,61.0,62.0,53.0,3.2883472841062407,58.0
