oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Alabama A&M Bulldogs,Chattanooga Mocs,DraftKings,70.5,79.0,NCAAB,350.0,-455.0,-8.5,-110.0,-110.0,149.5,-110.0,-110.0,AAMU,UTC,69.25754578515756,77.69253674241074,Alabama A&M Bulldogs,Chattanooga Mocs,10.358002144264404,10.418172733880851,68.1,71.8,2024.0,0.501473,0.498367,0.43116499999999996,0.5686749999999999,0.28282250000000003,0.7171775,0.215462,0.286011,0.21570299999999998,0.28266399999999997,0.116029,0.15525899999999998,0.304833,0.40065,0.207116,0.0,0.08913000000000001,0.117986,0.0,0.0,-0.04690670000000008,0.0,-0.05342930000000001,0.0,-0.1945535,0.0,0.09421749999999984,0.008069943005681793,0.07791464285714289,0.021247420500446448,-0.569664875,0.0,-0.08171148484848484,0.0,-0.08137919696969698,0.0,0.015560621212121262,0.0006392309418187897,0.010945818181818168,0.000316300870167272,-0.00043621739130436654,0.0,-0.217848954887218,0.0,0.04396242555994728,0.014669153995854542,-0.04998909774436089,0.0
Arkansas Razorbacks,Lipscomb Bisons,DraftKings,84.0,71.0,NCAAB,-900.0,600.0,13.0,-110.0,-110.0,155.0,-110.0,-110.0,ARK,LIP,80.07303752844072,76.53976212730244,Arkansas Razorbacks,Lipscomb Bisons,10.407926926143368,10.38279119678455,78.5925925925926,77.36363636363636,2024.0,0.249034,0.7287170000000001,0.530529,0.44234999999999997,0.5948889999999999,0.4051110000000001,0.13267600000000002,0.109964,0.386398,0.32298099999999996,0.308837,0.256818,0.20727700000000002,0.17351900000000003,0.0,0.31058700000000006,0.0,0.0,0.164706,0.13744899999999996,-0.5770286000000001,0.0,0.4303057000000001,0.1683299958659001,0.014110900000000037,0.00018101590800909245,-0.17106500000000008,0.0,-3.0511100000000013,0.0,0.30596283333333346,0.5616795322881671,-0.19585581818181813,0.0,0.15397300000000003,0.06258828768456001,-0.22717084848484848,0.0,0.06653440909090907,0.011686824845721807,-0.3082728214285713,0.0,0.14314083495145632,0.2532477310742168,-0.4067373571428571,0.0,0.10665160517799356,0.1405896220038468
BYU Cougars,Georgia State Panthers,DraftKings,86.5,63.0,NCAAB,-7112.0,1768.75,23.5,-110.0,-110.0,149.5,-112.0,-108.0,BYU,GAST,91.05286599054956,69.62051810902987,BYU Cougars,Georgia State Panthers,10.452775795950892,10.339310747056208,90.77777777777776,73.05,2024.0,0.44478500000000004,0.555068,0.776687,0.22316599999999998,0.9275425,0.07245749999999995,0.34701300000000007,0.097772,0.429674,0.125394,0.717268,0.20557699999999998,0.052043000000000006,0.01557,0.0,0.47806000000000004,0.0,0.0,0.370255,0.107805,-0.16595149999999997,0.0,0.0656428,0.003917251992581815,0.52657644,0.24757388139560146,-0.61581472,0.0,-4.225634899999997,0.0,0.020016934628975212,0.00708698632245055,0.0968264099616859,0.024469673068438707,0.21115829118773946,0.11637422047642126,-0.23888023880597012,0.0,-0.2009515223880597,0.0,0.4099506086956522,0.15461474144434084,0.024462057317427996,0.02056674157067292,-0.6306577368421052,0.0,-0.012564609888539583,0.0
Bellarmine Knights,Evansville Purple Aces,DraftKings,71.75,68.75,NCAAB,-155.0,130.0,3.0,-110.0,-110.0,140.5,-110.0,-110.0,BELL,EVAN,64.50845888023407,75.22481267100646,Bellarmine Knights,Evansville Purple Aces,10.329959377693818,10.388456593132382,64.5,73.6,2024.0,0.16572199999999998,0.8165309999999999,0.47897,0.5208539999999999,0.23212800000000003,0.767872,0.07869299999999999,0.087029,0.39169,0.42484099999999997,0.105643,0.116043,0.363584,0.39367,0.0,0.03839300000000001,0.0,0.0,0.018363,0.02003,-0.7519838000000001,0.0,0.6147150999999997,0.3435224128800088,-0.094163,0.0,-0.006206600000000173,0.0,-0.9580736,0.0,0.5893120000000001,0.4514752233472,-0.2702869242424243,0.0,0.16126954545454544,0.06866076700854544,-0.2587933484848485,0.0,0.2069777424242424,0.11309703466785513,-0.31228083177570093,0.0,0.1758506666666667,0.10483051911850674,-0.29702101869158876,0.0,0.214811592920354,0.15642822933560185
Bowling Green Falcons,Kansas City Roos,DraftKings,71.5,66.0,NCAAB,-250.0,205.0,5.5,-115.0,-105.0,137.5,-112.0,-108.0,BGSU,KC,71.9728945012526,64.4968332514859,Bowling Green Falcons,Kansas City Roos,10.375592208587596,10.324633445906418,69.75,65.8,2024.0,0.55378,0.446072,0.471717,0.528135,0.695177,0.30482299999999996,0.262116,0.291664,0.209601,0.236471,0.322912,0.360275,0.13731100000000002,0.155374,0.0,0.129407,0.0,0.0,0.060796,0.06861099999999999,0.04062700000000008,0.0014352635904347846,-0.13555240000000002,0.0,-0.11995996000000003,0.0,0.018520800000000004,0.00031761114133333325,-0.06688049999999979,0.0,-0.03428773170731719,0.0,-0.028389511811023616,0.0,-0.08313937037037031,0.0,0.019227076923076902,0.0009611692662153834,-0.04016994202898555,0.0,-0.08744436363636371,0.0,-0.04354623270440253,0.0,-0.01603382352941174,0.0,-0.018060496919917846,0.0
Bryant Bulldogs,Towson Tigers,DraftKings,65.75,67.75,NCAAB,120.0,-142.0,-2.0,-110.0,-110.0,133.5,-110.0,-110.0,BRY,TOW,63.40587597126133,63.375073579758144,Bryant Bulldogs,Towson Tigers,10.312417694468436,10.328404804219044,66.2,62.7,2024.0,0.5417230000000001,0.43117200000000006,0.32222499999999993,0.67766,0.5007919999999999,0.4992080000000001,0.17429,0.36743299999999995,0.138888,0.292284,0.15656,0.33051600000000003,0.156446,0.328931,0.027215000000000003,0.0,0.008510999999999998,0.018704,0.0,0.0,0.037618300000000104,0.0012864877226272853,-0.19453879999999985,0.0,-0.42332750000000013,0.0,0.3230860000000001,0.09489505763272733,0.08478533333333316,0.008626263298133298,-0.21191663999999977,0.0,-0.13847893939393935,0.0,-0.18729078787878783,0.0,0.1278242878787878,0.04313508822933875,0.02420975757575755,0.0015473366353551483,-0.10701499999999994,0.0,-0.2184668888888889,0.0,0.12130225000000006,0.047085554736200054,0.030678111111111073,0.002117579628027775
Cincinnati Bearcats,Dayton Flyers,DraftKings,72.25,67.25,NCAAB,-198.0,164.0,5.0,-110.0,-110.0,139.5,-110.0,-110.0,CIN,DAY,81.44923393614076,67.6897104733358,Cincinnati Bearcats,Dayton Flyers,10.39652230550903,10.32846757940709,84.19999999999999,71.33333333333333,2024.0,0.7136910000000001,0.263401,0.74465,0.25517,0.8260745,0.17392549999999996,0.532426,0.18126499999999998,0.195583,0.06781799999999999,0.609195,0.208109,0.12225,0.042725,0.0,0.080885,0.0,0.0,0.060128,0.020757000000000005,0.39875110000000014,0.14454767250110012,-0.5468579,0.0,0.46376500000000004,0.19552543202272737,-0.5641430000000001,0.0,0.4817020100000002,0.11719031638284867,-0.32977846341463424,0.0,0.3553146363636363,0.333296015749549,-0.10912040909090903,0.0,-0.12886189393939393,0.0,-0.28528124242424246,0.0,0.4002083689839573,0.29951180119097476,-0.09501485148514852,0.0,-0.2153621229946524,0.0,-0.19422425742574256,0.0
Creighton Bluejays,Alabama Crimson Tide,DraftKings,86.5,79.5,NCAAB,-322.2,259.5,7.0,-110.0,-110.0,166.0,-105.0,-115.0,CREI,ALA,91.81635704128584,90.52071909279553,Creighton Bluejays,Alabama Crimson Tide,10.470013466047984,10.43770444233406,88.55555555555556,93.22222222222224,2024.0,0.33723900000000007,0.637466,0.858608,0.12668200000000002,0.5348265,0.4651735,0.28977,0.042388999999999996,0.5470029999999999,0.080954,0.44781899999999997,0.065901,0.387389,0.057535,0.0,0.15871000000000002,0.0,0.0,0.136214,0.020173000000000003,-0.3917980999999999,0.0,0.23867859999999996,0.051788612816327274,0.7101464000000001,0.4802932470790095,-0.8776337000000001,0.0,-0.963962517,0.0,0.2590746560693642,0.174175562898307,0.0296124908424909,0.0023939359459377377,0.38107003296703285,0.39643523016960275,-0.3302222840466926,0.0,-0.27665144747081716,0.0,0.09385682051282046,0.013742200300570247,0.28562637541528235,0.4911262065238882,-0.5783052068965517,0.0,-0.10723160839160839,0.0
DePaul Blue Demons,Northwestern Wildcats,DraftKings,66.0,76.0,NCAAB,410.0,-550.0,-10.0,-110.0,-110.0,142.0,-110.0,-110.0,DEP,NU,69.3956178792979,78.1350986623398,DePaul Blue Demons,Northwestern Wildcats,10.346374974666666,10.414819514098305,71.0,73.51111111111112,2024.0,0.5203,0.45249300000000003,0.6341289999999999,0.34043899999999994,0.27570700000000004,0.724293,0.329132,0.17823,0.288145,0.153257,0.16695000000000002,0.090954,0.45303699999999997,0.242034,0.23319100000000004,0.0,0.14804,0.07982500000000001,0.0,0.0,-0.007370000000000099,0.0,-0.14976469999999997,0.0,0.23167089999999985,0.04879218718800905,-0.3850781000000002,0.0,0.09905017073170735,0.04022483892011954,-0.7920955000000002,0.0,0.07501533333333332,0.014856072620693328,0.01850295454545453,0.0009038286230454517,-0.1330465151515151,0.0,-0.16747898484848486,0.0,0.07163535469107554,0.044850394124599575,0.018939380952380847,0.00045196219008284994,-0.013055839816933645,0.0,-0.3595263174603175,0.0
Delaware Blue Hens,Rhode Island Rams,DraftKings,74.0,71.0,NCAAB,-162.0,136.0,3.0,-110.0,-110.0,145.0,-110.0,-110.0,DEL,URI,75.15504109023534,69.30584772903242,Delaware Blue Hens,Rhode Island Rams,10.38352562071358,10.344186640108248,74.33333333333333,71.11111111111111,2024.0,0.563718,0.409374,0.4717159999999999,0.50092,0.6550075000000001,0.3449924999999999,0.26671700000000004,0.28204,0.19271,0.205924,0.30353699999999995,0.321071,0.156068,0.16677699999999998,0.0,0.051983,0.0,0.0,0.024531,0.026075,0.0838078000000001,0.006385224855309102,-0.24031459999999993,0.0,-0.10939640000000017,0.0,-0.048068,0.0,0.09611965000000022,0.00570307846674232,-0.13663066176470595,0.0,-0.011041712121212022,0.0,-0.11308166666666669,0.0,0.01008545454545462,0.0002685312785454568,-0.09486236363636363,0.0,-0.029698885167464217,0.0,-0.08436846723646724,0.0,-0.00377541148325361,0.0,-0.07060847008547014,0.0
Florida State Seminoles,SMU Mustangs,DraftKings,76.0,71.5,NCAAB,-192.0,160.0,4.5,-110.0,-110.0,147.5,-110.0,-110.0,FSU,SMU,72.90443579170991,72.65511594733876,Florida State Seminoles,SMU Mustangs,10.3538991408447,10.36413762346126,76.075,73.55555555555556,2024.0,0.38573499999999994,0.6140439999999999,0.44726299999999997,0.5525160000000001,0.506665,0.49333499999999997,0.172313,0.21342200000000003,0.27494999999999997,0.339094,0.220193,0.272828,0.214441,0.265029,0.0,0.107286,0.0,0.0,0.047880000000000006,0.059406,-0.2899565000000002,0.0,0.18949239999999984,0.03264306332523634,-0.16074770000000005,0.0,0.060283600000000215,0.0033037385717818416,-0.4405381999999999,0.0,0.17666937499999996,0.04993930890062497,-0.14120480303030303,0.0,0.00030984848484849614,2.534560606060653e-07,-0.08452421212121206,0.0,0.08875081818181818,0.020794508401767286,-0.1902317368421053,0.0,0.016067515151515138,0.0010223335708509067,-0.10989410526315785,0.0,0.07943026262626263,0.024984299818673134
Georgia Bulldogs,High Point Panthers,DraftKings,79.75,70.75,NCAAB,-500.0,380.0,9.0,-108.0,-112.0,150.5,-112.0,-108.0,UGA,HPU,73.60936014128856,81.38906417607787,Georgia Bulldogs,High Point Panthers,10.378525608766692,10.408211738405818,72.11111111111111,81.62222222222222,2024.0,0.11975900000000002,0.865927,0.620419,0.379384,0.2981475,0.7018525,0.074026,0.045733,0.537445,0.32848200000000005,0.17746699999999999,0.10885799999999998,0.42870500000000006,0.261128,0.0,0.152449,0.0,0.0,0.094493,0.057956,-0.8309012799999999,0.0,0.7157652400000001,0.4574284632073728,0.19528828000000015,0.034051350272641466,-0.2908812800000001,0.0,-3.2111149999999995,0.0,0.6233926315789473,1.4767498178063154,-0.27539815094339626,0.0,0.35816011627906974,0.3309589657440348,-0.3063950442804428,0.0,0.07507898113207556,0.014937661530750965,-0.47019677952755906,0.0,0.3580875710754018,1.0373540722397288,-0.5714030687022901,0.0,0.17145906796116508,0.24224126676555816
Georgia Southern Eagles,UNC Wilmington Seahawks,DraftKings,67.0,76.0,NCAAB,340.0,-440.0,-9.0,-110.0,-110.0,143.0,-110.0,-110.0,GASO,UNCW,69.78448542132088,75.21980530664973,Georgia Southern Eagles,UNC Wilmington Seahawks,10.374426197950122,10.402168692069338,65.77777777777777,70.39999999999999,2024.0,0.5823740000000001,0.391093,0.540727,0.43215600000000004,0.35557800000000006,0.6444219999999999,0.314626,0.25231899999999996,0.212189,0.16879599999999997,0.184866,0.148432,0.34178100000000006,0.272394,0.21409099999999998,0.0,0.11568,0.09255700000000001,0.0,0.0,0.12298540000000013,0.013750371466509124,-0.2787047,0.0,0.03552669999999991,0.001147405829899998,-0.19247240000000004,0.0,0.1660421176470589,0.09373794843124716,-0.9201212000000004,0.0,0.055014636363636404,0.007990250965549102,-0.0862242575757576,0.0,-0.030893500000000018,0.0,-0.14605400000000004,0.0,0.07471275675675676,0.041306770564237844,-0.1494272089552237,0.0,0.03335524324324325,0.008233034663437843,-0.27059555223880594,0.0
Grand Canyon Lopes,Portland Pilots,DraftKings,83.0,72.0,NCAAB,-672.5555555555555,476.6666666666667,11.0,-110.0,-110.0,155.0,-110.0,-110.0,GCU,PORT,82.02892618736912,71.62596497204163,Grand Canyon Lopes,Portland Pilots,10.424877088862669,10.352804916305985,78.88888888888889,73.88888888888889,2024.0,0.470533,0.502168,0.45037399999999994,0.5224719999999999,0.7605270000000001,0.23947299999999994,0.213381,0.24482299999999999,0.22518300000000002,0.2638170000000001,0.338572,0.390822,0.101995,0.12028499999999999,0.0,0.252267,0.0,0.0,0.11338100000000001,0.132167,-0.11188070000000006,0.0,-0.04544720000000013,0.0,-0.1542146000000001,0.0,-0.0028088000000001667,0.0,-0.8500619655555549,0.0,0.07992188111888104,0.0304471170888673,-0.0845807424242424,0.0,-0.06830828787878784,0.0,-0.04122889393939391,0.0,-0.015040196969696829,0.0,-0.21724984873949582,0.0,0.012284210789210798,0.0015105273654847672,-0.12109228571428576,0.0,0.0324013836163836,0.010508995099163077
Houston Cougars,Texas A&M Aggies,DraftKings,68.75,61.75,NCAAB,-325.0,260.0,7.0,-112.0,-108.0,130.5,-112.0,-108.0,HOU,TA&M,75.43513440976969,62.41968192785825,Houston Cougars,Texas A&M Aggies,10.377324412171564,10.260502784621318,76.4,75.22222222222223,2024.0,0.64746,0.3272590000000001,0.6926059999999998,0.307225,0.8137169999999999,0.1862830000000001,0.449756,0.19770400000000002,0.22529600000000002,0.10196300000000001,0.558519,0.245993,0.12167999999999998,0.055229,0.0,0.13194,0.0,0.0,0.091209,0.040731,0.2526152000000001,0.05697717792057147,-0.39930127999999987,0.0,0.34832471999999964,0.10833045585989118,-0.44097199999999986,0.0,0.20829724999999966,0.013350075186942246,-0.1266850769230768,0.0,0.23648313178294575,0.14428462077410478,-0.06704513207547166,0.0,-0.10504920754716982,0.0,-0.22941596678966786,0.0,0.260221027027027,0.10021817470236105,-0.029493838209982803,0.0,-0.2500642368421052,0.0,-0.1040915733558179,0.0
