oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Arizona Wildcats,Alabama Crimson Tide,DraftKings,91.25,83.75,NCAAB,-340.0,270.0,7.5,-112.0,-108.0,175.0,-110.0,-110.0,ARIZ,ALA,95.5497187947899,89.30935919589228,Arizona Wildcats,Alabama Crimson Tide,10.912633475943476,10.877077451859224,95.25,92.1,2024.0,0.466114,0.53379,0.728571,0.25025,0.6565004999999999,0.34349950000000007,0.339626,0.11682000000000001,0.388945,0.13343,0.469252,0.161137,0.240829,0.08308600000000001,0.0,0.17812799999999998,0.0,0.0,0.12962599999999996,0.04431700000000001,-0.13183832000000012,0.0,0.030283199999999955,0.0008491409280000007,0.4299990999999999,0.1680902054552818,-0.5744750000000001,0.0,-0.5113978000000003,0.0,0.10035116666666677,0.027189962958675068,0.08660914176245205,0.019577984370122422,0.16093940298507461,0.06941599704095523,-0.2215631417624521,0.0,-0.18991701492537316,0.0,0.10819893877551018,0.017209305217655502,0.11555325742574254,0.08091648512830155,-0.4095181020408164,0.0,-0.0682199405940594,0.0
Belmont Bruins,Arkansas State Red Wolves,DraftKings,81.5,77.0,NCAAB,-198.0,164.0,4.5,-110.0,-110.0,158.5,-110.0,-110.0,BEL,ARST,80.53264922716495,80.57969127832146,Belmont Bruins,Arkansas State Red Wolves,10.85959801602359,10.877093898485253,79.10909090909091,74.63636363636364,2024.0,0.38364100000000007,0.616204,0.568137,0.431708,0.4986965,0.5013035,0.217857,0.165784,0.35028000000000004,0.265924,0.275864,0.20979800000000004,0.277773,0.21034099999999997,0.0,0.102021,0.0,0.0,0.058006999999999996,0.04401400000000001,-0.2943538999999998,0.0,0.19402839999999993,0.03422456364232725,0.0930877,0.007877563537536362,-0.19341320000000006,0.0,-0.49388442999999993,0.0,0.1972202682926829,0.06378916812971804,-0.0784092878787879,0.0,0.10417393939393946,0.02864983347296974,-0.1502069090909091,0.0,-0.012135090909090873,0.0,-0.11137450267379678,0.0,0.09900394059405943,0.03959919222273426,-0.21276991443850257,0.0,0.014880851485148477,0.0008946165533291033
California Golden Bears,UC San Diego Tritons,DraftKings,76.75,67.75,NCAAB,-440.0,340.0,9.0,-110.0,-110.0,144.5,-110.0,-110.0,CAL,UCSD,75.62022634856592,67.46458872105782,California Golden Bears,UC San Diego Tritons,10.843116726167734,10.796835685393006,73.57142857142857,69.22222222222223,2024.0,0.46517499999999995,0.5086849999999999,0.463148,0.536694,0.7029415,0.2970585,0.21611,0.249065,0.234643,0.27404199999999995,0.321174,0.37043600000000004,0.131872,0.153697,0.0,0.200453,0.0,0.0,0.092669,0.107784,-0.12313250000000014,0.0,-0.03176150000000011,0.0,-0.12738919999999998,0.0,0.02705740000000001,0.0006655480861454566,-0.6041159000000001,0.0,0.090311,0.027730660851400014,-0.08081803030303028,0.0,-0.05526495454545455,0.0,-0.03538007575757576,0.0,-0.0009420909090909757,0.0,-0.18541256716417903,0.0,0.0145574054054054,0.0015681935858162148,-0.09938788059701487,0.0,0.03933172972972973,0.01144768873014054
Central Arkansas Bears,Western Illinois Leathernecks,DraftKings,73.0,72.0,NCAAB,-122.0,102.0,1.0,-118.0,-102.0,145.0,-115.0,-105.0,CARK,WIU,70.20993017291933,67.70554354738567,Central Arkansas Bears,Western Illinois Leathernecks,10.817586074908537,10.834028464374716,69.36363636363636,60.1,2024.0,0.526125,0.44785200000000003,0.31008600000000003,0.666405,0.5649090000000001,0.4350909999999999,0.16317099999999998,0.350941,0.139195,0.29847899999999994,0.17089100000000002,0.367926,0.130993,0.280911,0.0,0.0,0.0,0.0,0.0,0.0,-0.03304750000000012,0.0,-0.11533895999999999,0.0,-0.48331509999999994,0.0,0.31613025000000006,0.09517936663339291,0.034097980000000194,0.0009530100328528009,-0.11874135294117671,0.0,-0.17839185714285713,0.0,-0.17962166666666662,0.0,0.10225939080459767,0.0272927256501686,0.05404659581881527,0.008383369071258832,-0.17457108333333332,0.0,-0.1815994460431655,0.0,0.12005384313725484,0.03675295939266271,0.03632290476190478,0.003878899026406675
Chicago State Cougars,Bethune-Cookman Wildcats,DraftKings,73.5,66.5,NCAAB,-250.0,205.0,7.0,-112.0,-108.0,140.0,-115.0,-105.0,CHST,BCU,70.11044416973436,68.61333880290636,Chicago State Cougars,Bethune-Cookman Wildcats,10.832239878533091,10.805165899396782,65.37333333333333,69.375,2024.0,0.347388,0.6280220000000001,0.45366,0.5202160000000001,0.5388885000000001,0.4611114999999999,0.157795,0.18025300000000005,0.28439,0.32699,0.23913600000000002,0.27336400000000005,0.20299700000000004,0.233612,0.0,0.15404700000000002,0.0,0.0,0.06986599999999998,0.08013799999999999,-0.38353743999999995,0.0,0.22628576000000017,0.04741226405442379,-0.17463100000000004,0.0,0.0164428000000002,0.0002574911160381002,-0.6138902499999996,0.0,0.19823906097560956,0.08056238685780746,-0.17378177165354328,0.0,0.009155384615384565,0.00021793477538461362,-0.12335699999999994,0.0,0.08314579710144926,0.019080497068753616,-0.2305331358024691,0.0,0.03342189361702133,0.005250007972853209,-0.14665680924855484,0.0,0.07878614141414139,0.03072591759069898
Creighton Bluejays,Villanova Wildcats,DraftKings,74.25,66.75,NCAAB,-325.0,260.0,7.5,-110.0,-110.0,141.0,-112.0,-108.0,CREI,VILL,82.35685925814325,69.88158593516235,Creighton Bluejays,Villanova Wildcats,10.83866590199242,10.809554952928332,88.2,70.78,2024.0,0.6277440000000001,0.37214100000000006,0.7586579999999999,0.221358,0.7925055,0.20749450000000003,0.476737,0.138781,0.28192100000000003,0.082577,0.5943409999999999,0.173054,0.14988200000000002,0.044003999999999995,0.0,0.15539399999999998,0.0,0.0,0.11760399999999997,0.034273,0.21826240000000013,0.04330770477614555,-0.31850389999999995,0.0,0.4883549599999999,0.2129380062112513,-0.61957536,0.0,0.11814837499999997,0.004295088773889417,-0.09731530769230767,0.0,0.276253091954023,0.19918416182495208,0.00679494636015332,0.00012050708265751139,-0.18256937313432836,0.0,-0.2597450149253731,0.0,0.3202470810810809,0.1517861255526096,0.0035622065404475323,7.37249226878489e-05,-0.37098942105263155,0.0,-0.11720949072512649,0.0
Dayton Flyers,Oakland Golden Grizzlies,DraftKings,74.25,62.75,NCAAB,-800.0,550.0,11.5,-110.0,-110.0,137.0,-108.0,-112.0,DAY,OAK,72.68833489670124,70.69119371834576,Dayton Flyers,Oakland Golden Grizzlies,10.825014236215557,10.811425554516156,72.4,71.91666666666667,2024.0,0.267264,0.732558,0.649549,0.32641299999999995,0.5518379999999999,0.44816200000000006,0.173832,0.087307,0.475717,0.23910599999999996,0.35018,0.17554199999999998,0.28233600000000003,0.14199799999999999,0.0,0.271621,0.0,0.0,0.176348,0.08823500000000001,-0.5387456000000002,0.0,0.4383718000000001,0.17469985003203647,0.27106192000000007,0.06803200414267263,-0.42800444000000004,0.0,-3.0334580000000004,0.0,0.34782781818181824,0.6654130510561821,-0.13443964179104478,0.0,0.28008901492537314,0.2102456148354006,-0.26238380459770116,0.0,-0.05242426819923382,0.0,-0.20522170940170953,0.0,0.2200387777777778,0.5577645741228091,-0.5540668495575223,0.0,0.06606861946902653,0.049325206007536274
Delaware Blue Hens,Rider Broncs,DraftKings,77.0,67.0,NCAAB,-625.0,455.0,10.0,-115.0,-105.0,144.0,-115.0,-105.0,DEL,RID,72.5136511426165,66.76308809365311,Delaware Blue Hens,Rider Broncs,10.819022261533911,10.806920748115198,73.6,65.22222222222223,2024.0,0.378179,0.596553,0.36622699999999997,0.60873,0.6465099999999999,0.3534900000000001,0.13887700000000003,0.230213,0.218409,0.363576,0.232709,0.38620199999999993,0.12498000000000001,0.208014,0.0,0.231065,0.0,0.0,0.08489100000000001,0.14104799999999998,-0.33691515,0.0,0.17293365,0.028481949811735727,-0.3626119500000001,0.0,0.19789649999999998,0.03729811877357142,-1.5628025000000008,0.0,0.21139989010989022,0.20333910660005514,-0.20557219999999998,0.0,-0.07653100000000004,0.0,-0.06027266037735851,0.0,0.137090590747331,0.052810662500780675,-0.4230952735042735,0.0,0.03169428571428573,0.009422470266285723,-0.10093926984126994,0.0,0.12752761788617886,0.16003080630543673
Duke Blue Devils,Baylor Bears,DraftKings,78.5,75.5,NCAAB,-162.0,136.0,3.0,-112.0,-108.0,154.0,-110.0,-110.0,DUKE,BAY,80.10356141784239,84.46527060080916,Duke Blue Devils,Baylor Bears,10.846727795486023,10.857366844804622,81.6,87.55555555555556,2024.0,0.30412700000000004,0.672488,0.7446079999999999,0.234768,0.38800500000000004,0.611995,0.226308,0.07131299999999999,0.500802,0.15774099999999996,0.279589,0.088394,0.446522,0.14072199999999999,0.0,0.04810900000000001,0.0,0.0,0.03578300000000001,0.011366999999999999,-0.4752507599999999,0.0,0.31877503999999995,0.09409030196944593,0.46367679999999983,0.19545106805294532,-0.6069872000000001,0.0,-0.6034269,0.0,0.3266972058823529,0.14515424749061764,-0.0701257164750958,0.0,0.31453408955223877,0.2651369385544215,-0.28450577394636023,0.0,-0.15653474626865677,0.0,-0.0651052583732058,0.0,0.28883596011396007,0.2928260036108855,-0.3477811196172249,0.0,-0.10408654700854703,0.0
East Carolina Pirates,Delaware State Hornets,DraftKings,76.25,64.25,NCAAB,-750.0,525.0,12.0,-112.0,-108.0,140.5,-112.0,-108.0,ECU,DSU,74.48451081518536,64.32913685832936,East Carolina Pirates,Delaware State Hornets,10.838879049633723,10.796410825021011,72.4,63.060606060606055,2024.0,0.43932999999999994,0.534614,0.455966,0.5438539999999998,0.7465575000000001,0.2534424999999999,0.20134799999999997,0.237982,0.24324399999999996,0.29137,0.336323,0.399753,0.110326,0.13245500000000002,0.0,0.27087,0.0,0.0,0.12360099999999999,0.14726899999999998,-0.18862040000000008,0.0,0.0319971200000001,0.0009479774891614881,-0.15335208,0.0,0.05121631999999965,0.0024288068836503373,-1.1542612499999994,0.0,0.11124107142857131,0.06496652385602666,-0.10820703875968996,0.0,-0.04232430188679248,0.0,-0.04957196226415092,0.0,0.02988291512915131,0.002419999151029524,-0.24078743478260883,0.0,0.02817696952908587,0.008598387656260054,-0.10893089830508473,0.0,0.05387302536231885,0.032041423593047104
East Tennessee State Buccaneers,Kansas City Roos,DraftKings,71.25,66.75,NCAAB,-196.4,164.1,4.5,-110.0,-110.0,138.0,-110.0,-110.0,ETSU,KC,70.36391662077321,68.1934778551838,East Tennessee State Buccaneers,Kansas City Roos,10.825984887128554,10.814392241924198,67.5,66.15555555555555,2024.0,0.43944500000000003,0.5603589999999999,0.50136,0.47242000000000006,0.5563074999999998,0.44369250000000016,0.22068000000000002,0.207679,0.28068000000000004,0.264741,0.272847,0.256684,0.21592299999999998,0.203728,0.0,0.103928,0.0,0.0,0.052167,0.04900500000000001,-0.17716549999999992,0.0,0.07675389999999988,0.0053556010592818,-0.047143999999999964,0.0,-0.10791799999999985,0.0,-0.3151045700000005,0.0,0.10468732023156635,0.01798443286333436,-0.07451696969696966,0.0,0.008210303030303123,0.00017795996024242813,-0.0924425909090909,0.0,-0.013766196969696942,0.0,-0.11393651063829785,0.0,0.02184453465346531,0.001927822124674844,-0.13869685106382978,0.0,0.006630970297029692,0.00017763785900356334
Evansville Purple Aces,Tennessee Tech Golden Eagles,DraftKings,78.0,68.5,NCAAB,-535.0,400.0,9.5,-110.0,-110.0,146.5,-110.0,-110.0,EVAN,TNTC,78.7301218448082,64.86197004359222,Evansville Purple Aces,Tennessee Tech Golden Eagles,10.85892263964262,10.793790859016855,75.67999999999999,64.80000000000001,2024.0,0.6125799999999999,0.38723199999999997,0.424763,0.575049,0.8174374999999999,0.18256250000000007,0.26109699999999997,0.35148300000000005,0.16366600000000003,0.223566,0.344366,0.464415,0.073269,0.100449,0.0,0.196201,0.0,0.0,0.08326900000000001,0.112932,0.1864179999999998,0.031592427930909044,-0.28681280000000003,0.0,-0.20799770000000006,0.0,0.10760290000000006,0.010525803716736384,-0.1592718750000005,0.0,-0.02179687499999991,0.0,-0.018790500000000043,0.0,-0.15312718181818175,0.0,0.10583262121212125,0.02956943540133882,-0.0705377878787879,0.0,-0.17188124409448818,0.0,-0.03512059064327484,0.0,0.04269452755905517,0.0023149848080334734,-0.0047616432748537885,0.0
Georgia Bulldogs,Mount St. Mary's Mountaineers,DraftKings,76.25,63.75,NCAAB,-900.0,600.0,12.5,-110.0,-110.0,140.0,-108.0,-112.0,UGA,MSM,69.60290310015401,66.35450103780592,Georgia Bulldogs,Mount St. Mary's Mountaineers,10.804599778327468,10.794692155719591,71.5,67.55333333333333,2024.0,0.27243,0.72742,0.38286699999999996,0.5917700000000001,0.5841825,0.41581749999999995,0.10471499999999999,0.16121699999999997,0.27815200000000007,0.43055299999999996,0.219071,0.33817300000000006,0.154254,0.23872700000000002,0.0,0.298952,0.0,0.0,0.11435599999999999,0.17695599999999997,-0.5278970000000001,0.0,0.4275819999999999,0.16620578793090907,-0.2836366400000001,0.0,0.1345524000000003,0.01616459673728579,-3.158175,0.0,0.3184537499999999,0.6084767453343747,-0.22934656716417906,0.0,0.008805731343283663,0.00020780962403343632,-0.16015579693486595,0.0,0.2123740727969348,0.11771816913849377,-0.4659544385964912,0.0,0.08648589102564103,0.0933480206443082,-0.2634879090909089,0.0,0.17658226530612248,0.3819708811528624
Gonzaga Bulldogs,Jackson State Tigers,DraftKings,89.25,62.75,NCAAB,-10000.0,3000.0,26.5,-110.0,-110.0,152.0,-115.0,-105.0,GONZ,JKST,87.90412645480208,65.868414646931,Gonzaga Bulldogs,Jackson State Tigers,10.912477093314148,10.78669271328159,80.0,68.63636363636364,2024.0,0.38623700000000005,0.6136559999999999,0.5333950000000001,0.44062799999999996,0.9245405,0.07545950000000001,0.20793599999999998,0.16870300000000002,0.325459,0.27192500000000003,0.4914970000000001,0.404712,0.03714,0.031841999999999995,0.0,0.5336609999999999,0.0,0.0,0.283561,0.236009,-0.28890229999999995,0.0,0.18867759999999972,0.03236294249250899,-0.0032007499999998634,0.0,-0.14671260000000003,0.0,-6.621409500000001,0.0,0.04464148333333334,0.059785861026008365,-0.10026010894941637,0.0,0.0629916848249027,0.010197637557695285,-0.13580139560439555,0.0,0.005230860805860826,7.469800002289462e-05,-0.07985468539325824,0.0,0.020235856741573032,0.02332454459380899,-0.20898696907216502,0.0,0.015575904569892472,0.014440075964702037
