oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Atlanta Hawks,Indiana Pacers,DraftKings,128.5,123.0,NBA,-205.0,170.0,5.5,-110.0,-110.0,251.5,-112.0,-108.0,ATL,IND,133.36605359553755,131.38286487328887,Atlanta Hawks,Indiana Pacers,13.1074495333464,13.087328849917691,121.62893081761008,126.13157894736842,2024,0.41899300000000006,0.58087,0.7614780000000001,0.23838499999999999,0.528802,0.44756700000000005,0.023631000000000003,0.315875,0.10311800000000002,0.440601,0.140269,0.399414,0.129388,0.338433,0.108997,0.0,0.10980899999999999,0.0,0.0,0.083539,0.02627,-0.22011469999999989,0.0,0.11982699999999996,0.013053190844545455,0.4943333600000002,0.2181834560793659,-0.5841592000000001,0.0,-0.4371539,0.0,0.12260641176470594,0.02555496474988827,0.05375814176245214,0.0075427376730124555,0.22627188122605366,0.13362929664963683,-0.23153946268656714,0.0,-0.1805261492537313,0.0,0.0694216923076923,0.008771255880412318,0.17746779318734793,0.1294437004132158,-0.3361799144385026,0.0,-0.1031465714285714,0.0
Chicago Bulls,Golden State Warriors,DraftKings,115.5,112.5,NBA,-155.0,130.0,3.0,-112.0,-108.0,228.0,-108.0,-110.0,CHI,GS,111.79138120049808,108.7074926008008,Chicago Bulls,Golden State Warriors,12.86609376137682,12.840346578027566,108.02370585389453,116.14203354297692,2024,0.49025399999999997,0.48771,0.346087,0.634636,0.556046,0.4221579999999999,0.021795999999999996,0.162875,0.31728,0.160783,0.316794,0.184753,0.36029300000000003,0.13953800000000002,0.274343,0.0,0.04377,0.0,0.0,0.014371999999999996,0.028496999999999995,-0.08066152000000004,0.0,-0.06556320000000004,0.0,-0.36013904,0.0,0.23273559999999993,0.04924169046123635,-0.1320826999999999,0.0,-0.02233584615384626,0.0,-0.15302122641509436,0.0,-0.14889116974169742,0.0,0.0557014559386973,0.008097922225532569,0.061866388059701516,0.01025756592376359,-0.1909368617511521,0.0,-0.11132555685131193,0.0,0.061364495327102864,0.008058386753645067,0.06028488790560474,0.012320167536192606
Denver Nuggets,New Orleans Pelicans,DraftKings,119.0,110.5,NBA,-340.0,270.0,8.5,-110.0,-110.0,229.5,-110.0,-110.0,DEN,NO,113.17584608962164,111.50673793650836,Denver Nuggets,New Orleans Pelicans,12.60633448616567,12.578135712152122,115.86842105263158,116.16186693147964,2024,0.350344,0.6496089999999999,0.40757200000000005,0.592381,0.5259969999999999,0.4515840000000001,0.022418999999999998,0.13847600000000002,0.211868,0.255633,0.393976,0.207644,0.318353,0.17750899999999997,0.27402799999999994,0.0,0.175653,0.0,0.0,0.06916800000000001,0.106485,-0.3642776000000001,0.0,0.2641788999999997,0.06344590109564535,-0.24409879999999995,0.0,0.14400010000000008,0.018850935272736402,-1.0856132,0.0,0.2484669629629631,0.16668674554690394,-0.18785884848484843,0.0,-0.026324196969696956,0.0,-0.08666684848484851,0.0,0.16442145454545454,0.07137085484718547,-0.33137368707483,0.0,0.04178441254125406,0.010580379016391327,-0.14535244217687077,0.0,0.15423064026402633,0.14414976780128405
Detroit Pistons,Houston Rockets,DraftKings,109.5,117.0,NBA,240.0,-298.0,-7.5,-112.0,-108.0,226.5,-110.0,-110.0,DET,HOU,110.55342433190242,118.06807367822068,Detroit Pistons,Houston Rockets,12.77810801242336,12.912231077857898,110.67179741807348,111.69444444444444,2024,0.500144,0.49982,0.556989,0.44297499999999995,0.329768,0.649964,0.020268,0.271939,0.22820499999999996,0.275607,0.224213,0.178992,0.150776,0.357729,0.29219900000000004,0.15010800000000002,0.0,0.08212199999999999,0.06798599999999999,0.0,0.0,-0.05969471999999987,0.0,-0.04037440000000009,0.0,0.06967689999999988,0.004413518539645438,-0.16975250000000014,0.0,0.0505046666666667,0.006121731252266675,-0.3931432800000001,0.0,-0.007011574712643742,0.0,0.005311104477611905,7.559698646925315e-05,-0.0675018965517242,0.0,-0.06525976119402982,0.0,0.029445916211293277,0.004760170278558546,-0.056639387096774185,0.0,-0.0039096102003642885,0.0,-0.1644468064516128,0.0
Memphis Grizzlies,LA Clippers,DraftKings,109.5,117.5,NBA,250.0,-310.0,-8.0,-110.0,-110.0,227.0,-110.0,-110.0,MEM,LAC,102.79035028303664,111.17792407797585,Memphis Grizzlies,LA Clippers,12.617259048699788,12.757502701485814,107.55124936257012,117.08669046404896,2024,0.48352599999999996,0.493929,0.24308500000000005,0.7395640000000001,0.311784,0.667978,0.020238,0.107746,0.367394,0.114512,0.370576,0.069224,0.23709200000000002,0.15362300000000004,0.502472,0.15150399999999997,0.0,0.033837,0.114749,0.0,0.0,-0.08459540000000015,0.0,-0.06274909999999995,0.0,-0.5895215,0.0,0.4530844000000002,0.18662315774850932,0.03649760000000002,0.0033301870144000056,-0.36129020000000023,0.0,-0.23022899999999996,0.0,-0.22090012121212121,0.0,0.12777051515151516,0.043098803991100616,0.1321578181818182,0.04610941871336731,-0.09464501408450705,0.0,-0.40320397368421046,0.0,0.10277721126760567,0.059998721285773556,0.17515094736842113,0.046630338633364236
Miami Heat,Orlando Magic,DraftKings,112.0,109.0,NBA,-148.0,124.0,3.0,-112.0,-108.0,221.0,-110.0,-110.0,MIA,ORL,109.97125016252402,104.85977362536656,Miami Heat,Orlando Magic,13.009479117851097,12.84929964730782,112.86486486486488,112.36990275897236,2024,0.533421,0.44464699999999996,0.374015,0.6051589999999999,0.598304,0.3804280000000001,0.021268000000000002,0.19493699999999997,0.32753,0.15793,0.277773,0.21789499999999998,0.367709,0.134852,0.23745,0.0,0.04302399999999999,0.0,0.0,0.015333,0.0268,0.010852520000000143,0.00010515820567000075,-0.15513424000000003,0.0,-0.31456850000000003,0.0,0.17083389999999976,0.026531110353827204,0.003793919999999895,9.725560112432168e-06,-0.11922683870967726,0.0,-0.11351625670498094,0.0,-0.15627522388059703,0.0,0.06987865900383139,0.012744700428693476,0.008285313432835839,0.00018397240206328397,-0.13760727272727272,0.0,-0.1289126341463415,0.0,0.08030400000000004,0.014187211315200014,0.004965243902438993,8.086396219512044e-05
Minnesota Timberwolves,Portland Trail Blazers,DraftKings,118.5,103.0,NBA,-1350.0,800.0,15.5,-112.0,-108.0,221.5,-110.0,-110.0,MIN,POR,120.5284085840317,91.48270310426297,Minnesota Timberwolves,Portland Trail Blazers,13.565892206374034,13.17333090189532,112.53850076491588,106.20856705762368,2024,0.7430640000000001,0.25685399999999997,0.338496,0.6614220000000001,0.928939,0.06396200000000007,0.007099,0.25782499999999997,0.485239,0.07568699999999999,0.18116700000000002,0.313023,0.615916,0.018373999999999998,0.045506000000000005,0.0,0.185875,0.0,0.0,0.055198,0.13067700000000002,0.45529568000000015,0.18508406805952007,-0.5457436800000002,0.0,-0.3891584,0.0,0.28898620000000014,0.07592093071858191,-0.03038450000000059,0.0,-0.053042749999999916,0.0,-0.026533237547892774,0.0,-0.2692059104477612,0.0,0.28801256321839075,0.21650272745194782,-0.12436770149253723,0.0,-0.3412408095238095,0.0,-0.04229509765142152,0.0,0.25012171428571434,0.06568891555508571,-0.013486212608158216,0.0
Philadelphia 76ers,Sacramento Kings,DraftKings,120.5,121.5,NBA,-108.0,-112.0,-1.0,-112.0,-108.0,242.0,-110.0,-110.0,PHI,SAC,120.0325369468637,111.22077188595593,Philadelphia 76ers,Sacramento Kings,12.809683987817325,12.740651559739025,119.20335429769392,116.9551073519844,2024,0.696644,0.284265,0.28194199999999997,0.700238,0.6769360000000001,0.30335599999999996,0.019708000000000003,0.18676099999999998,0.496723,0.075311,0.20356599999999997,0.181707,0.48285700000000004,0.08052699999999999,0.21738100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.3568852800000001,0.11372062775060576,-0.48872879999999996,0.0,-0.5079218000000001,0.0,0.37049980000000005,0.12479100163640004,0.3280268800000002,0.09963114259493938,-0.4768852800000001,0.0,-0.12482482375478934,0.0,-0.26972220895522386,0.0,0.30389656321839087,0.24104164616482798,-0.09361086567164184,0.0,-0.1236262089552238,0.0,-0.27176150574712643,0.0,0.2898931940298508,0.225222011372141,-0.0824730229885057,0.0
San Antonio Spurs,Charlotte Hornets,DraftKings,120.5,118.0,NBA,-142.0,120.0,2.5,-110.0,-110.0,238.5,-110.0,-110.0,SA,CHA,129.95629753750407,112.43287447149584,San Antonio Spurs,Charlotte Hornets,13.145434337792729,12.95507445552049,111.2269392033543,108.57196765498652,2024,0.7904300000000001,0.20949299999999998,0.58694,0.412983,0.820233,0.16574900000000004,0.014017999999999996,0.46030600000000005,0.330124,0.120583,0.08890999999999999,0.477483,0.34275000000000005,0.095439,0.070233,0.0,0.029803000000000003,0.0,0.0,0.017177,0.012625999999999998,0.5599030000000002,0.28499215400818206,-0.6600647000000002,0.0,0.13257400000000003,0.015978059523636366,-0.2327357,0.0,0.56496386,0.22477757965218279,-0.5294601666666666,0.0,0.2558764545454546,0.17284808637558555,-0.21252949999999998,0.0,0.0763830909090909,0.015402754162821804,-0.25619984848484845,0.0,0.2452532222222222,0.13533557177336109,-0.18723631249999995,0.0,0.05063888888888901,0.0057696684027778045,-0.2203191875,0.0
Utah Jazz,Toronto Raptors,DraftKings,120.5,118.0,NBA,-135.0,114.0,2.5,-110.0,-110.0,238.5,-110.0,-110.0,UTAH,TOR,119.76399192714176,115.1098314773286,Utah Jazz,Toronto Raptors,12.95286388237767,12.839444645315153,114.01843417913685,114.99155908639524,2024,0.546889,0.45314,0.434243,0.5657859999999999,0.589897,0.388814,0.021289000000000006,0.23214700000000002,0.314742,0.18951099999999999,0.263629,0.250162,0.339735,0.162792,0.226051,0.0,0.043008,0.0,0.0,0.018015,0.024993000000000005,0.048466899999999924,0.0021354912687363546,-0.14840600000000004,0.0,-0.18808970000000008,0.0,0.0881505999999998,0.007064116618509066,0.03625794999999998,0.0009738066208907372,-0.14731407017543863,0.0,-0.058706409090909045,0.0,-0.11749240909090908,0.0,0.05517457575757584,0.008036777258475169,-0.0152994090909091,0.0,-0.07304403448275865,0.0,-0.10814910032362463,0.0,0.05513801724137929,0.007053266193120683,-0.024417932038834966,0.0
