oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Cleveland Cavaliers,Brooklyn Nets,DraftKings,114.75,111.75,NBA,-155.0,130.0,3.0,-110.0,-110.0,226.5,-110.0,-110.0,CLE,BKN,115.78089437732748,105.81946019125412,Cleveland Cavaliers,Brooklyn Nets,12.827430469066346,12.6554106165794,112.57651991614256,114.2253952065273,2024.0,0.6390179999999999,0.340316,0.40645500000000007,0.593507,0.6993689999999999,0.2814810000000001,0.019149999999999997,0.25450500000000004,0.384513,0.131831,0.208485,0.27828100000000006,0.421088,0.10902400000000001,0.172419,0.0,0.039723,0.0,0.0,0.015548,0.024175000000000002,0.2419377999999997,0.05321263551712717,-0.38533639999999997,0.0,-0.2464444999999999,0.0,0.14636470000000001,0.019475114005536368,0.23339094999999976,0.03514279712380795,-0.27122592307692295,0.0,-0.02787946969696964,0.0,-0.1970208939393939,0.0,0.15137398484848485,0.06049317988272061,-0.09133128787878783,0.0,-0.05897086915887845,0.0,-0.1538007787610619,0.0,0.15056837383177574,0.04851558732445909,-0.07170518879056048,0.0
Dallas Mavericks,New York Knicks,DraftKings,114.75,118.75,NBA,145.0,-175.0,-4.0,-112.0,-108.0,233.5,-110.0,-110.0,DAL,NY,116.36361581439029,114.80066813730336,Dallas Mavericks,New York Knicks,12.780505284301572,12.768749736884336,118.55263157894736,115.67567567567568,2024.0,0.6103139999999999,0.368602,0.461003,0.5389769999999999,0.523375,0.45452899999999996,0.022096000000000005,0.274185,0.336129,0.165354,0.20324799999999998,0.23507,0.288305,0.203837,0.250672,0.064843,0.0,0.028884999999999997,0.03595800000000001,0.0,0.0,0.17386567999999986,0.02699042382309138,-0.31330784,0.0,-0.13189369999999995,0.0,0.031851699999999816,0.0009223007208090854,0.1946681034482759,0.05494872222521554,-0.5000452500000001,0.0,-0.003905038314176268,0.0,-0.14608107462686565,0.0,0.08177229501915712,0.01745230848734717,-0.09404752238805969,0.0,0.027208586956521758,0.0027243305113478274,-0.1942445,0.0,0.09490961956521737,0.03314883606053258,-0.12399199999999999,0.0
Los Angeles Lakers,Phoenix Suns,DraftKings,118.5,118.5,NBA,-110.0,-110.0,0.0,-110.0,-110.0,237.0,-105.0,-115.0,LAL,PHX,115.51391921822812,110.4384012409152,Los Angeles Lakers,Phoenix Suns,12.81398084023428,12.788850683277245,113.75670307845084,114.46996313164172,2024.0,0.5994659999999999,0.379248,0.278044,0.703652,0.5994659999999999,0.37924500000000005,0.021289000000000002,0.157618,0.430664,0.099137,0.272988,0.157618,0.430664,0.099137,0.272988,0.0,0.0,0.0,0.0,0.0,0.0,0.15887859999999987,0.022947645034509054,-0.3035792,0.0,-0.4800098000000001,0.0,0.3628518000000001,0.11448819892455654,0.15887859999999987,0.022947645034509054,-0.30358549999999995,0.0,-0.15094683516483512,0.0,-0.2308494468864469,0.0,0.20913248249027233,0.11240253574763824,-0.009896046692607019,0.0,-0.15094683516483512,0.0,-0.2308494468864469,0.0,0.20913248249027233,0.11240253574763824,-0.009896046692607019,0.0
Milwaukee Bucks,Boston Celtics,DraftKings,123.25,118.25,NBA,-198.0,164.0,5.0,-110.0,-110.0,241.5,-110.0,-110.0,MIL,BOS,117.86628400832852,121.43967888053928,Milwaukee Bucks,Boston Celtics,13.192071082484436,13.292127388721818,123.45385007649158,119.77409484956657,2024.0,0.314197,0.6666259999999999,0.46468200000000004,0.5353259999999999,0.41406899999999996,0.564835,0.021096,0.141633,0.172564,0.303376,0.36325,0.186572,0.22749699999999998,0.257014,0.307829,0.0,0.08068700000000001,0.0,0.0,0.03648300000000001,0.044204,-0.4401863,0.0,0.29991459999999986,0.08177160663014542,-0.12416779999999994,0.0,0.024184599999999667,0.0005317226155999888,-0.7460743799999998,0.0,0.29949048780487797,0.14709906574839013,-0.1835060151515151,0.0,0.03950327272727272,0.004119742588276364,-0.1408587272727273,0.0,0.12205681818181824,0.039330368522727296,-0.24841623529411763,0.0,0.07310657425742578,0.0215920676466123,-0.18560620855614976,0.0,0.13649954455445548,0.07527378768083806
Oklahoma City Thunder,Portland Trail Blazers,DraftKings,124.25,111.25,NBA,-900.0,600.0,13.0,-112.0,-108.0,235.5,-108.0,-112.0,OKC,POR,129.6253927385223,100.73351992448964,Oklahoma City Thunder,Portland Trail Blazers,13.405292408517129,13.040721999772993,121.63102725366876,107.01991614255763,2024.0,0.790178,0.19453399999999998,0.395802,0.60412,0.9340700000000001,0.059288999999999925,0.006641000000000001,0.31271,0.477468,0.07341800000000001,0.121116,0.367264,0.566806,0.021897000000000003,0.037314,0.0,0.12868200000000002,0.0,0.0,0.048932,0.07975,0.5551773600000001,0.27519812594336573,-0.6753692800000001,0.0,-0.25673184000000004,0.0,0.1607344,0.023067452985142834,0.34070000000000067,0.01289738777777787,-0.09749616666666674,0.0,0.05335528301886794,0.00754398349896226,-0.26849417712177126,0.0,0.2749362170542636,0.19502200249612156,-0.2105383396226415,0.0,-0.18776757894736845,0.0,-0.05647663782051281,0.0,0.17299327272727283,0.032919339649781845,-0.04127261224489796,0.0
Alabama A&M Bulldogs,Alcorn State Braves,DraftKings,76.75,78.25,NCAAB,102.0,-122.0,-1.5,-110.0,-110.0,155.0,-110.0,-110.0,AAMU,ALCN,95.1866395715425,87.84299449013612,Alabama A&M Bulldogs,Alcorn State Braves,12.92914468533535,13.771081869193434,69.27350427350427,69.07692307692308,2024.0,0.679254,0.320589,0.92821,0.064558,0.6395740000000001,0.34006199999999986,0.020364,0.6265630000000001,0.047582000000000006,0.30036999999999997,0.018253000000000002,0.589543,0.045178,0.31830299999999995,0.01938,0.019316,0.0,0.017933,0.0011270000000000002,0.0,0.0,0.32643340000000004,0.09687160421414548,-0.42676309999999995,0.0,0.8492409999999999,0.6556457055281819,-0.9644282000000001,0.0,0.2862151764705884,0.08355750978693186,-0.46506236000000023,0.0,0.485109590909091,0.6212746721068422,0.03535863636363634,0.0033006155569090872,-0.3131823939393939,0.0,-0.35362086363636364,0.0,0.4460265664335665,0.5689675361785177,0.042312311740890673,0.0044221193604000375,-0.28867584615384617,0.0,-0.37763214574898785,0.0
Alabama State Hornets,Jackson State Tigers,DraftKings,72.25,73.75,NCAAB,102.0,-122.0,-1.5,-110.0,-110.0,146.0,-110.0,-110.0,ALST,JKST,77.35898192534727,66.18514380445016,Alabama State Hornets,Jackson State Tigers,11.406198880216474,12.06484722301075,66.55555555555556,70.14285714285714,2024.0,0.777434,0.22244200000000003,0.44033500000000003,0.53661,0.739899,0.24090699999999998,0.019194000000000003,0.327467,0.43179799999999996,0.102003,0.11484300000000001,0.310762,0.41180199999999995,0.110379,0.124808,0.018341,0.0,0.008376,0.009964999999999998,0.0,0.0,0.5326114,0.25788627582723633,-0.6328718,0.0,-0.17529649999999997,0.0,0.026881000000000044,0.0006568983281818214,0.48489801960784307,0.23982861120800034,-0.68518646,0.0,0.07271965151515153,0.013960709971520616,-0.23814737878787878,0.0,0.21656996969696962,0.12382273668480236,-0.22044374242424236,0.0,0.06976969230769228,0.013921936499070751,-0.2497914453441295,0.0,0.20613836363636356,0.12153005139325807,-0.2295207449392712,0.0
Arkansas State Red Wolves,Texas State Bobcats,DraftKings,76.75,69.75,NCAAB,-340.0,270.0,7.0,-115.0,-105.0,146.5,-105.0,-115.0,ARST,TXST,80.49366468374865,70.69157502646755,Arkansas State Red Wolves,Texas State Bobcats,11.325658701293252,11.288546174861883,78.66666666666667,63.53846153846154,2024.0,0.557454,0.417792,0.6235809999999999,0.37624,0.719722,0.2595660000000001,0.020712000000000005,0.343518,0.213936,0.2564850000000001,0.16130700000000003,0.443526,0.276196,0.159343,0.10004400000000002,0.0,0.137693,0.0,0.0,0.08462,0.053073,0.048526100000000016,0.0020476368532260794,-0.19352640000000015,0.0,0.22834104999999988,0.04965679534771663,-0.34108399999999994,0.0,-0.23322320000000007,0.0,-0.01466881481481469,0.0,0.0957889433962264,0.02431513244395849,-0.008111085409252539,0.0,-0.10048959999999998,0.0,-0.15518092452830184,0.0,0.07981750326797382,0.009747375756737524,0.024189141479099674,0.003639412597384501,-0.23352512676056336,0.0,-0.05197559459459458,0.0
Bryant Bulldogs,Binghamton Bearcats,DraftKings,81.0,74.5,NCAAB,-315.0,248.33333333333334,6.5,-115.0,-105.0,155.5,-110.0,-110.0,BRY,BING,79.61892164146273,66.27351098874176,Bryant Bulldogs,Binghamton Bearcats,11.020784603708632,11.09911266355711,71.84285714285714,70.27272727272727,2024.0,0.6694039999999999,0.330463,0.282433,0.7174339999999999,0.7943530000000001,0.18789299999999987,0.017754000000000006,0.179699,0.48970500000000006,0.090021,0.24044200000000002,0.21353500000000003,0.580818,0.05114400000000001,0.136616,0.0,0.124949,0.0,0.0,0.033836,0.091113,0.28921859999999977,0.07273686833561727,-0.37255085000000004,0.0,-0.5068907,0.0,0.4066113999999998,0.15030257328178165,0.14656495000000036,0.006819455418572258,-0.13912995302013442,0.0,-0.1394842684824903,0.0,-0.24330464102564098,0.0,0.2911466342412452,0.2178495519591139,-0.037784373626373574,0.0,-0.3038761842105263,0.0,-0.11679511504424776,0.0,0.30504036842105253,0.14143543207700623,-0.016195327433628337,0.0
Cal Baptist Lancers,Tarleton State Texans,DraftKings,67.0,63.0,NCAAB,-175.0,145.0,4.0,-105.0,-115.0,130.0,-110.0,-110.0,CBU,TAR,66.61397880502396,59.05820646916211,Cal Baptist Lancers,Tarleton State Texans,11.198631065215876,10.874663862998796,66.92307692307692,67.22222222222223,2024.0,0.577538,0.3974059999999999,0.39298199999999994,0.583401,0.6742720000000001,0.30292299999999994,0.022805000000000002,0.22297799999999995,0.340592,0.14617999999999998,0.241785,0.259355,0.39854,0.11082199999999999,0.184861,0.0,0.071809,0.0,0.0,0.027203000000000005,0.043354000000000004,0.13395289999999999,0.01708893277943809,-0.29557710000000015,0.0,-0.27473780000000014,0.0,0.12514209999999987,0.014236859265827254,0.10424800000000023,0.006210083145142891,-0.17781975862068977,0.0,-0.061645443223443286,0.0,-0.1860456809338522,0.0,0.09905060805860808,0.026784092672009395,-0.05324029182879378,0.0,-0.1109675,0.0,-0.13080245652173916,0.0,0.09781000000000001,0.019133592199999994,-0.036644163043478256,0.0
