oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Charlotte Hornets,Chicago Bulls,DraftKings,105.0,111.5,NBA,200.0,-245.0,-6.5,-112.0,-108.0,216.5,-110.0,-110.0,CHA,CHI,105.39293846702216,114.65941606936552,Charlotte Hornets,Chicago Bulls,12.853667879409022,12.832291266364331,109.10863350485992,107.91483936766956,2024,0.441102,0.5588319999999999,0.588901,0.411033,0.29631,0.6842269999999999,0.019462999999999998,0.25499700000000003,0.186105,0.325477,0.233355,0.17165200000000003,0.12465800000000002,0.397786,0.286375,0.12532900000000002,0.0,0.072309,0.05302,0.0,0.0,-0.18486375999999993,0.0,0.08237055999999976,0.006282323291401453,0.13669209999999998,0.01698611836582729,-0.23683070000000006,0.0,-0.055534999999999946,0.0,-0.08941685000000021,0.0,-0.030444762452107255,0.0,0.07378931343283585,0.0145922322420633,-0.12573216475095791,0.0,-0.05270656716417907,0.0,-0.0034744270613107364,0.0,0.04144635502958577,0.0029030825834530124,-0.060403733615221944,0.0,-0.13588831360946746,0.0
Indiana Pacers,Boston Celtics,DraftKings,119.75,123.75,NBA,145.0,-175.0,-4.0,-110.0,-110.0,243.5,-110.0,-110.0,IND,BOS,119.08717538555584,128.60630602262324,Indiana Pacers,Boston Celtics,13.054230689401374,13.18578538962706,126.33333333333331,119.589218328841,2024,0.37493800000000005,0.604343,0.595037,0.404914,0.29604299999999995,0.6846890000000001,0.019267999999999997,0.219719,0.155219,0.35530100000000003,0.249042,0.173132,0.122911,0.40263699999999997,0.282003,0.059627,0.0,0.03498,0.024647000000000002,0.0,0.0,-0.3126302,0.0,0.1691202999999999,0.026001523520081785,0.1495777000000001,0.020339534852081856,-0.24968060000000003,0.0,-0.18944458620689664,0.0,0.13289475000000028,0.010092008330035762,-0.07584198484848481,0.0,0.11109683333333342,0.03258421683447338,-0.16477380303030303,0.0,-0.035411787878787876,0.0,-0.05156039130434778,0.0,0.10395549999999992,0.02161349196049998,-0.11542840217391302,0.0,-0.0769955,0.0
LA Clippers,Phoenix Suns,DraftKings,116.5,111.0,NBA,-225.0,185.0,5.5,-112.0,-108.0,227.5,-110.0,-110.0,LAC,PHX,118.26039059699455,108.3572119718222,LA Clippers,Phoenix Suns,12.63492234426792,12.504865417583892,116.2345013477089,114.56910493540292,2024,0.597347,0.402642,0.491128,0.508861,0.7012010000000001,0.2794789999999999,0.019320000000000004,0.28958800000000007,0.307759,0.191679,0.21096299999999998,0.33903,0.362171,0.13277799999999998,0.14669000000000001,0.0,0.103854,0.0,0.0,0.04944200000000001,0.054412,0.14637563999999992,0.019130203558401407,-0.2425046400000001,0.0,-0.0686312,0.0,-0.03139190000000003,0.0,0.028903250000000158,0.00037128793802778114,-0.10999181081081089,0.0,0.017399494252873626,0.0007901576646675946,-0.10993331343283586,0.0,0.04253256321839077,0.004721539417547923,-0.0834537910447761,0.0,-0.03652113636363641,0.0,-0.06254227027027029,0.0,-0.00023184090909089683,0.0,-0.045496936936936905,0.0
Miami Heat,Houston Rockets,DraftKings,111.75,107.75,NBA,-180.0,150.0,4.0,-112.0,-108.0,219.5,-110.0,-110.0,MIA,HOU,108.16750840416655,104.7462269095663,Miami Heat,Houston Rockets,12.83098260215324,12.781414263226411,112.45714285714286,111.77136514983351,2024,0.474647,0.5030880000000001,0.374594,0.625324,0.563034,0.415022,0.021943999999999998,0.172282,0.302365,0.180196,0.322892,0.203951,0.359083,0.14869900000000003,0.266241,0.0,0.066204,0.0,0.0,0.023456000000000005,0.042748,-0.11374835999999994,0.0,-0.03357695999999977,0.0,-0.3133526000000001,0.0,0.2131804,0.04131443904014546,-0.22350479999999984,0.0,0.02503666666666665,0.0009402520166666662,-0.14485133333333333,0.0,-0.12570101492537314,0.0,0.0350718965517241,0.0032103989913879285,0.07023976119402986,0.01322211246095285,-0.20013478680203045,0.0,-0.07711028381962862,0.0,0.033744421319796936,0.0022432113613096863,0.07160996551724136,0.019332511598404475
Milwaukee Bucks,Utah Jazz,DraftKings,126.25,117.25,NBA,-440.0,340.0,9.0,-110.0,-110.0,243.5,-110.0,-110.0,MIL,UTAH,127.32739356727848,115.17976861852134,Milwaukee Bucks,Utah Jazz,12.782285396742038,12.677261974149488,123.66090146750524,113.26267386449558,2024,0.557101,0.420953,0.486058,0.513879,0.740264,0.24187399999999992,0.017862000000000006,0.26636699999999996,0.29073399999999994,0.20033600000000001,0.22061699999999998,0.353547,0.38671700000000003,0.11464899999999999,0.12716200000000003,0.0,0.16128,0.0,0.0,0.076948,0.084332,0.06991209999999992,0.004443365205827269,-0.2159987,0.0,-0.07927820000000008,0.0,-0.020854100000000098,0.0,-0.4025743999999998,0.0,0.01889576470588225,0.0012139697409882248,-0.011524287878787898,0.0,-0.10256703030303027,0.0,0.022072636363636267,0.0012862113687490805,-0.07460383333333334,0.0,-0.12888061194029843,0.0,-0.0049930270270270305,0.0,-0.07095688059701488,0.0,0.009210918918918953,0.0006278236022486532
Washington Wizards,Oklahoma City Thunder,DraftKings,118.25,129.25,NBA,440.0,-600.0,-11.0,-110.0,-110.0,247.5,-110.0,-110.0,WSH,OKC,112.76576617765144,135.97146929138643,Washington Wizards,Oklahoma City Thunder,13.028449807103074,13.26553841456364,115.14285714285714,121.02108768035517,2024,0.255111,0.726881,0.516769,0.48313999999999996,0.10424599999999999,0.885419,0.010334999999999999,0.13239800000000002,0.12271299999999997,0.370381,0.3565,0.053614,0.050631999999999996,0.45282,0.43250800000000006,0.14053,0.0,0.07322999999999999,0.0673,0.0,0.0,-0.5642669000000001,0.0,0.4264501,0.16532698890000913,-0.014785099999999995,0.0,-0.08540600000000015,0.0,-0.09933445454545455,0.0,0.1979329999999997,0.006529578748166639,-0.19623912121212117,0.0,0.1318889545454546,0.045921998314085485,-0.20959268181818186,0.0,0.11275000000000002,0.03356116500000001,-0.048038631578947354,0.0,0.007958211382113833,7.789974793495976e-05,-0.051340932330827066,0.0,-0.028867609756097423,0.0
Arkansas-Pine Bluff Golden Lions,Alabama State Hornets,DraftKings,75.25,77.25,NCAAB,120.0,-142.0,-2.0,-110.0,-110.0,152.5,-110.0,-110.0,UAPB,ALST,74.29910397536707,84.45815316108306,Arkansas-Pine Bluff Golden Lions,Alabama State Hornets,13.401338102786108,11.485795455727956,76.88888888888889,65.06060606060606,2024,0.311698,0.6679579999999999,0.6454030000000001,0.35448599999999997,0.272752,0.708011,0.019237000000000004,0.21928,0.092418,0.406389,0.261569,0.19316899999999998,0.079583,0.432997,0.27490299999999995,0.019708999999999997,0.0,0.013359,0.006350000000000001,0.0,0.0,-0.44543420000000006,0.0,0.30271179999999986,0.08330403078112722,0.25534630000000014,0.05927430265790007,-0.3555794000000001,0.0,-0.33328800000000003,0.0,0.2933866199999998,0.06061669633452418,-0.07644727272727272,0.0,0.1815363484848485,0.08700237696800064,-0.25136306060606056,0.0,-0.018139712121212126,0.0,-0.05896568750000003,0.0,0.18099566666666672,0.07370872054225004,-0.20804731249999997,0.0,-0.04736233333333345,0.0
Coppin State Eagles,Maryland-Eastern Shore Hawks,DraftKings,64.0,66.0,NCAAB,104.71428571428571,-125.85714285714286,-2.0,-115.0,-105.0,130.0,-110.0,-110.0,COPP,UMES,64.42751263506439,52.66175368232925,Coppin State Eagles,Maryland-Eastern Shore Hawks,11.070664119876614,13.649708756283028,54.266666666666666,60.97777777777778,2024,0.7704789999999999,0.212419,0.24067899999999998,0.742239,0.734137,0.247239,0.018624,0.15571,0.602054,0.066567,0.14163599999999998,0.146251,0.575859,0.075804,0.16638,0.017718000000000005,0.0,0.004835000000000001,0.012882999999999999,0.0,0.0,0.5065298499999997,0.223106512122628,-0.61454105,0.0,-0.5945741000000001,0.0,0.45870189999999994,0.1912794846032818,0.48024327557980906,0.24150633077306388,-0.7001644871428572,0.0,-0.1728075097276265,0.0,-0.2753498498168498,0.0,0.4472111984435797,0.5139944899542911,-0.17278304761904767,0.0,-0.14713353608247423,0.0,-0.3045235720164609,0.0,0.43010607903780074,0.5383245061455384,-0.17667349794238682,0.0
Grambling Tigers,Texas Southern Tigers,DraftKings,66.75,65.75,NCAAB,-118.0,-102.0,1.0,-110.0,-110.0,132.5,-108.0,-112.0,GRAM,TXSO,63.661747180025785,62.08469542732948,Grambling Tigers,Texas Southern Tigers,11.760635341610213,11.281430233905976,57.5,61.3,2024,0.501848,0.47360599999999997,0.355514,0.644371,0.526279,0.44926299999999997,0.024458,0.176093,0.325755,0.154418,0.31918799999999997,0.18463800000000002,0.34164100000000003,0.14641800000000002,0.30273,0.0,0.0,0.0,0.0,0.0,0.0,-0.04611920000000014,0.0,-0.10542740000000006,0.0,-0.34053088,0.0,0.24606652000000007,0.054061368093670036,-0.03271177999999986,0.0,-0.11248874000000009,0.0,-0.13133498507462682,0.0,-0.16109767164179106,0.0,0.06742358237547896,0.011864901991495216,0.05834049042145589,0.008883429467027729,-0.13386278124999995,0.0,-0.15734783629893231,0.0,0.07829740000000007,0.015326207116900019,0.04917727272727268,0.006650611420454534
Lamar Cardinals,Incarnate Word Cardinals,DraftKings,81.75,74.75,NCAAB,-321.0,250.0,7.0,-110.0,-110.0,156.5,-110.0,-110.0,LAM,UIW,92.96748266397452,79.18218511273471,Lamar Cardinals,Incarnate Word Cardinals,11.670413964107532,11.328213008229003,77.96969696969697,71.58333333333333,2024,0.6498769999999999,0.327407,0.8352210000000001,0.164642,0.792564,0.1901139999999999,0.017322000000000008,0.5433939999999999,0.106483,0.269753,0.057654,0.6617120000000001,0.130852,0.156187,0.03379,0.0,0.12010800000000002,0.0,0.0,0.099367,0.020741,0.26474169999999986,0.06371651610808175,-0.4124453,0.0,0.6539641000000003,0.3887900400807367,-0.7542518,0.0,0.12669444000000019,0.0050004614102534635,-0.13384040000000014,0.0,0.37043718181818175,0.36227058297776715,-0.006855712121212054,0.0,-0.2319704090909091,0.0,-0.29929524242424244,0.0,0.43618666666666683,0.2853882122666669,0.007628373239436603,0.00033053100463126587,-0.4485800000000001,0.0,-0.13631739436619722,0.0
