oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Drake Bulldogs,Illinois State Redbirds,DraftKings,75.5,63.0,NCAAB,-916.3636363636364,599.5454545454545,12.5,-110.0,-110.0,138.5,-110.0,-110.0,DRKE,ILST,79.4745565907217,58.11412114010158,Drake Bulldogs,Illinois State Redbirds,10.530174736303998,9.720455177908148,77.27777777777779,68.08333333333333,2024.0,0.7320950000000002,0.26774099999999995,0.47998199999999996,0.519854,0.9272960000000001,0.06352799999999992,0.009175999999999998,0.358024,0.37407099999999993,0.11656299999999999,0.151178,0.44460599999999995,0.48269,0.026199999999999998,0.037163999999999996,0.0,0.195201,0.0,0.0,0.086582,0.10861900000000001,0.43739950000000033,0.17392574781840936,-0.5377439000000002,0.0,-0.09203780000000011,0.0,-0.008306599999999942,0.0,0.261062981818183,0.007437427432875103,-0.09266899772554976,0.0,0.11485127272727275,0.03482375119627637,-0.2180722272727273,0.0,0.13697668181818173,0.04953329399546721,-0.1703454848484848,0.0,-0.051281500000000035,0.0,-0.05265020242914979,0.0,0.02080607142857155,0.0004848397212857208,-0.04079842914979758,0.0
Duke Blue Devils,Syracuse Orange,DraftKings,83.5,69.5,NCAAB,-1288.090909090909,754.0909090909091,14.0,-110.0,-110.0,153.0,-110.0,-110.0,DUKE,SYR,76.22765122081942,65.70579635379015,Duke Blue Devils,Syracuse Orange,9.71066241023454,9.462843873606117,83.33333333333333,76.16666666666667,2024.0,0.3847230000000001,0.5866180000000001,0.214251,0.764468,0.770092,0.20810399999999996,0.021804,0.078353,0.29777800000000004,0.11252300000000001,0.46159100000000003,0.15367799999999998,0.599797,0.03876899999999999,0.16467099999999998,0.0,0.356895,0.0,0.0,0.069398,0.279472,-0.2920816999999997,0.0,0.13189780000000018,0.01581548149530914,-0.6500729000000001,0.0,0.5053828,0.23219252230530918,-2.191332047272727,0.0,0.10309066666666662,0.08014241060780598,-0.2707557121212121,0.0,-0.22364253030303025,0.0,0.031784818181818275,0.0026671251204872883,0.25764819696969704,0.1752500465805825,-0.6447389811320755,0.0,-0.02401551992161987,0.0,0.22224700000000008,0.05235735274954006,0.11010999412148921,0.18562166743120054
Florida Atlantic Owls,East Carolina Pirates,DraftKings,83.0,65.5,NCAAB,-2863.6363636363635,1109.5454545454545,17.5,-112.0,-108.0,148.5,-110.0,-110.0,FAU,ECU,80.27493920188043,54.40765448574135,Florida Atlantic Owls,East Carolina Pirates,10.475235685080191,11.069690125388671,79.25454545454545,72.75,2024.0,0.7082369999999999,0.291661,0.18767999999999999,0.8122180000000001,0.951944,0.04183899999999996,0.006217,0.124403,0.5838340000000001,0.058309,0.233352,0.17250300000000002,0.779441,0.008960000000000001,0.032777,0.0,0.243707,0.0,0.0,0.0481,0.19560699999999998,0.3814624399999998,0.12992285100960124,-0.47334512,0.0,-0.7058720000000002,0.0,0.6056578000000002,0.3334739733644004,-0.42420509090909053,0.0,-0.04451717369930361,0.0,-0.21107477777777778,0.0,-0.29306823880597016,0.0,0.4243834252873564,0.4700643712290223,-0.052710686567164156,0.0,-0.6718816938775509,0.0,-0.03590373924852874,0.0,0.5543807959183674,0.3011913055454209,-0.011008559076505206,0.0
Georgetown Hoyas,Creighton Bluejays,DraftKings,68.5,80.5,NCAAB,562.2727272727273,-845.7272727272727,-12.0,-108.0,-112.0,149.0,-110.0,-110.0,GTWN,CREI,59.50075385234406,83.22048471095462,Georgetown Hoyas,Creighton Bluejays,11.1959699132072,12.760305958223457,72.32478632478632,83.97222222222221,2024.0,0.235464,0.7459119999999999,0.351302,0.6266280000000001,0.076644,0.914492,0.008863999999999997,0.06662700000000002,0.16386699999999998,0.272469,0.456469,0.01974,0.055316000000000004,0.322698,0.5713119999999999,0.149956,0.0,0.04429999999999999,0.102274,0.0,0.0,-0.59023488,0.0,0.4613334399999998,0.1900254846984227,-0.36226579999999997,0.0,0.21591880000000013,0.042382661994036445,-0.08757452869846404,0.0,0.1913275236363633,0.004328371861862364,-0.2816465074626865,0.0,-0.006278509578544034,0.0,-0.14812292537313432,0.0,0.2482195747126437,0.16080981847607206,-0.06447477663230242,0.0,-0.27668430088495594,0.0,-0.02584241924398624,0.0,0.19194208849557504,0.04163119482972878
Harvard Crimson,Albany Great Danes,DraftKings,78.75,74.25,NCAAB,-182.5,149.83333333333334,4.5,-105.0,-115.0,153.0,-110.0,-110.0,HARV,ALB,83.31983811171837,68.21571912176407,Harvard Crimson,Albany Great Danes,10.320212737956965,10.420500491735666,71.93939393939394,75.84615384615384,2024.0,0.765384,0.234493,0.45561599999999997,0.517208,0.840446,0.14352699999999996,0.016027,0.34096099999999996,0.40348799999999996,0.10604700000000002,0.12232799999999999,0.374745,0.44274300000000005,0.06484400000000001,0.074465,0.0,0.07506199999999999,0.0,0.0,0.03378400000000001,0.039255000000000005,0.5190371999999999,0.25657106188937134,-0.6458400499999999,0.0,-0.1432064,0.0,-0.013863199999999964,0.0,0.54925995,0.16530766721863152,-0.42809013014460506,0.0,0.09955477289377285,0.027057447160190786,-0.24179463424124514,0.0,0.18498543589743585,0.09341953937906866,-0.21917861478599227,0.0,0.05573734693877552,0.006089037613795916,-0.18320798938992042,0.0,0.15842820408163277,0.04919501186312168,-0.171035,0.0
Illinois Fighting Illini,Northwestern Wildcats,DraftKings,73.5,68.5,NCAAB,-218.54545454545453,179.9090909090909,5.0,-112.0,-108.0,142.0,-105.0,-115.0,ILL,NU,67.56047266362194,63.033195581049306,Illinois Fighting Illini,Northwestern Wildcats,9.96128456628699,9.985164882944192,82.91666666666667,72.06481481481482,2024.0,0.472555,0.499077,0.22091699999999997,0.7596790000000001,0.6123730000000001,0.3606999999999999,0.026927,0.09370600000000001,0.368892,0.099513,0.389133,0.12181700000000001,0.47836999999999996,0.07217299999999999,0.281309,0.0,0.111579,0.0,0.0,0.022214000000000005,0.087136,-0.11818339999999988,0.0,-0.04191984000000004,0.0,-0.5971201500000001,0.0,0.4833098500000002,0.20312035748436752,-0.2347681890909088,0.0,0.005353865588681006,5.156892006522711e-05,-0.24195844444444436,0.0,-0.22675040579710148,0.0,0.12042428346456693,0.0368351004418041,0.15418415384615383,0.061809158572861546,-0.35287651351351346,0.0,-0.1358599596412556,0.0,0.17684976878612713,0.054107204445092434,0.11140569030732861,0.05249949373296571
Kansas State Wildcats,Chicago State Cougars,DraftKings,78.5,58.5,NCAAB,-4089.6,1369.0,20.0,-110.0,-110.0,137.0,-112.0,-108.0,KSU,CHST,80.05204599591747,53.79679406599177,Kansas State Wildcats,Chicago State Cougars,10.282311371867664,11.184233756876068,74.14814814814815,63.97076023391812,2024.0,0.646909,0.32875899999999997,0.409341,0.5647979999999999,0.9548829999999999,0.03919600000000012,0.005921000000000001,0.250987,0.37909,0.14482,0.17505400000000002,0.3848619999999999,0.545408,0.018558,0.019389999999999998,0.0,0.283786,0.0,0.0,0.12346599999999999,0.152539,0.2585088999999999,0.06075168307200903,-0.40960610000000003,0.0,-0.25219708,0.0,0.09477983999999984,0.008317794509653299,-0.8902218320000033,0.0,-0.030986907231555755,0.0,-0.03599116091954019,0.0,-0.18283517241379316,0.0,0.14740716417910443,0.05823337709755221,-0.132761671641791,0.0,-0.2695401276595747,0.0,-0.018049310704960835,0.0,0.0767564536082474,0.00571480657539958,-0.016542942469769152,0.0
Kent State Golden Flashes,Ball State Cardinals,DraftKings,76.0,66.0,NCAAB,-537.3636363636364,396.8181818181818,10.0,-108.0,-112.0,142.0,-115.0,-105.0,KENT,BALL,80.68996219951184,67.53921620781624,Kent State Golden Flashes,Ball State Cardinals,10.30162495858452,9.485328689684083,74.91428571428571,70.7,2024.0,0.575304,0.396774,0.665913,0.30914800000000003,0.816923,0.1647240000000001,0.018352999999999998,0.391253,0.16993799999999998,0.249888,0.13656400000000002,0.5466260000000001,0.24972899999999998,0.10093400000000001,0.05941900000000001,0.0,0.213845,0.0,0.0,0.137604,0.071136,0.11663232000000007,0.012595461174613357,-0.27883911999999994,0.0,0.28171294999999996,0.06901059669365431,-0.4162466000000001,0.0,-0.16686622454545486,0.0,-0.045769379152348105,0.0,0.1571195384615385,0.0641850283525539,-0.04543168503937006,0.0,-0.13080910144927543,0.0,-0.18322711111111106,0.0,0.17500796721311485,0.03736590207744133,-0.007517869722557302,0.0,-0.3186581212121212,0.0,-0.04869375862068966,0.0
Maryland Terrapins,Purdue Boilermakers,DraftKings,67.75,73.75,NCAAB,217.45454545454547,-268.27272727272725,-6.0,-108.0,-112.0,141.5,-110.0,-110.0,MD,PUR,29.499616909627736,61.57770955434844,Maryland Terrapins,Purdue Boilermakers,15.002220874331655,10.49131381939089,72.46153846153847,86.01709401709401,2024.0,0.119423,0.8676500000000001,0.012627,0.9872570000000002,0.060934999999999996,0.9310350000000001,0.008029999999999997,0.001539,0.11788399999999999,0.003039,0.864611,0.000993,0.059942,0.003604,0.927315,0.050457999999999996,0.0,0.000455,0.05000299999999999,0.0,0.0,-0.83160016,0.0,0.7194180000000003,0.46210915957500037,-1.0734833000000001,0.0,0.9732397000000004,0.8610868305964462,-0.3709092725752508,0.0,0.7460207136363639,0.20745564069534406,-0.3710210746268657,0.0,-0.3789383946360153,0.0,-0.21126376119402984,0.0,0.8127378199233717,1.7240166138672048,-0.1964392134387352,0.0,-0.6114552592592591,0.0,-0.1258402134387352,0.0,0.8824477160493828,1.261516633928451
Miami (OH) RedHawks,Western Michigan Broncos,DraftKings,76.5,71.5,NCAAB,-220.1818181818182,180.63636363636363,5.0,-108.0,-112.0,148.0,-105.0,-115.0,M-OH,WMU,82.45684233850959,64.72611252429091,Miami (OH) RedHawks,Western Michigan Broncos,9.858348666783655,9.985395223636466,69.7,65.5959595959596,2024.0,0.8084600000000001,0.17256000000000005,0.469683,0.502452,0.890332,0.09686300000000003,0.012804999999999999,0.37277499999999997,0.412475,0.08092999999999999,0.086448,0.41122099999999995,0.454006,0.045656999999999996,0.048445999999999996,0.0,0.06306500000000001,0.0,0.0,0.029392000000000005,0.031778,0.6015968000000002,0.3351099164539261,-0.7541727999999999,0.0,-0.08714984999999992,0.0,-0.06972820000000002,0.0,0.6488630036363636,0.19121615079967133,-0.4031121887267237,0.0,0.14551956521739123,0.05844560505652169,-0.2594662962962963,0.0,0.1865038461538461,0.0904375800384615,-0.2732181417322834,0.0,0.09123241304347818,0.015314969869113888,-0.16736599107142855,0.0,0.1365676279069768,0.03207923322647816,-0.17544905882352943,0.0
