oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Atlanta Hawks,San Antonio Spurs,DraftKings,127.25,119.25,NBA,-325.0,260.0,8.0,-108.0,-112.0,246.5,-105.0,-115.0,ATL,SA,128.12103480055828,123.69843567394456,Atlanta Hawks,San Antonio Spurs,12.23151296277124,12.196307040356004,120.67477656405164,111.97815292949356,2024.0,0.405098,0.572108,0.6281289999999999,0.371778,0.589024,0.388521,0.022455000000000003,0.250906,0.154192,0.354599,0.217509,0.36511699999999997,0.223907,0.24055700000000002,0.14787099999999997,0.0,0.16122499999999998,0.0,0.0,0.100347,0.060878,-0.23739616000000002,0.0,0.09286895999999994,0.007700574760251414,0.23766444999999986,0.05379465789885945,-0.35067730000000014,0.0,-0.746648,0.0,0.15333676923076925,0.06113162847513847,-0.020504869565217354,0.0,0.1155615925925926,0.03605710054284816,-0.17111876923076924,0.0,-0.09055832283464565,0.0,-0.04448493548387106,0.0,0.11461288723051413,0.07921076693346674,-0.31504647222222226,0.0,-0.0008426125654450445,0.0
Brooklyn Nets,Miami Heat,DraftKings,111.5,109.5,NBA,-125.0,105.0,2.0,-108.0,-112.0,221.0,-105.0,-115.0,BKN,MIA,111.0722083722455,109.97120998231536,Brooklyn Nets,Miami Heat,12.389068047860416,12.266136036162823,113.90367428003974,112.28205128205128,2024.0,0.46781999999999996,0.509141,0.501457,0.475474,0.513611,0.4635189999999999,0.022870000000000005,0.230765,0.22607800000000003,0.247811,0.24939799999999998,0.25321000000000005,0.248369,0.22537699999999997,0.227105,0.0,0.022912000000000002,0.0,0.0,0.010964999999999999,0.010891999999999999,-0.10693440000000015,0.0,-0.04062108000000009,0.0,-0.022013149999999926,0.0,-0.12773090000000004,0.0,-0.09437524999999991,0.0,-0.04741528571428588,0.0,-0.04794333333333334,0.0,-0.03077751851851851,0.0,-0.07158430769230764,0.0,-0.04611459842519686,0.0,-0.04431589641434258,0.0,-0.0328306666666667,0.0,-0.06877488185654002,0.0,-0.04600277385159007,0.0
Cleveland Cavaliers,Chicago Bulls,DraftKings,112.5,108.5,NBA,-166.0,140.0,4.0,-108.0,-112.0,221.0,-108.0,-112.0,CLE,CHI,112.32795271854312,99.51844736350192,Cleveland Cavaliers,Chicago Bulls,12.164559077210455,12.383647750188366,112.53391126976034,108.92498849516797,2024.0,0.680613,0.29881100000000005,0.304528,0.675106,0.758451,0.22383799999999998,0.017711000000000005,0.19754799999999997,0.469095,0.08848700000000001,0.204067,0.220357,0.522581,0.06645999999999999,0.15252500000000002,0.0,0.05740100000000001,0.0,0.0,0.016641000000000003,0.039217000000000016,0.33567504000000004,0.10433123377685341,-0.4865206799999998,0.0,-0.44658175999999994,0.0,0.31122472,0.08648288065989143,0.35747966,0.07698295621308164,-0.3305634285714286,0.0,-0.09855974907749085,0.0,-0.2554801698113207,0.0,0.2687534905660377,0.19140536253228768,-0.10443416279069767,0.0,-0.1526779282296651,0.0,-0.19142397790055252,0.0,0.28739922660098516,0.16767458036521415,-0.08687471751412426,0.0
Dallas Mavericks,New Orleans Pelicans,DraftKings,116.0,120.5,NBA,145.0,-175.0,-4.5,-112.0,-108.0,236.5,-110.0,-110.0,DAL,NO,113.9174786991834,117.50187640862252,Dallas Mavericks,New Orleans Pelicans,13.111866579708446,12.423949546901492,118.525,116.12877358490566,2024.0,0.5204369999999999,0.47950000000000004,0.40260900000000005,0.597328,0.410661,0.567659,0.021680000000000005,0.21062199999999998,0.309815,0.17861100000000002,0.30088899999999996,0.167952,0.24270899999999998,0.21297700000000003,0.354619,0.088096,0.0,0.034366,0.05373,0.0,0.0,-0.016673560000000087,0.0,-0.08263999999999994,0.0,-0.2545211,0.0,0.15438879999999994,0.021669001423127266,0.004220310344827505,2.5825978139655255e-05,-0.18893775000000002,0.0,-0.09182167816091957,0.0,-0.12787743283582081,0.0,0.04537630268199233,0.005374013085679121,0.04002668656716413,0.004293723508623271,-0.058148000000000005,0.0,-0.1805345,0.0,0.03692340217391302,0.005017082471395209,0.031928500000000026,0.0020388582245000034
Los Angeles Lakers,Oklahoma City Thunder,DraftKings,119.5,118.5,NBA,-112.0,-108.0,1.0,-105.0,-115.0,238.0,-112.0,-108.0,LAL,OKC,111.42967302575045,118.32985700073752,Los Angeles Lakers,Oklahoma City Thunder,12.272065375926816,12.796408688768638,113.91886792452831,121.83465739821251,2024.0,0.317928,0.6615879999999998,0.32555999999999996,0.654986,0.338323,0.640792,0.020885000000000004,0.093516,0.217936,0.210909,0.43693699999999996,0.09992600000000001,0.231921,0.204749,0.42306499999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.39824760000000003,0.0,0.27241419999999966,0.0645299968362085,-0.4298128,0.0,0.28237087999999994,0.07382714247405033,-0.40275524,0.0,0.2528473600000001,0.05919609949904598,-0.24221881481481478,0.0,-0.09975674803149603,0.0,-0.06542052173913046,0.0,0.22037430769230762,0.12626857227624608,-0.2489398914728682,0.0,-0.09534571698113212,0.0,-0.0579201320754717,0.0,0.21017385608856087,0.11970896491229607
Memphis Grizzlies,Golden State Warriors,DraftKings,109.75,117.25,NBA,240.0,-298.0,-7.5,-110.0,-110.0,227.0,-105.0,-115.0,MEM,GS,111.83312294400054,112.6204729117042,Memphis Grizzlies,Golden State Warriors,11.964904718511608,12.245635686473832,107.49733913884856,116.81876861966236,2024.0,0.652574,0.347328,0.442571,0.5342699999999999,0.469954,0.5067470000000001,0.023299000000000004,0.27679400000000004,0.360499,0.15273,0.186818,0.198136,0.260742,0.221136,0.27352800000000005,0.15932100000000002,0.0,0.06840600000000001,0.08671,0.0,0.0,0.27040539999999996,0.06647189122650912,-0.37061119999999986,0.0,-0.14272944999999998,0.0,-0.001319500000000251,0.0,0.24910149999999998,0.14892373752539995,-0.9631469399999997,0.0,0.011883377289377328,0.00038551601033861134,-0.15762531135531135,0.0,0.11166592607003892,0.032046047145854045,-0.1295952295719844,0.0,0.055961531914893614,0.017662748826035742,-0.26263045962732917,0.0,0.12282073134328356,0.08085523577566682,-0.21078666666666662,0.0
New York Knicks,Orlando Magic,DraftKings,113.5,107.0,NBA,-250.0,205.0,6.5,-110.0,-110.0,220.5,-108.0,-112.0,NY,ORL,112.37078038537165,104.35026058004524,New York Knicks,Orlando Magic,12.10408563579001,11.98509386046504,115.64102564102564,111.63298466876866,2024.0,0.534447,0.465448,0.42596599999999996,0.5739289999999999,0.669887,0.309084,0.021029000000000006,0.223038,0.311409,0.19030500000000003,0.2751430000000001,0.27873099999999995,0.39115599999999995,0.126206,0.182773,0.0,0.13544,0.0,0.0,0.055693,0.07974699999999998,0.022338700000000045,0.00045365228880909136,-0.12255920000000009,0.0,-0.19399072000000006,0.0,0.09672947999999981,0.008354100268812817,-0.1553954999999999,0.0,-0.027948195121951236,0.0,-0.06687319402985079,0.0,-0.11181999999999995,0.0,0.047581030651341005,0.005908921187172455,-0.0025799885057469774,0.0,-0.14554488235294127,0.0,-0.05321781930184802,0.0,0.02215963636363627,0.0008102316482181764,0.011446584905660334,0.0006249859396318823
Philadelphia 76ers,Houston Rockets,DraftKings,117.75,110.25,NBA,-305.0,245.0,7.5,-112.0,-108.0,228.0,-110.0,-110.0,PHI,HOU,116.61751947992232,106.0911058785144,Philadelphia 76ers,Houston Rockets,12.532628751463452,13.150964746001383,119.0086690464049,111.73684210526316,2024.0,0.5644440000000001,0.435421,0.387853,0.5916570000000001,0.708407,0.272949,0.018644000000000008,0.20563900000000004,0.34673,0.17055900000000002,0.25579799999999997,0.26072300000000004,0.4329790000000001,0.108486,0.158678,0.0,0.14396299999999998,0.0,0.0,0.055084,0.08624899999999999,0.07662128000000012,0.005241804061462865,-0.17432431999999992,0.0,-0.28550870000000006,0.0,0.1424797000000002,0.01845496810190005,-0.18095165000000002,0.0,-0.023806510204081588,0.0,-0.09871387356321834,0.0,-0.13893391044776116,0.0,0.09643498084291185,0.024272231433750947,-0.021889313432835844,0.0,-0.21932699999999994,0.0,-0.05099772093023258,0.0,0.06478354545454568,0.0064632379529582186,0.008173169946332742,0.0003734159519714497
Toronto Raptors,Boston Celtics,DraftKings,117.5,124.5,NBA,240.0,-298.0,-7.0,-102.0,-118.0,242.0,-108.0,-112.0,TOR,BOS,109.30973013336006,118.97362105779804,Toronto Raptors,Boston Celtics,12.87694810854559,13.482128348122036,114.94049346879537,119.96516690856316,2024.0,0.433408,0.545297,0.237376,0.7467900000000001,0.29325300000000004,0.6879919999999999,0.018755,0.091129,0.33524999999999994,0.126534,0.40942900000000004,0.060760999999999996,0.228037,0.15786,0.518753,0.1214,0.0,0.026469999999999997,0.092946,0.0,0.0,-0.14451583999999995,0.0,0.00874746000000004,6.484581055220383e-05,-0.5862579199999999,0.0,0.46319480000000013,0.1915619845955715,-0.0012249166666666311,0.0,-0.2417918400000002,0.0,-0.23231263701067612,0.0,-0.21466365624999997,0.0,0.09352272727272717,0.02405287642045449,0.17320060000000007,0.07499611960090004,-0.10847125225225228,0.0,-0.3785349044585987,0.0,0.08613203676470588,0.04035787899936736,0.20421247712418306,0.06380518579418835
Utah Jazz,Indiana Pacers,DraftKings,126.0,119.0,NBA,-265.0,215.0,7.0,-112.0,-108.0,245.0,-110.0,-110.0,UTAH,IND,126.53203284437062,124.20384054555996,Utah Jazz,Indiana Pacers,12.583353610631274,12.947595432054817,115.21265690210578,125.7,2024.0,0.38626900000000003,0.59212,0.6204700000000001,0.358279,0.5400739999999999,0.43789500000000003,0.022031,0.232069,0.14618699999999998,0.367281,0.21265599999999998,0.32613499999999995,0.202222,0.272304,0.15605699999999997,0.0,0.132333,0.0,0.0,0.081175,0.04837,-0.30110971999999997,0.0,0.15160959999999996,0.02128284334459258,0.20298700000000014,0.03745792924454551,-0.34761410000000004,0.0,-0.6787299000000002,0.0,0.17645081395348844,0.06694001295142446,-0.062157436781609204,0.0,0.13119182089552242,0.046126267571286,-0.1809444176245211,0.0,-0.08112907462686567,0.0,-0.08727911042944797,0.0,0.12705529740518962,0.08087667347959313,-0.28721235582822086,0.0,-0.012394696606786465,0.0
