oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Atlanta Hawks,Sacramento Kings,DraftKings,125.25,126.25,NBA,-110.0,-110.0,-1.0,-115.0,-105.0,251.5,-112.0,-108.0,ATL,SAC,120.98478126551224,120.68583345471764,Atlanta Hawks,Sacramento Kings,11.907463823613895,11.8963247733161,121.87106918238992,116.55627846454132,2024.0,0.51898,0.457404,0.280005,0.7199319999999999,0.5070460000000001,0.4929539999999999,0.145612,0.373368,0.128085,0.32931900000000003,0.13859,0.356522,0.134393,0.34656400000000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.03419300000000003,0.0,-0.11232180000000008,0.0,-0.5263893999999998,0.0,0.4174585599999998,0.1613626382567347,-0.035203399999999774,0.0,-0.0647966000000002,0.0,-0.19076122834645673,0.0,-0.19484648148148148,0.0,0.13235569230769226,0.04554687614424612,0.08631863768115944,0.02056450390272233,-0.19145214559386975,0.0,-0.19725719157088126,0.0,0.11641826865671645,0.03632261158243344,0.10274459701492547,0.02829129193823527
Boston Celtics,Toronto Raptors,DraftKings,117.25,108.75,NBA,-380.0,300.0,8.5,-110.0,-110.0,226.0,-110.0,-110.0,BOS,TOR,122.51755272578208,89.69881499599664,Boston Celtics,Toronto Raptors,12.250646907277428,12.777542928732233,118.82075471698111,112.35597484276728,2024.0,0.906976,0.09292399999999999,0.23015100000000002,0.7515240000000001,0.964947,0.035053,0.20861200000000002,0.681843,0.021539,0.06968099999999999,0.22136699999999998,0.7238359999999999,0.007784,0.024394999999999997,0.0,0.055739,0.0,0.0,0.012755,0.041993,0.8046496,0.5886008898001455,-0.9048596,0.0,-0.6166829,0.0,0.47820040000000014,0.2078869296001456,0.8317456,0.1820528271366737,-0.286596,0.0,-0.0911561818181818,0.0,-0.3490901666666667,0.0,0.5613289848484848,0.8318382051699207,-0.2827125606060606,0.0,-0.3308549858156029,0.0,-0.1416461204819277,0.0,0.5279750070921985,0.39304822744074996,-0.12253346385542171,0.0
Cleveland Cavaliers,Milwaukee Bucks,DraftKings,117.0,122.5,NBA,190.0,-230.0,-5.5,-108.0,-112.0,239.5,-110.0,-110.0,CLE,MIL,115.52406984100348,115.69994380297707,Cleveland Cavaliers,Milwaukee Bucks,11.885276882053104,11.81880630983501,111.2824102251978,124.41265976871576,2024.0,0.624587,0.37539,0.31102900000000006,0.688948,0.49581649999999994,0.5041835000000001,0.194868,0.42971899999999996,0.116161,0.259229,0.15120599999999998,0.332665,0.152228,0.339987,0.11682499999999998,0.0,0.036066999999999995,0.08075800000000001,0.0,0.0,0.21914096,0.04446551884233485,-0.32417319999999994,0.0,-0.4468391,0.0,0.3467908,0.10933078087694548,0.2304567631578946,0.10090960740190645,-0.6361944499999996,0.0,-0.10555438805970144,0.0,-0.22247463218390806,0.0,0.2169275820895522,0.126114303334868,-0.024591306513410016,0.0,-0.03575303083700443,0.0,-0.33499728735632184,0.0,0.18567491189427313,0.15651728499753523,-0.039330816091954046,0.0
Denver Nuggets,Oklahoma City Thunder,DraftKings,119.0,115.5,NBA,-155.0,130.0,3.5,-108.0,-112.0,234.5,-105.0,-115.0,DEN,OKC,118.09202187960555,108.92561181640104,Denver Nuggets,Oklahoma City Thunder,11.905938541439944,12.086308288028428,115.93939393939394,120.40403383214051,2024.0,0.6306,0.36934399999999995,0.33007600000000004,0.669868,0.7052379999999999,0.2947620000000001,0.206067,0.42453300000000005,0.124009,0.245335,0.22770400000000002,0.46733,0.09570600000000001,0.18879600000000002,0.0,0.06443399999999999,0.0,0.0,0.021637000000000003,0.04279700000000001,0.23164800000000013,0.04968592213333337,-0.33699072000000013,0.0,-0.3733442,0.0,0.29021620000000004,0.0732395154282087,0.24835689999999977,0.03979429017910312,-0.24772876923076903,0.0,-0.08158988405797102,0.0,-0.2004321111111111,0.0,0.20319953846153854,0.10735413632055395,-0.05177720472440947,0.0,-0.12175120361990949,0.0,-0.16340402865329506,0.0,0.21123865384615387,0.09281327926776924,-0.05702339393939396,0.0
Houston Rockets,Philadelphia 76ers,DraftKings,110.75,112.25,NBA,100.0,-120.0,-1.5,-108.0,-112.0,223.0,-110.0,-110.0,HOU,PHI,103.90205695938528,109.10402713561908,Houston Rockets,Philadelphia 76ers,12.171218877604698,12.138593265184465,110.97332465842553,121.25911949685536,2024.0,0.415841,0.584037,0.272054,0.708109,0.38202949999999997,0.6179705,0.11303399999999998,0.294461,0.15902000000000002,0.413648,0.100835,0.262457,0.164967,0.429479,0.022599000000000005,0.0,0.005947000000000001,0.015831,0.0,0.0,-0.21505071999999992,0.0,0.11815844000000009,0.012465550842172872,-0.5286866,0.0,0.38702889999999995,0.1361739722138273,-0.235941,0.0,0.15953509999999999,0.02120954011000833,-0.2179234626865672,0.0,-0.16319455938697316,0.0,0.031200179104477588,0.0026088491520859644,0.188992061302682,0.09322397800448982,-0.21801783687943266,0.0,-0.1690462,0.0,0.0009169290780141615,2.3709401941843406e-06,0.20127059999999997,0.10127463606089997
LA Clippers,Memphis Grizzlies,DraftKings,116.5,109.0,NBA,-278.0,225.0,7.5,-108.0,-112.0,225.5,-110.0,-110.0,LAC,MEM,116.29490593883092,88.66065215594224,LA Clippers,Memphis Grizzlies,12.041956553431309,12.547398790115928,116.17358490566038,106.54654088050314,2024.0,0.863,0.136905,0.13185800000000003,0.8680469999999999,0.9377929999999999,0.06220700000000012,0.113802,0.749198,0.018056,0.118849,0.122937,0.8112149999999999,0.007905,0.05056600000000001,0.0,0.071152,0.0,0.0,0.009135,0.06201700000000001,0.71504,0.47340944592592604,-0.8297614,0.0,-0.8230982,0.0,0.7228986999999998,0.4750750276924453,0.7648575399999995,0.21043419298375926,-0.3545898888888887,0.0,-0.21686889552238803,0.0,-0.35816775478927204,0.0,0.6556151641791045,1.1519477325842724,-0.21875674712643683,0.0,-0.425227375,0.0,-0.18288249999999998,0.0,0.6932243749999999,0.7688960545506249,-0.13201746153846153,0.0
Orlando Magic,New York Knicks,DraftKings,114.0,112.5,NBA,-120.0,100.0,1.5,-110.0,-110.0,226.5,-110.0,-110.0,ORL,NY,109.17787073529986,103.31061866252904,Orlando Magic,New York Knicks,12.122875576811982,12.27187172661636,112.9,115.23333333333332,2024.0,0.598341,0.401544,0.209522,0.7903629999999999,0.631706,0.368294,0.124228,0.474113,0.085294,0.31625000000000003,0.12914199999999998,0.49151300000000003,0.07593100000000001,0.28119700000000003,0.0,0.022314000000000004,0.0,0.0,0.004914000000000001,0.017400000000000002,0.1565161,0.02227026323564547,-0.25675760000000003,0.0,-0.6600038,0.0,0.5597622999999998,0.28484893863753624,0.1897532,0.030005230758533334,-0.263412,0.0,-0.20750381818181818,0.0,-0.2611855454545455,0.0,0.2749133787878788,0.1995242458085388,0.05725378787878793,0.008653910037878803,-0.21920120000000004,0.0,-0.2517530425531915,0.0,0.2881182000000001,0.20753024292810013,0.026302319148936215,0.001950909819167242
Phoenix Suns,Charlotte Hornets,DraftKings,123.5,108.0,NBA,-1200.0,750.0,15.5,-110.0,-110.0,231.5,-105.0,-115.0,PHX,CHA,121.4788450052273,98.50177497986476,Phoenix Suns,Charlotte Hornets,12.05343120919566,12.574847406982675,113.7972890913034,109.88223812621992,2024.0,0.660058,0.33982,0.258961,0.7409169999999999,0.9046575,0.0953425,0.16761800000000002,0.49244000000000004,0.091343,0.24847699999999998,0.231073,0.668677,0.025145,0.065168,0.0,0.23969200000000002,0.0,0.0,0.063455,0.17623699999999998,0.28612180000000004,0.07442334948658187,-0.386378,0.0,-0.5191299500000001,0.0,0.4429715499999999,0.170629386182089,-0.23945249999999996,0.0,-0.02527850000000001,0.0,-0.13728383150183146,0.0,-0.24149839194139194,0.0,0.2949458365758755,0.22357212953954866,-0.043944400778210185,0.0,-0.45546896428571426,0.0,-0.037345705128205134,0.0,0.3470041844660194,0.12402426115803504,0.0023854613834788513,8.47304433197048e-05
Portland Trail Blazers,San Antonio Spurs,DraftKings,116.5,110.5,NBA,-238.0,195.0,6.0,-110.0,-110.0,227.0,-110.0,-110.0,POR,SA,114.151461238279,103.00164744282527,Portland Trail Blazers,San Antonio Spurs,12.255329054141916,12.541544579063896,107.5119496855346,110.37232704402516,2024.0,0.602096,0.375889,0.279545,0.70082,0.7359080000000001,0.2640919999999999,0.16602199999999998,0.42409800000000003,0.107176,0.261135,0.200936,0.511233,0.07310699999999999,0.176283,0.0,0.102475,0.0,0.0,0.028567000000000002,0.07154800000000001,0.16440159999999993,0.024570805529599993,-0.31063310000000016,0.0,-0.5129555000000001,0.0,0.371722,0.12561567753090916,0.10736904000000036,0.004843744012824235,-0.11329671794871815,0.0,-0.1498787575757576,0.0,-0.2310149090909091,0.0,0.2059533030303031,0.1119802543968025,-0.018738106060606052,0.0,-0.2663528888888889,0.0,-0.12708587257019438,0.0,0.22540434502923984,0.08688017307628364,-0.0016256393088553145,0.0
Washington Wizards,Brooklyn Nets,DraftKings,118.25,124.75,NBA,195.0,-238.0,-6.5,-110.0,-110.0,243.0,-110.0,-110.0,WSH,BKN,113.93700466334008,127.13408912801872,Washington Wizards,Brooklyn Nets,12.111008446080795,11.80663885406025,116.6,115.78454047474132,2024.0,0.346337,0.6535949999999999,0.44258400000000003,0.5338579999999999,0.21786650000000002,0.7821335,0.157317,0.18110300000000001,0.285267,0.352755,0.09554599999999999,0.108442,0.338902,0.41601699999999997,0.119703,0.0,0.053635,0.063262,0.0,0.0,-0.3726923,0.0,0.27254949999999983,0.06753020904568176,-0.17057359999999994,0.0,0.021101799999999837,0.0004048054211272699,-0.1832276025641026,0.0,0.2636112300000001,0.029197848984081114,-0.16188110606060604,0.0,0.014534803030303023,0.0005577277177024227,-0.12908525757575756,0.0,0.10758643939393936,0.030557582725469695,-0.09980043628509719,0.0,-0.04770501754385964,0.0,-0.0841191231101512,0.0,0.07450647368421048,0.009492577001663673
