oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
UConn Huskies,North Carolina Tar Heels,DraftKings,79.25,73.75,NCAAB,-250.0,205.0,5.5,-112.0,-108.0,153.0,-110.0,-110.0,CONN,UNC,78.7732862763093,73.15393971120074,UConn Huskies,North Carolina Tar Heels,10.504020159402408,10.440117225144297,2024.0,0.503375,0.496427,0.458064,0.514876,0.6477935,0.3522065,0.231881,0.258365,0.226183,0.256511,0.291826,0.325992,0.154439,0.17555800000000002,0.0,0.13185600000000003,0.0,0.0,0.059945,0.067627,-0.05284499999999992,0.0,-0.04743184000000006,0.0,-0.1380656,0.0,-0.01876040000000001,0.0,-0.23272274999999987,0.0,0.03620967073170728,0.002687837521722252,-0.06241746743295018,0.0,-0.06255468656716415,0.0,-0.02578634099616861,0.0,-0.020910268656716413,0.0,-0.1322302874251498,0.0,-0.020988593360995844,0.0,-0.07760560479041911,0.0,0.004511941908713735,9.812372737626696e-05
Fresno State Bulldogs,Idaho State Bengals,DraftKings,69.5,61.0,NCAAB,-410.0,320.0,8.5,-110.0,-110.0,130.5,-110.0,-110.0,FRES,IDST,69.48315983081147,65.73738451694496,Fresno State Bulldogs,Idaho State Bengals,10.40019416567954,10.373847077183028,2024.0,0.37313100000000005,0.6266930000000001,0.625796,0.374028,0.600565,0.399435,0.23412000000000002,0.13901100000000002,0.39167599999999997,0.235017,0.36822399999999994,0.21916200000000002,0.241495,0.144585,0.0,0.214255,0.0,0.0,0.134104,0.08015099999999999,-0.31642489999999984,0.0,0.21605530000000012,0.04243626605280913,0.21417160000000002,0.04169952204232729,-0.31454119999999997,0.0,-1.0371185,0.0,0.21175843749999998,0.14349323472781247,-0.05598606060606057,0.0,0.16125024242424238,0.0686443314001551,-0.18712119696969695,0.0,-0.05474928787878783,0.0,-0.09292636496350376,0.0,0.13344585470085468,0.12501072888062814,-0.3507927445255474,0.0,0.022731011396011372,0.003627226131180905
Michigan State Spartans,Wisconsin Badgers,DraftKings,68.25,63.25,NCAAB,-225.0,185.0,5.0,-112.0,-108.0,131.5,-110.0,-110.0,MSU,WIS,65.65139453348144,61.957145009425545,Michigan State Spartans,Wisconsin Badgers,10.346803217710388,10.308366643886252,2024.0,0.450877,0.521863,0.394616,0.605286,0.599804,0.400196,0.17856599999999997,0.272311,0.20561999999999997,0.31624300000000005,0.23188599999999998,0.35464499999999993,0.151991,0.234834,0.0,0.10849199999999999,0.0,0.0,0.042890000000000005,0.06560200000000001,-0.16414076,0.0,0.005475039999999987,2.7755613890370752e-05,-0.2713063999999999,0.0,0.1711006,0.026614013927599992,-0.30063700000000004,0.0,0.07597762162162164,0.010679308126464873,-0.13615967049808433,0.0,-0.09079044776119405,0.0,-0.006497045977011506,0.0,0.06110979104477621,0.01000820958491704,-0.2045424090909091,0.0,-0.039002018018018,0.0,-0.012033977272727425,0.0,0.0624993153153153,0.017343370002081446
Winthrop Eagles,Queens University Royals,DraftKings,81.75,74.75,NCAAB,-305.0,245.0,7.0,-108.0,-112.0,156.5,-110.0,-110.0,WIN,QUOC,82.81697380884138,74.35463668603391,Winthrop Eagles,Queens University Royals,10.554421128818326,10.454456354001216,2024.0,0.526181,0.44692099999999996,0.5186499999999999,0.481182,0.7155965,0.28440350000000003,0.274377,0.251804,0.229982,0.216939,0.36675899999999995,0.337386,0.140344,0.13244,0.0,0.151234,0.0,0.0,0.078091,0.073143,0.014456479999999994,0.00019350908702814976,-0.17252748000000012,0.0,-0.01083500000000015,0.0,-0.08951779999999998,0.0,-0.15183417500000018,0.0,-0.007676704081632568,0.0,0.0036221492537313327,3.516150677970118e-05,-0.06504405363984675,0.0,-0.027373611940298526,0.0,-0.08308437164750959,0.0,-0.04443645454545464,0.0,-0.013440615384615384,0.0,-0.09288283116883117,0.0,-0.022758568872987467,0.0
Georgia Bulldogs,Georgia Tech Yellow Jackets,DraftKings,75.5,71.0,NCAAB,-198.0,164.0,4.5,-110.0,-110.0,146.5,-110.0,-110.0,UGA,GT,71.6096774257013,70.55466126863593,Georgia Bulldogs,Georgia Tech Yellow Jackets,10.410961746483984,10.410973731920564,2024.0,0.407438,0.5923829999999999,0.384186,0.6156350000000002,0.5284775,0.47152249999999996,0.156739,0.25069899999999995,0.227447,0.364936,0.19801899999999997,0.31691600000000003,0.17605099999999999,0.28175,0.0,0.10749700000000001,0.0,0.0,0.041280000000000004,0.06621700000000001,-0.2443802,0.0,0.14400429999999975,0.018852034925899944,-0.29320939999999995,0.0,0.19283350000000032,0.033804326111136464,-0.4051370499999998,0.0,0.14928012195121942,0.036546669888024325,-0.16267804545454548,0.0,-0.06518671212121213,0.0,-0.0331271363636364,0.0,0.12438145454545452,0.040842770059985455,-0.23084784491978613,0.0,-0.027896772277227755,0.0,-0.048369561497326186,0.0,0.10396534653465345,0.043667524851485146
Milwaukee Bucks,New York Knicks,DraftKings,115.75,111.25,NBA,-192.0,160.0,4.5,-112.0,-108.0,227.0,-112.0,-108.0,MIL,NY,117.0095170822394,109.77322214597488,Milwaukee Bucks,New York Knicks,11.933495602107492,11.91562574779626,2024.0,0.564395,0.43551,0.4834369999999999,0.492817,0.6659560000000001,0.3340439999999999,0.27323200000000003,0.277542,0.21020499999999998,0.215275,0.317006,0.322378,0.15570599999999998,0.159524,0.0,0.090741,0.0,0.0,0.043774,0.044836,0.07651739999999996,0.005227600448892847,-0.17413919999999988,0.0,-0.09511356000000015,0.0,-0.05494063999999993,0.0,0.02459152000000031,0.00031497023745334136,-0.08217850000000015,0.0,-0.008461023255813882,0.0,-0.08783084905660382,0.0,0.004916339622641486,6.405154750566003e-05,-0.07429142066420663,0.0,-0.04628868085106386,0.0,-0.0596751224489796,0.0,-0.028721481865284948,0.0,-0.05007101246882795,0.0
Kansas Jayhawks,Kansas City Roos,DraftKings,83.75,57.25,NCAAB,-20000.0,3500.0,26.5,-108.0,-112.0,141.0,-110.0,-110.0,KU,KC,85.88022860546775,56.16574002698881,Kansas Jayhawks,Kansas City Roos,10.5918817349708,10.240720168847954,2024.0,0.5873090000000001,0.41257600000000005,0.5151619999999999,0.457718,0.9781350000000001,0.021864999999999912,0.307771,0.263341,0.207391,0.194377,0.503773,0.446172,0.009606,0.009789,0.0,0.389056,0.0,0.0,0.196002,0.18283100000000002,0.14160272000000018,0.018566046584628196,-0.24533887999999981,0.0,-0.01815980000000028,0.0,-0.13879219999999998,0.0,-3.3948649999999825,0.0,-0.006081714285714374,0.0,0.049476597014925405,0.006560462187835236,-0.09629060919540233,0.0,-0.011531761194029821,0.0,-0.11429081609195405,0.0,-0.03560417391304338,0.0,-0.005016678281411486,0.0,-0.15581495652173905,0.0,-0.0048309763767901935,0.0
Boston College Eagles,Central Connecticut State Blue Devils,DraftKings,79.0,64.0,NCAAB,-1600.0,900.0,15.0,-108.0,-112.0,143.0,-110.0,-110.0,BC,CCSU,80.56405325587185,64.74975964519749,Boston College Eagles,Central Connecticut State Blue Devils,10.531051208809266,10.348253027975144,2024.0,0.5090159999999999,0.463901,0.549112,0.42407199999999995,0.8579414999999999,0.1420585000000001,0.2828,0.213161,0.251981,0.199932,0.46853,0.35892100000000005,0.072115,0.05837499999999999,0.0,0.314365,0.0,0.0,0.171399,0.13478099999999998,-0.021246720000000163,0.0,-0.13652988,0.0,0.053135200000000105,0.002566681344581835,-0.20944880000000005,0.0,-1.4149945000000015,0.0,0.04673166666666677,0.019654638025000084,0.015188059701492507,0.0006182147820895522,-0.03461631800766285,0.0,-0.08043564179104479,0.0,-0.10660746360153256,0.0,-0.04746029126213591,0.0,0.020822296849087894,0.007843245953434079,-0.2634857961165048,0.0,0.006322761194029837,0.0007231895219216387
Grand Canyon Lopes,San Diego State Aztecs,DraftKings,70.5,72.5,NCAAB,120.0,-142.0,-2.0,-110.0,-110.0,143.0,-110.0,-110.0,GCU,SDSU,71.98918273234577,70.87540116496139,Grand Canyon Lopes,San Diego State Aztecs,10.434133717890624,10.410506882523087,2024.0,0.570307,0.403094,0.4827680000000001,0.489971,0.530032,0.46996800000000005,0.27552400000000005,0.278883,0.194147,0.197775,0.249588,0.25256999999999996,0.219745,0.223788,0.026751,0.0,0.012501,0.012699999999999998,0.0,0.0,0.09764470000000003,0.00866771585280911,-0.25350259999999997,0.0,-0.0861871999999998,0.0,-0.07106090000000015,0.0,0.1383919999999999,0.022982814796799977,-0.28267743999999995,0.0,0.0011012727272728395,3.2017962763642352e-06,-0.11110034848484848,0.0,0.005732621212121203,8.675817733878726e-05,-0.10609810606060602,0.0,0.015084250000000021,0.0007281107138000013,-0.12703500000000004,0.0,0.01899812499999995,0.001154972011249993,-0.12119511111111114,0.0
Columbia Lions,Lafayette Leopards,DraftKings,71.75,64.25,NCAAB,-355.0,280.0,7.5,-105.0,-115.0,136.0,-110.0,-110.0,COLU,LAF,75.22882130079473,59.58629117108887,Columbia Lions,Lafayette Leopards,10.477782080011032,10.268286928693968,2024.0,0.710796,0.28902700000000003,0.454063,0.518627,0.8567875,0.14321249999999996,0.32541200000000003,0.36569700000000005,0.128651,0.15293,0.387629,0.43865699999999996,0.059836,0.072059,0.0,0.138274,0.0,0.0,0.06221700000000001,0.07296,0.40713179999999993,0.15786314530594284,-0.5285919499999999,0.0,-0.14646769999999998,0.0,-0.010883300000000151,0.0,0.34838312500000024,0.03418895824922983,-0.16278303571428576,0.0,0.07831016849816855,0.016741677198277526,-0.2103953035019456,0.0,0.13335157875457881,0.04854661690880449,-0.17666922178988326,0.0,-0.03469582758620693,0.0,-0.09059023999999999,0.0,0.05152389655172407,0.00384933227801551,-0.07641156,0.0
