oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Memphis Grizzlies,Sacramento Kings,DraftKings,118.75,117.75,NBA,-110.0,-110.0,1.0,-105.0,-115.0,236.5,-110.0,-110.0,MEM,SAC,109.2211545278454,112.83127898221508,Memphis Grizzlies,Sacramento Kings,11.481462368798294,11.60811764632474,106.52891052951917,116.57106918238992,2024.0,0.37711999999999996,0.599378,0.18827299999999997,0.811681,0.412548,0.587452,0.069737,0.307383,0.11393199999999998,0.48544600000000004,0.074341,0.326235,0.109669,0.465765,0.0,0.0,0.0,0.0,0.0,0.0,-0.2769040000000002,0.0,0.13866269999999992,0.01671942988807823,-0.7046267000000002,0.0,0.6045301,0.3322333107327364,-0.2336492,0.0,0.1336491999999999,0.016238280600581814,-0.27101867765567766,0.0,-0.2308415408560312,0.0,0.05367713919413919,0.007865772292742894,0.2852304357976654,0.20908595186868817,-0.2762874090909091,0.0,-0.22757759090909085,0.0,0.0710209848484849,0.013316107962560615,0.26340325757575755,0.1831665689080151
New Orleans Pelicans,Los Angeles Lakers,DraftKings,118.75,111.75,NBA,-270.0,220.0,7.0,-112.0,-108.0,230.5,-108.0,-112.0,NO,LAL,114.98541129495322,105.32577706811304,New Orleans Pelicans,Los Angeles Lakers,11.601049790757257,11.25641453534898,115.22346698113208,113.93396226415094,2024.0,0.5527639999999999,0.422839,0.264631,0.7353249999999999,0.7246485,0.27535149999999997,0.150203,0.402561,0.107823,0.315016,0.192645,0.52163,0.06688799999999999,0.198046,0.0,0.137158,0.0,0.0,0.035836999999999994,0.101321,0.05185967999999985,0.002401273580091413,-0.20049488,0.0,-0.5295675199999998,0.0,0.4388889999999998,0.1719853163580355,-0.018800549999999916,0.0,-0.054034181818181815,0.0,-0.17047511320754719,0.0,-0.22139360516605167,0.0,0.170995496124031,0.07543780601233506,0.05653147169811318,0.008468889324739616,-0.2996446341463415,0.0,-0.1139476589147287,0.0,0.22076836477987427,0.07749448671125159,0.039557067193675854,0.007917693518722834
Oklahoma City Thunder,Brooklyn Nets,DraftKings,121.0,113.5,NBA,-305.0,245.0,7.5,-108.0,-112.0,234.5,-110.0,-110.0,OKC,BKN,119.409368886719,105.8906664872162,Oklahoma City Thunder,Brooklyn Nets,11.870895763514454,11.388959192535827,120.35723270440252,115.41627358490568,2024.0,0.642519,0.35737599999999997,0.288466,0.711429,0.794129,0.20587100000000003,0.190824,0.45169499999999996,0.09764199999999999,0.25973399999999996,0.23086900000000005,0.55457,0.052902000000000005,0.144174,0.0,0.14292,0.0,0.0,0.040045000000000004,0.102875,0.2564395199999999,0.06089002538687998,-0.3623628800000001,0.0,-0.49422140000000003,0.0,0.39400089999999993,0.14112428109164546,0.1662224499999998,0.009058984552131936,-0.11826328571428563,0.0,-0.11110734328358207,0.0,-0.24808903448275865,0.0,0.2471035820895522,0.163641283154388,-0.023892819923371722,0.0,-0.2685667142857142,0.0,-0.11652519141323792,0.0,0.26532974025974027,0.10841580144210389,-0.00892546332737032,0.0
Phoenix Suns,Orlando Magic,DraftKings,118.5,113.0,NBA,-218.0,180.0,5.5,-110.0,-110.0,231.5,-110.0,-110.0,PHX,ORL,110.4960108010756,107.87129918648886,Phoenix Suns,Orlando Magic,11.740570721556445,11.63442518041639,114.41673137868072,113.03225806451611,2024.0,0.43065300000000006,0.569272,0.213672,0.7862530000000001,0.562918,0.43708199999999997,0.09327099999999999,0.337382,0.12040100000000001,0.448871,0.11875300000000001,0.43218399999999996,0.08966099999999999,0.33536499999999997,0.0,0.120284,0.0,0.0,0.025481999999999998,0.094802,-0.19562869999999988,0.0,0.09547119999999998,0.008286136390399997,-0.6512888000000001,0.0,0.5511313000000002,0.27613246349062753,-0.38992075999999987,0.0,0.12434977777777773,0.027833161020088846,-0.25018695454545453,0.0,-0.2127804393939394,0.0,0.0863903333333334,0.019703084790693364,0.2401100151515152,0.15220344315280065,-0.3763295842696629,0.0,-0.11961233333333335,0.0,0.11318624719101117,0.022803805264668738,0.18257534482758614,0.14500184094426713
San Antonio Spurs,Boston Celtics,DraftKings,113.0,127.5,NBA,675.0,-1050.0,-14.5,-110.0,-110.0,240.5,-112.0,-108.0,SA,BOS,104.10155522906544,115.44090895526296,San Antonio Spurs,Boston Celtics,11.741208875354918,12.212907850530282,110.94096165550822,118.85879488740107,2024.0,0.575409,0.42451800000000006,0.108415,0.8915119999999999,0.252219,0.747781,0.059124,0.516285,0.049291,0.375227,0.024001999999999996,0.21873799999999996,0.08254999999999998,0.655679,0.313711,0.0,0.033259,0.280452,0.0,0.0,0.10835889999999987,0.010674228372009084,-0.20851219999999993,0.0,-0.8901601999999998,0.0,0.7743449599999997,0.5551945528494456,0.14143662962962966,0.13502916135667598,-1.9005184999999998,0.0,-0.3013648888888889,0.0,-0.31496532183908044,0.0,0.335794328358209,0.302190986966209,0.1421027462686567,0.054117750532212544,-0.04739507388441844,0.0,-0.774879906542056,0.0,0.16265314716439336,0.36853272471497145,0.34547990090090097,0.13248556173841097
Washington Wizards,Atlanta Hawks,DraftKings,123.0,130.0,NBA,215.0,-265.0,-7.0,-112.0,-108.0,253.0,-110.0,-110.0,WSH,ATL,119.9405854033355,121.11979753413162,Washington Wizards,Atlanta Hawks,12.22371508228684,12.235462357759705,116.38709677419357,121.48813146682896,2024.0,0.620834,0.357327,0.23612999999999995,0.745611,0.47284400000000004,0.527156,0.146722,0.46301899999999996,0.084535,0.266611,0.10872899999999999,0.343931,0.12168799999999999,0.384215,0.13640100000000002,0.0,0.03228,0.101623,0.0,0.0,0.19616808000000002,0.03435885322400572,-0.3367598400000001,0.0,-0.6041270000000001,0.0,0.46578310000000006,0.19723081476873647,0.22765516279069772,0.11142777726230702,-0.7258806,0.0,-0.18020443678160922,0.0,-0.25705641791044775,0.0,0.2572791532567049,0.17276258864827124,-0.007041611940298509,0.0,-0.06916940319361281,0.0,-0.4171537177914111,0.0,0.21297910379241514,0.22725409424762394,0.00643279141104286,6.745071270091798e-05
California Golden Bears,Arizona State Sun Devils,DraftKings,74.75,71.25,NCAAB,-175.0,145.0,3.5,-112.0,-108.0,146.0,-110.0,-110.0,CAL,ASU,79.78269034929171,75.55713032811498,California Golden Bears,Arizona State Sun Devils,9.723173352922434,10.4361095388601,75.44444444444444,70.0,2024.0,0.520262,0.479517,0.7324110000000001,0.24480099999999996,0.6163484999999999,0.38365150000000015,0.371638,0.136119,0.36077299999999995,0.108682,0.43289500000000003,0.156263,0.27992,0.08237799999999999,0.0,0.082673,0.0,0.0,0.061257000000000006,0.020144000000000006,-0.017044559999999986,0.0,-0.08260463999999995,0.0,0.4380631000000003,0.1744538905287366,-0.5859179000000002,0.0,-0.05504162500000043,0.0,-0.041416431034482504,0.0,0.130886275862069,0.044712476915598626,0.12225546268656715,0.04005634705997372,-0.1948698888888889,0.0,-0.22389934328358208,0.0,0.14934250000000004,0.044606364612500025,0.08424608695652175,0.02611844365634782,-0.26560549999999994,0.0,-0.1669758043478261,0.0
Colorado Buffaloes,Washington State Cougars,DraftKings,75.0,68.0,NCAAB,-380.0,290.0,7.0,-112.0,-108.0,143.0,-110.0,-110.0,COLO,WSU,75.98637105180532,55.32778224021831,Colorado Buffaloes,Washington State Cougars,9.671792562409028,11.010827511135568,84.42592592592592,75.75,2024.0,0.815241,0.16692099999999999,0.202991,0.7769959999999999,0.9204655,0.07953449999999995,0.15550700000000003,0.6443559999999999,0.043545,0.119798,0.17978399999999997,0.717664,0.020498000000000002,0.051934,0.0,0.082524,0.0,0.0,0.020338,0.060466,0.60831092,0.33039479945646993,-0.7328043200000001,0.0,-0.6737189,0.0,0.5316915999999998,0.25699632500959985,0.6182344000000002,0.10058257193246321,-0.23786739655172423,0.0,-0.1680535363984674,0.0,-0.3133411940298507,0.0,0.5080939310344826,0.6737961455881321,-0.20863558208955224,0.0,-0.40192947517730504,0.0,-0.13136277519379846,0.0,0.5174257021276595,0.377498393683445,-0.09505297674418603,0.0
Denver Pioneers,Oral Roberts Golden Eagles,DraftKings,81.0,77.5,NCAAB,-170.0,140.0,3.5,-108.0,-112.0,158.5,-110.0,-110.0,DEN,ORU,87.16660065973083,73.62976936555111,Denver Pioneers,Oral Roberts Golden Eagles,10.37778347516709,9.906167749750855,81.1,68.37037037037038,2024.0,0.758106,0.24169999999999997,0.5641149999999999,0.43569100000000005,0.8272610000000001,0.17273899999999986,0.43334599999999995,0.32476,0.130769,0.110931,0.46673100000000006,0.351599,0.087862,0.07575200000000001,0.0,0.060224,0.0,0.0,0.03338500000000001,0.026839000000000002,0.4968604799999999,0.22858364498687997,-0.607596,0.0,0.08464149999999981,0.006512894111136337,-0.18504889999999996,0.0,0.5336047000000004,0.16749057403652384,-0.4181617142857146,0.0,0.22190794029850744,0.1319715990329695,-0.20226969731800767,0.0,0.07280477611940295,0.014205434941134328,-0.22970846360153258,0.0,0.2040369113300493,0.08451105420576599,-0.1669251508379888,0.0,0.032189640394088614,0.002103431085862507,-0.1824178324022346,0.0
Fort Wayne Mastodons,Detroit Mercy Titans,DraftKings,79.75,65.75,NCAAB,-1400.0,800.0,14.0,-108.0,-112.0,145.5,-110.0,-110.0,PFW,DETM,92.58996920136434,61.089754298877175,Fort Wayne Mastodons,Detroit Mercy Titans,10.63843182077144,9.882925604723912,78.08333333333333,61.15384615384615,2024.0,0.879429,0.107199,0.713502,0.286398,0.9849485,0.015051499999999995,0.632582,0.246847,0.071709,0.03549,0.7029320000000001,0.280712,0.008828,0.004819,0.0,0.090943,0.0,0.0,0.061139,0.029804000000000004,0.74921232,0.5197399078146135,-0.8927381199999999,0.0,0.39835419999999994,0.1442600624160363,-0.49856420000000007,0.0,0.7742275000000001,0.042816301554017805,-0.1080670625,0.0,0.49548573134328355,0.6579563747056334,-0.2839580498084291,0.0,-0.034180238805970126,0.0,-0.334054061302682,0.0,0.42001009523809546,0.18522890410700962,-0.05243108529048208,0.0,-0.40432419047619034,0.0,-0.056687860321384426,0.0
