oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Boston Celtics,Orlando Magic,DraftKings,114.75,110.25,NBA,-180.0,150.0,4.5,-108.0,-112.0,225.0,-108.0,-112.0,BOS,ORL,111.53526931248578,105.41210818155065,Boston Celtics,Orlando Magic,11.53420548898512,11.531336370165828,115.64617691154425,114.04347826086956,2024.0,0.539031,0.460898,0.300522,0.67772,0.6458419999999999,0.3541580000000001,0.162191,0.36489499999999997,0.13833100000000004,0.312825,0.19071600000000002,0.42964,0.102605,0.23235300000000003,0.0,0.095347,0.0,0.0,0.02852500000000001,0.064745,0.04118448000000008,0.0015705198082133426,-0.14289623999999995,0.0,-0.4549142400000001,0.0,0.3167664,0.08959013586514282,0.008357599999999743,3.880526542221953e-05,-0.07640333333333321,0.0,-0.14696361254612547,0.0,-0.18682711320754714,0.0,0.12523273584905656,0.04156058103983488,0.04647810077519382,0.005573351737306205,-0.21392599999999998,0.0,-0.13293174540682412,0.0,0.13564000000000004,0.03569252662400001,0.02654951474530834,0.0026291902148783213
Charlotte Hornets,New Orleans Pelicans,DraftKings,112.0,120.5,NBA,275.0,-345.0,-8.5,-110.0,-110.0,232.5,-110.0,-110.0,CHA,NO,111.84578247160496,117.53284074653115,Charlotte Hornets,New Orleans Pelicans,11.535341392682904,11.537632635643488,112.05172413793105,114.92,2024.0,0.568206,0.431747,0.42454,0.5754130000000001,0.36363799999999996,0.6363620000000001,0.24088099999999998,0.327325,0.18365899999999996,0.248088,0.149485,0.202614,0.26548900000000003,0.35928699999999997,0.19302899999999998,0.0,0.08183,0.111199,0.0,0.0,0.09323259999999994,0.007902107002509082,-0.19333129999999998,0.0,-0.2084660000000001,0.0,0.10836730000000011,0.010675883372081854,0.1322336363636363,0.0480857701113636,-0.6181890999999995,0.0,-0.04666407575757578,0.0,-0.1255610757575758,0.0,0.0725238636363636,0.013885636503409078,-0.03672715151515152,0.0,0.011414383116883114,0.0008025749543441563,-0.23760072602739718,0.0,0.07316822077922078,0.03297810535710026,-0.07955752054794529,0.0
Memphis Grizzlies,Houston Rockets,DraftKings,104.25,107.75,NBA,136.0,-162.0,-3.5,-108.0,-112.0,212.0,-108.0,-112.0,MEM,HOU,101.57554697990317,110.67484454304122,Memphis Grizzlies,Houston Rockets,11.53154739600428,11.535597234505763,105.58770614692654,108.76026272577998,2024.0,0.367231,0.6326769999999999,0.496459,0.478858,0.289691,0.7103090000000001,0.18148999999999998,0.17706200000000002,0.31496900000000005,0.30179599999999995,0.138064,0.134486,0.348333,0.334349,0.066963,0.0,0.033364000000000005,0.032553,0.0,0.0,-0.31615952,0.0,0.22127523999999987,0.043716724854515644,-0.047365280000000065,0.0,-0.10482103999999992,0.0,-0.23259502941176474,0.0,0.24100958000000017,0.035855319538133645,-0.12054321033210336,0.0,0.05646673584905665,0.008449504482234927,-0.13348064150943392,0.0,0.031174294573643346,0.002507338536783869,-0.10473487323943664,0.0,0.03948608056872038,0.003289807678813696,-0.11494166570605185,0.0,0.011217446601941794,0.0002592120830308754
Philadelphia 76ers,Detroit Pistons,DraftKings,125.5,109.5,NBA,-1200.0,750.0,16.0,-108.0,-112.0,235.0,-108.0,-112.0,PHI,DET,128.61737273257944,107.66573890505603,Philadelphia 76ers,Detroit Pistons,11.541852935753916,11.533978336079745,121.41229385307346,108.75,2024.0,0.607637,0.368884,0.519906,0.45550599999999997,0.9003674999999999,0.09963250000000012,0.316166,0.27626300000000004,0.19129099999999996,0.16833100000000004,0.465367,0.407572,0.048779,0.042931000000000004,0.0,0.263988,0.0,0.0,0.136752,0.12039699999999999,0.18388496,0.03130896158722373,-0.33796592000000003,0.0,0.0014044799999999302,1.8264482133332328e-06,-0.15432728000000007,0.0,-0.2952225000000016,0.0,-0.020416499999999865,0.0,0.06382873062730626,0.01104082957296664,-0.11388220754716985,0.0,0.0031546981132075658,2.6373118491509603e-05,-0.15402132558139528,0.0,-0.025121990825688112,0.0,-0.013109158750813268,0.0,-0.15664514285714276,0.0,-0.020493055666003963,0.0
Phoenix Suns,New York Knicks,DraftKings,118.75,113.75,NBA,-192.0,160.0,5.0,-108.0,-112.0,232.5,-110.0,-110.0,PHX,NY,110.80632378116775,109.89459631524032,Phoenix Suns,New York Knicks,11.534639969890238,11.534010880423004,112.57598039215686,113.08695652173913,2024.0,0.38912300000000005,0.587067,0.234896,0.765011,0.522226,0.47777400000000003,0.09141599999999998,0.297707,0.137695,0.44937200000000005,0.11992400000000002,0.390045,0.109415,0.35600899999999996,0.0,0.09712900000000001,0.0,0.0,0.022723,0.074406,-0.27062415999999984,0.0,0.12458204000000006,0.013857754188001437,-0.6067184,0.0,0.5065231,0.2332415007578273,-0.3951000800000001,0.0,0.15138275000000007,0.03666677919610003,-0.24760788059701494,0.0,-0.1926900574712644,0.0,0.035657373134328374,0.0034074813336931378,0.23840341762452116,0.1483424546864853,-0.34327389473684206,0.0,-0.11548020202020202,0.0,0.0690160526315789,0.009050109489605244,0.19338501010101006,0.14809513804180033
San Antonio Spurs,Los Angeles Lakers,DraftKings,113.25,120.75,NBA,260.0,-325.0,-7.5,-112.0,-108.0,234.0,-110.0,-110.0,SA,LAL,112.18432171369325,119.05263050944211,San Antonio Spurs,Los Angeles Lakers,11.536612095639132,11.539074923382454,108.0119940029985,112.60344827586208,2024.0,0.515165,0.48482,0.421298,0.554577,0.3368305,0.6631695,0.216891,0.28618,0.20440699999999998,0.268397,0.13715100000000002,0.18086199999999997,0.274887,0.36158500000000005,0.16711099999999998,0.0,0.07048,0.09318800000000001,0.0,0.0,-0.027850200000000047,0.0,-0.07157439999999998,0.0,-0.21527420000000003,0.0,0.06461169999999994,0.0037951561608090835,0.08176530769230766,0.017382470409246144,-0.43152962500000003,0.0,-0.08315076245210734,0.0,-0.09245605970149254,0.0,0.012685747126436775,0.0004200225502068945,-0.004589194029850752,0.0,-0.009842015332197585,0.0,-0.20852166666666666,0.0,0.041315492333901166,0.010019913352872832,-0.06402499999999994,0.0
Toronto Raptors,Atlanta Hawks,DraftKings,122.0,120.0,NBA,-125.0,105.0,2.0,-108.0,-112.0,242.0,-108.0,-112.0,TOR,ATL,115.81510940594218,120.25456107114155,Toronto Raptors,Atlanta Hawks,11.537706633942037,11.53735984762602,111.20977011494251,121.37631184407796,2024.0,0.33522,0.642103,0.34749500000000005,0.629498,0.3926489999999999,0.6073510000000001,0.116563,0.211157,0.223282,0.40431300000000003,0.13244099999999998,0.240001,0.207148,0.37497400000000003,0.0,0.023044000000000005,0.0,0.0,0.008228,0.014815999999999996,-0.38274239999999987,0.0,0.24125836,0.05196928238383,-0.3572103999999999,0.0,0.21453576000000002,0.04109427885605141,-0.36653975000000016,0.0,0.2333995714285716,0.05719912794019289,-0.20942851291512918,0.0,-0.06981913207547172,0.0,-0.08651960377358489,0.0,0.17342656589147293,0.07759807629282625,-0.21879746153846152,0.0,-0.06161538983050846,0.0,-0.07535128215767631,0.0,0.15795108333333335,0.07185180881138002
Washington Wizards,Indiana Pacers,DraftKings,125.75,134.25,NBA,280.0,-355.0,-8.5,-105.0,-115.0,260.0,-110.0,-110.0,WSH,IND,121.72905806174147,134.8747279313503,Washington Wizards,Indiana Pacers,11.539636729478698,11.54356461595384,115.8695652173913,127.56521739130434,2024.0,0.391445,0.60848,0.400916,0.574673,0.2122835,0.7877164999999999,0.15967,0.22201,0.24124600000000002,0.352663,0.083022,0.11556499999999999,0.310603,0.449185,0.17001899999999998,0.0,0.069357,0.09652200000000002,0.0,0.0,-0.24753775000000006,0.0,0.15823200000000004,0.021771622455652177,-0.25807639999999993,0.0,0.10681329999999994,0.010371891869899988,-0.0690438214285714,0.0,0.03411007499999974,0.0003277456947903138,-0.1481431868131868,0.0,-0.05398901945525292,0.0,-0.06296802197802195,0.0,0.10078089883268482,0.026102949193676287,-0.06369447999999998,0.0,-0.16484320689655174,0.0,-0.025944599999999998,0.0,0.06931258620689651,0.0069661401796982745
Bradley Braves,Cleveland State Vikings,DraftKings,74.75,65.25,NCAAB,-470.0,360.0,9.5,-110.0,-110.0,140.0,-112.0,-108.0,BRAD,CLEV,71.43608786474945,71.03689752071713,Bradley Braves,Cleveland State Vikings,10.37719782575398,10.357954493215557,68.85714285714286,72.55555555555556,2024.0,0.267378,0.7324689999999999,0.5534079999999999,0.41962400000000005,0.5107855,0.4892145,0.147988,0.111858,0.40541999999999995,0.30776599999999993,0.27561,0.208527,0.263,0.19998900000000003,0.0,0.229778,0.0,0.0,0.127622,0.09666899999999999,-0.5385062,0.0,0.4381848999999998,0.174550915080009,0.053224959999999766,0.0025293717562514012,-0.20718208,0.0,-1.78852265,0.0,0.3473296388888889,0.43429636098246943,-0.17845337931034483,0.0,0.17761157088122595,0.08233472098944053,-0.21953826865671638,0.0,0.04946973134328353,0.006558641575393418,-0.2816130769230769,0.0,0.16740985732814528,0.21608092514915703,-0.3821244925373134,0.0,0.09820643002544532,0.07580579278097352
Gonzaga Bulldogs,UConn Huskies,DraftKings,74.75,78.75,NCAAB,154.0,-185.0,-4.0,-110.0,-110.0,153.5,-115.0,-105.0,GONZ,CONN,76.13447225592776,83.57466797838387,Gonzaga Bulldogs,UConn Huskies,10.359075167167257,10.403151901429714,82.125,87.4,2024.0,0.39386199999999993,0.5795039999999999,0.6641699999999999,0.335638,0.3059865,0.6940135000000001,0.26073,0.133132,0.38552800000000004,0.19397599999999998,0.19460200000000002,0.099398,0.453373,0.228462,0.075889,0.0,0.049933000000000005,0.025956000000000007,0.0,0.0,-0.2728898000000002,0.0,0.1169583999999998,0.012435697573236329,0.2779654999999998,0.06718679929586949,-0.36194210000000004,0.0,-0.14467161688311692,0.0,0.12793847500000022,0.008847704532608464,-0.026923696498054484,0.0,0.14643383657587555,0.05510817203042868,-0.1844020659340659,0.0,-0.10127088644688648,0.0,-0.02017079999999996,0.0,0.1626139574468085,0.04971340241424343,-0.12802674747474746,0.0,-0.15538775124378118,0.0
