oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Boston College Eagles,St. John's Red Storm,DraftKings,72.5,78.5,NCAAB,210.0,-258.0,-6.0,-110.0,-110.0,151.0,-115.0,-105.0,BC,SJU,74.15364081766063,78.30768067698487,Boston College Eagles,St. John's Red Storm,10.366761538439114,10.429678142273035,77.6,79.71428571428571,2024.0,0.53617,0.43677499999999997,0.52633,0.44654299999999997,0.388636,0.611364,0.28107299999999996,0.24032399999999998,0.23079400000000003,0.193806,0.19663799999999998,0.16845,0.3157230000000001,0.265934,0.13447,0.0,0.07046600000000001,0.059715000000000004,0.0,0.0,0.025957000000000008,0.0006125144081818217,-0.18277250000000017,0.0,-0.018390500000000087,0.0,-0.1345868500000002,0.0,0.09751028571428572,0.019967337222171422,-0.39131688,0.0,0.0013348677042800405,4.579410494980003e-06,-0.0685079455252918,0.0,-0.0379455970695971,0.0,-0.10150315750915748,0.0,0.029270916666666646,0.004112575500033327,-0.11463989308176087,0.0,0.003786633663366318,7.240990222772216e-05,-0.16334436257309942,0.0
Charleston Cougars,Rhode Island Rams,DraftKings,79.0,69.5,NCAAB,-550.0,410.0,9.5,-110.0,-110.0,148.5,-110.0,-110.0,COFC,URI,75.15952430579705,71.47871972935506,Charleston Cougars,Rhode Island Rams,10.43797161138964,10.381505586666384,72.625,71.25,2024.0,0.3464,0.6533899999999999,0.449756,0.550034,0.598655,0.40134499999999995,0.15648,0.18992000000000003,0.293276,0.36011399999999993,0.264369,0.32112399999999997,0.173821,0.21415200000000004,0.0,0.239093,0.0,0.0,0.107889,0.131204,-0.37255999999999995,0.0,0.27211899999999983,0.06731704560090901,-0.15551239999999994,0.0,0.05507140000000005,0.002757144634509094,-1.6087424999999995,0.0,0.2553315853658536,0.2672962957903047,-0.16303515151515152,0.0,0.02557751515151513,0.0017271125027006051,-0.11692848484848478,0.0,0.1177329393939393,0.036593158848409656,-0.31946512698412693,0.0,0.07929251029748284,0.05495102113427594,-0.2176664761904763,0.0,0.12423804118993138,0.1349026942799349
East Tennessee State Buccaneers,Tennessee Tech Golden Eagles,DraftKings,72.5,64.0,NCAAB,-360.0,285.0,8.5,-110.0,-110.0,136.5,-110.0,-110.0,ETSU,TNTC,72.72717466371861,65.5207311877003,East Tennessee State Buccaneers,Tennessee Tech Golden Eagles,10.45691720377853,10.3458822516792,66.71428571428571,63.02857142857143,2024.0,0.4650480000000001,0.5348100000000001,0.547069,0.452789,0.6878415,0.3121585,0.25649999999999995,0.208548,0.29056899999999997,0.24424099999999999,0.37151000000000006,0.30427200000000004,0.162859,0.13709800000000003,0.0,0.210734,0.0,0.0,0.11501,0.09572399999999999,-0.12339919999999976,0.0,0.02310100000000026,0.0004851420009091023,0.048844900000000024,0.0021689311418272824,-0.14914309999999997,0.0,-0.43592910000000007,0.0,0.07081060526315791,0.014290304180544083,-0.025128787878787917,0.0,0.02184513636363633,0.0012598343544490877,-0.09124442424242424,0.0,-0.04203134848484852,0.0,-0.06494138888888884,0.0,0.03102577165354331,0.006112500517531101,-0.17887244444444433,0.0,0.001207921259842537,9.265118439370502e-06
Eastern Illinois Panthers,Central Arkansas Bears,DraftKings,73.0,68.5,NCAAB,-250.0,205.0,4.5,-110.0,-110.0,141.5,-110.0,-110.0,EIU,CARK,68.04965648442891,70.01380715200658,Eastern Illinois Panthers,Central Arkansas Bears,10.421317484080635,10.374958269733217,60.5,69.0,2024.0,0.32997,0.6698759999999999,0.407476,0.59237,0.4467715,0.5532285,0.135009,0.19496100000000002,0.27246699999999996,0.397409,0.17703599999999997,0.256254,0.219005,0.32058800000000004,0.0,0.10332,0.0,0.0,0.04202700000000001,0.061293000000000014,-0.40706300000000006,0.0,0.30673959999999983,0.0855356201892363,-0.24430040000000003,0.0,0.1439769999999999,0.01884488775363634,-0.93629975,0.0,0.33529118292682925,0.23046136356436855,-0.19263910606060608,0.0,-0.003113681818181835,0.0,-0.10997801515151509,0.0,0.16915483333333337,0.07553926416967337,-0.3157568143712576,0.0,0.05697284232365146,0.015645260954939847,-0.18910288622754495,0.0,0.179631153526971,0.1555286333500137
Fordham Rams,North Texas Mean Green,DraftKings,60.75,66.25,NCAAB,205.0,-250.0,-5.5,-110.0,-110.0,127.0,-110.0,-110.0,FOR,UNT,68.28182324059556,67.82199363449347,Fordham Rams,North Texas Mean Green,10.259360304793516,10.359578108668812,76.39999999999999,66.2,2024.0,0.6585579999999999,0.34128200000000003,0.722217,0.255116,0.5125045,0.48749549999999997,0.474347,0.16911400000000001,0.24786999999999998,0.08600200000000001,0.358737,0.128463,0.343161,0.11954699999999999,0.132341,0.0,0.095291,0.033545000000000005,0.0,0.0,0.2829717999999997,0.07279367235930896,-0.3833077999999999,0.0,0.41665569999999996,0.1578199748568091,-0.5642564,0.0,0.27470181707317076,0.1546952310217686,-0.79376575,0.0,0.2752360151515152,0.19999284105632067,-0.03702772727272724,0.0,-0.14561554545454544,0.0,-0.2602093636363636,0.0,0.22569488381742736,0.24552203040216503,-0.050155766467065876,0.0,-0.0523538049792531,0.0,-0.4076703652694612,0.0
Iona Gaels,St. Francis (PA) Red Flash,DraftKings,77.75,61.75,NCAAB,-1800.0,1000.0,16.0,-112.0,-108.0,139.5,-112.0,-108.0,IONA,SFPA,78.26549187782992,61.32985692012068,Iona Gaels,St. Francis (PA) Red Flash,10.504026715134676,10.31012678835726,73.0,58.0,2024.0,0.5122720000000001,0.46053,0.5024970000000001,0.49734300000000004,0.8750305000000002,0.12496949999999984,0.260249,0.25202300000000005,0.22839299999999998,0.23213699999999998,0.4377580000000001,0.430269,0.057652,0.060154,0.0,0.328717,0.0,0.0,0.163654,0.165063,-0.033983359999999796,0.0,-0.12209760000000003,0.0,-0.05470635999999984,0.0,-0.04552655999999983,0.0,-1.3744204999999972,0.0,0.03746644999999983,0.014037348756024878,-0.02647619379844962,0.0,-0.06277945283018874,0.0,-0.030232471698113106,0.0,-0.051207280442804426,0.0,-0.12448399999999982,0.0,0.010106692230070644,0.002024518415657398,-0.12286789320388347,0.0,0.013603925705794953,0.003736498583151444
Iowa Hawkeyes,Michigan Wolverines,DraftKings,82.0,78.0,NCAAB,-175.0,145.0,4.0,-108.0,-112.0,160.0,-110.0,-110.0,IOWA,MICH,87.75651886388994,81.75389464243923,Iowa Hawkeyes,Michigan Wolverines,10.547029744101152,10.515303074343157,87.625,78.925,2024.0,0.540257,0.43301,0.7280910000000002,0.249914,0.656515,0.34348500000000004,0.393879,0.134883,0.315142,0.10870500000000001,0.469453,0.160798,0.24071700000000001,0.08319700000000001,0.0,0.07719999999999999,0.0,0.0,0.056504000000000006,0.019589000000000002,0.04373455999999998,0.0017710293874014802,-0.20201879999999994,0.0,0.4289911000000003,0.16730305807200935,-0.5751806,0.0,0.055416249999999834,0.0017548347223214215,-0.10928396551724134,0.0,0.167714447761194,0.0753834044474173,0.05274429885057469,0.007260918369833098,-0.18792185074626863,0.0,-0.23278733716475097,0.0,0.2041795,0.08337853644049999,0.034390097826086985,0.004352258088835217,-0.258803,0.0,-0.16593425,0.0
Lipscomb Bisons,Tennessee State Tigers,DraftKings,79.25,72.75,NCAAB,-290.0,235.0,6.5,-110.0,-110.0,152.0,-112.0,-108.0,LIP,TNST,78.22973109951946,71.80758532865019,Lipscomb Bisons,Tennessee State Tigers,10.454013717265743,10.385421471433244,77.3,71.23333333333333,2024.0,0.498075,0.501752,0.433862,0.539119,0.668492,0.331508,0.21737600000000004,0.267611,0.21648599999999996,0.27150799999999997,0.285904,0.35291399999999995,0.13764300000000002,0.173089,0.0,0.158081,0.0,0.0,0.068528,0.08530299999999999,-0.05404249999999994,0.0,-0.04632080000000005,0.0,-0.20021255999999993,0.0,0.041367520000000046,0.001584510843472599,-0.29288120000000006,0.0,0.047043319148936225,0.005200723609889372,-0.08247993869731798,0.0,-0.08371093486590048,0.0,-0.005668477611940281,0.0,-0.0003173731343283914,0.0,-0.1748030967741936,0.0,-0.023847074906367033,0.0,-0.054058327044025245,0.0,0.02136221100917432,0.0024870751226426617
Miami Hurricanes,Colorado Buffaloes,DraftKings,77.5,76.0,NCAAB,-118.0,-102.0,1.5,-110.0,-110.0,153.5,-108.0,-112.0,MIA,COLO,80.73410243977567,76.74753756613484,Miami Hurricanes,Colorado Buffaloes,10.43015837219928,10.371972321084012,84.625,81.975,2024.0,0.567148,0.432697,0.6070789999999999,0.392766,0.6067725,0.39322749999999995,0.345429,0.221719,0.26165,0.171047,0.361149,0.232512,0.229701,0.15026,0.0,0.026513000000000002,0.0,0.0,0.015719999999999998,0.010792999999999999,0.09101079999999995,0.007529968833309093,-0.19133630000000001,0.0,0.18272431999999983,0.030914978814316974,-0.28733608000000005,0.0,0.1427640500000001,0.01727252031559537,-0.22568045000000014,0.0,0.10118608955223879,0.027439514246581486,-0.013853731343283604,0.0,-0.07647295402298854,0.0,-0.1465595134099617,0.0,0.11159782812499999,0.031882432620075625,-0.044426758007117484,0.0,-0.07448319999999997,0.0,-0.15873636363636362,0.0
Nebraska Cornhuskers,Michigan State Spartans,DraftKings,69.25,72.75,NCAAB,142.0,-170.0,-3.5,-108.0,-112.0,142.0,-110.0,-110.0,NEB,MSU,71.10499384875408,69.44105105401658,Nebraska Cornhuskers,Michigan State Spartans,10.303929426468438,10.333022240180092,77.33333333333333,71.11428571428571,2024.0,0.63822,0.36164399999999997,0.44666000000000006,0.5260130000000001,0.545331,0.454669,0.284855,0.33632,0.161805,0.189693,0.23726299999999997,0.280413,0.197595,0.231742,0.079276,0.0,0.03579,0.042049,0.0,0.0,0.24749760000000004,0.05671765000533336,-0.3533147200000001,0.0,-0.16201399999999988,0.0,0.004627300000000112,1.946536844545614e-05,0.22514156338028168,0.07197798745707068,-0.4723937,0.0,0.018009850746268707,0.0008692706600597067,-0.1593425095785441,0.0,0.08867820895522388,0.021075050312597026,-0.12076945210727968,0.0,0.02656217127071822,0.0025540871722661827,-0.19767839901477838,0.0,0.0816320607734807,0.0241229319129734,-0.1467102167487685,0.0
