oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Brooklyn Nets,Milwaukee Bucks,DraftKings,118.0,122.5,NBA,154.0,-185.0,-4.5,-110.0,-110.0,240.5,-110.0,-110.0,BKN,MIL,116.27320063430895,118.40135534230131,Brooklyn Nets,Milwaukee Bucks,10.893025491667007,10.661790602774824,115.57735849056604,123.75974842767296,2024.0,0.561685,0.438214,0.351456,0.6484429999999999,0.44443250000000006,0.5555675,0.20023899999999997,0.36144600000000005,0.15121700000000002,0.286997,0.15488300000000002,0.27654599999999996,0.18765600000000002,0.35480700000000004,0.10424900000000001,0.0,0.036439000000000006,0.06781,0.0,0.0,0.07953849999999996,0.005751248165681815,-0.17975059999999998,0.0,-0.3619424,0.0,0.26173029999999975,0.06227522721644534,0.08367438311688319,0.01078215968058606,-0.26663262499999996,0.0,-0.10270077272727277,0.0,-0.17029171212121205,0.0,0.11956948484848492,0.03774371490630066,0.016920106060606066,0.0007558055712296977,-0.06462790909090907,0.0,-0.23107802061855667,0.0,0.08863587012987009,0.03024682227366489,0.022233288659793904,0.0009589791017816577
Dallas Mavericks,Cleveland Cavaliers,DraftKings,117.0,113.5,NBA,-170.0,142.0,3.5,-118.0,-102.0,230.5,-110.0,-110.0,DAL,CLE,116.26632837005032,110.62820256038023,Dallas Mavericks,Cleveland Cavaliers,11.475899236434255,11.500192403529844,119.33333333333331,111.2251572327044,2024.0,0.552333,0.44756700000000005,0.412383,0.587517,0.635621,0.364379,0.227545,0.324788,0.184838,0.262729,0.257301,0.366719,0.145848,0.20682999999999999,0.0,0.071687,0.0,0.0,0.029756,0.04193100000000001,0.02408593999999986,0.0004916377166810101,-0.11591465999999995,0.0,-0.23399570000000008,0.0,0.1337856999999999,0.016271466840445423,0.016176700000000044,0.00015393271934705945,-0.08324142253521127,0.0,-0.07777318181818182,0.0,-0.10838574100719423,0.0,0.05790578656126483,0.008483292696715264,-0.0024763956834532586,0.0,-0.10856057635467986,0.0,-0.09010559116022099,0.0,0.05475791625615761,0.006086811667214232,-0.012277734806629859,0.0
Houston Rockets,Phoenix Suns,DraftKings,111.5,114.0,NBA,114.0,-135.0,-2.5,-112.0,-108.0,225.5,-112.0,-108.0,HOU,PHX,111.14186838784421,109.08149742770857,Houston Rockets,Phoenix Suns,9.813812953788812,9.259747682590625,110.90094339622642,113.2730576806587,2024.0,0.6322720000000001,0.36761900000000003,0.34772100000000006,0.65217,0.5606215,0.4393785,0.22833500000000004,0.403937,0.11938599999999999,0.24823299999999998,0.198069,0.34789699999999996,0.13897900000000002,0.285635,0.056995000000000004,0.0,0.019593,0.037402000000000005,0.0,0.0,0.22041664000000016,0.043378120704365745,-0.31535247999999994,0.0,-0.3828314799999999,0.0,0.2765136000000001,0.07079608424533342,0.1752017631578947,0.03499304990754393,-0.317460525,0.0,-0.07075996124031,0.0,-0.21292116981132075,0.0,0.17900756603773582,0.08491582805169902,-0.029171797047970516,0.0,-0.06485919672131146,0.0,-0.23701270305676853,0.0,0.13888962820512812,0.060185825927631234,-0.018350106382978737,0.0
Oklahoma City Thunder,New York Knicks,DraftKings,121.5,118.5,NBA,-148.0,130.0,3.0,-112.0,-108.0,240.0,-110.0,-110.0,OKC,NY,117.07730686036051,112.28346525614813,Oklahoma City Thunder,New York Knicks,14.353677515905405,14.163398333040329,120.09703504043128,115.06896551724138,2024.0,0.524711,0.455528,0.290708,0.692047,0.5932975,0.40670249999999997,0.154302,0.361107,0.13051700000000002,0.31704099999999996,0.171431,0.40213299999999996,0.11377000000000001,0.27657299999999996,0.0,0.03909000000000001,0.0,0.0,0.011239999999999997,0.027127,-0.007612679999999927,0.0,-0.13250176000000008,0.0,-0.48951320000000004,0.0,0.3532986999999999,0.11347270129244538,-0.008622199999999913,0.0,-0.04968019230769233,0.0,-0.16972022222222227,0.0,-0.19391695522388055,0.0,0.11632040996168586,0.03531444258923866,0.06220555223880592,0.010370342354617298,-0.20519127272727272,0.0,-0.1476547787610619,0.0,0.13037527272727267,0.03739496582516362,0.06317270501474923,0.01352878033360497
Orlando Magic,Philadelphia 76ers,DraftKings,114.75,112.75,NBA,-130.0,110.0,2.0,-115.0,-105.0,227.5,-115.0,-105.0,ORL,PHI,112.58996839389009,114.45966852926462,Orlando Magic,Philadelphia 76ers,12.022942143643345,11.394847997968249,113.6206896551724,121.57839947950552,2024.0,0.396019,0.580498,0.4893679999999999,0.510549,0.4551185,0.5448815,0.20192500000000002,0.19409400000000002,0.27560100000000004,0.30489700000000003,0.225103,0.21800699999999998,0.252131,0.280659,0.0,0.023691000000000004,0.0,0.0,0.011336,0.012355,-0.29855915,0.0,0.1400208999999999,0.0186722404160095,-0.09785880000000025,0.0,-0.003374549999999976,0.0,-0.25322745,0.0,0.13113740909090915,0.018916722069384113,-0.11730499999999999,0.0,0.0022428867924528806,1.3330934083962738e-05,-0.11002147169811319,0.0,0.05752938434163704,0.009300060476265096,-0.11035024675324673,0.0,-0.0031143924914675547,0.0,-0.10117381632653064,0.0,0.04861351612903225,0.007326149246325797
Washington Wizards,Toronto Raptors,DraftKings,116.0,123.0,NBA,230.0,-285.0,-7.0,-110.0,-110.0,239.0,-110.0,-110.0,WSH,TOR,115.36812464014193,113.04169878539147,Washington Wizards,Toronto Raptors,16.093854174052588,16.9998050931209,117.10344827586206,111.67859466493168,2024.0,0.647089,0.336957,0.318756,0.6656770000000001,0.5379754999999999,0.46202450000000006,0.19966599999999998,0.437604,0.11398400000000002,0.21767699999999998,0.16152799999999998,0.35947700000000005,0.15154700000000002,0.29447399999999996,0.10041,0.0,0.032457,0.066401,0.0,0.0,0.25888690000000003,0.060929479083281876,-0.3923903,0.0,-0.43061239999999995,0.0,0.2979217000000001,0.08068849030080916,0.3370952826086956,0.2613564279811835,-1.0712056749999999,0.0,-0.10349081818181818,0.0,-0.22162812121212117,0.0,0.22457521212121212,0.13314582837411879,-0.07865746969696971,0.0,0.0033257358490565714,5.862075036981052e-05,-0.3854485696202532,0.0,0.23862360377358496,0.30178848867283214,-0.15206144303797475,0.0
Virginia Cavaliers,Morgan State Bears,DraftKings,79.0,53.0,NCAAB,-8500.0,1450.0,26.0,-112.0,-108.0,132.0,-112.0,-108.0,UVA,MORG,81.67198534922106,50.650659936358394,Virginia Cavaliers,Morgan State Bears,12.948908255264154,17.6349461135578,65.63636363636364,67.81818181818181,2024.0,0.550611,0.430205,0.5342279999999999,0.44599900000000003,0.9159870000000001,0.0840129999999999,0.260337,0.278861,0.264089,0.158605,0.471758,0.422461,0.057714999999999995,0.021318999999999998,0.0,0.34275,0.0,0.0,0.201619,0.135067,0.04729531999999992,0.00199718508384142,-0.1851736,0.0,0.012563359999999912,0.00014092679865142612,-0.15232207999999992,0.0,-6.22511799999999,0.0,0.020841482758620578,0.006298327351879244,-0.02635408527131783,0.0,-0.013613264150943383,0.0,0.006733075471698158,0.00012013590906509486,-0.15187285977859777,0.0,-0.10241808695652166,0.0,0.024465705716302043,0.016963495230614318,-0.18547478947368434,0.0,-0.0126040849220104,0.0
North Carolina Tar Heels,West Virginia Mountaineers,DraftKings,26.0,32.0,NCAAF,195.0,-238.0,-6.0,-110.0,-110.0,58.0,-112.0,-108.0,UNC,WVU,36.02275613021881,26.19038366468223,North Carolina Tar Heels,West Virginia Mountaineers,12.750252510344705,12.421562250538408,36.583333333333336,31.58333333333333,2023.0,0.686167,0.303123,0.53362,0.44483799999999996,0.6051795000000001,0.3948204999999999,0.34672,0.324478,0.183389,0.113225,0.316383,0.26011399999999996,0.20814200000000002,0.16280200000000003,0.065472,0.0,0.021242,0.042442,0.0,0.0,0.34095069999999994,0.10567943620953635,-0.4634417,0.0,0.011274400000000018,0.0001134929422857134,-0.15473696000000003,0.0,0.40270744871794883,0.3162379140431929,-1.0455067100000002,0.0,0.09642114942528729,0.024265269327448234,-0.1294887777777778,0.0,0.07241755223880597,0.01405472901765732,-0.21766119402985068,0.0,0.16712164628820966,0.1279177725340131,-0.2604130295857988,0.0,0.1020187008547008,0.048708575716698746,-0.318346275862069,0.0
Oklahoma State Cowboys,Texas A&M Aggies,DraftKings,28.5,25.5,NCAAF,-148.0,124.0,3.0,-110.0,-110.0,54.0,-112.0,-108.0,OKST,TA&M,22.74459311834196,23.646153503941648,Oklahoma State Cowboys,Texas A&M Aggies,12.301342957317122,12.333070292656108,29.46153846153846,34.166666666666664,2023.0,0.415961,0.553284,0.42203,0.56515,0.4876045,0.5123955,0.19365000000000002,0.21677499999999997,0.223618,0.322411,0.203158,0.25800999999999996,0.212986,0.272648,0.0,0.020124000000000003,0.0,0.0,0.004746,0.015271000000000002,-0.2264819,0.0,0.06189639999999996,0.0034828766663272683,-0.22529639999999995,0.0,0.0955120000000001,0.008446798281481495,-0.27074084,0.0,0.11916606451612904,0.017608683156005174,-0.1152963601532567,0.0,-0.07384636781609197,0.0,-0.07547313432835825,0.0,0.06957928358208959,0.012974621566175541,-0.16405029493087558,0.0,-0.029919555555555533,0.0,-0.07472094170403593,0.0,0.05290419335347432,0.009264205662203753
Tulane Green Wave,Virginia Tech Hokies,DraftKings,16.75,26.75,NCAAF,310.0,-395.0,-10.0,-105.0,-115.0,43.5,-112.0,-108.0,TULN,VT,22.843504812027117,22.14925276127023,Tulane Green Wave,Virginia Tech Hokies,12.304833484072246,12.28028294210434,26.846153846153847,28.58333333333333,2023.0,0.679401,0.29650599999999994,0.567906,0.432058,0.509686,0.490314,0.34076599999999996,0.33863499999999996,0.218211,0.078295,0.284425,0.203848,0.27374,0.195125,0.14830200000000002,0.0,0.046599999999999996,0.101702,0.0,0.0,0.34277205000000005,0.11189778882019293,-0.5125121000000001,0.0,0.0839607200000001,0.00629410937760573,-0.18131935999999998,0.0,0.35152019354838704,0.38305598406411606,-1.5229456999999997,0.0,0.0966052592592592,0.025197955514681455,-0.0895799448818898,0.0,0.09900999999999996,0.027056225075999973,-0.27620692307692307,0.0,0.17857071005917158,0.2155594897994082,-0.25637678832116784,0.0,0.08846365217391305,0.05399814251603479,-0.3757083333333334,0.0
