oddsHomeTeam,oddsAwayTeam,sport,bookie,homeScoreOddsImplied,awayScoreOddsImplied,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,homeScoreZ,awayScoreZ,ovrZ,redFlag,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Brooklyn Nets,Minnesota Timberwolves,NBA,DraftKings,106.5,110.5,150.0,-180.0,-4.0,-110.0,-110.0,217.0,-110.0,-110.0,BKN,MIN,106.53293449110669,110.46404064976709,Brooklyn Nets,Minnesota Timberwolves,12.769761855151929,12.416113363612052,113.1250548486178,112.97555746140652,2024.0,-0.5162289189325431,-0.20227882414475612,0.7185077430772993,False,0.491205,0.486193,0.501205,0.476198,0.402308,0.575752,0.021940000000000005,0.24474200000000002,0.23519800000000002,0.23429400000000003,0.24069000000000002,0.201152,0.191884,0.278113,0.284314,0.066957,0.0,0.032573000000000005,0.032391,0.0,0.0,-0.06846949999999996,0.0,-0.07899470000000008,0.0,-0.04746949999999994,0.0,-0.09998419999999997,0.0,0.003846666666666665,2.219526666666686e-05,-0.1878943999999998,0.0,-0.041340575757575715,0.0,-0.05574615151515147,0.0,-0.05449972727272723,0.0,-0.04692742424242419,0.0,-0.010744021220159161,0.0,-0.08832710152284262,0.0,-0.022470376657824948,0.0,-0.07897838578680205,0.0
Brooklyn Nets,Minnesota Timberwolves,NBA,BetMGM,107.0,110.5,145.0,-175.0,-3.5,-105.0,-115.0,217.5,-105.0,-115.0,BKN,MIN,106.53293449110669,110.46404064976709,Brooklyn Nets,Minnesota Timberwolves,12.769761855151929,12.416113363612052,113.1250548486178,112.97555746140652,2024.0,-0.5162289189325431,-0.20227882414475612,0.7185077430772993,False,0.491205,0.508672,0.501205,0.49867200000000006,0.402308,0.575752,0.021940000000000005,0.24474200000000002,0.24646299999999996,0.24554000000000004,0.263132,0.201152,0.201156,0.278113,0.29751600000000006,0.066957,0.0,0.032573000000000005,0.034384,0.0,0.0,-0.04302974999999998,0.0,-0.05635519999999994,0.0,-0.022529750000000015,0.0,-0.07785519999999996,0.0,-0.00989337931034484,0.0,-0.16668199999999989,0.0,-0.024033088967971517,0.0,-0.03916188679245275,0.0,-0.03789058490566041,0.0,-0.031615200000000065,0.0,-0.01018344973544974,0.0,-0.07062468115942028,0.0,-0.021984782122905028,0.0,-0.06458915463917514,0.0
Brooklyn Nets,Minnesota Timberwolves,NBA,FanDuel,106.5,110.5,146.0,-174.0,-4.0,-110.0,-110.0,217.0,-108.0,-112.0,BKN,MIN,106.53293449110669,110.46404064976709,Brooklyn Nets,Minnesota Timberwolves,12.769761855151929,12.416113363612052,113.1250548486178,112.97555746140652,2024.0,-0.5162289189325431,-0.20227882414475612,0.7185077430772993,False,0.491205,0.486193,0.501205,0.476198,0.402308,0.575752,0.021940000000000005,0.24474200000000002,0.23519800000000002,0.23429400000000003,0.24069000000000002,0.201152,0.191884,0.278113,0.284314,0.066957,0.0,0.032573000000000005,0.032391,0.0,0.0,-0.06846949999999996,0.0,-0.07899470000000008,0.0,-0.037493600000000016,0.0,-0.11046023999999999,0.0,-0.0070700821917808465,0.0,-0.16243951999999995,0.0,-0.03707068656716417,0.0,-0.051417194029850705,0.0,-0.057829586206896544,0.0,-0.05023337164750957,0.0,-0.012443721925133683,0.0,-0.07749635960591134,0.0,-0.02891272131147543,0.0,-0.0771435757575758,0.0
Golden State Warriors,Sacramento Kings,NBA,DraftKings,120.25,122.25,105.0,-125.0,-2.0,-112.0,-108.0,242.5,-110.0,-110.0,GS,SAC,121.10032916911696,116.2764166667061,Golden State Warriors,Sacramento Kings,12.355783184110994,12.11131130771425,117.00283018867924,116.87958918115066,2024.0,0.3316260021223849,-0.04980241190401717,0.3814284140264021,False,0.6425129999999999,0.33611,0.39716700000000005,0.6028009999999999,0.5985139999999999,0.3792860000000001,0.022200000000000004,0.249107,0.39340600000000003,0.126209,0.209901,0.232329,0.3661849999999999,0.142638,0.23661599999999997,0.021799,0.0,0.008543999999999996,0.013254999999999998,0.0,0.0,0.2421275599999998,0.052344424385315606,-0.3808912,0.0,-0.26594929999999994,0.0,0.1658820999999998,0.02501533736400904,0.21614638095238076,0.04905522089875227,-0.39660649999999964,0.0,-0.03859146743295025,0.0,-0.19983241791044773,0.0,0.16099450574712648,0.06764919259878761,-0.08491205970149251,0.0,-0.03147546735395185,0.0,-0.20873986885245904,0.0,0.14837915807560131,0.06406764994406264,-0.07624629508196726,0.0
Golden State Warriors,Sacramento Kings,NBA,BetMGM,120.0,122.5,105.0,-130.0,-2.5,-115.0,-105.0,242.5,-110.0,-110.0,GS,SAC,121.10032916911696,116.2764166667061,Golden State Warriors,Sacramento Kings,12.355783184110994,12.11131130771425,117.00283018867924,116.87958918115066,2024.0,0.3316260021223849,-0.04980241190401717,0.3814284140264021,False,0.6638580000000001,0.33611,0.39716700000000005,0.6028009999999999,0.5985139999999999,0.3792860000000001,0.022200000000000004,0.256992,0.406866,0.126209,0.209901,0.232329,0.3661849999999999,0.142638,0.23661599999999997,0.043144,0.0,0.016429000000000003,0.026715000000000003,0.0,0.0,0.2772947000000001,0.06686291360703485,-0.3609745,0.0,-0.26594929999999994,0.0,0.1658820999999998,0.02501533736400904,0.21614638095238076,0.04905522089875227,-0.42764219999999964,0.0,-0.032116171206225674,0.0,-0.19386096336996336,0.0,0.17607456031128402,0.07967578452724682,-0.0795125531135531,0.0,-0.03147546735395185,0.0,-0.2175981344537815,0.0,0.14837915807560131,0.06406764994406264,-0.08413357983193284,0.0
Golden State Warriors,Sacramento Kings,NBA,FanDuel,120.0,122.0,112.0,-132.0,-2.0,-110.0,-110.0,242.0,-110.0,-110.0,GS,SAC,121.10032916911696,116.2764166667061,Golden State Warriors,Sacramento Kings,12.355783184110994,12.11131130771425,117.00283018867924,116.87958918115066,2024.0,0.3316260021223849,-0.04980241190401717,0.3814284140264021,False,0.6425129999999999,0.33611,0.39716700000000005,0.581497,0.5985139999999999,0.3792860000000001,0.022200000000000004,0.249107,0.3793,0.126209,0.20269199999999998,0.232329,0.35304199999999997,0.142638,0.22845500000000002,0.021799,0.0,0.008543999999999996,0.013254999999999998,0.0,0.0,0.24927729999999976,0.056490156632081734,-0.394169,0.0,-0.26594929999999994,0.0,0.12114370000000008,0.013341632772445482,0.24004435714285693,0.06453584860366274,-0.44005647999999975,0.0,-0.03532216666666668,0.0,-0.20477243939393938,0.0,0.14418636363636367,0.05488482769090913,-0.09931860606060605,0.0,-0.01936640983606558,0.0,-0.22065098305084746,0.0,0.14092462295081962,0.06057223552918354,-0.09847084745762708,0.0
Indiana Pacers,Philadelphia 76ers,NBA,DraftKings,115.5,121.0,170.0,-205.0,-5.5,-110.0,-110.0,236.5,-112.0,-108.0,IND,PHI,123.28603103817164,124.21509489191874,Indiana Pacers,Philadelphia 76ers,13.58440447150406,13.691370786024216,124.28888888888888,119.2219227313567,2024.0,-0.07382420427932077,0.3646948314086224,0.43851903568794315,False,0.594562,0.405363,0.7202979999999999,0.279627,0.47064300000000003,0.5085689999999999,0.020788,0.42398199999999997,0.17058,0.290234,0.11512900000000001,0.335264,0.135379,0.36424599999999996,0.144248,0.10313099999999999,0.0,0.074012,0.029119000000000003,0.0,0.0,0.14858020000000005,0.02006915984730913,-0.24873770000000012,0.0,0.40703175999999974,0.14792397647205124,-0.49837583999999996,0.0,0.15925652941176477,0.04311649167247651,-0.4988645500000003,0.0,0.203285448275862,0.10785818078467443,0.018293003831417576,0.0008733947117500351,-0.1389050746268657,0.0,-0.2150467462686567,0.0,0.17352774695863749,0.1237598225442632,0.01493061538461532,0.00040572036188922837,-0.07048314285714286,0.0,-0.3133733903743316,0.0
Indiana Pacers,Philadelphia 76ers,NBA,BetMGM,116.0,121.5,170.0,-210.0,-5.5,-110.0,-110.0,237.5,-110.0,-110.0,IND,PHI,123.28603103817164,124.21509489191874,Indiana Pacers,Philadelphia 76ers,13.58440447150406,13.691370786024216,124.28888888888888,119.2219227313567,2024.0,-0.07382420427932077,0.3646948314086224,0.43851903568794315,False,0.594562,0.405363,0.70236,0.297565,0.47064300000000003,0.5085689999999999,0.020788,0.4131290000000001,0.18143300000000004,0.28314900000000004,0.12221400000000002,0.326609,0.144034,0.354963,0.15353100000000003,0.10313099999999999,0.0,0.071814,0.031317,0.0,0.0,0.14858020000000005,0.02006915984730913,-0.24873770000000012,0.0,0.37495599999999996,0.12781091085090912,-0.4751134999999999,0.0,0.15925652941176477,0.04311649167247651,-0.5234361000000002,0.0,0.1908293787878789,0.09613784877461892,0.01161453030303039,0.0003561289093824295,-0.1286302575757575,0.0,-0.2102806969696969,0.0,0.16434610843373493,0.11209001993284878,0.0005470659340658934,5.44691667912083e-07,-0.06222286746987951,0.0,-0.31156185714285706,0.0
Indiana Pacers,Philadelphia 76ers,NBA,FanDuel,116.0,121.5,184.0,-220.0,-5.5,-110.0,-110.0,237.5,-110.0,-110.0,IND,PHI,123.28603103817164,124.21509489191874,Indiana Pacers,Philadelphia 76ers,13.58440447150406,13.691370786024216,124.28888888888888,119.2219227313567,2024.0,-0.07382420427932077,0.3646948314086224,0.43851903568794315,False,0.594562,0.405363,0.70236,0.297565,0.47064300000000003,0.5085689999999999,0.020788,0.4131290000000001,0.18143300000000004,0.28314900000000004,0.12221400000000002,0.326609,0.144034,0.354963,0.15353100000000003,0.10313099999999999,0.0,0.071814,0.031317,0.0,0.0,0.14858020000000005,0.02006915984730913,-0.24873770000000012,0.0,0.37495599999999996,0.12781091085090912,-0.4751134999999999,0.0,0.18294897826086964,0.0615854047099209,-0.5725792000000002,0.0,0.1908293787878789,0.09613784877461892,0.01161453030303039,0.0003561289093824295,-0.1286302575757575,0.0,-0.2102806969696969,0.0,0.1742580950226244,0.13421720586963987,-0.007417337078651776,0.0,-0.049623466063348415,0.0,-0.3220133820224718,0.0
Los Angeles Lakers,Chicago Bulls,NBA,DraftKings,116.5,112.0,-192.0,160.0,4.5,-110.0,-110.0,228.5,-108.0,-112.0,LAL,CHI,113.93265494944188,106.70600416055872,Los Angeles Lakers,Chicago Bulls,12.260324304143053,12.32723855018604,114.6167714884696,109.13165618448636,2024.0,-0.055799220482000915,-0.19677172742722923,0.2525709479092301,False,0.561568,0.43830399999999997,0.34052699999999997,0.6593450000000001,0.6500309999999999,0.3288780000000001,0.021091000000000006,0.18274500000000002,0.378823,0.14335900000000001,0.29494499999999996,0.211554,0.438477,0.107882,0.22086799999999998,0.0,0.08846300000000001,0.0,0.0,0.028809,0.059654,0.07929279999999989,0.005715771028945436,-0.17956160000000004,0.0,-0.37170383999999995,0.0,0.27781140000000015,0.06890997675889292,-0.021909480000000148,0.0,-0.09057324999999977,0.0,-0.12220089552238803,0.0,-0.17628316417910445,0.0,0.14082414942528737,0.05176006117013828,0.02480898467432946,0.001606417730690603,-0.1969672435233161,0.0,-0.11459131670822942,0.0,0.13979455319148937,0.036739932151775324,0.022109836734693855,0.0019162719313044869
