oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Boston Univ. Terriers,Maine Black Bears,DraftKings,63.0,65.0,NCAAB,110.0,-130.0,-2.0,-110.0,-110.0,128.0,-110.0,-110.0,BU,ME,64.26076619263186,65.35684651148975,Boston Univ. Terriers,Maine Black Bears,10.349966757413869,10.36171906430037,2024.0,0.510909,0.46184600000000003,0.530034,0.44272300000000003,0.47008799999999995,0.529912,0.2708,0.226416,0.24511900000000003,0.204656,0.242064,0.20258400000000001,0.27407299999999996,0.228663,0.027195,0.0,0.014839,0.012355999999999999,0.0,0.0,-0.027091100000000146,0.0,-0.13012340000000006,0.0,0.013071399999999955,0.00015532863450909169,-0.17028170000000004,0.0,-0.011650181818181893,0.0,-0.0812023999999999,0.0,-0.005412121212121257,0.0,-0.040820772727272636,0.0,-0.0666082424242424,0.0,-0.09661066666666668,0.0,-0.009741980066445166,0.0,-0.030938344537815188,0.0,-0.06233825913621263,0.0,-0.09542817647058821,0.0
Gardner-Webb Bulldogs,Wofford Terriers,DraftKings,77.25,69.75,NCAAB,-395.0,310.0,7.5,-110.0,-110.0,147.0,-110.0,-110.0,GWEB,WOF,75.59230890216958,74.06381227082582,Gardner-Webb Bulldogs,Wofford Terriers,10.49208615564878,10.492338228319284,2024.0,0.343717,0.6560699999999998,0.557935,0.415427,0.5409320000000001,0.4590679999999999,0.191999,0.142957,0.365936,0.27247,0.29417299999999996,0.21906,0.24838600000000002,0.184939,0.0,0.183813,0.0,0.0,0.10217399999999999,0.076103,-0.3781942999999999,0.0,0.27774699999999963,0.07013036000818167,0.07166349999999988,0.004668779302045452,-0.22760330000000006,0.0,-1.2723865999999995,0.0,0.2845738064516128,0.25104497908691586,-0.11406198484848482,0.0,0.12576024242424244,0.041753285836955145,-0.18168049999999997,0.0,-0.003109545454545448,0.0,-0.21361620863309355,0.0,0.1383400263543192,0.1307122865504048,-0.34276733812949634,0.0,0.0656035680819912,0.029395146230954156
Chicago Bulls,Charlotte Hornets,DraftKings,113.0,108.0,NBA,-185.0,154.0,5.0,-110.0,-110.0,221.0,-112.0,-108.0,CHI,CHA,118.26878461624328,116.4872308214751,Chicago Bulls,Charlotte Hornets,11.532051096836936,11.499868027894642,2024.0,0.409835,0.566107,0.7923749999999999,0.19046300000000002,0.5435530000000001,0.45644699999999994,0.32518600000000003,0.07789800000000001,0.448375,0.108269,0.42128,0.100767,0.351547,0.084794,0.0,0.097497,0.0,0.0,0.07727999999999999,0.018573,-0.23934650000000007,0.0,0.08882470000000003,0.007172570300081826,0.5598349999999999,0.27983502430803553,-0.6838369599999999,0.0,-0.3008739499999997,0.0,0.10349050649350638,0.016493838798795044,0.06663657471264367,0.011589530363422073,0.23702442528735632,0.14663130905711208,-0.2661699104477611,0.0,-0.224466447761194,0.0,0.11986333333333332,0.027585059861333323,0.18134936220472442,0.1253017223655499,-0.3556964517766497,0.0,-0.15047746529562983,0.0
New Mexico Lobos,UC Santa Barbara Gauchos,DraftKings,84.0,72.0,NCAAB,-850.0,575.0,12.0,-110.0,-110.0,156.0,-110.0,-110.0,UNM,UCSB,84.94043792879648,69.05565157327644,New Mexico Lobos,UC Santa Barbara Gauchos,10.622799188851822,10.400272826175083,2024.0,0.5906890000000001,0.383348,0.4337500000000001,0.539493,0.8574304999999999,0.14256950000000013,0.259804,0.315407,0.163164,0.21040499999999998,0.370739,0.456634,0.056752,0.074744,0.0,0.23329299999999997,0.0,0.0,0.10015300000000002,0.127546,0.14044690000000026,0.01793211974510008,-0.29496919999999993,0.0,-0.18912499999999988,0.0,0.0329353,0.0009861218055363644,-0.35441025000000115,0.0,-0.006548847826086807,0.0,-0.020573272727272773,0.0,-0.15381933333333334,0.0,0.05609146969696971,0.008306107848102432,-0.08868401515151517,0.0,-0.18612914159292043,0.0,-0.022579202691337258,0.0,-0.024220867256637246,0.0,-0.0030739983179142033,0.0
Cal Baptist Lancers,Utah Tech Trailblazers,DraftKings,73.0,64.0,NCAAB,-440.0,340.0,9.0,-112.0,-108.0,137.0,-110.0,-110.0,CBU,UTU,73.73468471080011,58.37088190100484,Cal Baptist Lancers,Utah Tech Trailblazers,10.475683034927464,10.24389040396758,2024.0,0.6557850000000001,0.319357,0.356161,0.6180149999999999,0.8527865,0.1472135,0.23697400000000002,0.402278,0.11081200000000001,0.200732,0.3028870000000001,0.520054,0.047674,0.08781,0.0,0.164393,0.0,0.0,0.057538000000000006,0.102771,0.2702642000000002,0.06521673018003576,-0.41573744,0.0,-0.3520619000000001,0.0,0.19783149999999972,0.035579365811136285,0.20504710000000004,0.009555525731456816,-0.10360605882352941,0.0,-0.055373126436781606,0.0,-0.22097456716417907,0.0,0.17326573946360155,0.07835485299157718,-0.09750232835820896,0.0,-0.217346582089552,0.0,-0.0810187027027027,0.0,0.16188534328358212,0.035117198255857913,-0.03545891891891892,0.0
Detroit Pistons,Memphis Grizzlies,DraftKings,108.5,110.5,NBA,110.0,-130.0,-2.0,-108.0,-112.0,219.0,-110.0,-110.0,DET,MEM,112.39103916396904,115.69238035707995,Detroit Pistons,Memphis Grizzlies,11.425113832297756,11.485445622840285,2024.0,0.45566700000000004,0.519797,0.7020979999999999,0.276804,0.41923350000000004,0.5807665,0.318997,0.126758,0.365665,0.14298499999999997,0.28497100000000003,0.11330800000000002,0.399886,0.156532,0.024331000000000002,0.0,0.016784999999999998,0.006486000000000001,0.0,0.0,-0.13221263999999988,0.0,-0.018030360000000023,0.0,0.37440579999999973,0.12743609370330897,-0.5187116,0.0,-0.1087360454545453,0.0,0.03576294999999996,0.0009838373790019214,0.06489140298507462,0.011285196406075216,0.12262477011494255,0.039246137381387936,-0.19907856716417907,0.0,-0.1853732375478928,0.0,0.04741983720930237,0.00676840929247978,0.14773726050420166,0.0519465895762615,-0.18127405980066447,0.0,-0.19786631932773108,0.0
Detroit Mercy Titans,Ball State Cardinals,DraftKings,66.75,68.25,NCAAB,100.0,-120.0,-1.5,-112.0,-108.0,135.0,-110.0,-110.0,DETM,BALL,65.11403592150901,77.74779815920755,Detroit Mercy Titans,Ball State Cardinals,10.35136702442352,10.558370072439873,2024.0,0.22541399999999998,0.77444,0.690723,0.28571599999999997,0.196275,0.803725,0.15348900000000001,0.06627,0.537234,0.21944599999999997,0.127114,0.055115,0.550516,0.224936,0.01976,0.0,0.013281999999999999,0.00549,0.0,0.0,-0.6421223199999999,0.0,0.5308352000000001,0.26091297181392603,0.35051829999999995,0.11169370784990001,-0.4999964000000001,0.0,-0.60745,0.0,0.568195,0.2690379650208334,-0.17084471647509578,0.0,0.36456011940298505,0.3561829361664382,-0.29148095785440614,0.0,-0.07180549253731344,0.0,-0.1824200425531915,0.0,0.3707224,0.3435877446544,-0.27995060283687945,0.0,-0.08508960000000002,0.0
Northeastern Huskies,Vermont Catamounts,DraftKings,67.5,71.0,NCAAB,126.0,-152.0,-3.5,-110.0,-110.0,138.5,-110.0,-110.0,NE,UVM,67.79278612449704,75.36617461022522,Northeastern Huskies,Vermont Catamounts,10.39454541642592,10.509713892562608,2024.0,0.391126,0.608694,0.6236630000000001,0.376157,0.3040465,0.6959535,0.24250799999999997,0.14861799999999997,0.38115499999999997,0.227539,0.180965,0.11122300000000002,0.428281,0.255634,0.075221,0.0,0.047126000000000015,0.028095000000000002,0.0,0.0,-0.2786354000000001,0.0,0.1782573999999999,0.02888700059523633,0.20969230000000016,0.03997350970844553,-0.31007029999999997,0.0,-0.24829754761904765,0.0,0.23380282000000002,0.035962999105231874,-0.04442078787878792,0.0,0.14674401515151508,0.056849247794560576,-0.17387518181818185,0.0,-0.06505986363636368,0.0,-0.06647759818731117,0.0,0.1648160230414747,0.058946577549121165,-0.1572896888217522,0.0,-0.08739180645161299,0.0
SIU-Edwardsville Cougars,Green Bay Phoenix,DraftKings,67.0,61.0,NCAAB,-258.0,210.0,6.0,-110.0,-110.0,128.0,-112.0,-108.0,SIUE,GB,64.62330200568992,64.65469361826304,SIU-Edwardsville Cougars,Green Bay Phoenix,10.342038123355628,10.363795449167071,2024.0,0.327808,0.647129,0.520811,0.45194500000000004,0.4991185,0.5008815,0.17057000000000003,0.148619,0.33763200000000004,0.292354,0.252784,0.220041,0.254336,0.22014600000000004,0.0,0.132642,0.0,0.0,0.06960500000000001,0.060450000000000004,-0.41160320000000006,0.0,0.2589708999999999,0.06096902458800906,-0.01588067999999987,0.0,-0.13995439999999992,0.0,-0.7931557699999998,0.0,0.2632060238095238,0.1454825630362012,-0.14721927203065135,0.0,0.08385115708812263,0.01835095318249442,-0.16906047761194026,0.0,0.028306985074626867,0.0021474448827606017,-0.20563072392638038,0.0,0.10122224229979468,0.04989773917728593,-0.24700031736526956,0.0,0.06323372635814895,0.01987256562121218
Dayton Flyers,UNLV Rebels,DraftKings,71.0,62.5,NCAAB,-455.0,350.0,8.5,-110.0,-110.0,133.5,-110.0,-110.0,DAY,UNLV,74.26812886490202,66.61433196868279,Dayton Flyers,UNLV Rebels,10.491456042195264,10.392002158635886,2024.0,0.47725599999999996,0.522561,0.691288,0.30852900000000005,0.69781,0.30218999999999996,0.33103600000000005,0.14622000000000002,0.360252,0.16230899999999998,0.47532,0.210656,0.199334,0.090839,0.0,0.20872000000000002,0.0,0.0,0.14428399999999997,0.06443600000000001,-0.0977624000000002,0.0,-0.002621899999999955,0.0,0.35170480000000004,0.1124511512209455,-0.4520890999999999,0.0,-0.6771544999999999,0.0,0.10281571428571423,0.036998748864285676,0.07764054545454557,0.015914063347985497,0.11792321212121215,0.03671153364643882,-0.1771815151515151,0.0,-0.15499819696969697,0.0,0.08082375939849623,0.008688198510796993,0.09384440843214757,0.06684340702430615,-0.3828357293233083,0.0,-0.028945057971014487,0.0
Miami Hurricanes,Long Island University Sharks,DraftKings,91.75,63.25,NCAAB,-30000.0,4000.0,28.5,-110.0,-110.0,155.0,-110.0,-110.0,MIA,LIU,91.53779724842286,60.34736459316688,Miami Hurricanes,Long Island University Sharks,10.703125477201702,10.281264550132503,2024.0,0.5728200000000001,0.427067,0.40413899999999997,0.569442,0.982207,0.017792999999999948,0.23712300000000003,0.320204,0.16701600000000003,0.24923800000000002,0.39709599999999995,0.55778,0.005904,0.009849,0.0,0.407911,0.0,0.0,0.159973,0.23757599999999998,0.10292200000000024,0.009629943712727313,-0.20315930000000004,0.0,-0.2513081,0.0,0.09582819999999997,0.008348221741127275,-4.3556929999999845,0.0,-0.006762175000000054,0.0,-0.05184556060606055,0.0,-0.14850824242424235,0.0,0.06270551515151512,0.010380431504300602,-0.0351415454545454,0.0,-0.2582344347826088,0.0,-0.0069612258314999354,0.0,0.07710608695652188,0.005469720754086979,-0.002965171088391356,0.0
Minnesota Timberwolves,San Antonio Spurs,DraftKings,120.25,108.25,NBA,-750.0,525.0,12.0,-115.0,-105.0,228.5,-110.0,-110.0,MIN,SA,125.48632765800993,100.45753409329387,Minnesota Timberwolves,San Antonio Spurs,11.660477093212409,11.200909524138194,2024.0,0.779912,0.202051,0.44012199999999996,0.559748,0.9388535000000001,0.06114649999999988,0.348798,0.431114,0.083908,0.11814300000000001,0.41387399999999996,0.5212289999999999,0.023267,0.033998999999999995,0.0,0.13728400000000002,0.0,0.0,0.05766,0.079624,0.5268108,0.2413301034753391,-0.63579545,0.0,-0.17574380000000017,0.0,0.07547080000000006,0.00517803786603637,0.480254750000001,0.03075261665300842,-0.11768273809523824,0.0,0.09541200778210113,0.023395869658560144,-0.25165683516483517,0.0,0.20975757976653694,0.11307548263265382,-0.20488154212454213,0.0,-0.09140703448275878,0.0,-0.06609558005489478,0.0,0.1084953793103447,0.013654646904766882,-0.05438169533394328,0.0
Coppin State Eagles,Wagner Seahawks,DraftKings,57.5,63.0,NCAAB,210.0,-258.0,-5.5,-110.0,-110.0,120.5,-110.0,-110.0,COPP,WAG,58.43766254622683,66.2139572354795,Coppin State Eagles,Wagner Seahawks,10.268562478806862,10.38342219961799,2024.0,0.43782000000000004,0.562053,0.6113170000000001,0.388556,0.2971345,0.7028654999999999,0.266177,0.171643,0.34514000000000006,0.216913,0.17313900000000004,0.11209599999999999,0.42406,0.266779,0.128786,0.0,0.07892,0.049866,0.0,0.0,-0.18057799999999985,0.0,0.08031130000000003,0.005863549916081825,0.1837657000000002,0.030699847724081884,-0.28403239999999996,0.0,-0.03756335714285708,0.0,-0.06374151000000028,0.0,-0.011786257575757575,0.0,0.09708696969696975,0.024884322368242465,-0.1421285909090909,0.0,-0.07971086363636362,0.0,0.005077821138211425,0.00012685859615740077,0.07500545454545454,0.009282600049090905,-0.06837229268292684,0.0,-0.1775973636363637,0.0
Illinois State Redbirds,Northern Kentucky Norse,DraftKings,67.75,65.25,NCAAB,-142.0,120.0,2.5,-110.0,-110.0,133.0,-110.0,-110.0,ILST,NKU,68.90473148948736,66.88892510471868,Illinois State Redbirds,Northern Kentucky Norse,10.412560714812816,10.387036320330406,2024.0,0.486897,0.512958,0.56174,0.411499,0.554451,0.445549,0.273666,0.199864,0.288074,0.211635,0.30412,0.222105,0.242091,0.177983,0.0,0.054084,0.0,0.0,0.030454000000000002,0.022240999999999997,-0.07751629999999998,0.0,-0.022788199999999925,0.0,0.079654,0.00576796337818182,-0.23585209999999995,0.0,-0.07822857999999999,0.0,-0.01649350000000005,0.0,-0.0014605151515151293,0.0,0.01840506060606062,0.0008942901156096981,-0.10321781818181816,0.0,-0.08698810606060606,0.0,-0.005159999999999998,0.0,0.005244437500000032,8.801319901250038e-05,-0.1236261111111111,0.0,-0.07889731249999998,0.0
Vanderbilt Commodores,San Francisco Dons,DraftKings,67.75,70.25,NCAAB,120.0,-142.0,-2.5,-110.0,-110.0,138.0,-110.0,-110.0,VAN,SF,63.35252154043677,71.24447545146226,Vanderbilt Commodores,San Francisco Dons,10.317422633099818,10.443398546055567,2024.0,0.35640900000000003,0.643407,0.394972,0.578419,0.2953055,0.7046945,0.138807,0.207889,0.25616500000000003,0.37053,0.110568,0.165745,0.275484,0.39917400000000003,0.04931300000000001,0.0,0.019319000000000003,0.028643999999999996,0.0,0.0,-0.3515411,0.0,0.2511546999999999,0.057344257574627244,-0.2705588,0.0,0.1146799,0.011955890421827289,-0.29193991666666674,0.0,0.28536069,0.05734557985723668,-0.18740246969696966,0.0,-0.025590681818181804,0.0,-0.09215304545454545,0.0,0.13209439393939398,0.046065172322969736,-0.16737949999999996,0.0,-0.04652311111111107,0.0,-0.09495968749999997,0.0,0.13214022222222227,0.03928733624011113
Nevada Wolf Pack,UC Davis Aggies,DraftKings,79.25,65.25,NCAAB,-1100.0,700.0,14.0,-112.0,-108.0,144.5,-110.0,-110.0,NEV,UCD,81.97168243777938,58.569589916408304,Nevada Wolf Pack,UC Davis Aggies,10.59044118080281,10.242858659563275,2024.0,0.727683,0.25012599999999996,0.394297,0.605566,0.9438939999999999,0.0561060000000001,0.29146299999999997,0.43622000000000005,0.094628,0.15549800000000003,0.372316,0.567743,0.019243,0.032891,0.0,0.19032200000000002,0.0,0.0,0.072647,0.11767500000000002,0.42268796,0.15952242100800137,-0.5597379200000001,0.0,-0.27197629999999995,0.0,0.17168860000000008,0.026797250336327297,0.3267279999999988,0.009704653271272609,-0.07873599999999989,0.0,0.01999288505747121,0.0010432573321244771,-0.24319737313432832,0.0,0.22021233716475103,0.12656796567725676,-0.1596146865671641,0.0,-0.20887288888888889,0.0,-0.04948559145059565,0.0,0.16750503703703706,0.0303025724274015,-0.03488117939733707,0.0
