oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Princeton Tigers,Furman Paladins,DraftKings,79.5,72.5,NCAAB,-325.0,260.0,7.0,-112.0,-108.0,152.0,-108.0,-112.0,PRIN,FUR,85.47638079695314,70.27038913329994,Princeton Tigers,Furman Paladins,7.602754597800699,7.875853016642773,2024.0,0.759363,0.21298499999999998,0.6167750000000001,0.348723,0.9174100000000001,0.08258999999999994,0.463994,0.26862400000000003,0.135084,0.070268,0.559577,0.31969,0.04857600000000001,0.024575,0.0,0.123562,0.0,0.0,0.077886,0.04123500000000001,0.48984956,0.21424338520731573,-0.6369912000000001,0.0,0.20289200000000013,0.03811589228148154,-0.38070724,0.0,0.6489925000000003,0.12959731232500016,-0.27026000000000006,0.0,0.2617275849056604,0.18152852105645664,-0.1840731955719557,0.0,-0.01485506976744183,0.0,-0.2805742641509434,0.0,0.2698250263157895,0.11066442813600105,-0.1118664957841484,0.0,-0.13997891891891895,0.0,-0.1433122633390706,0.0
Florida Int'l Golden Panthers,Long Island University Sharks,DraftKings,82.0,67.0,NCAAB,-1350.0,800.0,15.0,-110.0,-110.0,149.0,-110.0,-110.0,FIU,LIU,79.1695147183178,64.50315583972346,Florida Int'l Golden Panthers,Long Island University Sharks,7.751186161091303,7.960918454622663,2024.0,0.47012699999999996,0.493904,0.299954,0.667895,0.9063825000000001,0.09361749999999991,0.13764600000000002,0.318185,0.15217200000000003,0.326358,0.267869,0.602012,0.027129,0.0558,0.0,0.392873,0.0,0.0,0.120087,0.260475,-0.11273330000000015,0.0,-0.06280160000000001,0.0,-0.4700965999999999,0.0,0.3025795,0.08323123074568183,-0.3574537499999988,0.0,-0.019680312500000102,0.0,-0.18900324242424235,0.0,-0.16897496969696968,0.0,0.05992174242424242,0.009479224168015154,0.0711905757575757,0.013379778922475135,-0.429398619047619,0.0,-0.032998997527812116,0.0,0.22297580952380952,0.05220412221443807,-0.002555995055624226,0.0
Ohio Bobcats,Delaware Blue Hens,DraftKings,79.75,71.75,NCAAB,-360.0,285.0,8.0,-110.0,-110.0,151.5,-112.0,-108.0,OHIO,DEL,75.09740456209984,71.75403230786249,Ohio Bobcats,Delaware Blue Hens,7.821877962613233,7.839882119610673,2024.0,0.320658,0.6462359999999999,0.33730499999999997,0.662558,0.6185020000000001,0.3814979999999999,0.10766500000000001,0.21299300000000002,0.218021,0.42821499999999996,0.20235400000000003,0.398919,0.122974,0.24115799999999998,0.0,0.24764600000000003,0.0,0.0,0.08307,0.164576,-0.42661820000000006,0.0,0.2570955999999998,0.06008922503578176,-0.4049134,0.0,0.29812063999999994,0.08229251480926814,-0.7548907999999994,0.0,0.16447975438596477,0.0771027303681718,-0.23422580459770115,0.0,-0.08158781226053644,0.0,-0.08066632835820894,0.0,0.21486238805970145,0.12372446675128353,-0.35936853521126755,0.0,-0.01645779650238474,0.0,-0.012780315068493142,0.0,0.12277391263650544,0.0966207095303289
Vanderbilt Commodores,Alabama A&M Bulldogs,DraftKings,82.75,63.25,NCAAB,-2400.0,1200.0,19.5,-108.0,-112.0,146.0,-112.0,-108.0,VAN,AAMU,85.17690477067197,61.14191914215725,Vanderbilt Commodores,Alabama A&M Bulldogs,7.630178768812591,8.006952705094113,2024.0,0.659289,0.340606,0.49351800000000007,0.470302,0.984999,0.015001000000000042,0.3180780000000001,0.31691900000000006,0.17543999999999998,0.153383,0.48456199999999994,0.46330699999999997,0.007177,0.005589,0.0,0.32400799999999996,0.0,0.0,0.166484,0.146388,0.29132112000000004,0.0785814768130134,-0.3979152799999999,0.0,-0.07374183999999978,0.0,-0.10177183999999995,0.0,0.624974999999999,0.016274739609374998,-0.06708224999999995,0.0,0.060748943396226496,0.009779650427958517,-0.14415689922480618,0.0,0.06485959040590417,0.01140033712725468,-0.16609511320754716,0.0,-0.046817381443299166,0.0,-0.03487395298602287,0.0,-0.06807220792079222,0.0,-0.03577585024958403,0.0
Louisiana Tech Bulldogs,Nicholls Colonels,DraftKings,78.25,64.25,NCAAB,-1000.0,650.0,14.0,-110.0,-110.0,142.5,-110.0,-110.0,LT,NICH,80.63006643347263,59.52294159211655,Louisiana Tech Bulldogs,Nicholls Colonels,7.696177461475721,8.04738640855017,2024.0,0.723636,0.246994,0.41649200000000003,0.583365,0.9708269999999999,0.029173000000000116,0.295918,0.427718,0.10865000000000001,0.138344,0.401965,0.565891,0.011965999999999997,0.014093000000000001,0.0,0.21499300000000002,0.0,0.0,0.09412299999999998,0.12087,0.4196355999999999,0.160085487988509,-0.5813126000000002,0.0,-0.22536679999999992,0.0,0.12506650000000002,0.014219663111136384,0.6790969999999987,0.04611727354089989,-0.12018499999999988,0.0,0.029220272727272734,0.002254096252996366,-0.2289825757575757,0.0,0.21094451515151516,0.11747363356742062,-0.18804084848484845,0.0,-0.14170318181818176,0.0,-0.06221072672672672,0.0,0.17124645454545462,0.03225788301382731,-0.05992404204204204,0.0
UMBC Retrievers,Lehigh Mountain Hawks,DraftKings,81.0,82.5,NCAAB,105.0,-125.0,-1.5,-105.0,-115.0,163.5,-110.0,-110.0,UMBC,LEH,80.19803130006844,75.34399421524766,UMBC Retrievers,Lehigh Mountain Hawks,7.723125857925867,7.834605442555617,2024.0,0.718227,0.281637,0.234694,0.7651699999999999,0.6703034999999999,0.32969650000000006,0.16690100000000002,0.5513260000000001,0.06779300000000002,0.213844,0.151569,0.502252,0.07478599999999999,0.238292,0.031441000000000004,0.0,0.006993,0.024448,0.0,0.0,0.42236534999999986,0.1698976084577356,-0.54448045,0.0,-0.6071426,0.0,0.5068569999999998,0.23354910768090892,0.35630683333333324,0.133302287454029,-0.5081828749999998,0.0,-0.13826346886446883,0.0,-0.29493345914396885,0.0,0.3869765494505496,0.40881982002130446,-0.09205327626459145,0.0,-0.13998804467353948,0.0,-0.30440006557377053,0.0,0.3312045773195877,0.3192167336289701,-0.07388340983606562,0.0
North Carolina A&T Aggies,The Citadel Bulldogs,DraftKings,70.0,77.0,NCAAB,260.0,-325.0,-7.0,-108.0,-112.0,147.0,-110.0,-110.0,NCAT,CIT,62.85316653517543,82.63863446478825,North Carolina A&T Aggies,The Citadel Bulldogs,8.01501648831831,7.645952889721493,2024.0,0.11501000000000001,0.866344,0.4281090000000001,0.536112,0.037066,0.962934,0.052974999999999994,0.058203,0.367089,0.46873,0.015615999999999998,0.016466,0.408947,0.5158800000000001,0.07428799999999999,0.0,0.03381300000000001,0.037971000000000005,0.0,0.0,-0.8407791999999998,0.0,0.71664928,0.4585590986826057,-0.20097109999999985,0.0,0.025835200000000058,0.0006067795991272791,-0.33329323076923073,0.0,0.8424694999999998,0.21838611028623067,-0.30039253731343285,0.0,0.12459436398467433,0.04051700195090579,-0.2932137910447761,0.0,0.26517827586206894,0.18353394195175854,-0.15208144463373086,0.0,0.014911666666666656,0.00033353670416666785,-0.15108664054514478,0.0,0.19313333333333355,0.055950726666666784
Miami Hurricanes,Notre Dame Fighting Irish,DraftKings,78.5,64.5,NCAAB,-1200.0,750.0,14.0,-110.0,-110.0,143.0,-108.0,-112.0,MIA,ND,81.96746161123859,62.02918164037258,Miami Hurricanes,Notre Dame Fighting Irish,7.669778495046364,7.996493722405359,2024.0,0.6883159999999999,0.280351,0.5179,0.446096,0.963864,0.036135999999999946,0.350416,0.312568,0.150545,0.119265,0.495919,0.429771,0.017948,0.013218,0.0,0.24077600000000002,0.0,0.0,0.128564,0.10293999999999999,0.3454635999999998,0.10849554447723628,-0.5112629,0.0,-0.0027679999999999927,0.0,-0.1742764799999999,0.0,0.5302320000000007,0.023428831152000062,-0.09237920000000005,0.0,0.10803391044776123,0.03127915316178151,-0.16641582089552234,0.0,0.04918409195402296,0.006313785492502068,-0.21818136015325673,0.0,0.03345936697247709,0.0012202868696367867,-0.045946079375406644,0.0,-0.11330423809523804,0.0,-0.05217510801855534,0.0
Abilene Christian Wildcats,Stephen F. Austin Lumberjacks,DraftKings,71.5,74.0,NCAAB,120.0,-142.0,-2.5,-110.0,-110.0,145.5,-110.0,-110.0,ACU,SFA,65.44140830920887,76.98998255849692,Abilene Christian Wildcats,Stephen F. Austin Lumberjacks,7.970539455423108,7.7448014759199,2024.0,0.20760099999999998,0.7922870000000001,0.39122900000000005,0.6086590000000001,0.14947,0.85053,0.084683,0.122918,0.306546,0.485741,0.05668799999999999,0.08231299999999998,0.32578300000000004,0.514166,0.047662,0.0,0.019237000000000004,0.028425,0.0,0.0,-0.6640379000000001,0.0,0.5638027000000001,0.28897589502480925,-0.2784190999999999,0.0,0.17818390000000012,0.02886318383564549,-0.559305,0.0,0.6382826,0.28690470243856336,-0.26202798484848483,0.0,0.043874030303030276,0.005081816612482417,-0.20931003030303028,0.0,0.2909459242424242,0.22347476139985512,-0.23809700000000003,0.0,0.02613100000000007,0.0015363656122500072,-0.2044641875,0.0,0.29823977777777777,0.20013067136011112
Nevada Wolf Pack,Loyola Marymount Lions,DraftKings,78.5,70.0,NCAAB,-410.0,320.0,8.5,-110.0,-110.0,148.5,-110.0,-110.0,NEV,LMU,82.52888766853643,64.60485510310785,Nevada Wolf Pack,Loyola Marymount Lions,7.658013535610268,7.97830899197304,2024.0,0.802999,0.196852,0.45089799999999997,0.548953,0.947277,0.052722999999999964,0.35779099999999997,0.445208,0.09310700000000001,0.103745,0.42321099999999995,0.5192110000000001,0.023216,0.024502999999999997,0.0,0.13942300000000002,0.0,0.0,0.06542,0.074003,0.5862979,0.3124956614040092,-0.6866108,0.0,-0.15311420000000003,0.0,0.05280130000000005,0.0025345248015363653,0.7311127000000002,0.1303721414881195,-0.24330106250000005,0.0,0.11453001515151512,0.03462920833840059,-0.2504130757575757,0.0,0.23505951515151519,0.14586785575102063,-0.23574553030303028,0.0,0.002197131386861284,6.613519273649492e-06,-0.11592701994301995,0.0,0.1682701240875914,0.03879132348482119,-0.11445668660968664,0.0
Kentucky Wildcats,UNC Wilmington Seahawks,DraftKings,85.75,67.25,NCAAB,-2100.0,1100.0,18.5,-110.0,-110.0,153.0,-110.0,-110.0,UK,UNCW,90.1637923586665,63.04698355771876,Kentucky Wildcats,UNC Wilmington Seahawks,7.545197779708787,7.993060069662551,2024.0,0.783637,0.21624800000000002,0.489761,0.47387900000000005,0.993082,0.00691799999999998,0.377131,0.377762,0.11263000000000001,0.09611700000000001,0.48549400000000004,0.47071699999999994,0.003288,0.002411,0.0,0.20858,0.0,0.0,0.108363,0.092955,0.5456377000000001,0.27065499969208195,-0.6458792,0.0,-0.07150190000000001,0.0,-0.10485409999999995,0.0,0.8478040000000004,0.03422722011504768,-0.08336218181818184,0.0,0.14119577272727274,0.05263169006317638,-0.223495,0.0,0.14206578787878785,0.05328229654603877,-0.24626292424242424,0.0,-0.02901199999999987,0.0,-0.04220319123687814,0.0,-0.05856600000000012,0.0,-0.043120218621633954,0.0
Albany Great Danes,Dartmouth Big Green,DraftKings,74.0,70.5,NCAAB,-162.0,136.0,3.5,-110.0,-110.0,144.5,-110.0,-110.0,ALB,DART,75.99815990300749,62.64956688700468,Albany Great Danes,Dartmouth Big Green,7.7655856079671315,8.022536635097397,2024.0,0.8111510000000001,0.188686,0.3000279999999999,0.6998089999999999,0.883825,0.11617500000000003,0.24005400000000002,0.5710970000000001,0.059974,0.12871200000000002,0.26039900000000005,0.6146790000000001,0.03445,0.07281499999999999,0.0,0.063927,0.0,0.0,0.020345000000000002,0.04358200000000001,0.6034171000000002,0.3310110877931003,-0.7037594,0.0,-0.4699412000000001,0.0,0.3695988999999998,0.1241848608010999,0.6956214999999999,0.29869708102608017,-0.5336963235294117,0.0,-0.04780433333333331,0.0,-0.2960964545454545,0.0,0.40863374242424255,0.4408312535817755,-0.20132133333333327,0.0,-0.09347707655502385,0.0,-0.24063547008547012,0.0,0.4303148851674642,0.3870071818290777,-0.19134027065527068,0.0
Temple Owls,Saint Joseph's Hawks,DraftKings,71.75,76.25,NCAAB,170.0,-205.0,-4.5,-112.0,-108.0,148.0,-110.0,-110.0,TEM,JOES,68.8715484354164,73.51661399402848,Temple Owls,Saint Joseph's Hawks,7.900285988283517,7.832228895835732,2024.0,0.49469299999999994,0.505165,0.29131499999999994,0.67698,0.33815199999999995,0.661848,0.14497100000000002,0.333523,0.146344,0.343457,0.09502499999999998,0.21703999999999998,0.187131,0.438409,0.140092,0.0,0.040787000000000004,0.09495200000000001,0.0,0.0,-0.07125084000000015,0.0,-0.029256800000000083,0.0,-0.4882385000000001,0.0,0.32165800000000005,0.09405806269454549,-0.0511703529411765,0.0,-0.03136360000000005,0.0,-0.18262631800766282,0.0,-0.1721843582089552,0.0,0.07816782758620688,0.01594764619351759,0.09847826865671644,0.02599055798563345,-0.12304126506024095,0.0,-0.2546456304347826,0.0,0.028374939759036155,0.003341319406265061,0.13319650000000005,0.03264400600653999
Marshall Thundering Herd,Miami (OH) RedHawks,DraftKings,83.25,72.75,NCAAB,-575.0,425.0,10.5,-110.0,-110.0,156.0,-110.0,-110.0,MRSH,M-OH,77.37937813616934,72.9726552629449,Marshall Thundering Herd,Miami (OH) RedHawks,7.79683339428845,7.820852507453449,2024.0,0.290472,0.709394,0.28884400000000005,0.679294,0.6549170000000001,0.3450829999999999,0.08371999999999999,0.19799300000000003,0.20512400000000003,0.481301,0.184264,0.43432899999999997,0.09547600000000002,0.22293,0.0,0.34774199999999994,0.0,0.0,0.100544,0.236336,-0.49000879999999997,0.0,0.38972739999999995,0.1380794966461454,-0.4934275999999999,0.0,0.3265173999999999,0.09692146591159999,-1.3293102499999994,0.0,0.1909848823529411,0.1550197074713087,-0.2633557575757576,0.0,-0.09596539393939385,0.0,-0.10579753030303024,0.0,0.28482410606060604,0.21416939647810965,-0.4735876129032258,0.0,-0.004803822616407966,0.0,-0.021857290322580714,0.0,0.136780332594235,0.16875391164899772
Iowa Hawkeyes,Michigan Wolverines,DraftKings,7.0,28.5,NCAAF,1100.0,-2100.0,-21.5,-110.0,-110.0,35.5,-110.0,-110.0,IOWA,MICH,5.567489464768786,23.654108635228667,Iowa Hawkeyes,Michigan Wolverines,7.918553530480514,8.947974534641677,2023.0,0.8968830000000001,0.103028,0.5783840000000001,0.421527,0.33978050000000004,0.6602195,0.531553,0.36533000000000004,0.046831,0.056197,0.326247,0.0025060000000000004,0.235154,0.41394899999999996,0.5460750000000001,0.0,0.188323,0.35775200000000007,0.0,0.0,0.7834543000000002,0.5580005819895367,-0.8836412,0.0,0.11460640000000022,0.011940569928145517,-0.21479330000000008,0.0,0.2797605454545455,0.8609255907232729,-6.475171000000001,0.0,0.3541109545454546,0.3310416598608056,-0.3142178636363636,0.0,0.12492469696969705,0.041200314970242465,-0.30130413636363634,0.0,0.2954960643541762,1.913135715909371,-0.529692,0.0,-0.043020882701962575,0.0,-0.17210200000000014,0.0
Green Bay Phoenix,Milwaukee Panthers,DraftKings,71.25,73.75,NCAAB,120.0,-142.0,-2.5,-110.0,-110.0,145.0,-112.0,-108.0,GB,MILW,70.67415904387047,68.16736777914389,Green Bay Phoenix,Milwaukee Panthers,7.859257779594814,7.928056904279079,2024.0,0.673065,0.326787,0.27536,0.693802,0.5887040000000001,0.4112959999999999,0.18462099999999998,0.468426,0.090739,0.22537599999999997,0.15595,0.397296,0.109321,0.271721,0.06692400000000001,0.0,0.018582,0.046345000000000004,0.0,0.0,0.31343650000000006,0.08931130866568186,-0.4137473000000001,0.0,-0.5362368,0.0,0.36310816000000007,0.12208105172091267,0.24595733333333353,0.0725940117845335,-0.4246636800000003,0.0,-0.12778474712643684,0.0,-0.2576368620689655,0.0,0.27007749253731345,0.1954841632936502,-0.06366280597014928,0.0,-0.11115443037974679,0.0,-0.29008662331838564,0.0,0.21127624691358024,0.14462599413203756,-0.04769961403508777,0.0
Milwaukee Bucks,Atlanta Hawks,DraftKings,129.75,123.25,NBA,-265.0,215.0,6.5,-110.0,-110.0,253.0,-110.0,-110.0,MIL,ATL,126.31128991297064,124.52069860011352,Milwaukee Bucks,Atlanta Hawks,9.156705650620312,9.262055729898927,2024.0,0.359205,0.64065,0.419874,0.549859,0.5546850000000001,0.4453149999999999,0.149177,0.198801,0.270697,0.35105800000000004,0.22468499999999997,0.298066,0.182121,0.23437500000000003,0.0,0.180237,0.0,0.0,0.075508,0.099265,-0.3456695000000001,0.0,0.2453650000000001,0.05473089384090915,-0.21826459999999986,0.0,0.05470389999999997,0.002720469704736359,-0.6253997499999995,0.0,0.18732197674418588,0.07544247438840104,-0.17310443939393938,0.0,-0.0055541363636363306,0.0,-0.10468346969696968,0.0,0.10524663636363646,0.02924289578986914,-0.2509683742331289,0.0,0.018871698602794418,0.0017842664508551103,-0.1325683558282209,0.0,0.08155563872255492,0.03332312425929393
LA Clippers,Golden State Warriors,DraftKings,117.5,112.0,NBA,-218.0,180.0,5.5,-110.0,-110.0,229.5,-108.0,-112.0,LAC,GS,112.83208133814362,107.32236338751294,LA Clippers,Golden State Warriors,9.94975970029354,10.27392592333613,2024.0,0.5002270000000001,0.49967500000000004,0.256513,0.743389,0.6498510000000001,0.35014899999999993,0.124312,0.375915,0.132201,0.36747399999999997,0.159428,0.477439,0.09012499999999998,0.24694199999999997,0.0,0.13663999999999998,0.0,0.0,0.03511600000000001,0.101524,-0.049523299999999826,0.0,-0.05068249999999991,0.0,-0.54645296,0.0,0.4559846799999999,0.1856446682095556,-0.11347381999999973,0.0,-0.010879333333333407,0.0,-0.20243725373134328,0.0,-0.19160459701492533,0.0,0.1368019731800766,0.048845575450161875,0.12512687356321833,0.040864077012911684,-0.30497641988950275,0.0,-0.11713582004555811,0.0,0.1805293409090909,0.05735988355516452,0.07181223255813948,0.022175086003432532
Gardner-Webb Bulldogs,Western Carolina Catamounts,DraftKings,71.75,68.25,NCAAB,-166.0,140.0,3.5,-110.0,-110.0,140.0,-110.0,-110.0,GWEB,WCU,62.68138315937193,72.92573150140386,Gardner-Webb Bulldogs,Western Carolina Catamounts,8.030003949230888,7.792553274752501,2024.0,0.10953399999999999,0.8903419999999999,0.330878,0.6360029999999999,0.18005499999999997,0.819945,0.03816100000000001,0.06739700000000001,0.292717,0.5686060000000001,0.058617,0.10440600000000001,0.264586,0.51731,0.0,0.058789999999999995,0.0,0.0,0.020456000000000005,0.037009,-0.8699785999999999,0.0,0.7697181999999997,0.5386055521920361,-0.40515619999999997,0.0,0.2356062999999997,0.05046393509062715,-1.1810537,0.0,0.6913342857142858,0.6691203324457143,-0.3261719545454545,0.0,0.024806772727272774,0.0016245925690963694,-0.28586171212121203,0.0,0.40519918181818193,0.4334520351377675,-0.39836503883495145,0.0,0.05916309497206704,0.012530973067892286,-0.33034836893203884,0.0,0.3824803910614526,0.5237226733765477
Drake Bulldogs,Missouri State Bears,DraftKings,76.75,69.25,NCAAB,-340.0,270.0,7.5,-110.0,-110.0,146.0,-115.0,-105.0,DRKE,MOST,77.69648382144862,74.68901829115633,Drake Bulldogs,Missouri State Bears,7.747891281651765,7.7621099637868465,2024.0,0.340975,0.658927,0.704307,0.264872,0.6079384999999999,0.39206150000000006,0.239687,0.090273,0.46462,0.174599,0.415798,0.15687299999999998,0.264163,0.099187,0.0,0.24941899999999997,0.0,0.0,0.176111,0.06659999999999999,-0.3839525,0.0,0.2837467000000001,0.07319289978262733,0.36426005,0.11537859480521953,-0.5070124,0.0,-0.7250706000000002,0.0,0.1668990925925927,0.07520932919222324,-0.056154634241245144,0.0,0.25630093385214003,0.16882373354224114,-0.24296033333333333,0.0,-0.12774568864468866,0.0,0.004388140845070387,2.7343207708168853e-05,0.13986620945945943,0.1158103347674597,-0.3941903986928104,0.0,-0.04563824115755627,0.0
