oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
East Carolina Pirates,South Carolina Gamecocks,DraftKings,67.5,72.5,NCAAB,180.0,-218.0,-5.0,-110.0,-110.0,140.0,-110.0,-110.0,ECU,SC,70.04813662440043,77.26793527802522,East Carolina Pirates,South Carolina Gamecocks,10.243046488885104,10.39661369778506,74.625,75.5,2024.0,0.425793,0.54705,0.6797949999999999,0.29592399999999996,0.3102635,0.6897365,0.28714500000000004,0.127912,0.374029,0.15966499999999997,0.20096699999999998,0.090176,0.462637,0.19878300000000002,0.103412,0.0,0.069987,0.030771000000000007,0.0,0.0,-0.20583470000000004,0.0,0.04880500000000004,0.0021653891136363757,0.32756949999999985,0.09754707030022718,-0.4785596000000001,0.0,-0.07292344444444437,0.0,0.013362070000000004,8.190133701142155e-05,0.017124166666666718,0.0007741459018333398,0.1369187727272727,0.049491420858376364,-0.2024243636363636,0.0,-0.15864371212121217,0.0,0.01728125287356319,0.0012990913988281565,0.1607476741573034,0.04599487024962901,-0.11897894252873564,0.0,-0.25133891011235954,0.0
Kentucky Wildcats,Pennsylvania Quakers,DraftKings,83.75,70.25,NCAAB,-1100.0,700.0,13.5,-110.0,-110.0,154.0,-108.0,-112.0,UK,PENN,86.91973879920839,69.20431656852263,Kentucky Wildcats,Pennsylvania Quakers,10.439404629316186,10.26160031312358,89.35,70.975,2024.0,0.613954,0.38590599999999997,0.5447860000000001,0.428176,0.8869425000000001,0.11305749999999992,0.33707699999999996,0.260101,0.207709,0.168075,0.4811810000000001,0.375698,0.056725000000000005,0.046911999999999995,0.0,0.266426,0.0,0.0,0.144104,0.11559699999999999,0.1893034,0.0325779793196,-0.2895974000000001,0.0,0.05315488000000024,0.0026161493220503906,-0.21226687999999994,0.0,-0.35668999999999895,0.0,-0.01364857142857151,0.0,0.08971767164179101,0.021572018420928946,-0.08792197014925371,0.0,-0.023385206896551713,0.0,-0.15067021072796935,0.0,0.009527363636363806,9.98477236454573e-05,-0.008734750173490631,0.0,-0.2132661509433963,0.0,-0.02049167751060821,0.0
Saint Louis Billikens,Hofstra Pride,DraftKings,73.75,77.25,NCAAB,140.0,-166.0,-3.5,-110.0,-110.0,151.0,-110.0,-110.0,SLU,HOF,71.86241008812881,79.05927675850415,Saint Louis Billikens,Hofstra Pride,10.3121750679108,10.41786156520036,71.55555555555556,76.51428571428572,2024.0,0.400118,0.599702,0.484556,0.488103,0.3115635,0.6884365,0.19204400000000002,0.196823,0.292512,0.29127999999999993,0.143564,0.14745,0.329115,0.328357,0.076468,0.0,0.03660300000000001,0.037077,0.0,0.0,-0.2597522000000001,0.0,0.1593741999999999,0.023091032386945445,-0.08243240000000007,0.0,-0.07498370000000004,0.0,-0.1801768571428572,0.0,0.1712410900000001,0.017664765605053066,-0.11399993939393935,0.0,0.02452412121212122,0.0015877818560387903,-0.10741071212121214,0.0,0.022825454545454482,0.0013754436305454447,-0.09566393296089384,0.0,0.003442669902912643,2.441507068446631e-05,-0.09069245810055868,0.0,0.002316708737864104,1.1056307114757662e-05
San Diego Toreros,Arizona State Sun Devils,DraftKings,69.5,78.5,NCAAB,340.0,-440.0,-9.0,-110.0,-110.0,148.0,-110.0,-110.0,USD,ASU,69.56449483611028,76.59474362856028,San Diego Toreros,Arizona State Sun Devils,10.252576307454206,10.404687802546071,72.55555555555556,72.5,2024.0,0.539755,0.433069,0.436491,0.536272,0.3150255,0.6849745,0.233103,0.291707,0.19122,0.22971900000000003,0.130269,0.16469600000000004,0.295888,0.358817,0.21254199999999998,0.0,0.0925,0.114252,0.0,0.0,0.033485499999999946,0.0010193442820454527,-0.19055510000000014,0.0,-0.1833689,0.0,0.02617119999999995,0.0006226651903999997,0.11356241176470588,0.04384783264377649,-0.7011376999999999,0.0,-0.05738828787878786,0.0,-0.11513606060606063,0.0,0.023414196969696932,0.001447312996102424,-0.06205410606060599,0.0,0.012737783783783777,0.0012006584043459452,-0.2295687164179105,0.0,0.05181708108108113,0.019869073199048688,-0.119677776119403,0.0
Dayton Flyers,Troy Trojans,DraftKings,75.75,61.75,NCAAB,-1200.0,750.0,14.0,-110.0,-110.0,137.5,-112.0,-108.0,DAY,TROY,72.35833108095026,67.59032815628777,Dayton Flyers,Troy Trojans,10.338913452613529,10.228121409302911,70.0,71.85555555555555,2024.0,0.251799,0.725617,0.566751,0.43308900000000006,0.6284265000000001,0.3715734999999999,0.14388499999999999,0.107914,0.409906,0.31571099999999996,0.350347,0.265049,0.201446,0.156937,0.0,0.341173,0.0,0.0,0.193502,0.147671,-0.5712221000000001,0.0,0.4237956999999999,0.16327526848953636,0.08151212000000002,0.005932344381155719,-0.17917487999999993,0.0,-3.830455499999999,0.0,0.28778329999999985,0.6211442081916745,-0.18412840996168583,0.0,0.1838163448275862,0.08818785091327033,-0.2249539104477612,0.0,0.060379283582089494,0.009770363134175508,-0.26837014285714283,0.0,0.14852658316766068,0.33288760174357174,-0.40921797247706426,0.0,0.1020857963565387,0.16017860589879732
Dartmouth Big Green,Marist Red Foxes,DraftKings,65.25,65.25,NCAAB,-110.0,-110.0,0.0,-110.0,-110.0,130.5,-115.0,-105.0,DART,MRST,61.00263385704737,68.8499608040745,Dartmouth Big Green,Marist Red Foxes,10.196619705668638,10.29722976433854,60.66666666666666,68.14285714285714,2024.0,0.28206200000000003,0.69394,0.48178299999999996,0.5180680000000001,0.29398650000000004,0.7060135,0.134798,0.147264,0.33595,0.35799,0.134798,0.147264,0.33595,0.35799,0.0,0.0,0.0,0.0,0.0,0.0,-0.5076698,0.0,0.357274,0.11604064643272731,-0.11416655000000009,0.0,0.012039400000000144,0.00013804490700952725,-0.48262834999999993,0.0,0.3826283499999999,0.13309495838520224,-0.20185647470817122,0.0,0.07756478599221789,0.015461880786867707,-0.16509350915750914,0.0,0.12282150183150181,0.041182381182157494,-0.20185647470817122,0.0,0.07756478599221789,0.015461880786867707,-0.16509350915750914,0.0,0.12282150183150181,0.041182381182157494
Georgia Tech Yellow Jackets,Alabama A&M Bulldogs,DraftKings,83.5,64.0,NCAAB,-2400.0,1200.0,19.5,-110.0,-110.0,147.5,-110.0,-110.0,GT,AAMU,81.2590506142023,67.28962727246353,Georgia Tech Yellow Jackets,Alabama A&M Bulldogs,10.519866863493457,10.293028344997024,71.14285714285714,65.57142857142857,2024.0,0.35410800000000003,0.645781,0.52872,0.471169,0.8287729999999999,0.17122700000000013,0.19095900000000002,0.16314900000000002,0.337761,0.30801999999999996,0.435839,0.384283,0.08360399999999998,0.078861,0.0,0.46601400000000004,0.0,0.0,0.24488000000000004,0.22113399999999997,-0.3563731999999999,0.0,0.2561401000000001,0.05964340984364553,0.010311999999999877,9.66703127272723e-05,-0.11054510000000012,0.0,-3.280675000000003,0.0,0.10216258333333347,0.12524632120008367,-0.11549592424242419,0.0,0.08691289393939394,0.01994216699090969,-0.1538400151515151,0.0,0.04590636363636358,0.005563520746909084,-0.13402059595959603,0.0,0.045132295549958006,0.04851953210032065,-0.23765336363636375,0.0,0.040190177162048694,0.03847526310634763
Wyoming Cowboys,Stephen F. Austin Lumberjacks,DraftKings,70.75,72.25,NCAAB,105.0,-125.0,-1.5,-110.0,-110.0,143.0,-112.0,-108.0,WYO,SFA,68.19519147537326,71.10641554789254,Wyoming Cowboys,Stephen F. Austin Lumberjacks,10.233560652746268,10.329462011265452,71.16666666666667,68.85,2024.0,0.46122199999999997,0.538632,0.38625499999999996,0.587022,0.42057,0.57943,0.17651599999999998,0.272003,0.20973899999999998,0.31501900000000005,0.15568,0.240256,0.21981799999999999,0.33056099999999994,0.027171000000000004,0.0,0.010078999999999998,0.015541999999999999,0.0,0.0,-0.1314338,0.0,0.03112720000000002,0.0008808205271272758,-0.3011394,0.0,0.1410057600000001,0.018409837364053355,-0.13126809523809524,0.0,0.053717500000000085,0.002308455845000007,-0.13899511111111115,0.0,-0.09304299233716476,0.0,0.00036232835820898535,3.518353289552655e-07,0.05942907462686575,0.009465263961494955,-0.13748666666666667,0.0,-0.10390897095435683,0.0,-0.017284338983050845,0.0,0.05953306477732784,0.008754138930400347
Utah Utes,BYU Cougars,DraftKings,74.0,78.0,NCAAB,140.0,-166.0,-4.0,-110.0,-110.0,152.0,-110.0,-110.0,UTAH,BYU,74.07066119291785,89.66522091613862,Utah Utes,BYU Cougars,10.242967157622337,10.460116014617377,81.625,94.0,2024.0,0.203903,0.7760279999999999,0.779079,0.20099799999999998,0.14319150000000003,0.8568085,0.157129,0.04283000000000001,0.606714,0.15429099999999998,0.10422000000000001,0.028596999999999997,0.6630339999999999,0.169286,0.05295,0.0,0.04108400000000001,0.011117999999999998,0.0,0.0,-0.6718037000000001,0.0,0.5296587999999999,0.25503494947039995,0.5360658999999999,0.26124240831164536,-0.6779042,0.0,-0.4688145714285714,0.0,0.6191106099999999,0.23090237796058552,-0.1621403181818182,0.0,0.4577420303030303,0.5531533030476824,-0.31973439393939396,0.0,-0.1660533181818182,0.0,-0.14599787709497206,0.0,0.4994582718446601,0.513884644546952,-0.24274462011173187,0.0,-0.23397322330097087,0.0
Arkansas State Red Wolves,UAB Blazers,DraftKings,73.0,77.5,NCAAB,160.0,-192.0,-4.5,-108.0,-112.0,150.5,-110.0,-110.0,ARST,UAB,73.58205313738603,77.5241573337421,Arkansas State Red Wolves,UAB Blazers,10.334957112404,10.441981435423006,73.22222222222223,71.35,2024.0,0.514888,0.4849530000000001,0.516699,0.48314200000000007,0.3940685,0.6059315000000001,0.264219,0.250669,0.25248,0.23247299999999999,0.195507,0.18543600000000002,0.308137,0.28451,0.107694,0.0,0.05565700000000001,0.05203700000000001,0.0,0.0,-0.009032959999999979,0.0,-0.09189963999999984,0.0,-0.014932100000000004,0.0,-0.08540179999999986,0.0,0.015361312499999946,0.00037755187475624943,-0.1506800199999998,0.0,-0.010326149253731376,0.0,-0.03392613026819924,0.0,-0.028932119402985068,0.0,-0.06159864750957861,0.0,-0.0076477979797980045,0.0,-0.05600142105263162,0.0,-0.02026197979797978,0.0,-0.09206368421052635,0.0
