oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Minnesota Golden Gophers,New Orleans Privateers,DraftKings,80.0,68.0,NCAAB,-950.0,625.0,12.0,-112.0,-108.0,148.0,-110.0,-110.0,MINN,UNO,82.58730454341831,61.24472348433417,Minnesota Golden Gophers,New Orleans Privateers,18.85912687975418,19.15202339179858,2024.0,0.55063,0.44099900000000003,0.3987,0.594824,0.6496365,0.35036350000000005,0.18600899999999998,0.360912,0.210649,0.227673,0.211138,0.42953199999999997,0.184797,0.158362,0.0,0.085781,0.0,0.0,0.023086999999999996,0.062381,0.04733559999999992,0.002000588417285701,-0.16272207999999988,0.0,-0.26272999999999996,0.0,0.14913040000000005,0.020218069276509123,-2.678816750000001,0.0,0.24642166000000004,0.3795227157322226,-0.12586494636015327,0.0,-0.08388495522388059,0.0,0.11605069731800766,0.03515086494826911,-0.06050871641791042,0.0,-0.49954848648648636,0.0,0.12130766978193146,0.1889476716033201,-0.08440313513513514,0.0,0.0928138691588785,0.11060907971781982
Samford Bulldogs,Louisiana Ragin' Cajuns,DraftKings,78.5,74.5,NCAAB,-175.0,145.0,4.0,-108.0,-112.0,153.0,-110.0,-110.0,SAM,UL,75.49701098061057,78.62128652584647,Samford Bulldogs,Louisiana Ragin' Cajuns,25.985343854528757,19.41158220778316,2024.0,0.401674,0.589588,0.34238799999999997,0.6505989999999999,0.4411305,0.5588695,0.160608,0.23813399999999998,0.179952,0.405644,0.167661,0.263623,0.172321,0.375765,0.0,0.023999000000000003,0.0,0.0,0.0052250000000000005,0.018668,-0.24451808000000008,0.0,0.12992656000000002,0.015072241958422848,-0.3809852000000002,0.0,0.2662578999999998,0.06444842664764541,-0.5368911250000001,0.0,0.25464156896551726,0.09402137653556941,-0.15259797014925372,0.0,-0.1342426360153257,0.0,-0.046144358208955266,0.0,0.17792139463601533,0.08262221916667649,-0.24850849999999997,0.0,-0.05259177173913043,0.0,-0.10456550000000003,0.0,0.2061359239130435,0.1563706303891413
Butler Bulldogs,Texas Tech Red Raiders,DraftKings,70.5,68.5,NCAAB,-130.0,110.0,2.0,-110.0,-110.0,139.0,-110.0,-110.0,BUT,TTU,67.28402784089245,65.93387422874157,Butler Bulldogs,Texas Tech Red Raiders,22.850966427411045,14.219704638282751,2024.0,0.473089,0.520184,0.363778,0.630342,0.49899150000000003,0.5010085,0.17816899999999997,0.29208100000000004,0.18407900000000002,0.333177,0.181094,0.303736,0.18055300000000002,0.306176,0.0,0.008008,0.0,0.0,0.0013949999999999995,0.006571000000000001,-0.10651310000000003,0.0,-0.007613600000000109,0.0,-0.33606620000000015,0.0,0.22371819999999992,0.04549984819203633,-0.15231954999999986,0.0,0.047379863636363595,0.002469336626020448,-0.13313062121212121,0.0,-0.1249819848484848,0.0,0.02392986363636368,0.0015117653064490953,0.08059253030303032,0.01714721168330243,-0.16298415126050422,0.0,-0.09168852823920265,0.0,0.011188100840336113,0.0002979131689842016,0.07566968770764118,0.017234963929693554
Minnesota Timberwolves,Utah Jazz,DraftKings,115.75,105.25,NBA,-550.0,410.0,10.5,-110.0,-110.0,221.0,-115.0,-105.0,MIN,UTAH,130.41673238823088,88.10241960331345,Minnesota Timberwolves,Utah Jazz,14.14132681833662,18.2826170163716,2024.0,0.549296,0.45065999999999995,0.696618,0.29349000000000003,0.651141,0.34885900000000003,0.34023100000000006,0.20222600000000002,0.356387,0.09126400000000001,0.402074,0.235454,0.285588,0.055052000000000004,0.0,0.09587500000000002,0.0,0.0,0.061842999999999995,0.033228,0.0535216,0.0026041469696000017,-0.15361400000000014,0.0,0.3477286999999999,0.10514369461190426,-0.44834549999999995,0.0,-1.2675835000000002,0.0,0.19004412195121953,0.148078749981661,0.08351154474708178,0.017923637732532666,0.1059539260700389,0.02885142253561403,-0.08999890842490843,0.0,-0.24160632967032963,0.0,-0.09207971900826445,0.0,0.20183512778429075,0.3474901824296893,-0.34816890076335877,0.0,-0.05041094642857141,0.0
Dallas Cowboys,Seattle Seahawks,DraftKings,28.25,19.25,NFL,-455.0,350.0,9.0,-110.0,-110.0,47.5,-102.0,-118.0,DAL,SEA,26.931082799183976,20.586825426930307,Dallas Cowboys,Seattle Seahawks,16.411193519280452,16.258144811978784,2023.0,0.27666799999999997,0.717032,0.27420700000000003,0.7258120000000001,0.47719900000000004,0.522801,0.11782999999999999,0.158838,0.154894,0.562138,0.134798,0.299997,0.13555599999999998,0.34486,0.0,0.15180800000000003,0.0,0.0,0.015484999999999999,0.136323,-0.5189972,0.0,0.4057672,0.14967910963258182,-0.4661018599999999,0.0,0.40227016000000027,0.13713667934442864,-1.9015455499999998,0.0,0.38645842857142854,0.5227254095486428,-0.19949733812949644,0.0,-0.149100964028777,0.0,-0.17363709881422926,0.0,0.38907001581027667,0.3829799573226006,-0.4744991830985916,0.0,0.02627104424778759,0.00545922702802548,-0.2600053999999999,0.0,0.25523756497948014,0.47621882855534314
Fordham Rams,Fairleigh Dickinson Knights,DraftKings,84.5,74.5,NCAAB,-625.0,455.0,10.0,-112.0,-108.0,159.0,-110.0,-110.0,FOR,FDU,83.26321615480083,69.27844514712851,Fordham Rams,Fairleigh Dickinson Knights,20.73624041784495,22.696680059301308,2024.0,0.543652,0.44827300000000003,0.326128,0.66803,0.628854,0.371146,0.149537,0.39102400000000004,0.174705,0.270886,0.167232,0.452922,0.15643300000000002,0.206887,0.0,0.071854,0.0,0.0,0.015808999999999997,0.055777999999999994,0.032542240000000056,0.0009455333787657151,-0.14759215999999997,0.0,-0.41513120000000003,0.0,0.302863,0.08338726979000002,-1.6908084999999997,0.0,0.23293632967032962,0.24687996824529446,-0.1763108927203065,0.0,-0.13324089552238805,0.0,0.15769986206896555,0.0649087333560497,-0.0011714626865671485,0.0,-0.5210060165289256,0.0,0.06856143750000002,0.04512643883583752,0.0007914214876033054,7.578810449585834e-07,0.12427106249999999,0.1482556509588375
Golden State Warriors,LA Clippers,DraftKings,116.5,111.5,NBA,-192.0,160.0,5.0,-108.0,-112.0,228.0,-110.0,-110.0,GS,LAC,103.7760344535007,115.42422526698309,Golden State Warriors,LA Clippers,18.238211341608487,15.98748489295969,2024.0,0.44032400000000005,0.550183,0.5203789999999999,0.46965200000000007,0.49678849999999997,0.5032115,0.24212099999999998,0.19355699999999998,0.274653,0.27018600000000004,0.26072,0.223701,0.253222,0.237477,0.0,0.039435,0.0,0.0,0.014994,0.024235,-0.16412607999999984,0.0,0.046387960000000006,0.0019212882437157142,-0.007204100000000158,0.0,-0.11373079999999991,0.0,-0.46937758000000007,0.0,0.1927186875000001,0.059424788018756294,-0.04066967164179103,0.0,-0.0032577279693487005,0.0,-0.10735456716417913,0.0,-0.00943622222222218,0.0,-0.12837473684210526,0.0,0.06464169696969699,0.01654705398900364,-0.18487742105263158,0.0,0.04492068686868683,0.007990757710668277
UIC Flames,Illinois State Redbirds,DraftKings,70.5,65.0,NCAAB,-245.0,200.0,5.5,-112.0,-108.0,135.5,-108.0,-112.0,UIC,ILST,71.86914274468403,59.16988198584036,UIC Flames,Illinois State Redbirds,19.61571284649606,16.81878201807219,2024.0,0.463964,0.536064,0.395498,0.60453,0.5210745000000001,0.4789254999999999,0.19051,0.27345400000000003,0.204988,0.33107600000000004,0.19913,0.311448,0.19407000000000002,0.274387,0.0,0.046614,0.0,0.0,0.008620000000000001,0.037994,-0.13639631999999996,0.0,0.03501312000000001,0.0011351097890133328,-0.25736415999999995,0.0,0.16160360000000007,0.02331761029728573,-0.6522929749999995,0.0,0.21838824999999984,0.09538685547612485,-0.11495792452830189,0.0,-0.08837436162361628,0.0,-0.008152976744185969,0.0,0.07865184905660383,0.0163932004040604,-0.26921502923976603,0.0,0.02546539748953977,0.0030997653232552346,-0.10085858682634735,0.0,0.11934148717948714,0.06665438783115074
East Carolina Pirates,UNC Wilmington Seahawks,DraftKings,71.0,72.0,NCAAB,-105.0,-115.0,-1.0,-110.0,-110.0,143.0,-115.0,-105.0,ECU,UNCW,72.91700254972305,73.01600758344571,East Carolina Pirates,UNC Wilmington Seahawks,15.52969505725816,24.38578821089584,2024.0,0.535891,0.456344,0.37272199999999994,0.620904,0.5274034999999999,0.4725965000000001,0.188081,0.344436,0.183067,0.270307,0.185734,0.32980800000000005,0.184641,0.276468,0.0,0.0,0.0,0.0,0.0,0.0,0.02537109999999998,0.0005851751956454556,-0.1416775999999999,0.0,-0.34864770000000006,0.0,0.22285320000000003,0.047298617857371446,0.03117717499999978,0.0009257297533148705,-0.13391752499999987,0.0,-0.12784078988326852,0.0,-0.1348057626459144,0.0,0.10430266666666668,0.02969979632741334,0.0030201868131868315,2.4901772495275044e-05,-0.12153618867924526,0.0,-0.14150259999999998,0.0,0.09130550889679723,0.02342611563327775,0.003437056603773525,3.130539895849006e-05
Oregon State Beavers,UC Davis Aggies,DraftKings,69.25,66.75,NCAAB,-142.0,120.0,2.5,-110.0,-110.0,136.0,-110.0,-110.0,ORST,UCD,64.9600195768511,69.47794297900406,Oregon State Beavers,UC Davis Aggies,18.148461826465255,17.985179083530603,2024.0,0.462955,0.536997,0.38508299999999995,0.608789,0.4884785,0.5115215,0.187631,0.27242700000000003,0.197452,0.336362,0.190743,0.28386500000000003,0.192133,0.305324,0.0,0.014596,0.0,0.0,0.0031119999999999997,0.011438000000000002,-0.12779450000000003,0.0,0.02769369999999982,0.0006972191088090831,-0.29132570000000013,0.0,0.17845690000000003,0.028951695597827305,-0.23788203000000002,0.0,0.10445608333333323,0.013093288014408325,-0.12008453030303029,0.0,-0.10654345454545458,0.0,-0.0031688333333332874,0.0,0.0849839696969697,0.019066806278402425,-0.16892677777777776,0.0,-0.06032543749999997,0.0,-0.034417222222222155,0.0,0.08823774999999998,0.02491488168019999
Chicago State Cougars,Delaware State Hornets,DraftKings,69.5,66.5,NCAAB,-148.0,124.0,3.0,-112.0,-108.0,136.0,-110.0,-110.0,CHST,DSU,68.06283891105043,66.86241955566697,Chicago State Cougars,Delaware State Hornets,16.55036804846595,15.562788851147369,2024.0,0.46442799999999995,0.522547,0.38556300000000004,0.608382,0.5030034999999999,0.49699650000000006,0.18692099999999998,0.274512,0.196772,0.32267900000000005,0.19192,0.29720799999999997,0.191433,0.29176399999999997,0.0,0.014680000000000002,0.0,0.0,0.003129,0.011505000000000001,-0.13541264000000008,0.0,0.006897759999999975,4.405471575703632e-05,-0.29031769999999985,0.0,0.17760219999999993,0.028675037677127244,-0.23255132000000023,0.0,0.09134851612903239,0.010347243734730354,-0.12460352107279696,0.0,-0.10293994029850745,0.0,-0.003452750957854467,0.0,0.06994728358208963,0.01311222824777555,-0.17538909090909086,0.0,-0.055081329268292706,0.0,-0.022242909090909146,0.0,0.07583839024390238,0.01886479350609947
Sacred Heart Pioneers,New Hampshire Wildcats,DraftKings,77.75,73.25,NCAAB,-205.0,170.0,4.5,-110.0,-110.0,151.0,-105.0,-115.0,SHU,UNH,74.59182257310464,73.62430838150965,Sacred Heart Pioneers,New Hampshire Wildcats,21.311745029219832,22.8858450742354,2024.0,0.464474,0.5354899999999999,0.321842,0.672744,0.5098795,0.49012049999999996,0.15407,0.307768,0.167772,0.364976,0.160236,0.338012,0.159473,0.319052,0.0,0.036499,0.0,0.0,0.0061660000000000005,0.030244,-0.12460460000000001,0.0,0.0245289999999998,0.000546974400909083,-0.3902239,0.0,0.2963996,0.07639367206970435,-0.49486752499999986,0.0,0.19019138235294109,0.06149369526624849,-0.15579446886446882,0.0,-0.13707342124542124,0.0,0.03841702723735407,0.0037929807131119033,0.1178849494163424,0.03571493353815658,-0.28174505263157895,0.0,-0.03737173067915692,0.0,-0.03389137078651688,0.0,0.15091669135802468,0.09224218330833579
UTSA Roadrunners,Lamar Cardinals,DraftKings,80.75,78.25,NCAAB,-155.0,130.0,2.5,-110.0,-110.0,159.0,-110.0,-110.0,UTSA,LAM,76.72746354757305,74.46757659422124,UTSA Roadrunners,Lamar Cardinals,13.699148392023014,19.35138730107458,2024.0,0.566369,0.43362,0.332124,0.6617919999999999,0.586491,0.413509,0.157214,0.405933,0.17491,0.255859,0.16067,0.417336,0.16899,0.236514,0.0,0.014918999999999998,0.0,0.0,0.003456,0.011402999999999998,0.08937490000000003,0.007261702500009097,-0.18939799999999996,0.0,-0.4025396000000001,0.0,0.28976319999999983,0.07632973824930903,-0.05444795000000002,0.0,-0.03763792307692304,0.0,-0.16202312121212123,0.0,-0.1376240909090909,0.0,0.1809076212121212,0.08640077796933879,-0.02601259090909086,0.0,-0.23154028037383176,0.0,-0.07614569321533923,0.0,0.1450631028037383,0.04503267012140261,0.011296890855457237,0.0004326309287703861
Oklahoma Sooners,Arkansas-Pine Bluff Golden Lions,DraftKings,92.0,63.0,NCAAB,-39706.0,4500.0,29.0,-110.0,-110.0,155.0,-112.0,-108.0,OU,UAPB,99.21895479263873,57.837336082137625,Oklahoma Sooners,Arkansas-Pine Bluff Golden Lions,17.12047646199469,20.45194716542028,2024.0,0.6424719999999999,0.35060600000000003,0.485333,0.505508,0.8077920000000001,0.19220799999999993,0.18613800000000003,0.44953600000000005,0.295582,0.052930999999999985,0.29886500000000005,0.49785599999999997,0.181984,0.007014,0.0,0.15595,0.0,0.0,0.10911399999999999,0.04527899999999999,0.24919119999999984,0.056451140143127194,-0.3637274,0.0,-0.09109403999999999,0.0,-0.02854336000000013,0.0,-75.51031647999997,0.0,0.1742570666666666,1.366448637747199,-0.12568652107279693,0.0,0.025690045977011522,0.001722543786605521,0.24413898507462695,0.15973830200916073,-0.3004529552238806,0.0,-0.4801738888888888,0.0,0.17247992192401534,2.5605242707973246,-0.04208378494623666,0.0,-0.004322750770635917,0.0
