oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Atlanta Hawks,Washington Wizards,DraftKings,128.25,121.25,NBA,-270.0,220.0,7.0,-108.0,-112.0,249.5,-110.0,-110.0,ATL,WSH,132.8711198965715,125.2519555221249,Atlanta Hawks,Washington Wizards,13.74695863608854,13.78017521343426,121.26058133605304,115.1891891891892,2024.0,0.493475,0.485428,0.669082,0.330794,0.637305,0.342418,0.020277,0.32365600000000005,0.16981900000000003,0.325225,0.16020299999999998,0.420156,0.21714899999999998,0.228649,0.11364500000000001,0.0,0.122857,0.0,0.0,0.082627,0.04023,-0.05357199999999995,0.0,-0.09089264000000002,0.0,0.3050721999999999,0.0846082247389454,-0.4053326,0.0,-0.3419715,0.0,0.04351709090909095,0.00416622184261819,0.07128883582089562,0.013620022942032276,0.06669051724137925,0.011608301484698264,-0.1399500298507462,0.0,-0.1615583026819924,0.0,0.062227604938271563,0.00627308520249284,0.07769968493150683,0.03085030170650725,-0.26609235802469133,0.0,-0.05980999021526416,0.0
Boston Celtics,Houston Rockets,DraftKings,122.0,106.0,NBA,-1350.0,800.0,16.0,-105.0,-115.0,228.0,-110.0,-110.0,BOS,HOU,114.53233234956112,102.67782413045948,Boston Celtics,Houston Rockets,13.037268379851152,12.836348731299363,119.30635551142008,111.70270270270272,2024.0,0.3943519999999999,0.584141,0.284768,0.697367,0.730397,0.251653,0.017950000000000004,0.11066799999999999,0.276339,0.15508,0.41864300000000004,0.200642,0.516332,0.066176,0.181035,0.0,0.3146,0.0,0.0,0.08438,0.22489299999999998,-0.2415784000000002,0.0,0.10590315000000006,0.00975258885210653,-0.5019872,0.0,0.3644706999999999,0.12076262832589997,-2.9092435000000005,0.0,0.15810962500000003,0.19998922814112507,-0.2150946373626374,0.0,-0.17368264591439692,0.0,0.011261710622710641,0.00034623532438860763,0.19243405058365765,0.09516932002776662,-0.5606513333333333,0.0,0.008461290482076639,0.0011583818045452648,0.05569580952380959,0.0032571243584380988,0.13041911619283064,0.27520798015263837
Dallas Mavericks,New Orleans Pelicans,DraftKings,116.75,113.75,NBA,-148.0,124.0,3.0,-110.0,-110.0,230.5,-110.0,-110.0,DAL,NO,113.4318800067646,117.36450032247274,Dallas Mavericks,New Orleans Pelicans,13.004919777589448,13.117261384621916,118.7948717948718,116.08079342041606,2024.0,0.34382,0.636001,0.517739,0.48224,0.405299,0.57348,0.021221000000000004,0.173004,0.170816,0.323567,0.31243400000000005,0.20422800000000002,0.201071,0.29229,0.28116900000000006,0.0,0.041321,0.0,0.0,0.020800000000000006,0.020521,-0.37797800000000004,0.0,0.2356021000000001,0.05046213593128186,-0.012748100000000151,0.0,-0.08729600000000004,0.0,-0.4748584799999999,0.0,0.22951225806451608,0.06531808698632258,-0.1402520606060606,0.0,0.06734237878787874,0.01197238938933878,-0.14326884848484847,0.0,0.05199233333333342,0.00713645519517336,-0.15748654545454538,0.0,0.07652475609756093,0.019207805610195087,-0.16207854545454542,0.0,0.062013207317073216,0.012613692252140988
Memphis Grizzlies,New York Knicks,DraftKings,107.0,115.0,NBA,270.0,-340.0,-8.0,-108.0,-112.0,222.0,-112.0,-108.0,MEM,NY,104.9938828659492,112.1923842189637,Memphis Grizzlies,New York Knicks,12.600244899001844,12.731872816840689,107.85253227408144,115.89473684210526,2024.0,0.508676,0.4688819999999999,0.398663,0.580529,0.334609,0.644626,0.020765000000000002,0.19384,0.304044,0.183364,0.275531,0.127245,0.200391,0.250653,0.38013800000000003,0.15330200000000002,0.0,0.058913,0.091437,0.0,0.0,-0.02195391999999996,0.0,-0.12597016000000016,0.0,-0.27483444,0.0,0.12750031999999994,0.015052158888983683,0.08816788888888888,0.020988656904033332,-0.5636455999999997,0.0,-0.11037132075471695,0.0,-0.13316158139534887,0.0,0.04723366789667893,0.006046062527858886,0.002146471698113217,1.220945298962294e-05,-0.01821416666666667,0.0,-0.26613803448275863,0.0,0.06994907504078304,0.02999331209724453,-0.03587676510067106,0.0
Milwaukee Bucks,Golden State Warriors,DraftKings,128.75,117.25,NBA,-700.0,500.0,11.5,-115.0,-105.0,246.0,-112.0,-108.0,MIL,GS,127.59098298094058,118.68889640947155,Milwaukee Bucks,Golden State Warriors,13.028008396580828,12.90617858366474,123.75769612711022,116.7868434472208,2024.0,0.441071,0.558891,0.503219,0.47576399999999996,0.6751169999999999,0.30522700000000014,0.019656000000000003,0.217501,0.21362499999999998,0.275681,0.271288,0.333631,0.326913,0.14993200000000004,0.14885099999999998,0.0,0.23404600000000003,0.0,0.0,0.11613,0.113288,-0.20169735,0.0,0.09572655000000002,0.008727211785621436,-0.05317572000000004,0.0,-0.09041088000000008,0.0,-1.5990640000000016,0.0,0.16627240000000015,0.13823255500880027,-0.09056947244094488,0.0,0.007414703703703729,0.00014844014373703734,-0.08882692307692311,0.0,0.00726191304347823,0.00014554965170086802,-0.2408250344827586,0.0,0.06787910424710429,0.04773445413951265,-0.23399283333333332,0.0,0.06824976893939393,0.049188806940563774
Oklahoma City Thunder,Orlando Magic,DraftKings,121.5,110.0,NBA,-675.0,490.0,11.5,-110.0,-110.0,231.5,-112.0,-108.0,OKC,ORL,117.99405379593388,103.70682671187356,Oklahoma City Thunder,Orlando Magic,13.058096387904904,12.873732482216257,122.10045894951556,111.93911584426256,2024.0,0.5570970000000001,0.4428039999999999,0.31023799999999996,0.689663,0.7722939999999999,0.2114490000000001,0.016257,0.169612,0.38748499999999997,0.12925199999999998,0.31355200000000005,0.232744,0.53955,0.06123699999999999,0.150113,0.0,0.215197,0.0,0.0,0.063132,0.15206499999999998,0.06990370000000012,0.004442297521536391,-0.17011160000000008,0.0,-0.46229543999999995,0.0,0.35449904000000004,0.11636071237122374,-0.7647215000000006,0.0,0.05052022448979607,0.012506236104247012,-0.14854432183908048,0.0,-0.20436792337164755,0.0,0.1589346268656716,0.06769737785337311,0.05741468656716425,0.008834475906063314,-0.423030358974359,0.0,-0.031070079646017705,0.0,0.15901280991735534,0.030594939198553713,0.06807757528957528,0.04801400282570872
San Antonio Spurs,Chicago Bulls,DraftKings,110.75,116.75,NBA,190.0,-230.0,-6.0,-110.0,-110.0,227.5,-112.0,-108.0,SA,CHI,111.43840336785476,110.13272182064566,San Antonio Spurs,Chicago Bulls,13.062945571806916,12.934476861669223,111.8694543600204,108.59811320754716,2024.0,0.644626,0.335243,0.38823399999999997,0.611749,0.517291,0.4609040000000001,0.021804999999999998,0.24273799999999998,0.4018880000000001,0.12433399999999999,0.210909,0.19531600000000002,0.32197499999999996,0.17111300000000002,0.28977400000000003,0.10553,0.0,0.03907700000000001,0.06645300000000001,0.0,0.0,0.25371460000000007,0.05851918023014552,-0.39598970000000006,0.0,-0.29694392000000003,0.0,0.19243791999999998,0.03428921579067261,0.26323363157894725,0.1316546951090578,-0.7790167999999998,0.0,-0.047400697318007695,0.0,-0.211170214559387,0.0,0.17871188059701504,0.08559366919427834,-0.08352794029850741,0.0,0.01609907349665929,0.001163718951854261,-0.31079804651162785,0.0,0.17425713507625265,0.13937787048367364,-0.11376349999999996,0.0
Utah Jazz,Los Angeles Lakers,DraftKings,118.75,119.75,NBA,100.0,-120.0,-1.0,-105.0,-115.0,238.5,-110.0,-110.0,UTAH,LAL,118.64207880759363,113.63971334589158,Utah Jazz,Los Angeles Lakers,12.831882004087062,12.760647394319127,114.79297332465842,113.63473633284954,2024.0,0.619358,0.359825,0.379722,0.6202970000000001,0.5980359999999999,0.38064200000000015,0.021322,0.22732000000000002,0.39203799999999994,0.13085199999999997,0.228973,0.21979200000000002,0.378244,0.138608,0.242053,0.0,0.0,0.0,0.0,0.0,0.0,0.21968389999999993,0.04596287230400947,-0.3763762499999999,0.0,-0.30258380000000007,0.0,0.20262370000000018,0.03732396709244552,0.1960719999999998,0.03844422918399992,-0.3625875999999997,0.0,-0.05571296703296702,0.0,-0.20733788326848257,0.0,0.1693412967032966,0.07828677611979024,-0.07103750583657589,0.0,-0.0568775035460993,0.0,-0.2059488,0.0,0.15776314893617024,0.07018757547756257,-0.061125800000000036,0.0
Air Force Falcons,San José State Spartans,DraftKings,66.5,65.5,NCAAB,-120.0,100.0,1.0,-110.0,-110.0,132.0,-108.0,-112.0,AFA,SJSU,70.39974783500242,67.28674797031337,Air Force Falcons,San José State Spartans,11.611639975439948,11.072890067224163,66.7936507936508,70.89814814814815,2024.0,0.539983,0.43521899999999997,0.6360060000000001,0.341514,0.5646059999999999,0.410949,0.024444999999999998,0.345362,0.181826,0.26551400000000003,0.15914699999999998,0.361031,0.19077999999999998,0.25053000000000003,0.150734,0.0,0.0,0.0,0.0,0.0,0.0,0.03396429999999995,0.0010487033404454526,-0.18604009999999999,0.0,0.24289248000000013,0.05462662670421342,-0.39599032,0.0,0.04213319999999987,0.001479338785199991,-0.17810199999999998,0.0,0.10109408955223881,0.027389640045621503,-0.008547940298507417,0.0,-0.13165062835249042,0.0,-0.16301890038314182,0.0,0.10847408300395256,0.02976956550937742,-0.012441929824561382,0.0,-0.13683943319838057,0.0,-0.15366241577060932,0.0
Alabama A&M Bulldogs,Jackson State Tigers,DraftKings,73.0,78.0,NCAAB,180.0,-218.0,-5.0,-110.0,-110.0,151.0,-105.0,-115.0,AAMU,JKST,76.01159411781511,79.39571278086824,Alabama A&M Bulldogs,Jackson State Tigers,11.553907451148508,10.765116269899462,69.39682539682539,70.33333333333333,2024.0,0.528001,0.446728,0.607613,0.36795800000000006,0.40269699999999997,0.5725530000000001,0.024750000000000005,0.3268459999999999,0.188842,0.256523,0.179459,0.251329,0.141492,0.331534,0.22646599999999997,0.100554,0.0,0.06036,0.037757,0.0,0.0,0.008802100000000146,7.043360400909253e-05,-0.1618712,0.0,0.19560664999999988,0.03643996335640234,-0.35889029999999994,0.0,0.07086199999999998,0.00903856147919999,-0.3592814599999996,0.0,0.08026944322344312,0.01758989099704625,-0.01581289743589742,0.0,-0.12678368093385217,0.0,-0.13981765369649804,0.0,0.08384108053691278,0.03142109073161901,-0.02979897297297296,0.0,-0.06146497399527184,0.0,-0.22066347976878617,0.0
