oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeScoreOddsImpliedAll,awayScoreOddsImpliedAll,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Lindenwood Lions,SIU Edwardsville Cougars,DraftKings,67.0,71.5,NCAAB,170.0,-205.0,-4.5,-110.0,-110.0,138.5,-110.0,-110.0,67.25,71.58333333333333,LIN,SIUE,66.72495417731965,74.13225412301512,Lindenwood Lions,SIU Edwardsville Cougars,11.843518689711814,11.754993551287455,61.91666666666666,67.13333333333334,2024.0,0.43076699999999996,0.569014,0.5659139999999999,0.433867,0.317697,0.6606339999999999,0.021669000000000004,0.24060700000000002,0.19016,0.315471,0.25354299999999996,0.17787400000000003,0.139823,0.366371,0.294044,0.091401,0.0,0.0509,0.04050100000000001,0.0,0.0,-0.19538930000000015,0.0,0.09492940000000005,0.008192355440327296,0.08841939999999981,0.00710726390578179,-0.18887929999999997,0.0,-0.08365770588235294,0.0,-0.03506630000000022,0.0,-0.04704186363636359,0.0,0.056179712121212144,0.008332262542618794,-0.11659757575757573,0.0,-0.029205863636363683,0.0,-0.02022865060240958,0.0,0.022007413043478252,0.0008911602611139126,-0.06744856626506021,0.0,-0.08962773913043476,0.0
Lipscomb Bisons,Central Arkansas Bears,DraftKings,84.5,70.0,NCAAB,-1465.4285714285713,807.8571428571429,14.5,-110.0,-110.0,154.5,-110.0,-110.0,84.475,69.825,LIP,CARK,97.9154026445898,70.11796594694714,Lipscomb Bisons,Central Arkansas Bears,14.78936264903545,12.479734404051436,77.4375,67.88235294117646,2024.0,0.749163,0.250598,0.755549,0.244212,0.919223,0.07328899999999994,0.007488000000000001,0.5807919999999999,0.16837100000000002,0.17228,0.078318,0.700589,0.218634,0.047472,0.025577999999999997,0.0,0.17006,0.0,0.0,0.119797,0.05026300000000001,0.47324230000000006,0.2035984313720819,-0.5737442,0.0,0.48665290000000005,0.21530095007128194,-0.5871548000000001,0.0,-0.2645062371428567,0.0,-0.04142323695844391,0.0,0.42200109090909077,0.47014419072314156,-0.141250303030303,0.0,-0.1466399848484848,0.0,-0.2708039696969697,0.0,0.41269380769230773,0.17712882606387853,-0.01085794488671158,0.0,-0.5326794615384616,0.0,-0.03409266748315984,0.0
Long Beach State 49ers,Hawai'i Rainbow Warriors,DraftKings,75.25,72.25,NCAAB,-155.0,130.0,3.0,-110.0,-110.0,147.5,-110.0,-110.0,75.26923076923077,72.38461538461539,LBSU,HAW,73.67594973027083,74.56230769948449,Long Beach State 49ers,Hawai'i Rainbow Warriors,11.162456223757216,11.190695859950754,77.35416666666667,69.41481481481482,2024.0,0.390553,0.584685,0.530301,0.469425,0.46492199999999995,0.509873,0.025205000000000005,0.202311,0.18824200000000002,0.303768,0.28091700000000003,0.24055700000000002,0.224365,0.26453899999999997,0.24506000000000003,0.0,0.049881,0.0,0.0,0.025847,0.024034000000000003,-0.27983870000000016,0.0,0.12783850000000002,0.014856983711136364,0.013632100000000036,0.0001689401367363651,-0.11420750000000002,0.0,-0.3644489000000002,0.0,0.1328522307692308,0.02294462978646924,-0.09984392424242425,0.0,0.040043757575757566,0.0042332466548751484,-0.11924209090909088,0.0,0.00853707575757584,0.00019240758897515537,-0.11432290654205601,0.0,0.0475888525073746,0.0076773292132637375,-0.13808126168224297,0.0,0.022363834808259653,0.0016954783538525205
Memphis Tigers,South Florida Bulls,DraftKings,83.75,73.25,NCAAB,-800.0,550.0,10.5,-115.0,-105.0,157.0,-108.0,-112.0,84.17307692307692,73.13461538461539,MEM,USF,79.73395419023187,71.27313993760089,Memphis Tigers,South Florida Bulls,11.19484318652149,12.372741391150106,80.29166666666667,76.42857142857143,2024.0,0.451277,0.548486,0.36155000000000004,0.6157980000000001,0.683291,0.29568800000000006,0.021021000000000005,0.142599,0.29862200000000005,0.20588299999999998,0.330244,0.224783,0.443216,0.11574600000000002,0.172582,0.0,0.232014,0.0,0.0,0.08218400000000001,0.14459400000000003,-0.17975445000000007,0.0,0.07439630000000003,0.005271247098752379,-0.32797599999999993,0.0,0.18549176000000017,0.03072070806062291,-1.850381,0.0,0.1676312727272728,0.15455133977890922,-0.18717061538461535,0.0,-0.0818405507246377,0.0,0.02248892913385836,0.0012846099113127652,0.08218622222222222,0.018237352832533336,-0.43779563247863257,0.0,0.0389878402777778,0.017510995463333904,-0.049513203539823025,0.0,0.09935916814159294,0.11155636051981954
Michigan State Spartans,Minnesota Golden Gophers,DraftKings,76.75,65.75,NCAAB,-700.0,500.0,11.0,-115.0,-105.0,142.5,-110.0,-110.0,76.73076923076923,65.5,MSU,MINN,79.48002921070717,60.44314781122687,Michigan State Spartans,Minnesota Golden Gophers,12.30038947063276,11.594000680218413,77.15972222222223,77.82352941176471,2024.0,0.6718850000000001,0.306866,0.44709800000000005,0.552749,0.8634890000000001,0.1239849999999999,0.012525999999999999,0.30381800000000003,0.368067,0.126506,0.18036,0.384848,0.478641,0.04972399999999999,0.07410800000000001,0.0,0.170508,0.0,0.0,0.071748,0.09876,0.29455275000000014,0.07544462828918486,-0.4209246999999999,0.0,-0.16109420000000002,0.0,0.060772900000000074,0.003357586704009107,-0.0920879999999995,0.0,-0.051218000000000125,0.0,0.03293006225680939,0.002786879730609964,-0.19345517216117214,0.0,0.1221786731517509,0.03836400440492452,-0.11987443223443225,0.0,-0.13646725423728806,0.0,-0.041211502392344515,0.0,0.03681133898305078,0.001598988119715585,-0.014494105263157891,0.0
Michigan Wolverines,Illinois Fighting Illini,DraftKings,75.0,78.0,NCAAB,124.0,-148.0,-3.0,-110.0,-110.0,153.0,-112.0,-108.0,75.36538461538461,77.98076923076923,MICH,ILL,77.7641996641385,78.39775276323587,Michigan Wolverines,Illinois Fighting Illini,11.769831586382027,11.560697311757394,77.66111111111111,81.6875,2024.0,0.544937,0.430917,0.5742550000000001,0.401788,0.4725000000000001,0.503331,0.024169000000000003,0.31034999999999996,0.22195600000000001,0.240475,0.180447,0.269223,0.191803,0.28086300000000003,0.209985,0.048268000000000005,0.0,0.027197000000000002,0.019914,0.0,0.0,0.04436770000000001,0.0017895389120818244,-0.19507430000000003,0.0,0.09742060000000019,0.008473904736035745,-0.24428095999999994,0.0,0.047096774193548574,0.0027504516129032474,-0.23173912000000008,0.0,0.0461162835249041,0.005550717292049787,-0.05053074712643679,0.0,-0.06835892537313429,0.0,-0.12535635820895522,0.0,0.04367454320987654,0.006180188947676047,-0.05053653917050688,0.0,-0.05236527794561935,0.0,-0.14428181614349775,0.0
Morehead State Eagles,Tenn-Martin Skyhawks,DraftKings,80.0,70.5,NCAAB,-485.0,370.0,9.5,-108.0,-112.0,150.5,-110.0,-110.0,79.86538461538461,70.28846153846153,MORE,UTM,84.10615309306432,66.63856971842067,Morehead State Eagles,Tenn-Martin Skyhawks,11.80680727484036,11.549397527071685,70.71428571428571,77.71428571428571,2024.0,0.6851309999999999,0.31465599999999994,0.512873,0.48691399999999996,0.847785,0.13840600000000003,0.013808999999999998,0.349563,0.33556800000000003,0.15619499999999997,0.158461,0.431021,0.416764,0.06804299999999999,0.07015,0.0,0.16265400000000002,0.0,0.0,0.08145800000000002,0.08119599999999999,0.34507247999999985,0.11025464486421324,-0.4529292800000001,0.0,-0.022966700000000007,0.0,-0.07748060000000012,0.0,0.10954225000000006,0.00247412464640463,-0.0944572432432432,0.0,0.10686262686567169,0.030604584335293155,-0.16710193486590041,0.0,0.0876456119402986,0.020587098823603617,-0.16396773563218395,0.0,-0.006655153846153838,0.0,-0.048890124215809294,0.0,-0.03187907692307684,0.0,-0.04651875784190715,0.0
New Mexico State Aggies,Western Kentucky Hilltoppers,DraftKings,74.5,72.0,NCAAB,-130.0,110.0,2.5,-108.0,-112.0,146.5,-108.0,-112.0,74.51923076923077,72.09615384615384,NMSU,WKU,73.36544198278412,77.2744142269255,New Mexico State Aggies,Western Kentucky Hilltoppers,12.792358958856637,12.165833638685436,65.63247863247862,75.92857142857143,2024.0,0.35816000000000003,0.6416090000000001,0.601742,0.398027,0.401269,0.576675,0.022056000000000006,0.21967899999999999,0.138481,0.37292899999999995,0.26868000000000003,0.245501,0.15576800000000002,0.334185,0.242259,0.0,0.043109,0.0,0.0,0.025822000000000005,0.017286999999999997,-0.33502719999999997,0.0,0.24021108000000024,0.05151907406675582,0.17162336,0.0272727571274904,-0.27618275999999997,0.0,-0.37708129999999995,0.0,0.19183409090909104,0.040480350278409134,-0.06826232841328414,0.0,0.13629843396226407,0.049229747216499004,-0.18662050943396227,0.0,-0.01477736434108523,0.0,-0.06756912448132782,0.0,0.11516690789473685,0.04032078668906579,-0.20347965957446806,0.0,-0.0120165033557047,0.0
North Carolina A&T Aggies,Northeastern Huskies,DraftKings,69.75,76.75,NCAAB,245.0,-305.0,-7.0,-110.0,-110.0,146.5,-110.0,-110.0,70.125,77.04166666666667,NCAT,NE,69.75265545545464,75.12901874914873,North Carolina A&T Aggies,Northeastern Huskies,11.36531807620597,11.67617135886766,69.41176470588235,69.125,2024.0,0.527355,0.44800999999999996,0.473155,0.526571,0.35903799999999997,0.617775,0.023187,0.238377,0.288978,0.21035099999999998,0.23765900000000004,0.161434,0.197604,0.288534,0.328967,0.14513,0.0,0.066638,0.078492,0.0,0.0,0.007445499999999994,5.039588204545431e-05,-0.15917900000000001,0.0,-0.10637450000000004,0.0,0.005799100000000057,3.0572328009092094e-05,0.09742085714285714,0.023252517345799997,-0.5480112500000003,0.0,-0.05011656060606057,0.0,-0.08875846969696974,0.0,0.019651484848484835,0.001019517461820609,-0.05110653030303022,0.0,0.011422193202146685,0.0007293077212886585,-0.17345690909090905,0.0,0.05406267620751343,0.016338300839236063,-0.10676871428571427,0.0
North Dakota Fighting Hawks,Oral Roberts Golden Eagles,DraftKings,74.5,76.0,NCAAB,-102.0,-118.0,-1.5,-112.0,-108.0,150.5,-112.0,-108.0,74.75,76.0576923076923,UND,ORU,75.2199707640249,70.57692407650079,North Dakota Fighting Hawks,Oral Roberts Golden Eagles,11.831776790269846,11.425190579055457,69.50694444444444,72.46031746031746,2024.0,0.645519,0.35421900000000006,0.401882,0.5978559999999999,0.599344,0.377348,0.023308000000000002,0.255156,0.390363,0.132093,0.222126,0.23746900000000004,0.361875,0.14110499999999998,0.23598100000000002,0.022867,0.0,0.009012,0.013855,0.0,0.0,0.2485002799999999,0.055136061750069944,-0.34322447999999983,0.0,-0.26801015999999983,0.0,0.16354047999999988,0.02476434129502814,0.19067487999999994,0.035644029277465065,-0.35738136,0.0,-0.03354322480620159,0.0,-0.19541907547169815,0.0,0.16031130188679246,0.06810424080849153,-0.06491237638376385,0.0,-0.039814999999999934,0.0,-0.202453,0.0,0.13478425266903912,0.05104869329681938,-0.06246392187499997,0.0
North Dakota State Bison,Denver Pioneers,DraftKings,80.75,77.75,NCAAB,-155.0,130.0,3.0,-110.0,-110.0,158.5,-112.0,-108.0,80.88461538461539,78.07692307692308,NDSU,DEN,81.58909979433774,83.01684506474773,North Dakota State Bison,Denver Pioneers,11.174952233530298,11.839371870678685,71.21777777777778,82.34920634920636,2024.0,0.380947,0.595177,0.655007,0.344738,0.452768,0.5228200000000001,0.024412,0.237851,0.14309599999999997,0.392816,0.20236099999999996,0.284239,0.16852899999999998,0.34635600000000005,0.176209,0.0,0.0482,0.0,0.0,0.030989,0.017211000000000004,-0.30001130000000015,0.0,0.14987169999999989,0.020419569509899985,0.26861484,0.06442315381091569,-0.36294496,0.0,-0.3954415999999999,0.0,0.15575846153846168,0.03153890784307694,-0.0541601111111111,0.0,0.1601784521072797,0.06696512631585348,-0.1766442985074627,0.0,-0.09526549253731348,0.0,-0.05498422274881515,0.0,0.15123838805970158,0.07662471757670454,-0.21463735944700468,0.0,-0.06396330320699706,0.0
North Florida Ospreys,Kennesaw State Owls,DraftKings,79.75,82.25,NCAAB,120.14285714285714,-144.71428571428572,-2.5,-110.0,-110.0,162.0,-110.0,-110.0,79.5,82.22222222222223,UNF,KENN,85.68649907512945,81.94360380632874,North Florida Ospreys,Kennesaw State Owls,12.32088221560278,11.73666167458753,71.78571428571429,82.08730158730158,2024.0,0.642957,0.356812,0.627333,0.351264,0.575354,0.4017489999999999,0.022897,0.40436099999999997,0.22419499999999998,0.213889,0.135125,0.363145,0.199828,0.24129100000000003,0.151436,0.044706,0.0,0.027402000000000003,0.016311000000000006,0.0,0.0,0.2502097,0.05691353997644546,-0.3506948,0.0,0.21739930000000007,0.04296586876408186,-0.36234559999999993,0.0,0.22190310820451847,0.05915953158760691,-0.4640056614285717,0.0,0.17874016666666664,0.0843428445552733,-0.08388031818181818,0.0,-0.06967053030303033,0.0,-0.1924791666666667,0.0,0.16412781250000003,0.08620140427531252,-0.09893725112107621,0.0,-0.05022574999999996,0.0,-0.22908597309417042,0.0
Northern Arizona Lumberjacks,Portland State Vikings,DraftKings,68.75,73.75,NCAAB,154.0,-185.0,-5.0,-108.0,-112.0,142.5,-108.0,-112.0,68.36538461538461,73.36538461538461,NAU,PRST,66.63351218669226,70.11685532794536,Northern Arizona Lumberjacks,Portland State Vikings,10.821863510257849,10.696513733468434,64.47058823529412,68.11904761904762,2024.0,0.5265430000000001,0.4472090000000001,0.369464,0.6303759999999999,0.39663200000000004,0.577827,0.025541,0.187309,0.339234,0.15583399999999997,0.291375,0.14171299999999998,0.254919,0.20221,0.375457,0.10437,0.0,0.03687100000000001,0.06749899999999999,0.0,0.0,0.01520944000000024,0.00021419172695704482,-0.1719169199999998,0.0,-0.31151487999999994,0.0,0.2163971199999999,0.04181045852169138,0.004834597402597507,3.5994931349612234e-05,-0.20319305,0.0,-0.1125769778597786,0.0,-0.16271920754716984,0.0,0.0898883396226415,0.02141177104030565,0.01671414728682169,0.0007207558163759675,-0.0789263316195373,0.0,-0.20275954314720812,0.0,0.05935968241469816,0.01342480892518429,0.05017418749999991,0.004833502255267487
Northern Colorado Bears,Sacramento State Hornets,DraftKings,79.0,69.5,NCAAB,-375.0,295.0,9.5,-112.0,-108.0,148.5,-108.0,-112.0,79.0,69.5,UNCO,SAC,82.61353216793634,68.70180099554126,Northern Colorado Bears,Sacramento State Hornets,14.033080771415854,11.865146726373528,78.04603174603174,63.07692307692308,2024.0,0.5945059999999999,0.40527199999999997,0.5686640000000002,0.43111399999999994,0.767031,0.21665099999999993,0.016318000000000006,0.358692,0.23581399999999997,0.201802,0.20346999999999998,0.45032799999999995,0.316703,0.10201800000000001,0.114411,0.0,0.172525,0.0,0.0,0.091636,0.080889,0.14035271999999976,0.017588291081605652,-0.23703424000000006,0.0,0.10282112000000038,0.009789058072272658,-0.20603832000000005,0.0,-0.10660274999999997,0.0,-0.04889103389830518,0.0,0.11668898113207549,0.03608324354175096,-0.09273600738007379,0.0,-0.06038212403100779,0.0,-0.09710735849056606,0.0,0.06861133333333325,0.00677882168895998,-0.033834042360060476,0.0,-0.17136628571428575,0.0,-0.02225396913580245,0.0
Northern Kentucky Norse,Milwaukee Panthers,DraftKings,78.0,76.0,NCAAB,-125.0,105.0,2.0,-108.0,-112.0,154.0,-108.0,-112.0,78.13461538461539,76.09615384615384,NKU,MILW,78.38931873754953,68.61643659490892,Northern Kentucky Norse,Milwaukee Panthers,11.336306458788703,11.366481977515472,70.45833333333333,76.57037037037038,2024.0,0.674725,0.302999,0.334445,0.643719,0.7182249999999999,0.2611260000000001,0.020649,0.21589199999999997,0.44384500000000005,0.09744799999999999,0.19892999999999997,0.22982900000000003,0.47241500000000003,0.083967,0.171304,0.0,0.021403000000000002,0.0,0.0,0.007097000000000001,0.014306,0.32342800000000005,0.0968571029481482,-0.47764211999999995,0.0,-0.3843544,0.0,0.2446842800000001,0.053455711499212875,0.36600624999999976,0.10716846003124984,-0.4425635238095236,0.0,-0.07344674538745394,0.0,-0.2431376603773585,0.0,0.23397518867924533,0.14507263063134443,-0.11156224806201556,0.0,-0.08198112145748979,0.0,-0.2265526610169491,0.0,0.25350006224066396,0.1548720985500094,-0.11643766666666666,0.0
Old Dominion Monarchs,Marshall Thundering Herd,DraftKings,78.75,77.75,NCAAB,-112.0,-108.0,1.0,-108.0,-112.0,156.5,-110.0,-110.0,78.82692307692308,77.71153846153847,ODU,MRSH,75.09585565321048,79.1202663220465,Old Dominion Monarchs,Marshall Thundering Herd,11.737215061635482,11.517680229907388,70.52777777777777,76.0,2024.0,0.36829499999999993,0.6083179999999999,0.457939,0.5418259999999999,0.391447,0.585007,0.023546000000000004,0.16646400000000003,0.201831,0.267546,0.34077199999999996,0.177086,0.21436099999999997,0.257307,0.32746500000000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.3139464000000002,0.0,0.16963415999999987,0.02569263235616567,-0.13832810000000006,0.0,0.03783459999999983,0.0013013245065090838,-0.29013236,0.0,0.13681456000000014,0.017331688729623745,-0.144556895522388,0.0,-0.013087716475095768,0.0,-0.09599325373134324,0.0,0.08819422222222217,0.020301156375128856,-0.13820672030651346,0.0,-0.0198172537313433,0.0,-0.08665011111111115,0.0,0.07651910447761207,0.015691864578149306
Pacific Tigers,Santa Clara Broncos,DraftKings,68.25,79.75,NCAAB,525.0,-750.0,-11.5,-110.0,-110.0,148.0,-110.0,-110.0,68.07692307692308,79.57692307692308,PAC,SCU,59.769450928925096,76.30912111050108,Pacific Tigers,Santa Clara Broncos,13.862891547188902,12.59626440349846,64.80392156862746,73.5,2024.0,0.395768,0.6040549999999999,0.26525399999999993,0.7176290000000001,0.182247,0.803261,0.014491999999999996,0.112348,0.27631600000000006,0.142339,0.45134299999999994,0.054587,0.124353,0.196175,0.593276,0.199029,0.0,0.053836,0.141933,0.0,0.0,-0.2688872,0.0,0.16851549999999976,0.025815885218409034,-0.5429666000000002,0.0,0.40702090000000013,0.1506054663971001,0.02648452380952382,0.0036825075074404753,-0.6722815,0.0,-0.22388381818181818,0.0,-0.1825325909090909,0.0,0.0021932727272728214,1.2699575476364795e-05,0.24351837878787871,0.1565551701317387,-0.03191007227813358,0.0,-0.4967775862068966,0.0,0.044238910338517845,0.02139089738417787,0.24265186206896555,0.06830071435202213
Pepperdine Waves,Gonzaga Bulldogs,DraftKings,72.5,84.0,NCAAB,575.0,-850.0,-11.5,-108.0,-112.0,156.5,-112.0,-108.0,72.38461538461539,84.38461538461539,PEPP,GONZ,71.5343132816939,88.52134487849688,Pepperdine Waves,Gonzaga Bulldogs,12.661803446070127,15.0893754964198,72.41176470588235,82.64285714285714,2024.0,0.39185000000000003,0.6079439999999999,0.576663,0.423131,0.18797,0.798003,0.014026999999999998,0.1976,0.19424999999999998,0.37208299999999994,0.235861,0.088851,0.099119,0.47378499999999996,0.324012,0.18985300000000002,0.0,0.10170199999999999,0.088151,0.0,0.0,-0.26495199999999997,0.0,0.16884127999999987,0.0254530159214628,0.10252556000000013,0.009385259333315724,-0.19988752000000015,0.0,0.046747391304347824,0.012565581914130436,-0.9189714999999998,0.0,-0.10519245283018869,0.0,0.1287043178294573,0.04273718768410058,-0.10307472324723249,0.0,-0.05249333962264152,0.0,0.011503886247877751,0.0015589581179124264,0.0039501785714284865,1.747638003571343e-05,0.02404558333333333,0.00693828093408333,-0.26380365217391305,0.0
Portland Pilots,San Diego Toreros,DraftKings,80.0,76.0,NCAAB,-205.0,170.0,4.0,-112.0,-108.0,156.0,-112.0,-108.0,80.18181818181819,75.95454545454545,PORT,USD,71.1460366846923,68.2864510379455,Portland Pilots,San Diego Toreros,12.45735117923525,12.173591823501072,69.6875,72.41176470588235,2024.0,0.46235600000000004,0.514583,0.1825,0.803371,0.553779,0.42361899999999997,0.022602,0.07791000000000001,0.3777460000000001,0.08191899999999999,0.425465,0.09284500000000001,0.45289599999999997,0.067053,0.350475,0.0,0.06856599999999999,0.0,0.0,0.011350999999999997,0.05654800000000001,-0.13980527999999998,0.0,-0.009667360000000014,0.0,-0.7331,0.0,0.5910116799999999,0.32342111657076145,-0.36097404999999994,0.0,0.0845713529411764,0.01215893335511176,-0.27948922480620153,0.0,-0.2645266603773585,0.0,0.14293316981132087,0.05413921123562648,0.21345946494464943,0.12348099600277579,-0.40559181318681314,0.0,-0.159941403892944,0.0,0.1603270160427807,0.04806788637685047,0.19582619047619046,0.16106116688095237
San Francisco Dons,Loyola Marymount Lions,DraftKings,75.0,64.5,NCAAB,-600.0,440.0,10.5,-105.0,-115.0,139.5,-108.0,-112.0,75.01923076923077,64.63461538461539,SF,LMU,79.29057236445306,55.03593779955175,San Francisco Dons,Loyola Marymount Lions,11.67702029346947,11.683991090436455,75.9281045751634,71.125,2024.0,0.796681,0.20313400000000004,0.383431,0.616384,0.924452,0.06730099999999994,0.008246999999999997,0.30166099999999996,0.49501999999999996,0.076734,0.12639999999999998,0.34990200000000005,0.57455,0.025282,0.041833999999999996,0.0,0.127771,0.0,0.0,0.048241,0.07953,0.58319605,0.32392155498628805,-0.7132618999999999,0.0,-0.2824635199999999,0.0,0.18673408000000014,0.03113358627986291,0.47116400000000036,0.03699925248266672,-0.14467604545454552,0.0,0.0486396231884057,0.00652964372519186,-0.2783683076923077,0.0,0.30799037037037036,0.2561167842503704,-0.21753700787401578,0.0,-0.1701763999999999,0.0,-0.07841140425531914,0.0,0.22293842975206613,0.06013886758698348,-0.06208855965292841,0.0
South Alabama Jaguars,Troy Trojans,DraftKings,74.5,75.5,NCAAB,-105.0,-115.0,-1.0,-112.0,-108.0,150.0,-110.0,-110.0,74.71153846153847,75.40384615384616,USA,TROY,71.28253562724014,77.99126191766864,South Alabama Jaguars,Troy Trojans,10.9650972379809,12.318059057908918,70.37229437229438,74.67460317460316,2024.0,0.35312499999999997,0.6238290000000001,0.48268800000000006,0.49394,0.330854,0.6468750000000001,0.022271,0.148805,0.195592,0.310783,0.297608,0.139019,0.18416499999999997,0.321398,0.30977499999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.37137500000000007,0.0,0.21756432000000014,0.04382799383061341,-0.08635519999999991,0.0,-0.062726,0.0,-0.37174930000000006,0.0,0.24078125000000017,0.050413574218750055,-0.1773233524904215,0.0,0.05361247761194032,0.007703117985251344,-0.11261029885057472,0.0,0.035521432835820876,0.0033815494711020863,-0.17635865567765568,0.0,0.05735052918287942,0.008452943817719695,-0.11467565934065943,0.0,0.04120496108949406,0.004363471463253875
South Dakota Coyotes,St. Thomas (MN) Tommies,DraftKings,68.25,74.25,NCAAB,215.0,-265.0,-6.0,-108.0,-112.0,142.5,-108.0,-112.0,68.33333333333333,74.25,SDAK,STMN,62.64802374519229,69.62136523142829,South Dakota Coyotes,St. Thomas (MN) Tommies,12.539455369562951,12.116965996351702,72.33333333333333,69.1875,2024.0,0.46665500000000004,0.51031,0.294173,0.705658,0.334285,0.6445730000000001,0.021142,0.134731,0.33192400000000005,0.137926,0.372384,0.097442,0.236843,0.17558900000000002,0.4688149999999999,0.11122800000000001,0.0,0.031505,0.079723,0.0,0.0,-0.10935759999999994,0.0,-0.03814279999999992,0.0,-0.46812016,0.0,0.37599496000000004,0.1262251874512514,0.02465011627906971,0.0013064007000290684,-0.29730854999999967,0.0,-0.18455645387453878,0.0,-0.1873849433962264,0.0,0.07981984905660383,0.0168837020040604,0.12912198449612405,0.04301501615096064,-0.08057732938856013,0.0,-0.32405403030303026,0.0,0.08298070161290322,0.03415355232724161,0.13888642857142852,0.031055998466535683
South Dakota State Jackrabbits,Omaha Mavericks,DraftKings,79.75,69.25,NCAAB,-575.0,425.0,10.5,-110.0,-110.0,149.0,-110.0,-110.0,79.84615384615384,69.46153846153847,SDSU,OMA,84.77131011041634,65.1346914287759,South Dakota State Jackrabbits,Omaha Mavericks,14.07708876328964,13.166520081933102,74.38888888888889,68.56410256410257,2024.0,0.6816,0.318174,0.51444,0.464621,0.839257,0.14839999999999998,0.012343,0.35580700000000004,0.311482,0.15234899999999998,0.15942299999999998,0.432986,0.388752,0.069111,0.07586899999999999,0.0,0.157657,0.0,0.0,0.07717900000000001,0.07727,0.33135999999999993,0.09981768145454548,-0.4318346,0.0,-0.019676000000000027,0.0,-0.12429590000000007,0.0,-0.08501524999999976,0.0,-0.05197647058823532,0.0,0.11179450000000005,0.03299474700786003,-0.16873092424242428,0.0,0.05067972727272729,0.006780667756996363,-0.15897737878787882,0.0,-0.024283354838709692,0.0,-0.03409177161862527,0.0,-0.10418993548387101,0.0,-0.026584547671840375,0.0
Southern Indiana Screaming Eagles,Little Rock Trojans,DraftKings,73.25,76.75,NCAAB,136.0,-162.0,-3.5,-112.0,-108.0,150.0,-112.0,-108.0,73.27083333333333,76.77083333333333,USI,LR,77.41322012027506,76.72563601253877,Southern Indiana Screaming Eagles,Little Rock Trojans,12.170816542050666,11.089819784942597,62.63492063492064,78.70370370370371,2024.0,0.600254,0.39951600000000004,0.597646,0.379768,0.504414,0.47137699999999993,0.024209,0.366776,0.21986599999999998,0.22057400000000002,0.16907899999999995,0.31091499999999994,0.18214600000000003,0.262522,0.197622,0.071631,0.0,0.041948000000000006,0.028543000000000002,0.0,0.0,0.15253847999999992,0.020774989179205693,-0.24900671999999996,0.0,0.14700952000000006,0.01929624908092,-0.29008256,0.0,0.14001252941176479,0.02666077141350123,-0.3849922600000002,0.0,0.12134034108527131,0.03798657420670015,-0.0735490188679245,0.0,-0.07452418867924529,0.0,-0.13753391512915134,0.0,0.11233142651296824,0.04378567235706121,-0.09547702912621364,0.0,-0.048235408450704204,0.0,-0.18265193364928914,0.0
Southern Utah Thunderbirds,Utah Tech Trailblazers,DraftKings,79.5,75.0,NCAAB,-198.0,164.0,4.5,-108.0,-112.0,154.5,-110.0,-110.0,79.46153846153847,75.1923076923077,SUU,UTU,73.63019956198973,69.33197310437005,Southern Utah Thunderbirds,Utah Tech Trailblazers,12.251728744594566,11.84626690187009,72.87301587301587,68.02222222222223,2024.0,0.49514500000000006,0.50463,0.266351,0.733424,0.588061,0.389263,0.022676,0.127705,0.36744,0.121336,0.38329399999999997,0.150741,0.43732,0.09293400000000002,0.29610400000000003,0.0,0.092916,0.0,0.0,0.023036000000000004,0.06988,-0.050098399999999876,0.0,-0.05018439999999991,0.0,-0.5406629000000001,0.0,0.4401903999999999,0.17615235295650902,-0.22757822000000016,0.0,0.01686239024390246,0.0004663179357697549,-0.19777820895522386,0.0,-0.21531687356321838,0.0,0.13141014925373135,0.046279921236059694,0.1470081762452107,0.056405764134481055,-0.3034081978609625,0.0,-0.13158728712871284,0.0,0.13642160427807482,0.03480229719281281,0.1218723168316832,0.060005560904085584
