oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Dallas Mavericks,Memphis Grizzlies,DraftKings,121.25,112.75,NBA,-380.0,300.0,8.5,-110.0,-110.0,234.0,-110.0,-110.0,DAL,MEM,121.50388401274314,105.43575989580036,Dallas Mavericks,Memphis Grizzlies,13.11732584519312,12.963545356384552,118.97297297297295,107.2054507337526,2024.0,0.6575989999999999,0.342327,0.35239899999999996,0.627853,0.7997240000000001,0.18533999999999995,0.014935999999999996,0.22740199999999997,0.41704399999999997,0.115008,0.220216,0.27534699999999995,0.508264,0.062116000000000005,0.11958900000000003,0.0,0.142125,0.0,0.0,0.04794500000000001,0.09122,0.28095789999999987,0.07176121961128176,-0.38111329999999993,0.0,-0.3599621000000001,0.0,0.2184913,0.04339858925062729,0.038675200000000465,0.000393623972378953,-0.08621333333333342,0.0,-0.06524875757575763,0.0,-0.22021624242424243,0.0,0.1962273333333333,0.10165363915637332,-0.07515672727272729,0.0,-0.2385912978723405,0.0,-0.07913159036144576,0.0,0.1595150638297873,0.035877528379955795,-0.013003018072289124,0.0
Detroit Pistons,Sacramento Kings,DraftKings,114.0,125.0,NBA,425.0,-575.0,-11.0,-108.0,-112.0,239.0,-110.0,-110.0,DET,SAC,113.71005881137276,124.75452129876608,Detroit Pistons,Sacramento Kings,13.071780099110908,13.136924751981567,110.76467505241092,116.3811134863835,2024.0,0.48934500000000003,0.48901600000000006,0.48671200000000003,0.491689,0.26716399999999996,0.7146460000000001,0.01819,0.23326400000000003,0.245783,0.234034,0.24462699999999998,0.127048,0.13418400000000003,0.34147400000000006,0.3575050000000001,0.203991,0.0,0.097361,0.102264,0.0,0.0,-0.06216239999999995,0.0,-0.08328607999999976,0.0,-0.0779048,0.0,-0.06745309999999999,0.0,0.09473199999999996,0.03814014525199996,-0.9261394999999992,0.0,-0.05283152238805966,0.0,-0.05943956321839086,0.0,-0.035641253731343275,0.0,-0.04478794252873569,0.0,0.03026839911308203,0.008263907383516804,-0.1895953548387096,0.0,0.03819552993348119,0.013159264532233102,-0.160636129032258,0.0
Los Angeles Lakers,Toronto Raptors,DraftKings,119.5,115.0,NBA,-198.0,164.0,4.5,-115.0,-105.0,234.5,-110.0,-110.0,LAL,TOR,117.0710834344281,110.86117388633578,Los Angeles Lakers,Toronto Raptors,12.697650074893062,12.64735500404866,113.26364099949006,114.40775681341718,2024.0,0.537747,0.462189,0.37135199999999996,0.6285839999999999,0.624732,0.354205,0.021063000000000005,0.19320600000000002,0.344541,0.164461,0.297728,0.22419099999999997,0.400541,0.12609800000000002,0.228043,0.0,0.086985,0.0,0.0,0.030985000000000002,0.056,0.0061560499999999685,3.2953870958695255e-05,-0.10251255000000009,0.0,-0.3201608000000002,0.0,0.22002639999999984,0.04401056063359996,-0.11829864000000012,0.0,-0.03957243902439028,0.0,-0.120721626459144,0.0,-0.14159724175824176,0.0,0.0894985875486381,0.020585692735127184,0.04048550915750915,0.0044746787132577265,-0.19068012299465237,0.0,-0.09021437623762374,0.0,0.07997468983957223,0.011960428397929903,0.03696453465346533,0.005520162361474849
New York Knicks,Portland Trail Blazers,DraftKings,118.75,107.25,NBA,-625.0,455.0,11.5,-115.0,-105.0,226.0,-110.0,-110.0,NY,POR,122.5659682418759,99.93348440361144,New York Knicks,Portland Trail Blazers,13.081161882675673,12.783529860719272,115.77777777777776,107.677628032345,2024.0,0.7245280000000001,0.27537199999999995,0.425654,0.5530010000000001,0.885154,0.10450300000000001,0.010342999999999996,0.308367,0.40017,0.110996,0.15863900000000003,0.37372099999999997,0.49228399999999994,0.04159,0.060717,0.0,0.160626,0.0,0.0,0.06535400000000001,0.092114,0.40773520000000013,0.14456347245133921,-0.4854874000000001,0.0,-0.20612660000000005,0.0,0.06130210000000014,0.0034163158767363815,0.16736649999999997,0.004481847251559975,-0.09230952747252746,0.0,0.03924910116731517,0.0039590642920763015,-0.21464649084249088,0.0,0.16677311284046695,0.07148010689790275,-0.14955184249084247,0.0,-0.14386495041322322,0.0,-0.058244375,0.0,0.07268399999999986,0.006392386265759979,-0.03712497916666666,0.0
Orlando Magic,Minnesota Timberwolves,DraftKings,106.25,111.25,NBA,164.0,-198.0,-5.0,-110.0,-110.0,217.5,-110.0,-110.0,ORL,MIN,104.07243414359974,104.60487550799137,Orlando Magic,Minnesota Timberwolves,12.50048602755456,12.518469527547571,112.93573339116604,112.6355795148248,2024.0,0.589835,0.38798999999999995,0.32753699999999997,0.672358,0.4766579999999999,0.5003820000000001,0.02296,0.183569,0.40626599999999996,0.12175,0.26624,0.148362,0.328296,0.15621499999999996,0.344062,0.09021699999999998,0.0,0.027919,0.062298000000000006,0.0,0.0,0.13865349999999999,0.017477084602045456,-0.28522100000000017,0.0,-0.41217230000000005,0.0,0.3119518,0.08846720502112732,0.15754702439024376,0.04070654642652087,-0.48886163999999965,0.0,-0.12568516666666665,0.0,-0.21092045454545452,0.0,0.18136675757575754,0.08683989798935514,-0.011699393939393954,0.0,-0.062439485148514856,0.0,-0.29500692513368987,0.0,0.1620326336633663,0.10606848046242212,-0.006706983957219248,0.0
Alabama Crimson Tide,South Carolina Gamecocks,DraftKings,82.75,70.75,NCAAB,-750.0,525.0,12.0,-110.0,-110.0,153.5,-110.0,-110.0,ALA,SC,82.7883154872398,77.29675706442845,Alabama Crimson Tide,South Carolina Gamecocks,11.230845711220436,11.1847870264576,91.78571428571428,74.92857142857143,2024.0,0.329369,0.6473660000000001,0.669278,0.330543,0.6235540000000002,0.3526499999999998,0.023795999999999998,0.21835900000000003,0.11101000000000001,0.42757599999999996,0.21979,0.41297900000000004,0.21057500000000004,0.232503,0.119968,0.0,0.271099,0.0,0.0,0.179081,0.092018,-0.4083251,0.0,0.2594686000000002,0.06120359489632737,0.3054838000000001,0.0848366836931273,-0.4058597,0.0,-2.1997909999999985,0.0,0.22934523809523785,0.27614600074404705,-0.07771713636363636,0.0,0.21074872727272723,0.11725566876427632,-0.22572863636363633,0.0,-0.07574409090909087,0.0,-0.0930735862068966,0.0,0.16228369533394327,0.2878524556396545,-0.46996379310344816,0.0,0.039452720951509604,0.017012732891921095
Auburn Tigers,Texas A&M Aggies,DraftKings,78.5,71.0,NCAAB,-340.0,270.0,7.5,-108.0,-112.0,149.5,-110.0,-110.0,AUB,TA&M,86.6172662217399,66.51091652936486,Auburn Tigers,Texas A&M Aggies,10.98709978167724,11.279077467843434,84.71428571428571,73.38461538461539,2024.0,0.7885989999999999,0.211288,0.5956560000000001,0.404231,0.893582,0.09518899999999997,0.011228999999999998,0.46363100000000007,0.32496800000000003,0.127765,0.083523,0.526567,0.36701500000000004,0.05786,0.037216,0.0,0.104983,0.0,0.0,0.062936,0.042047,0.5602859199999999,0.2906669556946725,-0.6720694399999999,0.0,0.15087760000000017,0.020694591074327317,-0.25111490000000003,0.0,0.5317608,0.08316751424018823,-0.23992618518518521,0.0,0.26349331343283594,0.18606898627982346,-0.2064246551724138,0.0,0.07309038805970153,0.014317108935603604,-0.2676176130268199,0.0,0.20450373469387756,0.06147801293050343,-0.09760864686468648,0.0,-0.06358704081632643,0.0,-0.12165924752475249,0.0
Ball State Cardinals,Akron Zips,DraftKings,65.5,72.5,NCAAB,260.0,-325.0,-7.0,-110.0,-110.0,138.0,-110.0,-110.0,BALL,AKR,67.83610033496277,75.2304721925934,Ball State Cardinals,Akron Zips,11.1075806984933,12.266061872214042,70.08333333333333,72.12962962962963,2024.0,0.47817099999999996,0.497586,0.617878,0.359982,0.316449,0.661698,0.021853000000000004,0.27579600000000004,0.19082099999999996,0.318002,0.16816099999999998,0.179124,0.130048,0.41690099999999997,0.22993400000000003,0.13986900000000002,0.0,0.084006,0.052561,0.0,0.0,-0.09584090000000017,0.0,-0.055069400000000046,0.0,0.19754380000000005,0.035475957198581855,-0.34403779999999995,0.0,0.05354476923076923,0.007454310011138462,-0.4377835,0.0,0.0014763030303031055,5.7538024824249075e-06,0.059669424242424274,0.009399562100075158,-0.11568619696969701,0.0,-0.14692953030303033,0.0,0.039281410562180596,0.009057581496479464,0.028168333333333295,0.0011901825041666658,-0.018155066439523,0.0,-0.2834433333333332,0.0
Baylor Bears,BYU Cougars,DraftKings,78.25,75.75,NCAAB,-155.0,130.0,2.5,-112.0,-108.0,154.0,-110.0,-110.0,BAY,BYU,85.51094908083192,76.20703724043534,Baylor Bears,BYU Cougars,11.63010063976437,11.136980537284613,86.8974358974359,89.07692307692308,2024.0,0.6638379999999999,0.336009,0.6806599999999999,0.298016,0.7077399999999999,0.27120500000000003,0.021055000000000004,0.4529639999999999,0.19662100000000002,0.22045299999999998,0.107764,0.482157,0.21033999999999997,0.17744800000000002,0.08767599999999999,0.0,0.04390200000000001,0.0,0.0,0.029193,0.013718999999999999,0.28733655999999985,0.07371633813627994,-0.38110128,0.0,0.32938599999999985,0.0986319427236363,-0.47416639999999993,0.0,0.25473699999999977,0.04186512204451602,-0.2894065384615384,0.0,0.24337166283524891,0.15458968996781655,-0.07042274626865672,0.0,-0.11118704597701148,0.0,-0.22515988059701494,0.0,0.24017428971962615,0.12344309540657965,-0.06519270796460172,0.0,-0.15866000000000002,0.0,-0.18144612389380532,0.0
Boise State Broncos,Colorado State Rams,DraftKings,72.5,74.0,NCAAB,105.0,-125.0,-1.5,-108.0,-112.0,146.5,-108.0,-112.0,BOIS,CSU,66.50795809321184,72.8666787461466,Boise State Broncos,Colorado State Rams,11.99953678164593,12.708323909282,71.9090909090909,82.33333333333333,2024.0,0.390354,0.609493,0.35627899999999996,0.643568,0.347202,0.631391,0.021407000000000002,0.125467,0.264887,0.21635800000000002,0.393135,0.111012,0.23619,0.22385999999999998,0.407378,0.021745000000000004,0.0,0.007501999999999999,0.014242999999999999,0.0,0.0,-0.26806368,0.0,0.17212515999999994,0.026452741700915702,-0.33893968,0.0,0.2443641600000001,0.05331593097545144,-0.2745103809523809,0.0,0.17062975000000008,0.02329160926805002,-0.1972389040590406,0.0,-0.0793559622641509,0.0,-0.012514132075471751,0.0,0.157916007751938,0.06433866100112018,-0.19033986440677964,0.0,-0.09036672064777332,0.0,-0.029021805555555558,0.0,0.16147675518672203,0.06284012934217448
