oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
LA Clippers,Oklahoma City Thunder,DraftKings,121.0,115.5,NBA,-225.0,185.0,5.5,-115.0,-105.0,236.5,-110.0,-110.0,LAC,OKC,119.22168625655952,115.89854505835297,LA Clippers,Oklahoma City Thunder,12.486126113607051,12.938557857758648,117.05660377358492,121.40299951620706,2024,0.451564,0.548352,0.48095499999999997,0.518961,0.5622240000000001,0.4159449999999999,0.021831000000000003,0.20618,0.245384,0.263018,0.285334,0.25836699999999996,0.303857,0.20075700000000002,0.215104,0.0,0.11066,0.0,0.0,0.052187,0.058473,-0.17913739999999995,0.0,0.0741215999999999,0.005232391987199976,-0.08999450000000003,0.0,-0.010181899999999966,0.0,-0.4227719999999998,0.0,0.10023959459459447,0.018588756200304014,-0.10269937743190663,0.0,-0.006938776556776605,0.0,-0.048240902723735435,0.0,0.023551582417582373,0.0015142683038360386,-0.16301538636363638,0.0,0.020747315315315373,0.0019112028520014489,-0.09167879545454544,0.0,0.03832562162162162,0.006521708530715673
Philadelphia 76ers,Denver Nuggets,DraftKings,116.25,112.25,NBA,-166.0,140.0,4.0,-105.0,-115.0,228.5,-110.0,-110.0,PHI,DEN,115.21103737732685,112.55469648940873,Philadelphia 76ers,Denver Nuggets,12.480587535472818,12.936335468432674,119.1400198609732,116.125,2024,0.458816,0.518966,0.49550599999999995,0.504431,0.547504,0.430519,0.021977000000000003,0.216652,0.242164,0.25687699999999997,0.26208899999999996,0.25953,0.287974,0.21399900000000002,0.216457,0.0,0.066533,0.0,0.0,0.03244300000000001,0.03409,-0.10942720000000006,0.0,-0.03422309999999995,0.0,-0.05943740000000003,0.0,-0.04069490000000009,0.0,-0.20363935999999994,0.0,0.02374685714285707,0.000789478513828566,-0.07028865934065931,0.0,-0.0322759182879378,0.0,-0.03543160439560439,0.0,-0.02503590272373546,0.0,-0.09992145631067961,0.0,-0.005554351955307235,0.0,-0.05766968932038835,0.0,-0.002409759776536291,0.0
Phoenix Suns,Sacramento Kings,DraftKings,124.0,119.5,NBA,-180.0,150.0,4.5,-108.0,-112.0,243.5,-112.0,-108.0,PHX,SAC,118.29731388588424,113.9538183059928,Phoenix Suns,Sacramento Kings,12.17552202080412,12.606942570991055,115.12943875629216,116.6395575797007,2024,0.49622,0.5037159999999999,0.276387,0.7235490000000001,0.5866410000000001,0.3912669999999999,0.022092000000000004,0.12456199999999999,0.37165800000000004,0.13576100000000002,0.367955,0.14820600000000003,0.43843499999999996,0.106089,0.285114,0.0,0.090421,0.0,0.0,0.023644000000000005,0.06677699999999999,-0.04786239999999997,0.0,-0.05212208000000007,0.0,-0.53405956,0.0,0.42498192000000024,0.16723114104341355,-0.1574051999999998,0.0,-0.014555000000000151,0.0,-0.20579196226415097,0.0,-0.19921535658914724,0.0,0.139797483394834,0.052962441545163275,0.12944745283018866,0.04440510406719337,-0.29086307216494844,0.0,-0.1335654235924933,0.0,0.15765249999999992,0.04970862151249997,0.09747987926509183,0.03620386534245553
Akron Zips,Western Michigan Broncos,DraftKings,79.5,67.0,NCAAB,-900.0,600.0,12.5,-112.0,-108.0,146.5,-115.0,-105.0,AKR,WMU,80.69753201464748,63.755421534495,Akron Zips,Western Michigan Broncos,11.625442822150143,11.4555709582065,72.96825396825396,70.13333333333334,2024,0.6071259999999999,0.39270199999999994,0.458179,0.541649,0.843058,0.14267400000000008,0.014267999999999998,0.275702,0.331424,0.17436800000000005,0.21833399999999997,0.381001,0.462057,0.06291,0.079592,0.0,0.23593199999999998,0.0,0.0,0.10529899999999999,0.130633,0.1671071199999999,0.024932847816691372,-0.2631798400000002,0.0,-0.16491515,0.0,0.060380450000000085,0.0034721892782881027,-0.5694200000000004,0.0,-0.0002136666666665843,0.0,-0.009454692913385798,0.0,-0.14318276923076914,0.0,0.08380325925925924,0.018962062908681472,-0.06487831884057976,0.0,-0.19214622222222227,0.0,-0.014599511993382969,0.0,0.002276658119658048,6.064311466751685e-06,0.006947327545382784,0.0006115221114893119
Alabama Crimson Tide,Missouri Tigers,DraftKings,87.0,72.0,NCAAB,-1650.0,950.0,15.0,-110.0,-110.0,159.0,-108.0,-112.0,ALA,MIZ,97.4562681382581,66.55524518257907,Alabama Crimson Tide,Missouri Tigers,13.39265845933344,13.84905027843218,90.0625,75.08333333333333,2024,0.7853919999999999,0.199552,0.590676,0.388929,0.942022,0.05218699999999998,0.005791,0.4576699999999999,0.311868,0.121978,0.073769,0.5526760000000001,0.37017200000000006,0.032209,0.018757,0.0,0.141716,0.0,0.0,0.08615500000000001,0.052835,0.5493231999999997,0.2743236164165815,-0.6809408000000001,0.0,0.14860607999999997,0.02044793241941334,-0.2954705199999999,0.0,-0.01461499999999949,0.0,-0.04758278947368423,0.0,0.2553080597014924,0.1746883103340894,-0.20564214925373128,0.0,0.04821589272030652,0.006067655731230034,-0.28110877777777776,0.0,0.12255676923076936,0.015620968151655423,-0.018144329864724244,0.0,-0.25342007920792065,0.0,-0.033215616525423736,0.0
Arkansas Razorbacks,Texas A&M Aggies,DraftKings,72.25,74.75,NCAAB,120.0,-142.0,-2.5,-108.0,-112.0,147.0,-110.0,-110.0,ARK,TA&M,74.41671024181322,75.11199573355212,Arkansas Razorbacks,Texas A&M Aggies,12.38253111326694,11.171647185962795,77.37333333333332,73.01481481481481,2024,0.542954,0.456804,0.558751,0.417359,0.47129699999999997,0.5048050000000001,0.023898000000000003,0.314054,0.21646400000000005,0.23423100000000002,0.21136100000000002,0.274527,0.18549099999999996,0.26032599999999995,0.231868,0.047759,0.0,0.026095000000000004,0.020507000000000004,0.0,0.0,0.04934432000000011,0.0022545017743170466,-0.15157551999999996,0.0,0.07337709999999997,0.0048947261858272705,-0.22354610000000003,0.0,0.030711166666666567,0.0011318109096333307,-0.19837189999999993,0.0,0.058104000000000045,0.009047880506880011,-0.05916708429118772,0.0,-0.07590017910447755,0.0,-0.09079953639846744,0.0,0.04781668750000001,0.007316593931112505,-0.06841800000000009,0.0,-0.06904306250000003,0.0,-0.10952400000000004,0.0
BYU Cougars,Iowa State Cyclones,DraftKings,73.75,69.25,NCAAB,-192.0,160.0,4.5,-108.0,-112.0,143.0,-108.0,-112.0,BYU,ISU,63.82958293434669,68.78866809279558,BYU Cougars,Iowa State Cyclones,11.877891024936012,12.24688523170562,86.2,82.6,2024,0.289562,0.7102790000000001,0.278158,0.702245,0.37445599999999996,0.603114,0.02243,0.072286,0.21158600000000002,0.18946100000000002,0.50707,0.094128,0.272973,0.16160000000000002,0.42927200000000004,0.0,0.084894,0.0,0.0,0.021842000000000007,0.061387,-0.47771104,0.0,0.38579148000000024,0.13288845182195586,-0.50143136,0.0,0.3687594,0.12141383490032141,-0.8265884800000003,0.0,0.3550602500000001,0.2017084498081001,-0.270043889298893,0.0,-0.11640277358490567,0.0,-0.08592871698113205,0.0,0.3160118604651163,0.2576478195629303,-0.37523573056994824,0.0,-0.04747730673316708,0.0,-0.11374348936170214,0.0,0.28367812244897966,0.31545524645221895
Boise State Broncos,UNLV Rebels,DraftKings,73.5,68.5,NCAAB,-230.0,190.0,5.0,-112.0,-108.0,142.0,-110.0,-110.0,BOIS,UNLV,71.93332716644012,63.2843946155367,Boise State Broncos,UNLV Rebels,11.33800904226844,11.46736180179876,70.76923076923077,72.8923076923077,2024,0.5772600000000001,0.3984830000000001,0.34036600000000006,0.637808,0.693229,0.285338,0.021432999999999997,0.18632,0.377633,0.13125699999999998,0.257882,0.22454,0.453264,0.09439299999999999,0.18454399999999999,0.0,0.09185299999999999,0.0,0.0,0.030073000000000006,0.05966200000000001,0.10379120000000025,0.009618404640571463,-0.25115535999999977,0.0,-0.3852313999999999,0.0,0.23939680000000008,0.05210075259112729,-0.012344300000000086,0.0,-0.09079989473684213,0.0,-0.12543478927203064,0.0,-0.19290083582089554,0.0,0.13917821072796932,0.05055719903115589,-0.019027701492537297,0.0,-0.22112666666666672,0.0,-0.10507990748898681,0.0,0.139047908045977,0.03364171807361472,0.004928140969162997,0.0001102610432902204
Cincinnati Bearcats,TCU Horned Frogs,DraftKings,77.25,74.25,NCAAB,-155.0,130.0,3.0,-110.0,-110.0,151.5,-108.0,-112.0,CIN,TCU,75.76450402719225,71.05270534807066,Cincinnati Bearcats,TCU Horned Frogs,11.801287215272604,12.35267314596522,78.77777777777777,84.0,2024,0.528167,0.44837400000000005,0.405173,0.594604,0.597268,0.3802479999999999,0.022484000000000004,0.200188,0.327979,0.18281000000000003,0.265564,0.22717500000000004,0.370093,0.15551399999999999,0.22451100000000002,0.0,0.045865,0.0,0.0,0.018119000000000003,0.027746,0.009150700000000067,7.612300953636568e-05,-0.15841459999999996,0.0,-0.23724016000000003,0.0,0.14056048000000004,0.017640400480205713,-0.02696659999999995,0.0,-0.09648430769230781,0.0,-0.0982493134328358,0.0,-0.12211164179104472,0.0,0.07049968965517245,0.012972238290251386,-0.015829103448275872,0.0,-0.12896555299539167,0.0,-0.0906918309037901,0.0,0.0715588767772512,0.010804619704262039,-0.0069782537313432536,0.0
Clemson Tigers,Georgia Tech Yellow Jackets,DraftKings,81.0,69.5,NCAAB,-750.0,525.0,11.5,-110.0,-110.0,150.5,-110.0,-110.0,CLEM,GT,85.38904118647915,69.60370058957172,Clemson Tigers,Georgia Tech Yellow Jackets,12.27246366137818,11.643812133817091,80.3125,71.77083333333333,2024,0.5998229999999999,0.399976,0.610987,0.38881199999999994,0.8167909999999999,0.16794300000000006,0.015265999999999998,0.3703,0.229523,0.23419199999999998,0.16578400000000001,0.49931,0.317481,0.096411,0.071331,0.0,0.216968,0.0,0.0,0.12900999999999999,0.08795800000000001,0.15962829999999972,0.023164721964445398,-0.2600504,0.0,0.18307269999999987,0.030468739532081804,-0.28349480000000016,0.0,-0.5572765000000005,0.0,0.009455952380952454,0.00046942893601191243,0.13177727272727277,0.04584425896363639,-0.0558867878787879,0.0,-0.06232434848484844,0.0,-0.15020690909090903,0.0,0.06768068965517227,0.005313583872551717,0.013740460201280877,0.002063586694714811,-0.27089744827586204,0.0,-0.013634141811527903,0.0
