oddsHomeTeam,oddsAwayTeam,sport,bookie,homeScoreOddsImplied,awayScoreOddsImplied,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,homeScoreZ,awayScoreZ,ovrZ,redFlag,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_tie,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Atlanta Hawks,Cleveland Cavaliers,NBA,DraftKings,113.75,116.25,120.0,-142.0,-2.5,-108.0,-112.0,230.0,-108.0,-112.0,ATL,CLE,115.70240376607182,116.7998989874893,Atlanta Hawks,Cleveland Cavaliers,12.201205609264475,12.108078280835088,119.74735388863324,113.01935171746491,2024.0,-0.33152052773293594,0.31223346780044464,0.6437539955333806,False,0.532528,0.46742,0.557111,0.42093899999999995,0.4629539999999999,0.5138720000000001,0.023174000000000004,0.29201000000000005,0.228026,0.254319,0.202622,0.254274,0.198324,0.279663,0.222615,0.0464,0.0,0.025344000000000005,0.019992999999999997,0.0,0.0,0.027658240000000056,0.0007083131850903741,-0.12906960000000006,0.0,0.07879088000000006,0.005748150714050376,-0.22760932000000011,0.0,0.015415666666666439,0.000285171334533328,-0.17642975999999977,0.0,0.030759077490775,0.002563987498306286,-0.027070056603773596,0.0,-0.06328494339622637,0.0,-0.10643924031007754,0.0,0.024111654320987663,0.0018836448720671649,-0.036274280701754424,0.0,-0.055370936708860785,0.0,-0.1259881390134529,0.0
Atlanta Hawks,Cleveland Cavaliers,NBA,BetMGM,114.0,116.5,115.0,-140.0,-2.5,-110.0,-110.0,230.5,-105.0,-115.0,ATL,CLE,115.70240376607182,116.7998989874893,Atlanta Hawks,Cleveland Cavaliers,12.201205609264475,12.108078280835088,119.74735388863324,113.01935171746491,2024.0,-0.33152052773293594,0.31223346780044464,0.6437539955333806,False,0.532528,0.46742,0.557111,0.44283700000000004,0.4629539999999999,0.5138720000000001,0.023174000000000004,0.29201000000000005,0.24051799999999998,0.254319,0.213101,0.254274,0.20867999999999998,0.279663,0.23415699999999998,0.0464,0.0,0.025344000000000005,0.021056,0.0,0.0,0.018308800000000014,0.0003047383249454576,-0.11841800000000008,0.0,0.09207755000000001,0.008074547822859532,-0.1979004499999999,0.0,-0.004042521739130667,0.0,-0.16670719999999972,0.0,0.03267300366300374,0.0029143437096300485,-0.01882422344322343,0.0,-0.055000287937743225,0.0,-0.09308538132295721,0.0,0.021234625000000007,0.0014429097564500001,-0.026863382978723427,0.0,-0.053346490066225216,0.0,-0.11395345454545455,0.0
Atlanta Hawks,Cleveland Cavaliers,NBA,FanDuel,113.75,116.25,118.0,-138.0,-2.5,-110.0,-110.0,230.0,-108.0,-112.0,ATL,CLE,115.70240376607182,116.7998989874893,Atlanta Hawks,Cleveland Cavaliers,12.201205609264475,12.108078280835088,119.74735388863324,113.01935171746491,2024.0,-0.33152052773293594,0.31223346780044464,0.6437539955333806,False,0.532528,0.46742,0.557111,0.42093899999999995,0.4629539999999999,0.5138720000000001,0.023174000000000004,0.29201000000000005,0.228026,0.254319,0.202622,0.254274,0.198324,0.279663,0.222615,0.0464,0.0,0.025344000000000005,0.019992999999999997,0.0,0.0,0.018308800000000014,0.0003047383249454576,-0.11841800000000008,0.0,0.07879088000000006,0.005748150714050376,-0.22760932000000011,0.0,0.007830271186440474,7.234951328677479e-05,-0.1569846399999998,0.0,0.02783462686567173,0.0020763740933731445,-0.02392017910447758,0.0,-0.06774947892720307,0.0,-0.10288681226053645,0.0,0.021234625000000007,0.0014429097564500001,-0.03082708620689656,0.0,-0.05780251757188504,0.0,-0.1213606637168142,0.0
Charlotte Hornets,Philadelphia 76ers,NBA,DraftKings,109.0,120.0,440.0,-600.0,-11.0,-110.0,-110.0,229.0,-112.0,-108.0,CHA,PHI,104.93830971103075,120.39937168220192,Charlotte Hornets,Philadelphia 76ers,14.430934763103782,14.097920366688644,108.25689404934688,119.43301886792452,2024.0,-0.22996322780149364,0.06854577052093104,0.29850899832242467,False,0.40733,0.5731179999999999,0.429744,0.550543,0.21663500000000002,0.768446,0.014918999999999997,0.174093,0.22545000000000004,0.239202,0.32277,0.093291,0.11895700000000001,0.32153400000000004,0.43158599999999997,0.17577600000000002,0.0,0.07431199999999999,0.098064,0.0,0.0,-0.24460700000000007,0.0,0.1035477999999998,0.009747406258945412,-0.20894271999999992,0.0,0.06512944000000004,0.003927633291401484,0.038597500000000035,0.0065549748275000146,-0.6208780000000003,0.0,-0.14234646360153258,0.0,-0.05229148659003832,0.0,-0.06356119402985067,0.0,0.07007223880597019,0.013159117985432843,-0.00505054013015184,0.0,-0.23918170247933884,0.0,0.02522902127659575,0.005983133037004258,-0.023145200000000032,0.0
Charlotte Hornets,Philadelphia 76ers,NBA,BetMGM,109.5,120.0,450.0,-650.0,-10.5,-105.0,-115.0,229.5,-105.0,-115.0,CHA,PHI,104.93830971103075,120.39937168220192,Charlotte Hornets,Philadelphia 76ers,14.430934763103782,14.097920366688644,108.25689404934688,119.43301886792452,2024.0,-0.22996322780149364,0.06854577052093104,0.29850899832242467,False,0.40733,0.5926400000000001,0.429744,0.570226,0.21663500000000002,0.768446,0.014918999999999997,0.174093,0.23323700000000003,0.247222,0.34541799999999995,0.093291,0.123344,0.32153400000000004,0.446882,0.17577600000000002,0.0,0.07431199999999999,0.101464,0.0,0.0,-0.2149735000000001,0.0,0.12417600000000012,0.013408416500869574,-0.16902479999999998,0.0,0.0759859,0.005020745216356515,0.04255388888888892,0.008148750568055564,-0.7366550000000003,0.0,-0.11982408185053378,0.0,-0.036845169811320744,0.0,-0.056107528301886755,0.0,0.08358519999999997,0.017466214147599975,0.00019972689938398125,3.885367264476376e-07,-0.2212388,0.0,0.02887675862068964,0.0077382875087006805,-0.029943862068965543,0.0
Charlotte Hornets,Philadelphia 76ers,NBA,FanDuel,109.0,120.0,440.0,-590.0,-11.0,-108.0,-112.0,229.0,-112.0,-108.0,CHA,PHI,104.93830971103075,120.39937168220192,Charlotte Hornets,Philadelphia 76ers,14.430934763103782,14.097920366688644,108.25689404934688,119.43301886792452,2024.0,-0.22996322780149364,0.06854577052093104,0.29850899832242467,False,0.40733,0.5731179999999999,0.429744,0.550543,0.21663500000000002,0.768446,0.014918999999999997,0.174093,0.22545000000000004,0.239202,0.32277,0.093291,0.11895700000000001,0.32153400000000004,0.43158599999999997,0.17577600000000002,0.0,0.07431199999999999,0.098064,0.0,0.0,-0.23275359999999995,0.0,0.09501015999999984,0.008059759377879968,-0.20894271999999992,0.0,0.06512944000000004,0.003927633291401484,0.038597500000000035,0.0065549748275000146,-0.5977226000000002,0.0,-0.13757001886792453,0.0,-0.05568094573643409,0.0,-0.06036180811808112,0.0,0.06721150943396226,0.01197107555103774,-0.00505054013015184,0.0,-0.23918170247933884,0.0,0.02522902127659575,0.005983133037004258,-0.023145200000000032,0.0
Chicago Bulls,Memphis Grizzlies,NBA,DraftKings,112.0,104.5,-298.0,240.0,7.5,-110.0,-110.0,216.5,-108.0,-112.0,CHI,MEM,107.67837160729935,99.61622703444108,Chicago Bulls,Memphis Grizzlies,13.441122933195874,12.890343209695247,108.67266344888108,107.59502991256328,2024.0,-0.07397386710347692,-0.6189752086756757,0.6929490757791525,False,0.506953,0.492899,0.329695,0.6701569999999999,0.655017,0.325133,0.01985,0.16753799999999996,0.339415,0.14814899999999998,0.34475,0.21324800000000002,0.44176899999999997,0.09659699999999999,0.22838799999999998,0.0,0.14806400000000003,0.0,0.0,0.04571,0.102354,-0.035398700000000005,0.0,-0.06491210000000003,0.0,-0.39423439999999993,0.0,0.3007328399999998,0.0807502152272013,-0.3730323400000002,0.0,0.043938416666666646,0.004633402702016664,-0.14308214925373136,0.0,-0.16970585074626865,0.0,0.08631729885057471,0.019446264571043113,0.09369636015325672,0.02291321063457854,-0.28786792356687896,0.0,-0.06617831531531532,0.0,0.07691213725490192,0.009050679591388824,0.08654755882352941,0.04074821086441882
Chicago Bulls,Memphis Grizzlies,NBA,BetMGM,112.0,104.5,-300.0,240.0,7.5,-110.0,-110.0,216.5,-110.0,-110.0,CHI,MEM,107.67837160729935,99.61622703444108,Chicago Bulls,Memphis Grizzlies,13.441122933195874,12.890343209695247,108.67266344888108,107.59502991256328,2024.0,-0.07397386710347692,-0.6189752086756757,0.6929490757791525,False,0.506953,0.492899,0.329695,0.6701569999999999,0.655017,0.325133,0.01985,0.16753799999999996,0.339415,0.14814899999999998,0.34475,0.21324800000000002,0.44176899999999997,0.09659699999999999,0.22838799999999998,0.0,0.14806400000000003,0.0,0.0,0.04571,0.102354,-0.035398700000000005,0.0,-0.06491210000000003,0.0,-0.4076404999999999,0.0,0.30732969999999976,0.08586504045644536,-0.37993200000000016,0.0,0.043938416666666646,0.004633402702016664,-0.1477885151515152,0.0,-0.17452183333333338,0.0,0.08919340909090911,0.02100242555468184,0.09654924242424243,0.024609436401515156,-0.294333935483871,0.0,-0.0679572805100182,0.0,0.08161996774193542,0.010325819658001596,0.08783936612021856,0.04235949077980588
Chicago Bulls,Memphis Grizzlies,NBA,FanDuel,112.0,104.5,-310.0,250.0,7.5,-114.0,-106.0,216.5,-108.0,-112.0,CHI,MEM,107.67837160729935,99.61622703444108,Chicago Bulls,Memphis Grizzlies,13.441122933195874,12.890343209695247,108.67266344888108,107.59502991256328,2024.0,-0.07397386710347692,-0.6189752086756757,0.6929490757791525,False,0.506953,0.492899,0.329695,0.6701569999999999,0.655017,0.325133,0.01985,0.16753799999999996,0.339415,0.14814899999999998,0.34475,0.21324800000000002,0.44176899999999997,0.09659699999999999,0.22838799999999998,0.0,0.14806400000000003,0.0,0.0,0.04571,0.102354,-0.055120580000000086,0.0,-0.04462806000000008,0.0,-0.39423439999999993,0.0,0.3007328399999998,0.0807502152272013,-0.41443030000000025,0.0,0.05518620000000002,0.007613791676100001,-0.15019558778625958,0.0,-0.16274552554744526,0.0,0.08036205882352943,0.016468054270808826,0.10025373134328361,0.02693617253731344,-0.294333935483871,0.0,-0.06079028222996516,0.0,0.06961499999999993,0.0072693723374999825,0.09109049110320283,0.04663182394015542
Detroit Pistons,Milwaukee Bucks,NBA,DraftKings,115.5,129.0,675.0,-1050.0,-13.5,-108.0,-112.0,244.5,-110.0,-110.0,DET,MIL,122.04931596878578,126.08433536456609,Detroit Pistons,Milwaukee Bucks,14.111127561501892,14.248188721651433,111.25678785089735,123.32443626323057,2024.0,0.7648239356387577,0.19370175081563876,0.9585256864543965,False,0.6851740000000001,0.31478300000000004,0.576658,0.42329900000000004,0.41168799999999994,0.5686230000000001,0.019689,0.38943199999999994,0.295742,0.17859200000000003,0.136191,0.23295600000000002,0.17873199999999997,0.324013,0.244567,0.253797,0.0,0.14542100000000002,0.10837599999999997,0.0,0.0,0.3451619200000001,0.11031180649822823,-0.45266003999999993,0.0,0.11098180000000002,0.01119723630112728,-0.21107209999999993,0.0,0.32453066666666663,0.7109110368479998,-3.9608354999999995,0.0,0.16160811940298503,0.06999405380867815,-0.1361237088122605,0.0,0.032959164179104494,0.002911301429072246,-0.19477030268199236,0.0,0.1773731014492754,0.43416479622474224,-0.2961585596330275,0.0,0.1192198260869565,0.19614446366441732,-0.4484907981651376,0.0
