oddsHomeTeam,oddsAwayTeam,bookie,homeScoreOddsImplied,awayScoreOddsImplied,sport,homeMoneyLine,awayMoneyLine,gameLine,homeCover,awayCover,overUnder,over,under,homeTeamAbbrev,awayTeamAbbrev,homeScore,awayScore,homeTeam,awayTeam,homeGameScoreStd,awayGameScoreStd,homeScoreAvg,awayScoreAvg,season,p_homeCover,p_awayCover,p_over,p_under,p_homeWin,p_awayWin,p_homeCoverOver,p_homeCoverUnder,p_awayCoverOver,p_awayCoverUnder,p_homeWinOver,p_homeWinUnder,p_awayWinOver,p_awayWinUnder,p_homeCoverAwayWin,p_awayCoverHomeWin,p_homeCoverOverAwayWin,p_homeCoverUnderAwayWin,p_awayCoverOverHomeWin,p_awayCoverUnderHomeWin,k_homeCover,r_homeCover,k_awayCover,r_awayCover,k_over,r_over,k_under,r_under,k_homeWin,r_homeWin,k_awayWin,r_awayWin,k_homeCoverOver,r_homeCoverOver,k_awayCoverOver,r_awayCoverOver,k_homeCoverUnder,r_homeCoverUnder,k_awayCoverUnder,r_awayCoverUnder,k_homeWinOver,r_homeWinOver,k_awayWinOver,r_awayWinOver,k_homeWinUnder,r_homeWinUnder,k_awayWinUnder,r_awayWinUnder
Boston Celtics,Orlando Magic,DraftKings,118.25,109.25,NBA,-375.0,295.0,9.0,-108.0,-112.0,227.5,-108.0,-112.0,BOS,ORL,112.74716617384142,104.44385933756926,Boston Celtics,Orlando Magic,11.684071160654614,11.813241668696374,116.16091954022988,113.91666666666669,2024.0,0.46997300000000003,0.505872,0.268275,0.7316400000000001,0.6905930000000001,0.3094069999999999,0.125225,0.344748,0.13687400000000002,0.36899800000000005,0.181279,0.498649,0.08102100000000001,0.21763599999999994,0.0,0.18588500000000002,0.0,0.0,0.049878000000000006,0.13600700000000002,-0.10245615999999996,0.0,-0.04755136000000004,0.0,-0.5219879999999999,0.0,0.43107680000000015,0.16591714955200013,-0.46968324999999933,0.0,0.07530767796610155,0.016730176763905865,-0.1975702029520295,0.0,-0.18883392452830186,0.0,0.09748309433962266,0.025182827257373596,0.1244235813953489,0.03994156722669215,-0.38727725000000013,0.0,-0.05800759304084718,0.0,0.14054114285714286,0.02765253796982857,0.09690081481481476,0.06084569606830216
Milwaukee Bucks,Houston Rockets,DraftKings,118.75,111.75,NBA,-270.0,220.0,7.0,-112.0,-108.0,230.5,-108.0,-112.0,MIL,HOU,117.10611151180974,110.99902374582351,Milwaukee Bucks,Houston Rockets,11.662775980316445,11.646022488785288,122.54344827586206,108.49843260188088,2024.0,0.46642000000000006,0.5093639999999999,0.442609,0.557326,0.644488,0.35551200000000005,0.206666,0.259754,0.22501600000000002,0.284348,0.28073099999999995,0.35242699999999993,0.152168,0.19194899999999998,0.0,0.142587,0.0,0.0,0.063138,0.07944899999999999,-0.1311895999999998,0.0,-0.020522880000000132,0.0,-0.15937328,0.0,0.061531119999999995,0.0033804274361199996,-0.3153944000000002,0.0,0.06256290909090917,0.008611058706618203,-0.09270532075471702,0.0,-0.06095595571955717,0.0,-0.027163054263565856,0.0,0.014290641509433932,0.0005411894520905644,-0.15784765853658544,0.0,-0.012140527131782958,0.0,-0.05485161635220137,0.0,0.0322551264822134,0.00526438951298094
Phoenix Suns,Washington Wizards,DraftKings,130.25,117.25,NBA,-800.0,550.0,13.0,-108.0,-112.0,247.5,-112.0,-108.0,PHX,WSH,122.64266904455074,119.33476459070245,Phoenix Suns,Washington Wizards,11.470565565946412,11.568294085981488,112.9529411764706,116.75,2024.0,0.266195,0.713209,0.368319,0.631587,0.580452,0.41954800000000003,0.097335,0.16885999999999998,0.26377999999999996,0.449429,0.20794200000000002,0.36045799999999995,0.151109,0.25629299999999994,0.0,0.281703,0.0,0.0,0.10340300000000002,0.1783,-0.5263144,0.0,0.39200308,0.13720215600847002,-0.3391637199999999,0.0,0.23370096,0.05057049880085337,-2.775932,0.0,0.31401127272727275,0.5423169366989091,-0.2432933018867925,0.0,-0.021576589147286884,0.0,-0.1378337269372694,0.0,0.24166635849056609,0.15476696638914061,-0.49299428318584065,0.0,0.07598590265486725,0.06524458864570708,-0.18615909401709418,0.0,0.19173510069444438,0.42350225861731644
Portland Trail Blazers,Golden State Warriors,DraftKings,114.0,119.5,NBA,164.0,-198.0,-5.5,-110.0,-110.0,233.5,-110.0,-110.0,POR,GS,105.26401209523176,114.981364253079,Portland Trail Blazers,Golden State Warriors,11.71759249359115,11.623527689369189,104.88936781609196,114.01379310344828,2024.0,0.399718,0.6001909999999999,0.21154,0.7883690000000001,0.278441,0.7215590000000001,0.085004,0.31471399999999994,0.126536,0.473655,0.057233000000000006,0.210995,0.149762,0.561493,0.111064,0.0,0.023225999999999997,0.08783800000000001,0.0,0.0,-0.26059219999999994,0.0,0.1604010999999998,0.023389557164736327,-0.6557659999999998,0.0,0.5555749000000002,0.28060315410000936,-0.16153400000000007,0.0,0.17024582000000021,0.014638201630036627,-0.26158539393939395,0.0,-0.20432157575757573,0.0,0.0551359696969696,0.008025534407682399,0.27428189393939395,0.1986086713854697,-0.17612516831683167,0.0,-0.3049107272727273,0.0,0.015696732673267322,0.0009954051631287106,0.32699727807486634,0.19995390115385467
San Antonio Spurs,New Orleans Pelicans,DraftKings,115.25,122.75,NBA,260.0,-325.0,-7.5,-105.0,-115.0,238.0,-110.0,-110.0,SA,NO,111.1141576872145,118.2939606901157,San Antonio Spurs,New Orleans Pelicans,11.647468464233112,11.569589284234654,108.88649425287356,114.8076923076923,2024.0,0.507591,0.49237000000000003,0.290322,0.688413,0.33090800000000004,0.669092,0.148317,0.34882199999999997,0.142005,0.3395910000000001,0.093726,0.21954200000000001,0.19042699999999999,0.45384899999999995,0.165613,0.0,0.048422,0.114258,0.0,0.0,-0.009438449999999987,0.0,-0.09140450000000006,0.0,-0.49032380000000003,0.0,0.3456673000000001,0.10862352935390006,0.07356492307692314,0.014070674559015414,-0.4063589999999999,0.0,-0.16365479487179488,0.0,-0.19184519455252924,0.0,0.11029526007326002,0.03321057119733463,0.08262251750972771,0.017544054627088333,-0.060664800681431014,0.0,-0.3492883333333333,0.0,0.086584930153322,0.04400709726107866,0.08974833333333326,0.012082145004166645
Abilene Christian Wildcats,UTEP Miners,DraftKings,71.0,70.0,NCAAB,-120.0,105.0,1.0,-110.0,-110.0,141.0,-110.0,-110.0,ACU,UTEP,65.86571702542089,66.19206863605734,Abilene Christian Wildcats,UTEP Miners,10.760446036551972,10.77960457545143,68.03333333333333,63.8,2024.0,0.45220699999999997,0.521599,0.26740800000000003,0.710446,0.4913955000000001,0.5086044999999999,0.120785,0.3217499999999999,0.13989600000000002,0.37050099999999997,0.12751200000000001,0.339945,0.132536,0.35159799999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.15036529999999998,0.0,-0.004642099999999982,0.0,-0.5384431999999999,0.0,0.3919366,0.1396493621996,-0.11892989999999981,0.0,0.040608785714285556,0.0017315271510481918,-0.21225098484848484,0.0,-0.18590096969696968,0.0,0.06483712121212115,0.011098170037878765,0.13205440909090907,0.04603728877532181,-0.22148319999999994,0.0,-0.1655615945017182,0.0,0.07592299999999996,0.014410754822499986,0.12877944329896904,0.048259861997701825
Army Black Knights,Stony Brook Seawolves,DraftKings,64.25,67.75,NCAAB,140.0,-166.0,-3.5,-108.0,-112.0,132.0,-110.0,-110.0,ARMY,STBK,64.28509673169393,67.57888489121012,Army Black Knights,Stony Brook Seawolves,10.78346181393247,10.763560621726432,59.0,70.66666666666667,2024.0,0.5052070000000001,0.49463700000000005,0.4829860000000001,0.49064700000000006,0.4143275,0.5856725,0.244524,0.247885,0.238462,0.24276199999999998,0.19437899999999997,0.196864,0.276505,0.281449,0.07805299999999998,0.0,0.03804300000000001,0.038687000000000006,0.0,0.0,-0.02916943999999988,0.0,-0.07136955999999989,0.0,-0.08572939999999979,0.0,-0.0696412999999999,0.0,-0.0040100000000000136,0.0,-0.10211114999999982,0.0,-0.03737002985074625,0.0,-0.053315011494252884,0.0,-0.03275492537313432,0.0,-0.047367501915708876,0.0,-0.030654798882681605,0.0,-0.07470616504854366,0.0,-0.027475664804469252,0.0,-0.06736216504854364,0.0
Auburn Tigers,USC Trojans,DraftKings,80.5,72.0,NCAAB,-410.0,320.0,8.5,-110.0,-110.0,152.5,-110.0,-110.0,AUB,USC,83.11351926195707,70.99553526958826,Auburn Tigers,USC Trojans,10.839150713876672,10.761989710149969,82.33333333333333,77.9,2024.0,0.593942,0.40588899999999994,0.5422579999999999,0.457573,0.7862415,0.21375849999999996,0.323519,0.270423,0.218739,0.18715000000000004,0.422272,0.354419,0.10993699999999999,0.09410199999999999,0.0,0.182749,0.0,0.0,0.09875300000000001,0.083996,0.14727819999999991,0.019718971086581803,-0.24763310000000016,0.0,0.038741799999999826,0.001364479152036349,-0.13909669999999996,0.0,-0.09016834999999979,0.0,-0.03194196875000005,0.0,0.067276196969697,0.011948868831782433,-0.07719319696969698,0.0,-0.005931924242424169,0.0,-0.1207477272727272,0.0,0.0005727299270072983,4.493868099270083e-07,-0.016852601139601173,0.0,-0.11680800729927004,0.0,-0.03494329914529917,0.0
Eastern Kentucky Colonels,Northern Kentucky Norse,DraftKings,72.5,69.0,NCAAB,-148.0,124.0,3.5,-115.0,-105.0,141.5,-110.0,-110.0,EKU,NKU,69.53417163344504,72.52962664696815,Eastern Kentucky Colonels,Northern Kentucky Norse,10.785409303722371,10.803580214691102,69.0,70.33333333333333,2024.0,0.33512200000000003,0.6647000000000001,0.514636,0.485186,0.4221154999999999,0.5778845000000001,0.17238600000000004,0.162736,0.34225000000000005,0.32245000000000007,0.21021,0.19906100000000002,0.290809,0.274053,0.0,0.074149,0.0,0.0,0.037823999999999997,0.036325,-0.4294876999999999,0.0,0.3126350000000001,0.09308632688095245,-0.01926440000000007,0.0,-0.0811094,0.0,-0.4331535600000003,0.0,0.23746877419354862,0.06992535920906338,-0.14964279377431905,0.0,0.10131593406593414,0.028023227493131915,-0.1630476575875487,0.0,0.07426318681318692,0.015056007099725308,-0.1487854545454545,0.0,0.07459223170731705,0.018249923381936067,-0.16500218181818174,0.0,0.05272769512195119,0.009119088251824864
Fairfield Stags,Wagner Seahawks,DraftKings,69.25,62.75,NCAAB,-298.0,240.0,6.5,-112.0,-108.0,132.0,-112.0,-108.0,FAIR,WAG,68.874723688938,61.52452259772025,Fairfield Stags,Wagner Seahawks,10.77329033511203,10.771536029192998,70.77777777777777,56.525,2024.0,0.52241,0.477472,0.44479699999999994,0.529022,0.6852419999999999,0.3147580000000001,0.232539,0.27665399999999996,0.212258,0.252368,0.299783,0.35646600000000006,0.13487999999999997,0.160413,0.0,0.151142,0.0,0.0,0.067244,0.07981200000000001,-0.012490799999999913,0.0,-0.08685823999999998,0.0,-0.1770303600000001,0.0,0.02036576000000001,0.00038404090775703977,-0.2527368400000003,0.0,0.029240500000000114,0.002052016416600016,-0.06492650387596899,0.0,-0.08500313207547167,0.0,0.0036932452830187867,3.614616090943253e-05,-0.023510966789667964,0.0,-0.15787516993464046,0.0,-0.02414941176470589,0.0,-0.053428267515923444,0.0,0.009136063063063055,0.0004632454480220714
