index,probability,odds,kelly,unitPercent,unitReturn,legs,betDollars
AAMU_ALCN_NCAAB_over | CAM_DEL_NCAAB_under,0.82598530449,268.0,"(0.7610544479564179, 1.5522663789813844)",0.7610544479564179,1.5522663789813844,2.0,5.779329340327075
CCU_APP_NCAAB_homeWin | JMU_USA_NCAAB_homeCover,0.45979602806900005,740.0,"(0.38679549132156765, 1.1071195655895276)",0.38679549132156765,1.1071195655895276,2.0,2.9372649193543303
SMC_PORT_NCAAB_homeCover | VGK_BOS_NHL_homeCover,0.768562952051,178.0,"(0.6385421385965057, 0.7257701917188505)",0.6385421385965057,0.7257701917188505,2.0,4.8489898804682
MTSU_LT_NCAAB_under | PEPP_PAC_NCAAB_under,0.636494285472,264.0,"(0.49880272693866673, 0.6568429834598283)",0.49880272693866673,0.6568429834598283,2.0,3.7878304798986893
OKC_POR_NBA_homeCover | OMA_UND_NCAAB_under,0.621612487972,261.0,"(0.4766364297237241, 0.592945766824822)",0.4766364297237241,0.592945766824822,2.0,3.6195030596927906
UTC_VMI_NCAAB_under | STMN_SDSU_NCAAB_over,0.6056738165860001,268.0,"(0.4585371809837613, 0.5634870082033528)",0.4585371809837613,0.5634870082033528,2.0,3.4820601742834474
ALST_JKST_NCAAB_homeCover | SEMO_LIN_NCAAB_under,0.601618855768,264.0,"(0.45071690719527274, 0.5363047283396144)",0.45071690719527274,0.5363047283396144,2.0,3.4226742290642025
ARI_CGY_NHL_homeCover | DET_EDM_NHL_homeCover,0.7932158629919999,128.0,"(0.6316657559544998, 0.5107220828743293)",0.6316657559544998,0.5107220828743293,2.0,4.796771698096396
ALST_JKST_NCAAB_homeWin | CCU_APP_NCAAB_over,0.571064406786,282.0,"(0.41895958649734755, 0.4949865210328401)",0.41895958649734755,0.4949865210328401,2.0,3.1815140653301546
CLE_BKN_NBA_homeCover | LAL_PHX_NBA_under | PIT_VAN_NHL_awayCover | FLA_LA_NHL_awayCover,0.35842931713755705,675.0,"(0.26338180856534327, 0.46824734531127016)",0.26338180856534327,0.46824734531127016,4.0,2.000080569842836
PEPP_PAC_NCAAB_homeCover | SMC_PORT_NCAAB_over,0.5729439881479998,261.0,"(0.4093209951012565, 0.4372889970500823)",0.4093209951012565,0.4372889970500823,2.0,3.108320098453762
SAM_UNCG_NCAAB_under | CAR_ANA_NHL_awayCover,0.5264879901959999,291.0,"(0.3637690864832851, 0.3850743294973718)",0.3637690864832851,0.3850743294973718,2.0,2.762405975370133
CCU_APP_NCAAB_homeCover | UTAH_UCLA_NCAAB_homeCover,0.5282555828550001,268.0,"(0.3522315466068658, 0.33249972729917326)",0.3522315466068658,0.33249972729917326,2.0,2.6747916885053353
BRY_BING_NCAAB_under | UCR_CP_NCAAB_homeCover,0.5155373108899999,257.0,"(0.32703042796782084, 0.2748586750992172)",0.32703042796782084,0.2748586750992172,2.0,2.4834183054960337
MIL_BOS_NBA_awayWin | PRST_IDST_NCAAB_under,0.40252344956499997,400.0,"(0.25315431195624993, 0.2563484226481692)",0.25315431195624993,0.2563484226481692,2.0,1.922414548193865
GAST_ODU_NCAAB_over | UCSB_CSUB_NCAAB_over,0.4884636083859999,273.0,"(0.30108764076182404, 0.24748478505529287)",0.30108764076182404,0.24748478505529287,2.0,2.28641280651751
UTC_VMI_NCAAB_homeCover | BUF_OTT_NHL_awayCover,0.583227908464,178.0,"(0.34908628400557296, 0.21691299595185884)",0.34908628400557296,0.21691299595185884,2.0,2.650907052545983
UCSB_CSUB_NCAAB_homeCover | VGK_BOS_NHL_homeWin,0.4404520174510001,301.0,"(0.25455567773372434, 0.19504376513009195)",0.25455567773372434,0.19504376513009195,2.0,1.9330563023758889
UNA_BELL_NCAAB_homeCover | TB_NJ_NHL_awayCover,0.5461223997000001,190.0,"(0.3072394521736843, 0.17935255384677273)",0.3072394521736843,0.17935255384677273,2.0,2.333128707441801
AAMU_ALCN_NCAAB_homeCover | WPG_CHI_NHL_awayCover,0.388549590096,362.0,"(0.2196406370838453, 0.17463607424012273)",0.2196406370838453,0.17463607424012273,2.0,1.6679169034953059
AAMU_ALCN_NCAAB_homeWin | USD_SF_NCAAB_awayCover,0.43403026617600016,286.0,"(0.23613875085292327, 0.15947791761152388)",0.23613875085292327,0.15947791761152388,2.0,1.7932010184777685
MIL_BOS_NBA_awayCover | GAST_ODU_NCAAB_homeCover,0.44049912791399987,264.0,"(0.22856697939657555, 0.13792116114605296)",0.22856697939657555,0.13792116114605296,2.0,1.7357021613941195
BRY_BING_NCAAB_homeCover | RGV_SEA_NCAAB_under,0.4417537570839999,257.0,"(0.2245373201517041, 0.1295717109221358)",0.2245373201517041,0.1295717109221358,2.0,1.7051015546071273
MD_MICH_NCAAB_awayWin | ORST_STAN_NCAAB_over,0.3021601836,492.0,"(0.16032282254308947, 0.12646076454666014)",0.16032282254308947,0.12646076454666014,2.0,1.2174666276970338
UNA_BELL_NCAAB_homeWin | CAR_ANA_NHL_over,0.5061425308940001,190.0,"(0.24621754715400013, 0.11518385300041128)",0.24621754715400013,0.11518385300041128,2.0,1.8697378330702101
