index,probability,odds,kelly,unitPercent,unitReturn,legs,betDollars
USA_APP_NCAAB_awayCover | WIU_SEMO_NCAAB_homeCover,0.8036891863769999,264.0,"(0.7293290297016212, 1.4042710006129417)",0.7293290297016212,1.4042710006129417,2.0,4.991936998392244
PAC_SF_NCAAB_awayCover | TXST_CCU_NCAAB_over,0.7818971989619999,261.0,"(0.6983329073765593, 1.2728156972602451)",0.6983329073765593,1.2728156972602451,2.0,4.77978214983991
EKU_LIP_NCAAB_over | W&M_ELON_NCAAB_over,0.7692469014000001,261.0,"(0.6808357525111112, 1.2098324101521385)",0.6808357525111112,1.2098324101521385,2.0,4.660021806863897
CSUB_HAW_NCAAB_over | USA_APP_NCAAB_awayWin,0.8185149958000001,206.0,"(0.7304154791980584, 1.0990239508393864)",0.7304154791980584,1.0990239508393864,2.0,4.999373268192678
MORE_TNTC_NCAAB_homeCover | SEA_UTU_NCAAB_homeCover,0.6982504161840001,273.0,"(0.5877194331012162, 0.9429805804823449)",0.5877194331012162,0.9429805804823449,2.0,4.022681482968475
GONZ_PEPP_NCAAB_homeCover | USM_GAST_NCAAB_over,0.670796821264,261.0,"(0.5446653351582529, 0.7742834543131654)",0.5446653351582529,0.7742834543131654,2.0,3.727995085332816
GS_DEN_NBA_under | SA_MIL_NBA_awayCover | VGK_FLA_NHL_homeCover,0.5267393302315009,417.0,"(0.41324756290092557, 0.712125696175622)",0.41324756290092557,0.712125696175622,3.0,2.8284981328448158
UCI_CSUF_NCAAB_homeCover | WICH_UNT_NCAAB_under,0.6284029497000001,257.0,"(0.48381265775447485, 0.6015719476548629)",0.48381265775447485,0.6015719476548629,2.0,3.311485225705502
ARST_GASO_NCAAB_over | OAK_MILW_NCAAB_homeCover,0.5783791199339999,264.0,"(0.4186742411211211, 0.46276063727083516)",0.4186742411211211,0.46276063727083516,2.0,2.865641362693827
DETM_GB_NCAAB_awayCover | WIU_SEMO_NCAAB_homeWin,0.718418100222,147.0,"(0.5268657874478504, 0.4080537102350738)",0.5268657874478504,0.4080537102350738,2.0,3.6061649960978404
DETM_GB_NCAAB_awayWin | MTL_BUF_NHL_homeCover,0.701133886245,139.0,"(0.4861222936155035, 0.3284776892464969)",0.4861222936155035,0.3284776892464969,2.0,3.327293669134937
ARIZ_COLO_NCAAB_under | MSU_PSU_NCAAB_homeCover,0.513556525808,264.0,"(0.3292976340686061, 0.2862734999603995)",0.3292976340686061,0.2862734999603995,2.0,2.2538977279741914
TXST_CCU_NCAAB_homeCover | UVU_CBU_NCAAB_under,0.5047168552750001,270.0,"(0.3212786535250002, 0.2786939276692602)",0.3212786535250002,0.2786939276692602,2.0,2.19901132686468
USD_SMC_NCAAB_awayCover | BOS_PIT_NHL_homeWin,0.5584469082519999,217.0,"(0.35496622081052526, 0.27342220887881924)",0.35496622081052526,0.27342220887881924,2.0,2.4295879344998372
ASU_UTAH_NCAAB_under | LR_SIUE_NCAAB_over,0.49148340887400005,268.0,"(0.30173841218519415, 0.24400346595995284)",0.30173841218519415,0.24400346595995284,2.0,2.0652669539832136
CP_LBSU_NCAAB_homeWin | BOS_PIT_NHL_homeCover,0.22898395618999995,982.0,"(0.15046908411158855, 0.2223340825845946)",0.15046908411158855,0.2223340825845946,2.0,1.0298948177040648
USF_TEM_NCAAB_homeCover | WSU_ORST_NCAAB_homeCover,0.4699489511339999,264.0,"(0.2691720386847575, 0.19127746812163066)",0.2691720386847575,0.19127746812163066,2.0,1.842364425549922
LMU_SCU_NCAAB_under | USA_APP_NCAAB_under,0.45525842607600003,264.0,"(0.24891692080175762, 0.16357343233817118)",0.24891692080175762,0.16357343233817118,2.0,1.7037270365948851
OAK_MILW_NCAAB_homeWin | SEA_UTU_NCAAB_homeWin,0.839512833012,51.0,"(0.5248321134276862, 0.14047886111533558)",0.5248321134276862,0.14047886111533558,2.0,3.592245390308832
FGCU_JAX_NCAAB_homeCover | NKU_YSU_NCAAB_under,0.4400725399840001,264.0,"(0.22797880512945468, 0.1372122459529902)",0.22797880512945468,0.1372122459529902,2.0,1.5604148276403795
CP_LBSU_NCAAB_homeCover | RMU_IUPU_NCAAB_over,0.43760057715999995,264.0,"(0.22457049275090904, 0.13314023240597928)",0.22457049275090904,0.13314023240597928,2.0,1.5370864258194608
PAC_SF_NCAAB_under | MIN_TB_NHL_homeCover,0.5347704095640001,176.0,"(0.2704354149980911, 0.12871815208593393)",0.2704354149980911,0.12871815208593393,2.0,1.8510116817327766
NCAT_CAM_NCAAB_over | USD_SMC_NCAAB_over,0.422817147035,273.0,"(0.21139485657163, 0.1219976541008863)",0.21139485657163,0.1219976541008863,2.0,1.4469049808993173
ARST_GASO_NCAAB_homeCover | NYR_CHI_NHL_awayCover,0.37449405911999994,331.0,"(0.18551945462453165, 0.11392181922624796)",0.18551945462453165,0.11392181922624796,2.0,1.2697992150958697
EKU_LIP_NCAAB_awayWin | MORE_TNTC_NCAAB_homeWin,0.6447968095800001,105.0,"(0.3065080567990478, 0.09864454832686467)",0.3065080567990478,0.09864454832686467,2.0,2.097913077265622
