homeTeamAbbrev,awayTeamAbbrev,sport,bookie,betType,probability,odds,unitPercent,unitReturn,vegasProbability,redFlag
BOS,WPG,NHL,FanDuel,awayCover,0.7660990000000001,-225.0,0.23982175000000028,0.025561987454694502,0.6704377766847024,False
PHX,CHI,NBA,BetMGM,homeCover,0.614211,-115.0,0.1705536499999999,0.025294389155063005,0.5,False
DAL,BOS,NBA,DraftKings,under,0.602444,-110.0,0.16513239999999996,0.02478973593614546,0.5,False
VAN,CHI,NHL,DraftKings,homeWin,0.8751429999999999,-440.0,0.3257721999999994,0.02411989233928177,0.7825092738452157,False
ORL,CLE,NBA,BetMGM,homeCover,0.6011390000000001,-110.0,0.1623919000000002,0.023973753805100067,0.5,False
VAN,CHI,NHL,BetMGM,homeWin,0.8751429999999999,-450.0,0.31328649999999936,0.021810762462722195,0.7825092738452157,False
MTST,IDST,NCAAB,FanDuel,under,0.6056290000000001,-114.0,0.15604606000000015,0.02135997617677515,0.5,False
MTST,IDST,NCAAB,BetMGM,under,0.6056290000000001,-115.0,0.15210235000000016,0.020117499891758716,0.5,False
AMCC,MCN,NCAAB,FanDuel,awayWin,0.725381,-194.0,0.19262014000000005,0.019125009450319405,0.6385542168674698,False
PHX,CHI,NBA,FanDuel,homeCover,0.592089,-110.0,0.14338689999999993,0.018690730083281808,0.5,False
BOS,WPG,NHL,DraftKings,awayCover,0.7660990000000001,-238.0,0.20941462000000033,0.018426253390648965,0.6704377766847024,False
DET,MIL,NBA,FanDuel,over,0.586402,-108.0,0.13971615999999998,0.018074634597357035,0.5,False
MIN,CHA,NBA,DraftKings,awayWin,0.16088200000000008,750.0,0.04899960000000009,0.018007206001200062,0.11304347826086955,False
ORL,CLE,NBA,BetMGM,homeWin,0.5548000000000001,105.0,0.13080000000000014,0.017964072000000022,0.4675324675324676,False
ORL,CLE,NBA,BetMGM,under,0.590555,-110.0,0.1401655000000001,0.01786033399113639,0.5,False
DET,MIL,NBA,BetMGM,over,0.586402,-110.0,0.13144419999999996,0.015706888830581824,0.5,False
AMCC,MCN,NCAAB,BetMGM,awayWin,0.725381,-200.0,0.17614300000000016,0.015513178224500029,0.6385542168674698,False
MIN,CHA,NBA,FanDuel,awayWin,0.16088200000000008,730.0,0.045934328767123375,0.01540272668278911,0.11304347826086955,False
UNC,WAKE,NCAAB,FanDuel,homeCover,0.5710919999999999,-104.0,0.12502767999999986,0.015030693044406135,0.5,False
MTST,IDST,NCAAB,DraftKings,under,0.583629,-110.0,0.12562089999999987,0.014346009560736344,0.5,False
ORL,CLE,NBA,DraftKings,homeWin,0.5548000000000001,102.0,0.11832941176470602,0.014281886682352973,0.4675324675324676,False
MIN,CHA,NBA,DraftKings,homeCover,0.578822,-108.0,0.12394975999999991,0.014225502781534814,0.5,False
KU,CIN,NCAAB,FanDuel,under,0.5716619999999999,-105.0,0.12190709999999977,0.014153658124199938,0.5,False
AMCC,MCN,NCAAB,DraftKings,awayWin,0.725381,-205.0,0.16241205000000014,0.0128671580415622,0.6385542168674698,False
COLG,LEH,NCAAB,FanDuel,under,0.5802490000000001,-110.0,0.11852290000000026,0.012770616204009141,0.5,False
MIN,CHA,NBA,FanDuel,homeCover,0.578822,-110.0,0.11552619999999986,0.012133002624036346,0.5,False
COLG,LEH,NCAAB,BetMGM,awayWin,0.19092999999999993,550.0,0.04382636363636355,0.01056412582272723,0.1475409836065574,False
DAL,BOS,NBA,BetMGM,awayCover,0.575056,-110.0,0.10761760000000004,0.010528679845236368,0.5,False
NJ,VGK,NHL,FanDuel,over,0.5344020000000002,106.0,0.0951586037735852,0.009598469464466478,0.5217391304347826,False
KU,CIN,NCAAB,DraftKings,under,0.5716619999999999,-110.0,0.10049019999999975,0.009180254814581778,0.5,False
COLG,LEH,NCAAB,FanDuel,awayWin,0.19092999999999993,540.0,0.04110222222222215,0.009122720426666639,0.1475409836065574,False
UNC,WAKE,NCAAB,DraftKings,homeCover,0.5710919999999999,-110.0,0.09929319999999986,0.008962854151127242,0.5,False
COLG,LEH,NCAAB,BetMGM,under,0.5802490000000001,-115.0,0.09753535000000024,0.008272299564889162,0.5,False
ORL,CLE,NBA,DraftKings,under,0.5686519999999999,-110.0,0.09416919999999984,0.008061671116945437,0.5,False
DAL,BOS,NBA,FanDuel,awayCover,0.575056,-114.0,0.09061984000000001,0.0072034696505487725,0.5,False
SAC,ATL,NBA,BetMGM,awayWin,0.30000400000000005,280.0,0.05000542857142862,0.007001520082514298,0.25848622149595185,False
TOR,MEM,NBA,BetMGM,homeCover,0.5742790000000001,-115.0,0.08469985000000019,0.006238317034802202,0.5,False
PHX,CHI,NBA,FanDuel,homeWin,0.698424,-196.0,0.10733504000000016,0.005877964699898779,0.6438033559022667,False
MONT,WEB,NCAAB,FanDuel,awayCover,0.571797,-115.0,0.07936355,0.0054770200596543405,0.5,False
KU,CIN,NCAAB,BetMGM,under,0.5716619999999999,-115.0,0.07907329999999974,0.005437031976426051,0.5,False
PHX,CHI,NBA,DraftKings,homeWin,0.698424,-198.0,0.1013035200000002,0.005183031901207296,0.6438033559022667,False
MONT,WEB,NCAAB,BetMGM,awayCover,0.5470280000000001,-105.0,0.07140740000000012,0.004856206452152398,0.5,False
STBK,HOF,NCAAB,FanDuel,over,0.5690339999999999,-115.0,0.07342309999999985,0.004687784011834765,0.5,False
MVSU,FAMU,NCAAB,DraftKings,awayCover,0.575117,-118.0,0.07375505999999998,0.00461000752169797,0.5,False
COLG,LEH,NCAAB,DraftKings,under,0.5571460000000001,-110.0,0.07000660000000031,0.004455385494145492,0.5,False
TOR,MEM,NBA,FanDuel,homeCover,0.551893,-108.0,0.06793743999999996,0.004273607179401475,0.5,False
UAPB,BCU,NCAAB,BetMGM,awayCover,0.565029,-115.0,0.06481234999999996,0.0036527310543673854,0.5,False
SAC,ATL,NBA,FanDuel,awayWin,0.30000400000000005,265.0,0.0358545660377359,0.003406707250249064,0.25848622149595185,False
DAL,BOS,NBA,BetMGM,awayWin,0.6352410000000001,-155.0,0.06986455000000014,0.0031490679656145265,0.5829926410466066,False
MONT,WEB,NCAAB,DraftKings,awayCover,0.5470280000000001,-108.0,0.05781824000000013,0.003095323033979283,0.5,False
LAM,TAMC,NCAAB,BetMGM,awayWin,0.377274,185.0,0.04066535135135135,0.003059290980978378,0.3418803418803419,False
