homeTeamAbbrev,awayTeamAbbrev,sport,bookie,betType,probability,odds,unitPercent,unitReturn,vegasProbability,redFlag
CHA,HOU,NBA,DraftKings,homeWin,0.362641,180.0,0.008552666666666653,0.0001316665927999992,0.34220124436816135,False
COL,LA,NHL,DraftKings,awayWin,0.450438,124.0,0.007242838709677402,6.504880359225837e-05,0.4273152381654048,False
SBU,JOES,NCAAB,DraftKings,awayCover,0.530261,-112.0,0.004153320000000016,1.5401845555714056e-05,0.5,False
SBU,JOES,NCAAB,DraftKings,awayWin,0.4563100000000001,120.0,0.0032350000000001544,1.2558270000001846e-05,0.43795620437956206,False
KENT,OHIO,NCAAB,BetMGM,homeWin,0.60146,-150.0,0.003649999999999931,8.881666666666331e-06,0.5798319327731092,False
CHA,HOU,NBA,FanDuel,awayCover,0.520156,-108.0,0.0019244799999998952,3.4292808059258134e-06,0.5,False
COL,LA,NHL,FanDuel,homeWin,0.30969399999999997,-150.0,-0.7257650000000002,0.0,0.5726847618345952,False
SIE,IONA,NCAAB,FanDuel,homeCover,0.42030499999999993,-110.0,-0.21735950000000015,0.0,0.5,False
PIT,FLA,NHL,BetMGM,awayCover,0.239447,185.0,-0.17166272972972976,0.0,0.33440514469453375,False
ATL,DAL,NBA,DraftKings,under,0.43667300000000003,-105.0,-0.15482034999999988,0.0,0.5,False
CHA,HOU,NBA,BetMGM,homeCover,0.47977900000000007,-110.0,-0.09246409999999983,0.0,0.5,False
SIE,IONA,NCAAB,BetMGM,over,0.45893700000000004,-110.0,-0.13623229999999997,0.0,0.5,False
PIT,FLA,NHL,DraftKings,awayWin,0.45538499999999993,-130.0,-0.2526145000000001,0.0,0.548577036310108,False
PIT,FLA,NHL,DraftKings,homeWin,0.299358,110.0,-0.3375892727272727,0.0,0.45142296368989204,False
SIE,IONA,NCAAB,BetMGM,homeWin,0.243738,310.0,-0.00021748387096773292,0.0,0.23364485981308414,False
SIE,IONA,NCAAB,BetMGM,awayWin,0.7387630000000001,-400.0,-0.3061849999999997,0.0,0.7663551401869159,False
CHA,HOU,NBA,DraftKings,awayWin,0.618409,-218.0,-0.21345937999999998,0.0,0.6577987556318386,False
NYR,VGK,NHL,DraftKings,homeCover,0.217579,164.0,-0.2595069756097561,0.0,0.3626152249557414,False
SIE,IONA,NCAAB,FanDuel,over,0.47993800000000003,-110.0,-0.0921302,0.0,0.5,False
PIT,FLA,NHL,DraftKings,over,0.41534999999999983,-115.0,-0.25699750000000027,0.0,0.5108342361863489,False
SIE,IONA,NCAAB,FanDuel,under,0.519875,-110.0,-0.008262500000000061,0.0,0.5,False
SIE,IONA,NCAAB,FanDuel,homeWin,0.243738,300.0,-0.00834933333333332,0.0,0.23364485981308414,False
SIE,IONA,NCAAB,FanDuel,awayWin,0.7387630000000001,-385.0,-0.2669994499999999,0.0,0.7663551401869159,False
SBU,JOES,NCAAB,DraftKings,homeCover,0.469545,-108.0,-0.10334640000000006,0.0,0.5,False
PIT,FLA,NHL,DraftKings,awayCover,0.239447,190.0,-0.160844052631579,0.0,0.33440514469453375,False
SBU,JOES,NCAAB,DraftKings,over,0.32965700000000003,-110.0,-0.40772029999999987,0.0,0.5,False
NYR,VGK,NHL,FanDuel,awayWin,0.3478390000000001,134.0,-0.1388483134328356,0.0,0.4149040026033192,False
SIE,IONA,NCAAB,DraftKings,awayWin,0.7387630000000001,-395.0,-0.29312314999999955,0.0,0.7663551401869159,False
SIE,IONA,NCAAB,DraftKings,over,0.437336,-105.0,-0.15346120000000013,0.0,0.5,False
CHA,HOU,NBA,FanDuel,homeCover,0.47977900000000007,-112.0,-0.1028685199999998,0.0,0.5,False
PIT,FLA,NHL,FanDuel,homeWin,0.299358,115.0,-0.3098959130434783,0.0,0.45142296368989204,False
PIT,FLA,NHL,FanDuel,over,0.41534999999999983,104.0,-0.1468134615384618,0.0,0.5108342361863489,False
SEA,UVU,NCAAB,DraftKings,awayWin,0.21749600000000002,250.0,-0.09550559999999997,0.0,0.25977903851896084,False
CHA,HOU,NBA,BetMGM,awayWin,0.618409,-225.0,-0.2401707500000001,0.0,0.6577987556318386,False
PIT,FLA,NHL,FanDuel,awayCover,0.239447,172.0,-0.20273497674418609,0.0,0.33440514469453375,False
SEA,UVU,NCAAB,BetMGM,awayCover,0.375627,-110.0,-0.3111833000000001,0.0,0.5,False
SEA,UVU,NCAAB,BetMGM,over,0.37055899999999997,-115.0,-0.3532981500000001,0.0,0.5,False
SEA,UVU,NCAAB,BetMGM,homeWin,0.765058,-350.0,-0.05723899999999993,0.0,0.7402209614810392,False
SEA,UVU,NCAAB,BetMGM,awayWin,0.21749600000000002,260.0,-0.08346707692307687,0.0,0.25977903851896084,False
PIT,FLA,NHL,BetMGM,homeWin,0.299358,105.0,-0.3679200952380952,0.0,0.45142296368989204,False
SEA,UVU,NCAAB,FanDuel,over,0.37055899999999997,-110.0,-0.3218261000000001,0.0,0.5,False
CHA,HOU,NBA,BetMGM,over,0.456632,-110.0,-0.14107280000000016,0.0,0.5,False
SEA,UVU,NCAAB,FanDuel,homeWin,0.765058,-330.0,-0.010250599999999888,0.0,0.7402209614810392,False
CHA,HOU,NBA,BetMGM,awayCover,0.520156,-110.0,-0.007672400000000135,0.0,0.5,False
SBU,JOES,NCAAB,DraftKings,homeWin,0.519013,-142.0,-0.16398854000000018,0.0,0.5620437956204379,False
NYR,VGK,NHL,FanDuel,homeWin,0.4130289999999999,-162.0,-0.5378640200000004,0.0,0.5850959973966808,False
SBU,JOES,NCAAB,FanDuel,homeCover,0.469545,-110.0,-0.11395549999999999,0.0,0.5,False
WIS,MSU,NCAAB,FanDuel,awayCover,0.39675599999999994,-102.0,-0.21855288000000023,0.0,0.4978050921861282,False
WIS,MSU,NCAAB,FanDuel,under,0.368184,-110.0,-0.3268136,0.0,0.5,False
NYR,VGK,NHL,BetMGM,homeCover,0.217579,165.0,-0.25661554545454546,0.0,0.3626152249557414,False
WIS,MSU,NCAAB,FanDuel,awayWin,0.33633500000000005,128.0,-0.18215328124999985,0.0,0.4201680672268907,False
COL,LA,NHL,DraftKings,homeCover,0.139956,170.0,-0.3659522352941177,0.0,0.36144393476826786,False
NYR,VGK,NHL,DraftKings,awayWin,0.3478390000000001,130.0,-0.15382330769230745,0.0,0.4149040026033192,False
ATL,DAL,NBA,BetMGM,awayWin,0.49274399999999996,-140.0,-0.21741440000000012,0.0,0.5569503415174452,False
COL,LA,NHL,DraftKings,over,0.44577500000000003,-105.0,-0.13616125,0.0,0.4891657638136511,False
NYR,VGK,NHL,DraftKings,homeWin,0.4130289999999999,-155.0,-0.4967760500000003,0.0,0.5850959973966808,False
COL,LA,NHL,DraftKings,homeWin,0.30969399999999997,-148.0,-0.7119588800000003,0.0,0.5726847618345952,False
NYR,VGK,NHL,DraftKings,under,0.46534200000000003,-125.0,-0.2029804999999999,0.0,0.5130072840790842,False
COL,LA,NHL,BetMGM,homeCover,0.139956,165.0,-0.381282787878788,0.0,0.36144393476826786,False
NYR,VGK,NHL,DraftKings,over,0.4640939999999999,105.0,-0.04629266666666687,0.0,0.48699271592091564,False
COL,LA,NHL,BetMGM,over,0.44577500000000003,100.0,-0.10844999999999994,0.0,0.4891657638136511,False
ATL,DAL,NBA,BetMGM,awayCover,0.447235,-105.0,-0.13316824999999993,0.0,0.5,False
COL,LA,NHL,BetMGM,homeWin,0.30969399999999997,-145.0,-0.6912497000000002,0.0,0.5726847618345952,False
COL,LA,NHL,BetMGM,awayWin,0.450438,120.0,-0.007530333333333361,0.0,0.4273152381654048,False
COL,LA,NHL,FanDuel,homeCover,0.139956,160.0,-0.39757149999999997,0.0,0.36144393476826786,False
ATL,DAL,NBA,BetMGM,under,0.43667300000000003,-110.0,-0.1829866999999999,0.0,0.5,False
COL,LA,NHL,FanDuel,over,0.44577500000000003,-104.0,-0.13061899999999993,0.0,0.4891657638136511,False
ATL,DAL,NBA,FanDuel,awayCover,0.447235,-108.0,-0.14975119999999992,0.0,0.5,False
NYR,VGK,NHL,BetMGM,over,0.53465,-120.0,-0.02377000000000007,0.0,0.48699271592091564,False
NYR,VGK,NHL,FanDuel,under,0.46534200000000003,108.0,-0.02971170370370363,0.0,0.5130072840790842,False
NYR,VGK,NHL,BetMGM,under,0.46534200000000003,100.0,-0.06931599999999993,0.0,0.5130072840790842,False
SBU,JOES,NCAAB,FanDuel,over,0.32965700000000003,-105.0,-0.3742031499999999,0.0,0.5,False
NYR,VGK,NHL,FanDuel,over,0.53465,-132.0,-0.07961200000000013,0.0,0.48699271592091564,False
SBU,JOES,NCAAB,FanDuel,homeWin,0.519013,-146.0,-0.18322802000000016,0.0,0.5620437956204379,False
ATL,DAL,NBA,DraftKings,awayWin,0.49274399999999996,-135.0,-0.1920516000000001,0.0,0.5569503415174452,False
CHA,HOU,NBA,DraftKings,over,0.456632,-112.0,-0.15194016000000005,0.0,0.5,False
WIS,MSU,NCAAB,DraftKings,awayCover,0.39675599999999994,-112.0,-0.27887728000000017,0.0,0.4978050921861282,False
WIS,MSU,NCAAB,DraftKings,under,0.347979,-108.0,-0.35620367999999997,0.0,0.5,False
NYR,VGK,NHL,FanDuel,homeCover,0.217579,155.0,-0.28720874193548396,0.0,0.3626152249557414,False
WIS,MSU,NCAAB,DraftKings,awayWin,0.33633500000000005,130.0,-0.17417653846153835,0.0,0.4201680672268907,False
ATL,DAL,NBA,FanDuel,awayWin,0.49274399999999996,-136.0,-0.19712416,0.0,0.5569503415174452,False
WIS,MSU,NCAAB,BetMGM,awayCover,0.39675599999999994,-105.0,-0.2366502000000002,0.0,0.4978050921861282,False
NYR,VGK,NHL,BetMGM,awayWin,0.3478390000000001,125.0,-0.17388979999999976,0.0,0.4149040026033192,False
NYR,VGK,NHL,BetMGM,homeWin,0.4130289999999999,-150.0,-0.4674275000000003,0.0,0.5850959973966808,False
WIS,MSU,NCAAB,BetMGM,awayWin,0.33633500000000005,125.0,-0.1945969999999999,0.0,0.4201680672268907,False
SEA,UVU,NCAAB,DraftKings,over,0.34984800000000005,-110.0,-0.36531919999999996,0.0,0.5,False
MIL,CLE,NBA,BetMGM,awayWin,0.33603000000000005,180.0,-0.03284222222222216,0.0,0.34220124436816135,False
NIA,MRST,NCAAB,BetMGM,awayWin,0.34631999999999996,120.0,-0.19841333333333344,0.0,0.43650793650793646,False
SEA,UVU,NCAAB,DraftKings,awayCover,0.375627,-105.0,-0.2799646500000001,0.0,0.5,False
TOR,LAC,NBA,DraftKings,awayWin,0.6448499999999999,-310.0,-0.45611500000000027,0.0,0.7293331159302137,False
SA,POR,NBA,BetMGM,under,0.468745,-115.0,-0.14219825000000003,0.0,0.5,False
SA,POR,NBA,BetMGM,homeWin,0.550335,-145.0,-0.10167924999999989,0.0,0.5667167742505969,False
SA,POR,NBA,BetMGM,awayWin,0.429291,120.0,-0.04629983333333337,0.0,0.43328322574940314,False
SA,POR,NBA,FanDuel,homeCover,0.488643,-110.0,-0.07384970000000007,0.0,0.5,False
SA,POR,NBA,FanDuel,awayCover,0.490709,-110.0,-0.06951109999999999,0.0,0.5,False
SA,POR,NBA,FanDuel,under,0.468745,-110.0,-0.11563550000000006,0.0,0.5,False
SA,POR,NBA,FanDuel,homeWin,0.550335,-144.0,-0.09718260000000001,0.0,0.5667167742505969,False
SA,POR,NBA,FanDuel,awayWin,0.429291,122.0,-0.038503262295082,0.0,0.43328322574940314,False
TOR,LAC,NBA,DraftKings,awayCover,0.488519,-118.0,-0.1150285800000001,0.0,0.5,False
TOR,LAC,NBA,DraftKings,over,0.313929,-112.0,-0.4544705199999999,0.0,0.5,False
MIL,CLE,NBA,DraftKings,awayCover,0.468363,-105.0,-0.08985585000000007,0.0,0.5,False
MIL,CLE,NBA,DraftKings,homeCover,0.531532,-115.0,-0.0072062000000000515,0.0,0.5,False
TOR,LAC,NBA,BetMGM,homeCover,0.511386,-105.0,-0.001658700000000013,0.0,0.5,False
SA,POR,NBA,BetMGM,homeCover,0.509251,-115.0,-0.055110349999999975,0.0,0.5,False
TOR,LAC,NBA,BetMGM,awayCover,0.488519,-115.0,-0.09968415000000014,0.0,0.5,False
TOR,LAC,NBA,BetMGM,over,0.313929,-110.0,-0.4407491,0.0,0.5,False
MEM,ORL,NBA,FanDuel,awayWin,0.542913,-220.0,-0.46267840000000016,0.0,0.6507042253521127,False
MEM,ORL,NBA,FanDuel,under,0.46368000000000004,-110.0,-0.12627199999999988,0.0,0.5,False
TOR,LAC,NBA,BetMGM,awayWin,0.6448499999999999,-350.0,-0.5981750000000003,0.0,0.7293331159302137,False
TOR,LAC,NBA,FanDuel,homeCover,0.511386,-112.0,-0.03586168000000001,0.0,0.5,False
TOR,LAC,NBA,FanDuel,awayCover,0.46575799999999995,-108.0,-0.11122336000000016,0.0,0.5,False
TOR,LAC,NBA,FanDuel,over,0.313929,-114.0,-0.46819194,0.0,0.5,False
MEM,ORL,NBA,FanDuel,awayCover,0.42796500000000004,-108.0,-0.1898327999999999,0.0,0.5,False
TOR,LAC,NBA,FanDuel,awayWin,0.6448499999999999,-330.0,-0.5271450000000002,0.0,0.7293331159302137,False
MEM,ORL,NBA,BetMGM,awayWin,0.542913,-210.0,-0.4169697000000001,0.0,0.6507042253521127,False
CAL,STAN,NCAAB,DraftKings,awayCover,0.433398,-110.0,-0.1898642000000001,0.0,0.5,False
SA,POR,NBA,BetMGM,awayCover,0.490709,-105.0,-0.04404654999999996,0.0,0.5,False
SA,POR,NBA,DraftKings,awayWin,0.429291,124.0,-0.030958193548387136,0.0,0.43328322574940314,False
NIA,MRST,NCAAB,FanDuel,awayWin,0.34631999999999996,116.0,-0.2171972413793104,0.0,0.43650793650793646,False
NO,OKC,NBA,BetMGM,awayCover,0.381244,-105.0,-0.26844979999999996,0.0,0.5,False
MIL,CLE,NBA,FanDuel,awayCover,0.468363,-112.0,-0.12707044,0.0,0.5,False
MIL,CLE,NBA,FanDuel,over,0.46832899999999994,-110.0,-0.11650910000000009,0.0,0.5,False
MIL,CLE,NBA,FanDuel,under,0.509734,-110.0,-0.02955859999999999,0.0,0.5,False
MIL,CLE,NBA,FanDuel,homeWin,0.642798,-225.0,-0.16090650000000006,0.0,0.6577987556318386,False
MIL,CLE,NBA,FanDuel,awayWin,0.33603000000000005,188.0,-0.01714553191489354,0.0,0.34220124436816135,False
NO,OKC,NBA,DraftKings,awayCover,0.381244,-112.0,-0.31176271999999994,0.0,0.5,False
NO,OKC,NBA,DraftKings,over,0.312824,-110.0,-0.44306960000000006,0.0,0.5,False
MIL,CLE,NBA,BetMGM,under,0.531566,-115.0,-0.007133100000000003,0.0,0.5,False
MIL,CLE,NBA,BetMGM,over,0.46832899999999994,-105.0,-0.08992555000000008,0.0,0.5,False
NO,OKC,NBA,DraftKings,awayWin,0.34202599999999994,102.0,-0.3030465490196079,0.0,0.4675324675324676,False
NO,OKC,NBA,BetMGM,over,0.312824,-115.0,-0.4774284000000001,0.0,0.5,False
SA,POR,NBA,DraftKings,homeWin,0.550335,-148.0,-0.11516919999999997,0.0,0.5667167742505969,False
NO,OKC,NBA,BetMGM,awayWin,0.34202599999999994,105.0,-0.2846159047619049,0.0,0.4675324675324676,False
MIL,CLE,NBA,DraftKings,homeWin,0.642798,-218.0,-0.13590236,0.0,0.6577987556318386,False
MIL,CLE,NBA,DraftKings,under,0.509734,-105.0,-0.00504530000000003,0.0,0.5,False
MIL,CLE,NBA,DraftKings,over,0.490161,-115.0,-0.09615384999999993,0.0,0.5,False
NO,OKC,NBA,FanDuel,awayWin,0.34202599999999994,104.0,-0.2906413076923078,0.0,0.4675324675324676,False
SA,POR,NBA,DraftKings,under,0.44904399999999994,-105.0,-0.12945980000000007,0.0,0.5,False
CAL,STAN,NCAAB,DraftKings,under,0.35889799999999994,-110.0,-0.3463142000000001,0.0,0.5,False
