index,probability,odds,kelly,unitPercent,unitReturn,legs,betDollars
DAY_OAK_NCAAB_awayWin | HALL_CONN_NCAAB_over,0.39562396874000005,1141.0,"(0.34265499141659955, 1.3396759762583201)",0.34265499141659955,1.3396759762583201,2.0,6.211241874713502
UGA_MSM_NCAAB_awayWin | OU_UNC_NCAAB_homeWin,0.30097057767875,1510.0,"(0.25467723845217716, 0.9793934863629694)",0.25467723845217716,0.9793934863629694,2.0,4.616485875401512
IOWA_UMBC_NCAAB_awayCover | OU_UNC_NCAAB_homeCover,0.62012769936,260.0,"(0.47402296834461544, 0.5842142137474247)",0.47402296834461544,0.5842142137474247,2.0,8.592524213308266
BKN_NY_NBA_under | CREI_VILL_NCAAB_over | DUKE_BAY_NCAAB_over | HALL_CONN_NCAAB_awayCover,0.25186787757225737,1231.0,"(0.19109353781370803, 0.44952107179009804)",0.19109353781370803,0.44952107179009804,4.0,3.4639162241549992
SAC_BOS_NBA_awayWin | DAY_OAK_NCAAB_awayCover,0.48771916872900006,320.0,"(0.32763140895681264, 0.34349548843208383)",0.32763140895681264,0.34349548843208383,2.0,5.938912252148666
ARIZ_ALA_NCAAB_over | UGA_MSM_NCAAB_awayCover,0.5299771168199999,264.0,"(0.35193814591848477, 0.32699161057870735)",0.35193814591848477,0.32699161057870735,2.0,6.379515851208541
SAC_BOS_NBA_awayCover | DUKE_BAY_NCAAB_awayWin,0.4399032299899999,355.0,"(0.28212949195901393, 0.28256952832733223)",0.28212949195901393,0.28256952832733223,2.0,5.114107654766186
NEB_UND_NCAAB_awayCover | OU_UNC_NCAAB_over,0.4891233323200001,268.0,"(0.29849771005134346, 0.23879036618780106)",0.29849771005134346,0.23879036618780106,2.0,5.410811231764175
CLE_UTAH_NBA_under | CARK_WIU_NCAAB_under,0.46168804962,276.0,"(0.2666474878881159, 0.1962384365198384)",0.2666474878881159,0.1962384365198384,2.0,4.833468310824067
HOU_ATL_NBA_awayWin | DUKE_BAY_NCAAB_awayCover,0.3967820422479999,343.0,"(0.22091674844275208, 0.16739843941683738)",0.22091674844275208,0.16739843941683738,2.0,4.004515892444394
SAC_BOS_NBA_under | OKST_WOF_NCAAB_awayCover,0.4491489439800001,264.0,"(0.24049324094212135, 0.15268967719855142)",0.24049324094212135,0.15268967719855142,2.0,4.359375249576195
CLE_UTAH_NBA_awayWin | DAY_OAK_NCAAB_over,0.29071150089100006,516.0,"(0.15325248943576752, 0.12118943967422179)",0.15325248943576752,0.12118943967422179,2.0,2.7779787355562644
HOU_ATL_NBA_awayCover | CHST_BCU_NCAAB_awayWin,0.2985378795564999,487.0,"(0.1545004831615307, 0.11624884457710312)",0.1545004831615307,0.11624884457710312,2.0,2.80060088052136
ORL_MIA_NBA_awayWin | SELA_GRAM_NCAAB_under,0.31545224885900003,423.0,"(0.1536206292039173, 0.09982502934294153)",0.1536206292039173,0.09982502934294153,2.0,2.7846519351329757
BEL_ARST_NCAAB_awayWin | CHST_BCU_NCAAB_awayCover,0.31482962667700004,408.0,"(0.146895711646853, 0.08803966840896035)",0.146895711646853,0.08803966840896035,2.0,2.6627506332965467
CREI_VILL_NCAAB_homeCover | SJSU_SCU_NCAAB_awayCover,0.39293761228799995,264.0,"(0.1629897381546666, 0.0701333285234387)",0.1629897381546666,0.0701333285234387,2.0,2.9544839915786243
DEL_RID_NCAAB_under | SJSU_SCU_NCAAB_awayWin,0.43148060732999993,216.0,"(0.16827718479759252, 0.061165175594550716)",0.16827718479759252,0.061165175594550716,2.0,3.0503285314847304
BEL_ARST_NCAAB_awayCover | HALL_CONN_NCAAB_awayWin,0.541447055026,136.0,"(0.20427577195688235, 0.05675088377166909)",0.20427577195688235,0.05675088377166909,2.0,3.702868075910794
CLE_UTAH_NBA_awayCover | SELA_GRAM_NCAAB_homeCover,0.3731417010660001,270.0,"(0.1409719607200742, 0.05365735301500779)",0.1409719607200742,0.05365735301500779,2.0,2.5553719266281605
EVAN_TNTC_NCAAB_homeCover | GONZ_JKST_NCAAB_awayCover,0.3759133924799999,264.0,"(0.1395169502375756, 0.05138754562548856)",0.1395169502375756,0.05138754562548856,2.0,2.5289972282772624
ORL_MIA_NBA_awayCover | DEL_RID_NCAAB_awayCover,0.3647020799970001,273.0,"(0.13199221919004045, 0.0475619123799229)",0.13199221919004045,0.0475619123799229,2.0,2.392597859380916
IOWA_UMBC_NCAAB_under | SFPA_RMU_NCAAB_awayCover,0.3601766859600001,273.0,"(0.1258091716596338, 0.04321029714915515)",0.1258091716596338,0.04321029714915515,2.0,2.280518932482946
CHI_LAL_NBA_under | HOU_ATL_NBA_under,0.35557462044000004,268.0,"(0.11511738926089563, 0.035515395671455445)",0.11511738926089563,0.035515395671455445,2.0,2.0867110259475146
IND_CHA_NBA_homeCover | TOR_DEN_NBA_awayCover,0.33985806193499996,273.0,"(0.09804782821155675, 0.02624451816441802)",0.09804782821155675,0.02624451816441802,2.0,1.7772943385258237
UGA_MSM_NCAAB_under | SJU_XAV_NCAAB_under,0.3428620696800001,265.0,"(0.09488549220075485, 0.0238586300699757)",0.09488549220075485,0.0238586300699757,2.0,1.7199712749655836
