index,probability,odds,kelly,unitPercent,unitReturn,legs,betDollars
HC_NAVY_NCAAB_under | OSU_WIS_NCAAB_over,0.7517015076129999,261.0,"(0.6565679856256436, 1.1251227665436248)",0.6565679856256436,1.1251227665436248,2.0,6.932926372724127
GWEB_CHSO_NCAAB_awayWin | PRES_WIN_NCAAB_over,0.31202887137,1175.0,"(0.25347813701851063, 0.7549511998699046)",0.25347813701851063,0.7549511998699046,2.0,2.6765625183049977
ATL_PHI_NBA_awayCover | LAC_TOR_NBA_under | MRSH_GASO_NCAAB_homeCover | COL_VGK_NHL_awayCover,0.3102240417751909,937.0,"(0.2366086780372177, 0.5245669553160098)",0.2366086780372177,0.5245669553160098,4.0,2.4984321195869623
HC_NAVY_NCAAB_awayCover | QUOC_FGCU_NCAAB_awayWin,0.29521933928999994,967.0,"(0.2223361272207135, 0.47802052803077616)",0.2223361272207135,0.47802052803077616,2.0,2.3477233641676776
UTAH_DEN_NBA_under | ARMY_L-MD_NCAAB_under,0.5785277436540002,264.0,"(0.4188791617047578, 0.46321374557166883)",0.4188791617047578,0.46321374557166883,2.0,4.423088622574573
HC_NAVY_NCAAB_awayWin | MISS_FLA_NCAAB_over,0.609502059684,214.0,"(0.42702638663914017, 0.3902322846562121)",0.42702638663914017,0.3902322846562121,2.0,4.509117962793273
CAL_COLO_NCAAB_over | DAL_MIN_NHL_homeCover,0.47824477378400004,339.0,"(0.3243346775550915, 0.3566042125895541)",0.3243346775550915,0.3566042125895541,2.0,3.424761013085325
COLG_LAF_NCAAB_under | MIA_LOU_NCAAB_homeCover,0.5241726048900001,264.0,"(0.3439349552271213, 0.31228890904749634)",0.3439349552271213,0.31228890904749634,2.0,3.631727062238094
HPU_UNCA_NCAAB_homeCover | SJU_PROV_NCAAB_awayWin,0.3146723050409999,588.0,"(0.19811997596634, 0.2307989662761905)",0.19811997596634,0.2307989662761905,2.0,2.0920167239522836
IND_WSH_NBA_homeCover | LIB_JVST_NCAAB_under,0.478534040029,261.0,"(0.278738653066931, 0.20278456782240972)",0.278738653066931,0.20278456782240972,2.0,2.9432969642951328
LIB_JVST_NCAAB_homeCover | MASS_LAS_NCAAB_homeCover,0.47076593269499994,264.0,"(0.27029848295825754, 0.19288175250837356)",0.27029848295825754,0.19288175250837356,2.0,2.8541743155858126
OAK_NKU_NCAAB_homeCover | PSU_NU_NCAAB_over,0.464045448816,268.0,"(0.26406240732943287, 0.18687359930516906)",0.26406240732943287,0.18687359930516906,2.0,2.7883254558547326
MOST_MUR_NCAAB_under | MISS_FLA_NCAAB_homeWin,0.41691798598400004,322.0,"(0.2358366151715777, 0.17909288715898963)",0.2358366151715777,0.17909288715898963,2.0,2.4902796431949
BU_AMER_NCAAB_homeWin | MISS_FLA_NCAAB_homeCover,0.380872008608,378.0,"(0.21708153469477248, 0.1781302044265545)",0.21708153469477248,0.1781302044265545,2.0,2.2922383208841532
DRKE_INST_NCAAB_homeCover | DAL_MIN_NHL_homeWin,0.5401971729789999,190.0,"(0.2981956850732104, 0.16894926653293443)",0.2981956850732104,0.16894926653293443,2.0,3.1487504333715015
UNI_UIC_NCAAB_under | VAL_SIU_NCAAB_awayCover,0.456538543745,261.0,"(0.24831576357067053, 0.16093447512235823)",0.24831576357067053,0.16093447512235823,2.0,2.622051247871554
IND_WSH_NBA_over | DRKE_INST_NCAAB_homeWin,0.47413526104199993,237.0,"(0.252251404941578, 0.1508049279691499)",0.252251404941578,0.1508049279691499,2.0,2.663609033891151
ETSU_WCU_NCAAB_under | TCU_OU_NCAAB_awayWin,0.35544490500000003,387.0,"(0.18889320086563313, 0.13808408195973332)",0.18889320086563313,0.13808408195973332,2.0,1.99458804355458
GWEB_CHSO_NCAAB_awayCover | DAL_MIN_NHL_over,0.4041663585330001,291.0,"(0.19941252985018226, 0.115717189048237)",0.19941252985018226,0.115717189048237,2.0,2.1056652433830902
BRAD_EVAN_NCAAB_homeCover | SJU_PROV_NCAAB_awayCover,0.417344135076,268.0,"(0.19993523025361193, 0.10713057807479373)",0.19993523025361193,0.10713057807479373,2.0,2.11118461607763
KENN_STET_NCAAB_over | MASS_LAS_NCAAB_over,0.41829339767999996,257.0,"(0.19194841623252912, 0.09468957985003297)",0.19194841623252912,0.09468957985003297,2.0,2.0268491096669052
COLG_LAF_NCAAB_homeCover | VT_CLEM_NCAAB_awayWin,0.42803038844999997,238.0,"(0.18770702225252095, 0.08385674436292197)",0.18770702225252095,0.08385674436292197,2.0,1.982062777063296
DET_SA_NBA_over | LEH_BUCK_NCAAB_under,0.40308526599999994,261.0,"(0.1743823027816091, 0.07936797943611781)",0.1743823027816091,0.07936797943611781,2.0,1.8413624976535297
SLU_JOES_NCAAB_awayCover | VT_CLEM_NCAAB_awayCover,0.39574788134199995,268.0,"(0.17028067288752233, 0.07770796025819339)",0.17028067288752233,0.07770796025819339,2.0,1.7980519819317329
OAK_NKU_NCAAB_over | QUOC_FGCU_NCAAB_under,0.3984386451360001,264.0,"(0.17057449556630314, 0.07681253853952476)",0.17057449556630314,0.07681253853952476,2.0,1.8011545562929894
