homeTeamAbbrev,awayTeamAbbrev,sport,index,probability,odds,kelly,unitPercent,unitReturn
UND,STMN,NCAAB,homeWin,0.6218035000000001,-125.0,"(0.14905787500000017, 0.01777460007961254)",0.14905787500000017,0.01777460007961254
SEMO,USI,NCAAB,under,0.5895450000000001,-108.0,"(0.1462536000000002, 0.019805662512000076)",0.1462536000000002,0.019805662512000076
ND,ORST,NCAAF,awayWin,0.4432505,185.0,"(0.14230482432432434, 0.03746372659805709)",0.14230482432432434,0.03746372659805709
UND,STMN,NCAAB,homeCover,0.582999,-108.0,"(0.13263792000000008, 0.016289646131413368)",0.13263792000000008,0.016289646131413368
SIUE,EIU,NCAAB,awayWin,0.31484900000000005,350.0,"(0.11909157142857149, 0.049639808348642914)",0.11909157142857149,0.049639808348642914
HOU,PHI,NBA,awayCover,0.584037,-112.0,"(0.11815844000000009, 0.012465550842172872)",0.11815844000000009,0.012465550842172872
OMA,DEN,NCAAB,awayCover,0.5832809999999999,-112.0,"(0.11655571999999992, 0.012129674879212833)",0.11655571999999992,0.012129674879212833
MICH,MCN,NCAAB,under,0.5772210000000001,-110.0,"(0.11216410000000021, 0.011437077571645497)",0.11216410000000021,0.011437077571645497
CLEM,RAD,NCAAB,homeWin,0.9595945,-2100.0,"(0.11107900000000037, 0.0005875497257619146)",0.11107900000000037,0.0005875497257619146
NU,JKST,NCAAB,over,0.5711419999999999,-108.0,"(0.10797535999999985, 0.01079507256215702)",0.10797535999999985,0.01079507256215702
POR,SA,NBA,homeWin,0.7359080000000001,-238.0,"(0.10736904000000036, 0.004843744012824235)",0.10736904000000036,0.004843744012824235
GB,WRST,NCAAB,awayCover,0.5724040000000001,-110.0,"(0.10204840000000026, 0.009467159947781863)",0.10204840000000026,0.009467159947781863
NDSU,SDAK,NCAAB,over,0.566029,-108.0,"(0.09734032000000004, 0.008773275831205941)",0.09734032000000004,0.008773275831205941
MIA,UNF,NCAAB,over,0.5731959999999999,-112.0,"(0.09517551999999985, 0.008087838935062836)",0.09517551999999985,0.008087838935062836
CAL,ARIZ,NCAAB,over,0.5602269999999999,-108.0,"(0.08527215999999982, 0.006732723399134795)",0.08527215999999982,0.006732723399134795
COLO,WASH,NCAAB,homeCover,0.5675479999999999,-112.0,"(0.0832017599999999, 0.006180832917051408)",0.0832017599999999,0.006180832917051408
MICH,MCN,NCAAB,awayWin,0.24095299999999986,455.0,"(0.07412948351648335, 0.025003070485213625)",0.07412948351648335,0.025003070485213625
SIUE,EIU,NCAAB,awayCover,0.5477690000000001,-105.0,"(0.07292645000000009, 0.005065016294859532)",0.07292645000000009,0.005065016294859532
OSU,MIZ,NCAAF,under,0.553673,-108.0,"(0.07163983999999995, 0.004752098773357033)",0.07163983999999995,0.004752098773357033
STAN,ASU,NCAAB,awayWin,0.3805955000000001,200.0,"(0.07089325000000013, 0.010051705791125036)",0.07089325000000013,0.010051705791125036
GONZ,SDSU,NCAAB,under,0.552227,-108.0,"(0.06863216000000005, 0.00436145683913482)",0.06863216000000005,0.00436145683913482
SFA,UNO,NCAAB,under,0.556169,-110.0,"(0.06795490000000004, 0.004198062212736366)",0.06795490000000004,0.004198062212736366
CLEM,RAD,NCAAB,over,0.546599,-110.0,"(0.0478578999999999, 0.0020821623567363586)",0.0478578999999999,0.0020821623567363586
STAN,ASU,NCAAB,awayCover,0.537365,-108.0,"(0.03771919999999995, 0.001317350045037039)",0.03771919999999995,0.001317350045037039
UAB,UNCA,NCAAB,awayWin,0.34492750000000005,210.0,"(0.03298821428571436, 0.0022852667916964413)",0.03298821428571436,0.0022852667916964413
WSH,BKN,NBA,under,0.5338579999999999,-110.0,"(0.021101799999999837, 0.0004048054211272699)",0.021101799999999837,0.0004048054211272699
SFA,UNO,NCAAB,awayWin,0.11179400000000006,950.0,"(0.01829863157894744, 0.0031809792177894987)",0.01829863157894744,0.0031809792177894987
ELON,VAL,NCAAB,awayWin,0.3880739999999999,164.0,"(0.014948390243902265, 0.00036646516824974666)",0.014948390243902265,0.00036646516824974666
MICH,MCN,NCAAB,homeCover,0.532465,-112.0,"(0.008825799999999995, 6.954888003571291e-05)",0.008825799999999995,6.954888003571291e-05
STET,CLT,NCAAB,awayWin,0.6271305,-166.0,"(0.008167130000000133, 4.0181935202952135e-05)",0.008167130000000133,4.0181935202952135e-05
IUPU,DETM,NCAAB,over,0.525079,-110.0,"(0.002665899999999888, 6.460929827272237e-06)",0.002665899999999888,6.460929827272237e-06
COLO,WASH,NCAAB,awayWin,0.1977685,410.0,"(0.0021022804878048917, 1.8120291322561146e-05)",0.0021022804878048917,1.8120291322561146e-05
SIUE,EIU,NCAAB,over,0.535211,-115.0,"(0.0007036499999999446, 4.3054201956512244e-07)",0.0007036499999999446,4.3054201956512244e-07
ECU,ETSU,NCAAB,over,0.5238349999999999,-110.0,"(5.349999999981758e-05, 2.6020454545320303e-09)",5.349999999981758e-05,2.6020454545320303e-09
STET,CLT,NCAAB,awayCover,0.5307489999999999,-115.0,"(-0.008889650000000193, 0)",-0.008889650000000193,0.0
UMBC,AMER,NCAAB,homeCover,0.518846,-110.0,"(-0.010423399999999972, 0)",-0.010423399999999972,0.0
TEX,UNCG,NCAAB,under,0.517362,-110.0,"(-0.01353979999999999, 0)",-0.01353979999999999,0.0
PUR,EKU,NCAAB,awayWin,0.006677500000000003,4000.0,"(-0.018155562499999996, 0)",-0.018155562499999996,0.0
ELON,VAL,NCAAB,awayCover,0.514362,-110.0,"(-0.019839800000000074, 0)",-0.019839800000000074,0.0
COLO,WASH,NCAAB,under,0.5131660000000001,-110.0,"(-0.0223513999999998, 0)",-0.0223513999999998,0.0
UMBC,AMER,NCAAB,homeWin,0.47588,105.0,"(-0.023281904761904615, 0)",-0.023281904761904615,0.0
MILW,RMU,NCAAB,awayWin,0.39401149999999996,145.0,"(-0.02391160344827592, 0)",-0.02391160344827592,0.0
PHX,CHA,NBA,awayWin,0.0953425,750.0,"(-0.02527850000000001, 0)",-0.02527850000000001,0.0
CAL,ARIZ,NCAAB,homeWin,0.0768075,850.0,"(-0.03180338235294117, 0)",-0.03180338235294117,0.0
MIA,UNF,NCAAB,awayWin,0.03294399999999997,1487.5,"(-0.03206816806722691, 0)",-0.03206816806722691,0.0
ATL,SAC,NBA,homeCover,0.51898,-115.0,"(-0.03419300000000003, 0)",-0.03419300000000003,0.0
IOWA,NIU,NCAAB,homeWin,0.945562,-1800.0,"(-0.03432199999999974, 0)",-0.03432199999999974,0.0
UK,ILST,NCAAB,awayWin,0.035429500000000114,1381.25,"(-0.034403658371040605, 0)",-0.034403658371040605,0.0
ATL,SAC,NBA,homeWin,0.5070460000000001,-110.0,"(-0.035203399999999774, 0)",-0.035203399999999774,0.0
NU,JKST,NCAAB,awayWin,0.029447,1500.0,"(-0.035256533333333326, 0)",-0.035256533333333326,0.0
JOES,L-MD,NCAAB,awayWin,0.050076999999999816,1100.0,"(-0.03627963636363657, 0)",-0.03627963636363657,0.0
USF,ALST,NCAAB,awayWin,0.037421499999999885,1300.0,"(-0.03662300000000013, 0)",-0.03662300000000013,0.0
GB,WRST,NCAAB,homeWin,0.239237,275.0,"(-0.03740409090909089, 0)",-0.03740409090909089,0.0
IOWA,NIU,NCAAB,awayWin,0.054437999999999986,1000.0,"(-0.04011820000000002, 0)",-0.04011820000000002,0.0
LMU,TAR,NCAAB,under,0.50437,-110.0,"(-0.040823000000000054, 0)",-0.040823000000000054,0.0
NEB,SCST,NCAAB,awayWin,0.003911499999999957,2050.0,"(-0.04467818292682931, 0)",-0.04467818292682931,0.0
CLEM,RAD,NCAAB,awayWin,0.04040549999999998,1100.0,"(-0.046830363636363656, 0)",-0.046830363636363656,0.0
LSU,NWST,NCAAB,awayWin,0.003538500000000111,1900.0,"(-0.04890684210526304, 0)",-0.04890684210526304,0.0
CIN,EVAN,NCAAB,awayWin,0.020838500000000093,1400.0,"(-0.04910160714285704, 0)",-0.04910160714285704,0.0
KC,ORU,NCAAB,under,0.49932400000000005,-110.0,"(-0.05141959999999984, 0)",-0.05141959999999984,0.0
UAB,UNCA,NCAAB,awayCover,0.498947,-110.0,"(-0.052211300000000016, 0)",-0.052211300000000016,0.0
NEB,SCST,NCAAB,over,0.495138,-110.0,"(-0.060210199999999936, 0)",-0.060210199999999936,0.0
STAN,ASU,NCAAB,over,0.49462000000000006,-110.0,"(-0.06129799999999985, 0)",-0.06129799999999985,0.0
GB,WRST,NCAAB,awayWin,0.760763,-345.0,"(-0.06460465000000015, 0)",-0.06460465000000015,0.0
UCF,BCU,NCAAB,awayWin,0.004550499999999902,1437.5,"(-0.06469816086956533, 0)",-0.06469816086956533,0.0
ATL,SAC,NBA,awayWin,0.4929539999999999,-110.0,"(-0.0647966000000002, 0)",-0.0647966000000002,0.0
MILW,RMU,NCAAB,awayCover,0.492793,-110.0,"(-0.06513470000000005, 0)",-0.06513470000000005,0.0
UMBC,AMER,NCAAB,awayWin,0.5241199999999999,-125.0,"(-0.07073000000000018, 0)",-0.07073000000000018,0.0
CIN,EVAN,NCAAB,under,0.48902100000000004,-110.0,"(-0.07305589999999995, 0)",-0.07305589999999995,0.0
STET,CLT,NCAAB,under,0.48874800000000007,-110.0,"(-0.07362919999999984, 0)",-0.07362919999999984,0.0
STET,CLT,NCAAB,homeWin,0.3728695,140.0,"(-0.07508085714285717, 0)",-0.07508085714285717,0.0
COLO,WASH,NCAAB,over,0.486662,-110.0,"(-0.07800980000000007, 0)",-0.07800980000000007,0.0
CIN,EVAN,NCAAB,over,0.48607000000000006,-110.0,"(-0.07925299999999996, 0)",-0.07925299999999996,0.0
ELON,VAL,NCAAB,homeCover,0.4854320000000001,-110.0,"(-0.0805927999999998, 0)",-0.0805927999999998,0.0
MILW,RMU,NCAAB,homeWin,0.6059885,-175.0,"(-0.08353162499999989, 0)",-0.08353162499999989,0.0
MINN,ME,NCAAB,awayWin,0.018548499999999968,950.0,"(-0.08476218421052635, 0)",-0.08476218421052635,0.0
USF,ALST,NCAAB,homeWin,0.9625785000000001,-2800.0,"(-0.08522349999999668, 0)",-0.08522349999999668,0.0
STET,CLT,NCAAB,over,0.482933,-110.0,"(-0.08584069999999994, 0)",-0.08584069999999994,0.0
STET,CLT,NCAAB,homeCover,0.46911200000000003,-105.0,"(-0.08832040000000002, 0)",-0.08832040000000002,0.0
NU,JKST,NCAAB,homeWin,0.970553,-3600.0,"(-0.08953900000000004, 0)",-0.08953900000000004,0.0
NEB,SCST,NCAAB,under,0.48055800000000004,-110.0,"(-0.09082819999999991, 0)",-0.09082819999999991,0.0
IU,KENN,NCAAB,awayWin,0.052582499999999976,650.0,"(-0.09317403846153849, 0)",-0.09317403846153849,0.0
MILW,RMU,NCAAB,homeCover,0.47834099999999996,-110.0,"(-0.09548390000000012, 0)",-0.09548390000000012,0.0
SIUE,EIU,NCAAB,under,0.464653,-105.0,"(-0.09746135000000011, 0)",-0.09746135000000011,0.0
STAN,ASU,NCAAB,under,0.476352,-110.0,"(-0.0996608, 0)",-0.0996608,0.0
JOES,L-MD,NCAAB,homeWin,0.9499230000000002,-2100.0,"(-0.10169399999999607, 0)",-0.10169399999999607,0.0
IUPU,DETM,NCAAB,under,0.474723,-110.0,"(-0.10308170000000005, 0)",-0.10308170000000005,0.0
KC,ORU,NCAAB,over,0.47462000000000004,-110.0,"(-0.10329799999999989, 0)",-0.10329799999999989,0.0
UAB,UNCA,NCAAB,homeCover,0.47207000000000005,-110.0,"(-0.10865299999999994, 0)",-0.10865299999999994,0.0
ECU,ETSU,NCAAB,awayWin,0.15462750000000003,320.0,"(-0.10955140624999993, 0)",-0.10955140624999993,0.0
ATL,SAC,NBA,awayCover,0.457404,-105.0,"(-0.11232180000000008, 0)",-0.11232180000000008,0.0
POR,SA,NBA,awayWin,0.2640919999999999,195.0,"(-0.11329671794871815, 0)",-0.11329671794871815,0.0
LMU,TAR,NCAAB,over,0.46843799999999997,-110.0,"(-0.11628020000000011, 0)",-0.11628020000000011,0.0
ISU,MEM,NCAAF,awayWin,0.1649585,280.0,"(-0.13327060714285716, 0)",-0.13327060714285716,0.0
SMC,KENT,NCAAB,awayWin,0.08854600000000001,410.0,"(-0.1337598536585366, 0)",-0.1337598536585366,0.0
UNC,CHSO,NCAAB,homeWin,0.9943455000000001,-20000.0,"(-0.13655449999997904, 0)",-0.13655449999997904,0.0
STAN,ASU,NCAAB,homeCover,0.46246400000000004,-112.0,"(-0.13957631999999992, 0)",-0.13957631999999992,0.0
