homeTeamAbbrev,awayTeamAbbrev,sport,index,probability,odds,kelly,unitPercent,unitReturn
HALL,CONN,NCAAB,over,0.8827699999999999,-110.0,"(0.7538169999999998, 0.5165818813536363)",0.7538169999999998,0.5165818813536363
IOWA,UMBC,NCAAB,awayCover,0.79962,-115.0,"(0.569183, 0.2817124239034782)",0.569183,0.2817124239034782
OU,UNC,NCAAB,homeCover,0.775528,-108.0,"(0.53309824, 0.2631423458250904)",0.53309824,0.2631423458250904
OU,UNC,NCAAB,homeWin,0.7238045000000001,130.0,"(0.5113464230769232, 0.3399177137116328)",0.5113464230769232,0.3399177137116328
CREI,VILL,NCAAB,over,0.7586579999999999,-112.0,"(0.4883549599999999, 0.2129380062112513)",0.4883549599999999,0.2129380062112513
DUKE,BAY,NCAAB,over,0.7446079999999999,-110.0,"(0.46367679999999983, 0.19545106805294532)",0.46367679999999983,0.19545106805294532
DAY,OAK,NCAAB,awayCover,0.732558,-110.0,"(0.4383718000000001, 0.17469985003203647)",0.4383718000000001,0.17469985003203647
HALL,CONN,NCAAB,awayCover,0.730495,-110.0,"(0.4340395, 0.1712638977820455)",0.4340395,0.1712638977820455
ARIZ,ALA,NCAAB,over,0.728571,-110.0,"(0.4299990999999999, 0.1680902054552818)",0.4299990999999999,0.1680902054552818
UGA,MSM,NCAAB,awayCover,0.72742,-110.0,"(0.4275819999999999, 0.16620578793090907)",0.4275819999999999,0.16620578793090907
SAC,BOS,NBA,awayCover,0.7188019999999999,-108.0,"(0.4151081599999999, 0.15955072638757925)",0.4151081599999999,0.15955072638757925
SAC,BOS,NBA,awayWin,0.6657755000000001,120.0,"(0.38725508333333347, 0.17995979948100854)",0.38725508333333347,0.17995979948100854
NEB,UND,NCAAB,awayCover,0.705065,-110.0,"(0.3806365000000001, 0.13171285921113643)",0.3806365000000001,0.13171285921113643
HALL,CONN,NCAAB,awayWin,0.8786815,-425.0,"(0.363077875, 0.031017774897533074)",0.363077875,0.031017774897533074
OU,UNC,NCAAB,over,0.6937280000000001,-108.0,"(0.36295424000000026, 0.12197757438331278)",0.36295424000000026,0.12197757438331278
CLE,UTAH,NBA,under,0.692804,-108.0,"(0.36103231999999996, 0.12068920007831704)",0.36103231999999996,0.12068920007831704
DAY,OAK,NCAAB,awayWin,0.44816200000000006,550.0,"(0.34782781818181824, 0.6654130510561821)",0.34782781818181824,0.6654130510561821
DUKE,BAY,NCAAB,awayWin,0.611995,136.0,"(0.3266972058823529, 0.14515424749061764)",0.3266972058823529,0.14515424749061764
DUKE,BAY,NCAAB,awayCover,0.672488,-108.0,"(0.31877503999999995, 0.09409030196944593)",0.31877503999999995,0.09409030196944593
UGA,MSM,NCAAB,awayWin,0.41581749999999995,600.0,"(0.3184537499999999, 0.6084767453343747)",0.3184537499999999,0.6084767453343747
CARK,WIU,NCAAB,under,0.666405,-105.0,"(0.31613025000000006, 0.09517936663339291)",0.31613025000000006,0.09517936663339291
