homeTeamAbbrev,awayTeamAbbrev,sport,index,probability,odds,kelly,unitPercent,unitReturn
ARST,GASO,NCAAB,over,0.763301,-110.0,"(0.5029321, 0.22994608837310002)",0.5029321,0.22994608837310002
OAK,MILW,NCAAB,homeCover,0.7577339999999999,-110.0,"(0.4912413999999998, 0.21938010279450898)",0.4912413999999998,0.21938010279450898
DETM,GB,NCAAB,awayWin,0.801447,-156.6,"(0.4905130020000001, 0.1536417657286411)",0.4905130020000001,0.1536417657286411
DETM,GB,NCAAB,awayCover,0.752023,-110.0,"(0.47924829999999996, 0.20879903004808184)",0.47924829999999996,0.20879903004808184
OAK,MILW,NCAAB,homeWin,0.874498,-325.0,"(0.4666165, 0.0669941409453077)",0.4666165,0.0669941409453077
BOS,PIT,NHL,homeWin,0.7799929999999999,-148.0,"(0.45438263999999984, 0.13950242130633075)",0.45438263999999984,0.13950242130633075
UCI,CSUF,NCAAB,homeWin,0.927489,-700.0,"(0.41991200000000006, 0.025189441106285723)",0.41991200000000006,0.025189441106285723
SA,MIL,NBA,awayCover,0.721164,-110.0,"(0.41444440000000005, 0.15614923699214553)",0.41444440000000005,0.15614923699214553
MSU,PSU,NCAAB,homeCover,0.7177760000000001,-110.0,"(0.4073296000000002, 0.1508340027601456)",0.4073296000000002,0.1508340027601456
ARIZ,COLO,NCAAB,under,0.715483,-110.0,"(0.40251429999999994, 0.14728887427680912)",0.40251429999999994,0.14728887427680912
TXST,CCU,NCAAB,homeCover,0.7175950000000001,-112.0,"(0.4013014000000002, 0.14378822646603584)",0.4013014000000002,0.14378822646603584
USD,SMC,NCAAB,awayCover,0.7159639999999999,-112.0,"(0.39784367999999987, 0.1413210658178056)",0.39784367999999987,0.1413210658178056
UVU,CBU,NCAAB,under,0.703345,-105.0,"(0.39185725, 0.1462400994072024)",0.39185725,0.1462400994072024
ASU,UTAH,NCAAB,under,0.705459,-108.0,"(0.3873547199999999, 0.13892933250581332)",0.3873547199999999,0.13892933250581332
MIN,TB,NHL,homeCover,0.8105640000000002,-225.0,"(0.38433300000000054, 0.06564971328400022)",0.38433300000000054,0.06564971328400022
GONZ,PEPP,NCAAB,homeWin,0.980851,-3200.0,"(0.36808300000000094, 0.004233909215281244)",0.36808300000000094,0.004233909215281244
LR,SIUE,NCAAB,over,0.6966860000000001,-110.0,"(0.36304060000000027, 0.1198167974985093)",0.36304060000000027,0.1198167974985093
USF,TEM,NCAAB,homeCover,0.6884669999999999,-110.0,"(0.3457806999999999, 0.10869481135680907)",0.3457806999999999,0.10869481135680907
WSU,ORST,NCAAB,homeCover,0.6826019999999999,-110.0,"(0.3334641999999998, 0.10108942971058174)",0.3334641999999998,0.10108942971058174
USA,APP,NCAAB,under,0.681444,-110.0,"(0.3310324000000001, 0.09962040895432739)",0.3310324000000001,0.09962040895432739
DAL,COL,NHL,awayCover,0.8020360000000001,-238.0,"(0.3308816800000003, 0.04600112863849689)",0.3308816800000003,0.04600112863849689
FGCU,JAX,NCAAB,homeWin,0.7787949999999999,-205.0,"(0.3253247499999997, 0.05162741120124989)",0.3253247499999997,0.05162741120124989
TXST,CCU,NCAAB,homeWin,0.867792,-425.0,"(0.30590800000000007, 0.022018753991529458)",0.30590800000000007,0.022018753991529458
USF,TEM,NCAAB,homeWin,0.798609,-245.0,"(0.30520105000000003, 0.03801946160045)",0.30520105000000003,0.03801946160045
LMU,SCU,NCAAB,under,0.668079,-110.0,"(0.30296589999999995, 0.08344394232982727)",0.30296589999999995,0.08344394232982727
FGCU,JAX,NCAAB,homeCover,0.664076,-110.0,"(0.2945596, 0.0788775981383273)",0.2945596,0.0788775981383273
NKU,YSU,NCAAB,under,0.6626840000000002,-110.0,"(0.29163640000000035, 0.0773198089136002)",0.29163640000000035,0.0773198089136002
CP,LBSU,NCAAB,homeCover,0.6624399999999999,-110.0,"(0.2911239999999998, 0.07704834852363628)",0.2911239999999998,0.07704834852363628
RMU,IUPU,NCAAB,over,0.660589,-110.0,"(0.28723689999999996, 0.07500457883782725)",0.28723689999999996,0.07500457883782725
PAC,SF,NCAAB,under,0.659751,-110.0,"(0.28547709999999993, 0.07408834056764542)",0.28547709999999993,0.07408834056764542
BOS,PIT,NHL,homeCover,0.555874,164.0,"(0.2850654634146341, 0.1332702022281521)",0.2850654634146341,0.1332702022281521
NCAT,CAM,NCAAB,over,0.658685,-110.0,"(0.2832384999999999, 0.07293095262022722)",0.2832384999999999,0.07293095262022722
WSU,ORST,NCAAB,homeWin,0.9155210000000001,-750.0,"(0.28192850000000114, 0.010597823881633436)",0.28192850000000114,0.010597823881633436
ARST,GASO,NCAAB,homeCover,0.648093,-108.0,"(0.26803344000000007, 0.06652030088725341)",0.26803344000000007,0.06652030088725341
USD,SMC,NCAAB,over,0.641911,-105.0,"(0.26591755, 0.06734489847428807)",0.26591755,0.06734489847428807
SA,MIL,NBA,awayWin,0.867533,-455.0,"(0.26480815, 0.015411726660752231)",0.26480815,0.015411726660752231
EKU,LIP,NCAAB,awayWin,0.6645540000000001,-120.0,"(0.2620188000000002, 0.05721154296120014)",0.2620188000000002,0.05721154296120014
MSU,PSU,NCAAB,homeWin,0.9294929999999999,-950.0,"(0.259676499999999, 0.0070980931212894175)",0.259676499999999,0.0070980931212894175
EKU,LIP,NCAAB,awayCover,0.6426900000000001,-112.0,"(0.24250280000000024, 0.052506792864142955)",0.24250280000000024,0.052506792864142955
NYR,CHI,NHL,awayCover,0.5778399999999999,124.0,"(0.237388387096774, 0.06987802544722575)",0.237388387096774,0.06987802544722575
TAR,UTA,NCAAB,over,0.635872,-110.0,"(0.23533119999999996, 0.05034615790312729)",0.23533119999999996,0.05034615790312729
VGK,FLA,NHL,homeWin,0.6260870000000002,-105.0,"(0.23347835000000033, 0.05191632373211683)",0.23347835000000033,0.05191632373211683
USI,TNST,NCAAB,over,0.632512,-110.0,"(0.2282751999999999, 0.04737233357730904)",0.2282751999999999,0.04737233357730904
CP,LBSU,NCAAB,homeWin,0.41193499999999994,310.0,"(0.22223661290322574, 0.1531062475555644)",0.22223661290322574,0.1531062475555644
MSU,PSU,NCAAB,under,0.620426,-105.0,"(0.22187330000000005, 0.04688358214560956)",0.22187330000000005,0.04688358214560956
TROY,ODU,NCAAB,over,0.628789,-110.0,"(0.22045690000000007, 0.04418294977964548)",0.22045690000000007,0.04418294977964548
SA,MIL,NBA,under,0.619171,-105.0,"(0.21930055000000004, 0.04580260117171666)",0.21930055000000004,0.04580260117171666
UL,JMU,NCAAB,under,0.6276700000000001,-110.0,"(0.2181070000000001, 0.04324605768090913)",0.2181070000000001,0.04324605768090913
LIU,WAG,NCAAB,under,0.6242920000000001,-110.0,"(0.21101320000000012, 0.04047870052203643)",0.21101320000000012,0.04047870052203643
ARI,NYI,NHL,homeCover,0.773756,-250.0,"(0.20814600000000005, 0.017329902926399972)",0.20814600000000005,0.017329902926399972
UL,JMU,NCAAB,awayCover,0.6225339999999999,-110.0,"(0.20732139999999982, 0.03907469354359993)",0.20732139999999982,0.03907469354359993
WASH,ORE,NCAAB,over,0.6175590000000001,-108.0,"(0.20452272000000016, 0.03873105832981339)",0.20452272000000016,0.03873105832981339
SHU,SFPA,NCAAB,homeCover,0.616897,-108.0,"(0.20314576000000006, 0.038211296116645976)",0.20314576000000006,0.038211296116645976
UTM,EIU,NCAAB,over,0.6194069999999999,-110.0,"(0.20075469999999984, 0.036638590520081754)",0.20075469999999984,0.036638590520081754
BELL,APSU,NCAAB,homeWin,0.66847,-142.0,"(0.19769739999999997, 0.02752412814560562)",0.19769739999999997,0.02752412814560562
RGV,SFA,NCAAB,over,0.623974,-115.0,"(0.19154410000000005, 0.03190360195200872)",0.19154410000000005,0.03190360195200872
BELL,APSU,NCAAB,under,0.614852,-110.0,"(0.1911891999999999, 0.033230281996945436)",0.1911891999999999,0.033230281996945436
HOF,COFC,NCAAB,homeWin,0.644302,-130.0,"(0.18189460000000013, 0.025450496545507715)",0.18189460000000013,0.025450496545507715
STET,UNF,NCAAB,over,0.61023,-110.0,"(0.18148300000000012, 0.02994189026272731)",0.18148300000000012,0.02994189026272731
MICH,MINN,NCAAB,under,0.6099680000000001,-110.0,"(0.18093280000000012, 0.029760616468945497)",0.18093280000000012,0.029760616468945497
OAK,MILW,NCAAB,over,0.6087130000000001,-110.0,"(0.1782973000000001, 0.028899933806627302)",0.1782973000000001,0.028899933806627302
TLSA,MEM,NCAAB,under,0.589139,-102.0,"(0.1700607799999999, 0.028353596955106263)",0.1700607799999999,0.028353596955106263
TROY,ODU,NCAAB,homeCover,0.604053,-110.0,"(0.16851129999999986, 0.025814598388809073)",0.16851129999999986,0.025814598388809073
UCR,UCD,NCAAB,under,0.6001090000000001,-110.0,"(0.16022890000000023, 0.02333936399564553)",0.16022890000000023,0.02333936399564553
NMSU,UTEP,NCAAB,over,0.58689,-105.0,"(0.1531245, 0.02233058333357142)",0.1531245,0.02233058333357142
USD,SMC,NCAAB,awayWin,0.926229,-1050.0,"(0.15163349999999964, 0.0021897826973571372)",0.15163349999999964,0.0021897826973571372
BELL,APSU,NCAAB,homeCover,0.5958800000000001,-110.0,"(0.15134800000000015, 0.020823833730909142)",0.15134800000000015,0.020823833730909142
WICH,UNT,NCAAB,awayCover,0.5954200000000001,-110.0,"(0.15038200000000013, 0.020558859930909144)",0.15038200000000013,0.020558859930909144
TROY,ODU,NCAAB,homeWin,0.6994859999999999,-185.0,"(0.14353509999999992, 0.011136391855140525)",0.14353509999999992,0.011136391855140525
HOF,COFC,NCAAB,homeCover,0.5911299999999999,-110.0,"(0.14137299999999986, 0.018169386480909055)",0.14137299999999986,0.018169386480909055
LMU,SCU,NCAAB,awayCover,0.5947669999999999,-112.0,"(0.1409060399999999, 0.01772724295400139)",0.1409060399999999,0.01772724295400139
MICH,MINN,NCAAB,homeCover,0.598922,-115.0,"(0.13768229999999987, 0.01648383976807823)",0.13768229999999987,0.01648383976807823
NE,STBK,NCAAB,homeCover,0.5891179999999999,-110.0,"(0.13714779999999982, 0.017099562768036324)",0.13714779999999982,0.017099562768036324
LA,DET,NHL,under,0.607226,-120.0,"(0.1358972000000001, 0.015390040806533372)",0.1358972000000001,0.015390040806533372
CSUB,HAW,NCAAB,awayCover,0.583692,-108.0,"(0.13407935999999998, 0.01664562479445333)",0.13407935999999998,0.01664562479445333
UCSB,UCSD,NCAAB,under,0.587207,-110.0,"(0.13313470000000005, 0.016113498494627305)",0.13313470000000005,0.016113498494627305
WICH,UNT,NCAAB,awayWin,0.5379160000000001,114.0,"(0.1325791578947369, 0.02003804574320842)",0.1325791578947369,0.02003804574320842
SEA,OTT,NHL,over,0.5765960000000002,-105.0,"(0.1320218000000004, 0.01659976730975248)",0.1320218000000004,0.01659976730975248
DEL,HAMP,NCAAB,under,0.586252,-110.0,"(0.1311292, 0.01563169735694546)",0.1311292,0.01563169735694546
WSU,ORST,NCAAB,under,0.582592,-110.0,"(0.12344319999999998, 0.013852930569309104)",0.12344319999999998,0.013852930569309104
LMU,SCU,NCAAB,awayWin,0.540692,110.0,"(0.12313927272727265, 0.016679608536581802)",0.12313927272727265,0.016679608536581802
WRST,CLEV,NCAAB,over,0.580717,-110.0,"(0.11950570000000005, 0.012983283938627285)",0.11950570000000005,0.012983283938627285
MTL,BUF,NHL,under,0.548252,105.0,"(0.11801580952380947, 0.014624117862438068)",0.11801580952380947,0.014624117862438068
BOS,PIT,NHL,under,0.5815,-112.0,"(0.11278000000000005, 0.011356543214285707)",0.11278000000000005,0.011356543214285707
GS,DEN,NBA,homeCover,0.5764589999999999,-110.0,"(0.11056389999999988, 0.011113069075645444)",0.11056389999999988,0.011113069075645444
UL,JMU,NCAAB,awayWin,0.7450140000000001,-250.0,"(0.10754900000000023, 0.004626714960400015)",0.10754900000000023,0.004626714960400015
GS,DEN,NBA,homeWin,0.5052179999999998,124.0,"(0.10620025806451583, 0.013985333568082502)",0.10620025806451583,0.013985333568082502
NMSU,UTEP,NCAAB,homeWin,0.600944,-125.0,"(0.1021240000000001, 0.008343449100800017)",0.1021240000000001,0.008343449100800017
NMSU,UTEP,NCAAB,homeCover,0.5746410000000001,-112.0,"(0.09823892000000017, 0.008616861966755733)",0.09823892000000017,0.008616861966755733
VGK,FLA,NHL,under,0.537376,105.0,"(0.09678171428571425, 0.009835035231085695)",0.09678171428571425,0.009835035231085695
RGV,SFA,NCAAB,awayCover,0.571899,-112.0,"(0.09242588000000013, 0.007627270798012869)",0.09242588000000013,0.007627270798012869
SJ,WPG,NHL,under,0.5405260000000001,102.0,"(0.09006129411764718, 0.008273257432108253)",0.09006129411764718,0.008273257432108253
RMU,IUPU,NCAAB,awayWin,0.28740999999999983,360.0,"(0.08946833333333312, 0.02881649760999986)",0.08946833333333312,0.02881649760999986
TLSA,MEM,NCAAB,awayCover,0.5574220000000001,-108.0,"(0.07943776000000019, 0.005842923809090407)",0.07943776000000019,0.005842923809090407
WIU,SEMO,NCAAB,over,0.560805,-110.0,"(0.0776905, 0.005487103445681826)",0.0776905,0.005487103445681826
STO,CCSU,NCAAB,awayWin,0.715992,-225.0,"(0.07697399999999988, 0.0026333318559999914)",0.07697399999999988,0.0026333318559999914
USI,TNST,NCAAB,homeCover,0.5598409999999999,-110.0,"(0.07566609999999985, 0.005204871535645443)",0.07566609999999985,0.005204871535645443
UTM,EIU,NCAAB,awayWin,0.271984,370.0,"(0.07522291891891894, 0.020936403863524335)",0.07522291891891894,0.020936403863524335
WRST,CLEV,NCAAB,awayWin,0.37465500000000007,205.0,"(0.06960865853658543, 0.009932998953689046)",0.06960865853658543,0.009932998953689046
SJ,WPG,NHL,homeCover,0.5718709999999999,-118.0,"(0.06667877999999983, 0.0037678472053291347)",0.06667877999999983,0.0037678472053291347
STO,CCSU,NCAAB,awayCover,0.5552969999999999,-110.0,"(0.06612369999999984, 0.003974857910627264)",0.06612369999999984,0.003974857910627264
MORE,TNTC,NCAAB,under,0.565446,-115.0,"(0.06570890000000001, 0.0037544865558347806)",0.06570890000000001,0.0037544865558347806
USI,TNST,NCAAB,homeWin,0.45473499999999994,140.0,"(0.06525999999999982, 0.005962414639999969)",0.06525999999999982,0.005962414639999969
ARIZ,COLO,NCAAB,homeCover,0.558818,-112.0,"(0.06469416000000011, 0.0037369056590228693)",0.06469416000000011,0.0037369056590228693
USF,TEM,NCAAB,over,0.553613,-110.0,"(0.06258730000000001, 0.0035610637466272767)",0.06258730000000001,0.0035610637466272767
DAL,COL,NHL,under,0.5531200000000001,-110.0,"(0.06155200000000011, 0.0034442260945454707)",0.06155200000000011,0.0034442260945454707
WASH,ORE,NCAAB,homeCover,0.5511459999999999,-110.0,"(0.05740659999999981, 0.0029959252032363466)",0.05740659999999981,0.0029959252032363466
DREX,UNCW,NCAAB,over,0.551101,-110.0,"(0.057312099999999866, 0.002986069824009076)",0.057312099999999866,0.002986069824009076
SEA,UTU,NCAAB,over,0.549712,-110.0,"(0.05439519999999992, 0.0026898525300363607)",0.05439519999999992,0.0026898525300363607
DREX,UNCW,NCAAB,homeCover,0.5483260000000001,-110.0,"(0.05148460000000016, 0.002409694579236387)",0.05148460000000016,0.002409694579236387
DEL,HAMP,NCAAB,awayWin,0.17769299999999988,650.0,"(0.05118423076923062, 0.017028865616346065)",0.05118423076923062,0.017028865616346065
LA,DET,NHL,homeWin,0.6812309999999999,-198.0,"(0.0500683799999998, 0.001266082159507271)",0.0500683799999998,0.001266082159507271
UCSB,UCSD,NCAAB,homeCover,0.547543,-110.0,"(0.049840300000000004, 0.0022582322764454596)",0.049840300000000004,0.0022582322764454596
STL,VAN,NHL,awayWin,0.586185,-130.0,"(0.04822549999999992, 0.0017889991155769106)",0.04822549999999992,0.0017889991155769106
LA,DET,NHL,homeCover,0.450635,136.0,"(0.04669014705882357, 0.002964758972029423)",0.04669014705882357,0.002964758972029423
DREX,UNCW,NCAAB,homeWin,0.5732020000000001,-125.0,"(0.039704500000000253, 0.0012611578562000125)",0.039704500000000253,0.0012611578562000125
USM,GAST,NCAAB,homeWin,0.623376,-155.0,"(0.03960880000000011, 0.0010121658306064517)",0.03960880000000011,0.0010121658306064517
TAR,UTA,NCAAB,homeCover,0.546484,-112.0,"(0.03854607999999993, 0.0013266073958628519)",0.03854607999999993,0.0013266073958628519
DETM,GB,NCAAB,over,0.5413950000000001,-110.0,"(0.03692950000000017, 0.001239807245681831)",0.03692950000000017,0.001239807245681831
SHU,SFPA,NCAAB,homeWin,0.81079,-410.0,"(0.03502900000000009, 0.00029927581487805256)",0.03502900000000009,0.00029927581487805256
USM,GAST,NCAAB,homeCover,0.544537,-112.0,"(0.03441844000000016, 0.001057704475030006)",0.03441844000000016,0.001057704475030006
UCI,CSUF,NCAAB,under,0.539011,-110.0,"(0.03192309999999998, 0.0009264402851000054)",0.03192309999999998,0.0009264402851000054
LR,SIUE,NCAAB,homeCover,0.5430729999999999,-112.0,"(0.031314759999999886, 0.0008755483873728477)",0.031314759999999886,0.0008755483873728477
STL,VAN,NHL,awayCover,0.37688599999999994,180.0,"(0.030711555555555492, 0.0016977593603555458)",0.030711555555555492,0.0016977593603555458
SUU,GCU,NCAAB,homeWin,0.23070999999999997,380.0,"(0.028265263157894682, 0.0030359153852631444)",0.028265263157894682,0.0030359153852631444
PHI,CBJ,NHL,awayCover,0.6184909999999999,-155.0,"(0.02715204999999976, 0.0004756347220661209)",0.02715204999999976,0.0004756347220661209
NCAT,CAM,NCAAB,homeCover,0.540652,-112.0,"(0.026182240000000023, 0.00061206222448)",0.026182240000000023,0.00061206222448
MTL,BUF,NHL,homeWin,0.4801259999999999,114.0,"(0.024096175438596212, 0.0006619132646750711)",0.024096175438596212,0.0006619132646750711
ARST,GASO,NCAAB,homeWin,0.832882,-485.0,"(0.022359699999999982, 0.00010308374929690567)",0.022359699999999982,0.00010308374929690567
SUU,GCU,NCAAB,under,0.5322910000000001,-110.0,"(0.01781110000000008, 0.00028839571200909566)",0.01781110000000008,0.00028839571200909566
RMU,IUPU,NCAAB,awayCover,0.531987,-110.0,"(0.01717269999999993, 0.00026809238662727365)",0.01717269999999993,0.00026809238662727365
CSUB,HAW,NCAAB,awayWin,0.701038,-230.0,"(0.013425400000000143, 7.836581093913145e-05)",0.013425400000000143,7.836581093913145e-05
UTM,EIU,NCAAB,awayCover,0.529636,-110.0,"(0.012235600000000013, 0.00013609991578181872)",0.012235600000000013,0.00013609991578181872
FGCU,JAX,NCAAB,under,0.5336929999999999,-112.0,"(0.011429159999999716, 0.00011663008777284986)",0.011429159999999716,0.00011663008777284986
UCSB,UCSD,NCAAB,homeWin,0.660521,-192.0,"(0.008721320000000143, 3.9615324240834336e-05)",0.008721320000000143,3.9615324240834336e-05
ARIZ,COLO,NCAAB,awayWin,0.15531799999999996,575.0,"(0.008416782608695605, 0.0004073428195217346)",0.008416782608695605,0.0004073428195217346
WASH,ORE,NCAAB,homeWin,0.659846,-192.0,"(0.006750320000000198, 2.3732718803335087e-05)",0.006750320000000198,2.3732718803335087e-05
MICH,MINN,NCAAB,homeWin,0.7418710000000002,-285.0,"(0.006203350000000607, 1.350229867456349e-05)",0.006203350000000607,1.350229867456349e-05
NE,STBK,NCAAB,homeWin,0.736621,-278.0,"(0.00442737999999987, 7.050968944027895e-06)",0.00442737999999987,7.050968944027895e-06
NE,STBK,NCAAB,under,0.525703,-110.0,"(0.003976300000000044, 1.4373601536364273e-05)",0.003976300000000044,1.4373601536364273e-05
NKU,YSU,NCAAB,awayCover,0.543038,-118.0,"(0.003822839999999994, 1.2384835309830427e-05)",0.003822839999999994,1.2384835309830427e-05
NCAT,CAM,NCAAB,homeWin,0.456507,120.0,"(0.0035961666666666225, 1.5518897633333433e-05)",0.0035961666666666225,1.5518897633333433e-05
WRST,CLEV,NCAAB,awayCover,0.529331,-112.0,"(0.0021817200000000536, 4.2499126414287284e-06)",0.0021817200000000536,4.2499126414287284e-06
SEA,OTT,NHL,awayCover,0.6973680000000001,-230.0,"(0.001314400000000271, 7.511510260872535e-07)",0.001314400000000271,7.511510260872535e-07
NYR,CHI,NHL,under,0.5440320000000001,-120.0,"(-0.0031295999999998436, 0)",-0.0031295999999998436,0.0
LIU,WAG,NCAAB,awayCover,0.522076,-110.0,"(-0.003640400000000099, 0)",-0.003640400000000099,0.0
CP,LBSU,NCAAB,under,0.521405,-110.0,"(-0.00504950000000004, 0)",-0.00504950000000004,0.0
GONZ,PEPP,NCAAB,over,0.5256639999999999,-112.0,"(-0.005592320000000206, 0)",-0.005592320000000206,0.0
LR,SIUE,NCAAB,homeWin,0.627051,-170.0,"(-0.006962299999999866, 0)",-0.006962299999999866,0.0
ASU,UTAH,NCAAB,homeWin,0.32843500000000003,200.0,"(-0.007347499999999951, 0)",-0.007347499999999951,0.0
NSH,CGY,NHL,awayCover,0.7069089999999999,-245.0,"(-0.011163950000000367, 0)",-0.011163950000000367,0.0
MIN,TB,NHL,over,0.5343960000000002,-118.0,"(-0.01501671999999954, 0)",-0.01501671999999954,0.0
RGV,SFA,NCAAB,homeWin,0.20044000000000003,370.0,"(-0.01565729729729723, 0)",-0.01565729729729723,0.0
ASU,UTAH,NCAAB,awayCover,0.5198280000000001,-112.0,"(-0.017964639999999865, 0)",-0.017964639999999865,0.0
TLSA,MEM,NCAAB,homeWin,0.218031,330.0,"(-0.018929303030303046, 0)",-0.018929303030303046,0.0
NKU,YSU,NCAAB,awayWin,0.514236,-110.0,"(-0.02010439999999991, 0)",-0.02010439999999991,0.0
NSH,CGY,NHL,under,0.5006160000000001,-105.0,"(-0.023737199999999903, 0)",-0.023737199999999903,0.0
STET,UNF,NCAAB,awayWin,0.29982600000000004,215.0,"(-0.025836325581395314, 0)",-0.025836325581395314,0.0
PHI,CBJ,NHL,under,0.5323150000000001,-120.0,"(-0.028906999999999794, 0)",-0.028906999999999794,0.0
DEL,HAMP,NCAAB,homeCover,0.513601,-112.0,"(-0.03116587999999998, 0)",-0.03116587999999998,0.0
W&M,ELON,NCAAB,awayWin,0.428037,124.0,"(-0.03322348387096774, 0)",-0.03322348387096774,0.0
W&M,ELON,NCAAB,awayCover,0.507934,-110.0,"(-0.033338599999999996, 0)",-0.033338599999999996,0.0
UCR,UCD,NCAAB,homeWin,0.498615,-108.0,"(-0.0428808, 0)",-0.0428808,0.0
STL,VAN,NHL,under,0.50778,-112.0,"(-0.043506399999999945, 0)",-0.043506399999999945,0.0
HOF,COFC,NCAAB,under,0.502745,-110.0,"(-0.04423549999999998, 0)",-0.04423549999999998,0.0
STO,CCSU,NCAAB,over,0.500018,-110.0,"(-0.04996220000000007, 0)",-0.04996220000000007,0.0
GONZ,PEPP,NCAAB,awayWin,0.01663799999999993,1400.0,"(-0.05360214285714293, 0)",-0.05360214285714293,0.0
STL,VAN,NHL,over,0.4922169999999999,-108.0,"(-0.056188640000000234, 0)",-0.056188640000000234,0.0
UCR,UCD,NCAAB,awayCover,0.50127,-112.0,"(-0.057307600000000014, 0)",-0.057307600000000014,0.0
UVU,CBU,NCAAB,homeWin,0.5493640000000001,-135.0,"(-0.0589945999999999, 0)",-0.0589945999999999,0.0
NSH,CGY,NHL,homeCover,0.29308899999999993,200.0,"(-0.0603665000000001, 0)",-0.0603665000000001,0.0
LIU,WAG,NCAAB,homeWin,0.30474700000000005,190.0,"(-0.06117563157894729, 0)",-0.06117563157894729,0.0
TAR,UTA,NCAAB,awayWin,0.31750100000000003,180.0,"(-0.06166511111111106, 0)",-0.06166511111111106,0.0
ARI,NYI,NHL,over,0.4820099999999999,-105.0,"(-0.061879500000000365, 0)",-0.061879500000000365,0.0
MIN,TB,NHL,homeWin,0.419547,120.0,"(-0.06416383333333336, 0)",-0.06416383333333336,0.0
SEA,OTT,NHL,homeCover,0.30262999999999995,190.0,"(-0.06440684210526326, 0)",-0.06440684210526326,0.0
PHI,CBJ,NHL,over,0.46768299999999996,100.0,"(-0.06463400000000008, 0)",-0.06463400000000008,0.0
W&M,ELON,NCAAB,homeCover,0.491941,-110.0,"(-0.06692390000000009, 0)",-0.06692390000000009,0.0
DEL,HAMP,NCAAB,awayCover,0.486231,-108.0,"(-0.0686395199999999, 0)",-0.0686395199999999,0.0
USD,SMC,NCAAB,homeWin,0.06477000000000001,675.0,"(-0.07378259259259258, 0)",-0.07378259259259258,0.0
PAC,SF,NCAAB,homeWin,0.008217,1200.0,"(-0.07443158333333333, 0)",-0.07443158333333333,0.0
SHU,SFPA,NCAAB,under,0.483242,-108.0,"(-0.07485664000000009, 0)",-0.07485664000000009,0.0
SUU,GCU,NCAAB,homeCover,0.491933,-112.0,"(-0.07710204000000004, 0)",-0.07710204000000004,0.0
STET,UNF,NCAAB,awayCover,0.482005,-108.0,"(-0.07742959999999999, 0)",-0.07742959999999999,0.0
NSH,CGY,NHL,homeWin,0.5144499999999997,-122.0,"(-0.07792100000000057, 0)",-0.07792100000000057,0.0
