homeTeamAbbrev,awayTeamAbbrev,sport,index,probability,odds,kelly,unitPercent,unitReturn
BOS,ORL,NBA,homeCover,0.46997300000000003,-108.0,"(-0.10245615999999996, 0)",-0.10245615999999996,0.0
BOS,ORL,NBA,awayCover,0.505872,-112.0,"(-0.04755136000000004, 0)",-0.04755136000000004,0.0
BOS,ORL,NBA,over,0.268275,-108.0,"(-0.5219879999999999, 0)",-0.5219879999999999,0.0
BOS,ORL,NBA,under,0.7316400000000001,-112.0,"(0.43107680000000015, 0.16591714955200013)",0.43107680000000015,0.16591714955200013
BOS,ORL,NBA,homeWin,0.6905930000000001,-375.0,"(-0.46968324999999933, 0)",-0.46968324999999933,0.0
BOS,ORL,NBA,awayWin,0.3094069999999999,295.0,"(0.07530767796610155, 0.016730176763905865)",0.07530767796610155,0.016730176763905865
MIL,HOU,NBA,homeCover,0.46642000000000006,-112.0,"(-0.1311895999999998, 0)",-0.1311895999999998,0.0
MIL,HOU,NBA,awayCover,0.5093639999999999,-108.0,"(-0.020522880000000132, 0)",-0.020522880000000132,0.0
MIL,HOU,NBA,over,0.442609,-108.0,"(-0.15937328, 0)",-0.15937328,0.0
MIL,HOU,NBA,under,0.557326,-112.0,"(0.061531119999999995, 0.0033804274361199996)",0.061531119999999995,0.0033804274361199996
MIL,HOU,NBA,homeWin,0.644488,-270.0,"(-0.3153944000000002, 0)",-0.3153944000000002,0.0
MIL,HOU,NBA,awayWin,0.35551200000000005,220.0,"(0.06256290909090917, 0.008611058706618203)",0.06256290909090917,0.008611058706618203
PHX,WSH,NBA,homeCover,0.266195,-108.0,"(-0.5263144, 0)",-0.5263144,0.0
PHX,WSH,NBA,awayCover,0.713209,-112.0,"(0.39200308, 0.13720215600847002)",0.39200308,0.13720215600847002
PHX,WSH,NBA,over,0.368319,-112.0,"(-0.3391637199999999, 0)",-0.3391637199999999,0.0
PHX,WSH,NBA,under,0.631587,-108.0,"(0.23370096, 0.05057049880085337)",0.23370096,0.05057049880085337
PHX,WSH,NBA,homeWin,0.580452,-800.0,"(-2.775932, 0)",-2.775932,0.0
PHX,WSH,NBA,awayWin,0.41954800000000003,550.0,"(0.31401127272727275, 0.5423169366989091)",0.31401127272727275,0.5423169366989091
POR,GS,NBA,homeCover,0.399718,-110.0,"(-0.26059219999999994, 0)",-0.26059219999999994,0.0
POR,GS,NBA,awayCover,0.6001909999999999,-110.0,"(0.1604010999999998, 0.023389557164736327)",0.1604010999999998,0.023389557164736327
POR,GS,NBA,over,0.21154,-110.0,"(-0.6557659999999998, 0)",-0.6557659999999998,0.0
POR,GS,NBA,under,0.7883690000000001,-110.0,"(0.5555749000000002, 0.28060315410000936)",0.5555749000000002,0.28060315410000936
POR,GS,NBA,homeWin,0.278441,164.0,"(-0.16153400000000007, 0)",-0.16153400000000007,0.0
POR,GS,NBA,awayWin,0.7215590000000001,-198.0,"(0.17024582000000021, 0.014638201630036627)",0.17024582000000021,0.014638201630036627
SA,NO,NBA,homeCover,0.507591,-105.0,"(-0.009438449999999987, 0)",-0.009438449999999987,0.0
SA,NO,NBA,awayCover,0.49237000000000003,-115.0,"(-0.09140450000000006, 0)",-0.09140450000000006,0.0
SA,NO,NBA,over,0.290322,-110.0,"(-0.49032380000000003, 0)",-0.49032380000000003,0.0
SA,NO,NBA,under,0.688413,-110.0,"(0.3456673000000001, 0.10862352935390006)",0.3456673000000001,0.10862352935390006
SA,NO,NBA,homeWin,0.33090800000000004,260.0,"(0.07356492307692314, 0.014070674559015414)",0.07356492307692314,0.014070674559015414
SA,NO,NBA,awayWin,0.669092,-325.0,"(-0.4063589999999999, 0)",-0.4063589999999999,0.0
ACU,UTEP,NCAAB,homeCover,0.45220699999999997,-110.0,"(-0.15036529999999998, 0)",-0.15036529999999998,0.0
ACU,UTEP,NCAAB,awayCover,0.521599,-110.0,"(-0.004642099999999982, 0)",-0.004642099999999982,0.0
ACU,UTEP,NCAAB,over,0.26740800000000003,-110.0,"(-0.5384431999999999, 0)",-0.5384431999999999,0.0
ACU,UTEP,NCAAB,under,0.710446,-110.0,"(0.3919366, 0.1396493621996)",0.3919366,0.1396493621996
ACU,UTEP,NCAAB,homeWin,0.4913955000000001,-120.0,"(-0.11892989999999981, 0)",-0.11892989999999981,0.0
ACU,UTEP,NCAAB,awayWin,0.5086044999999999,105.0,"(0.040608785714285556, 0.0017315271510481918)",0.040608785714285556,0.0017315271510481918
ARMY,STBK,NCAAB,homeCover,0.5052070000000001,-108.0,"(-0.02916943999999988, 0)",-0.02916943999999988,0.0
ARMY,STBK,NCAAB,awayCover,0.49463700000000005,-112.0,"(-0.07136955999999989, 0)",-0.07136955999999989,0.0
ARMY,STBK,NCAAB,over,0.4829860000000001,-110.0,"(-0.08572939999999979, 0)",-0.08572939999999979,0.0
ARMY,STBK,NCAAB,under,0.49064700000000006,-110.0,"(-0.0696412999999999, 0)",-0.0696412999999999,0.0
ARMY,STBK,NCAAB,homeWin,0.4143275,140.0,"(-0.0040100000000000136, 0)",-0.0040100000000000136,0.0
ARMY,STBK,NCAAB,awayWin,0.5856725,-166.0,"(-0.10211114999999982, 0)",-0.10211114999999982,0.0
AUB,USC,NCAAB,homeCover,0.593942,-110.0,"(0.14727819999999991, 0.019718971086581803)",0.14727819999999991,0.019718971086581803
AUB,USC,NCAAB,awayCover,0.40588899999999994,-110.0,"(-0.24763310000000016, 0)",-0.24763310000000016,0.0
AUB,USC,NCAAB,over,0.5422579999999999,-110.0,"(0.038741799999999826, 0.001364479152036349)",0.038741799999999826,0.001364479152036349
AUB,USC,NCAAB,under,0.457573,-110.0,"(-0.13909669999999996, 0)",-0.13909669999999996,0.0
AUB,USC,NCAAB,homeWin,0.7862415,-410.0,"(-0.09016834999999979, 0)",-0.09016834999999979,0.0
AUB,USC,NCAAB,awayWin,0.21375849999999996,320.0,"(-0.03194196875000005, 0)",-0.03194196875000005,0.0
EKU,NKU,NCAAB,homeCover,0.33512200000000003,-115.0,"(-0.4294876999999999, 0)",-0.4294876999999999,0.0
EKU,NKU,NCAAB,awayCover,0.6647000000000001,-105.0,"(0.3126350000000001, 0.09308632688095245)",0.3126350000000001,0.09308632688095245
EKU,NKU,NCAAB,over,0.514636,-110.0,"(-0.01926440000000007, 0)",-0.01926440000000007,0.0
EKU,NKU,NCAAB,under,0.485186,-110.0,"(-0.0811094, 0)",-0.0811094,0.0
EKU,NKU,NCAAB,homeWin,0.4221154999999999,-148.0,"(-0.4331535600000003, 0)",-0.4331535600000003,0.0
EKU,NKU,NCAAB,awayWin,0.5778845000000001,124.0,"(0.23746877419354862, 0.06992535920906338)",0.23746877419354862,0.06992535920906338
FAIR,WAG,NCAAB,homeCover,0.52241,-112.0,"(-0.012490799999999913, 0)",-0.012490799999999913,0.0
FAIR,WAG,NCAAB,awayCover,0.477472,-108.0,"(-0.08685823999999998, 0)",-0.08685823999999998,0.0
FAIR,WAG,NCAAB,over,0.44479699999999994,-112.0,"(-0.1770303600000001, 0)",-0.1770303600000001,0.0
FAIR,WAG,NCAAB,under,0.529022,-108.0,"(0.02036576000000001, 0.00038404090775703977)",0.02036576000000001,0.00038404090775703977
FAIR,WAG,NCAAB,homeWin,0.6852419999999999,-298.0,"(-0.2527368400000003, 0)",-0.2527368400000003,0.0
FAIR,WAG,NCAAB,awayWin,0.3147580000000001,240.0,"(0.029240500000000114, 0.002052016416600016)",0.029240500000000114,0.002052016416600016
HAW,NEV,NCAAB,homeCover,0.44295999999999996,-108.0,"(-0.15864320000000004, 0)",-0.15864320000000004,0.0
HAW,NEV,NCAAB,awayCover,0.556832,-112.0,"(0.06048384000000001, 0.003266334733165716)",0.06048384000000001,0.003266334733165716
HAW,NEV,NCAAB,over,0.607829,-110.0,"(0.1764408999999999, 0.028301264720736345)",0.1764408999999999,0.028301264720736345
HAW,NEV,NCAAB,under,0.366991,-110.0,"(-0.3293188999999999, 0)",-0.3293188999999999,0.0
HAW,NEV,NCAAB,homeWin,0.404492,105.0,"(-0.16265847619047608, 0)",-0.16265847619047608,0.0
HAW,NEV,NCAAB,awayWin,0.5955079999999999,-125.0,"(0.08989299999999989, 0.0064646011591999765)",0.08989299999999989,0.0064646011591999765
ILL,COLG,NCAAB,homeCover,0.43265099999999995,-110.0,"(-0.19143290000000018, 0)",-0.19143290000000018,0.0
ILL,COLG,NCAAB,awayCover,0.5412769999999999,-110.0,"(0.03668169999999982, 0.0012232246498999862)",0.03668169999999982,0.0012232246498999862
ILL,COLG,NCAAB,over,0.383297,-112.0,"(-0.30741036, 0)",-0.30741036,0.0
ILL,COLG,NCAAB,under,0.6165430000000001,-108.0,"(0.2024094400000001, 0.03793479759362378)",0.2024094400000001,0.03793479759362378
ILL,COLG,NCAAB,homeWin,0.8358515000000001,-1800.0,"(-2.118821499999999, 0)",-2.118821499999999,0.0
ILL,COLG,NCAAB,awayWin,0.16414849999999992,1000.0,"(0.08056334999999991, 0.06490453363222484)",0.08056334999999991,0.06490453363222484
ILST,NDSU,NCAAB,homeCover,0.5244219999999999,-108.0,"(0.010797759999999879, 0.00010795520464592514)",0.010797759999999879,0.00010795520464592514
ILST,NDSU,NCAAB,awayCover,0.475449,-112.0,"(-0.11204811999999997, 0)",-0.11204811999999997,0.0
ILST,NDSU,NCAAB,over,0.43714400000000003,-108.0,"(-0.17074048000000003, 0)",-0.17074048000000003,0.0
ILST,NDSU,NCAAB,under,0.562727,-112.0,"(0.07298124, 0.0047555905285157135)",0.07298124,0.0047555905285157135
ILST,NDSU,NCAAB,homeWin,0.6143934999999999,-162.0,"(-0.010289030000000254, 0)",-0.010289030000000254,0.0
ILST,NDSU,NCAAB,awayWin,0.3856065000000001,136.0,"(-0.06615342647058808, 0)",-0.06615342647058808,0.0
KSU,NEB,NCAAB,homeCover,0.45556,-110.0,"(-0.14332400000000006, 0)",-0.14332400000000006,0.0
KSU,NEB,NCAAB,awayCover,0.518224,-110.0,"(-0.011729600000000007, 0)",-0.011729600000000007,0.0
KSU,NEB,NCAAB,over,0.459788,-110.0,"(-0.13444520000000004, 0)",-0.13444520000000004,0.0
KSU,NEB,NCAAB,under,0.540012,-110.0,"(0.03402520000000009, 0.0010524674864000089)",0.03402520000000009,0.0010524674864000089
KSU,NEB,NCAAB,homeWin,0.598097,-225.0,"(-0.3061847500000001, 0)",-0.3061847500000001,0.0
KSU,NEB,NCAAB,awayWin,0.401903,185.0,"(0.07860732432432438, 0.011431356159244607)",0.07860732432432438,0.011431356159244607
LOU,PEPP,NCAAB,homeCover,0.44569200000000003,-110.0,"(-0.1640468, 0)",-0.1640468,0.0
