homeTeamAbbrev,awayTeamAbbrev,sport,bookie,betType,probability,odds,unitPercent,unitReturn,vegasProbability,redFlag
SFPA,MRMK,NCAAB,DraftKings,under,0.741995,-110.0,0.4581894999999999,0.19085237991840906,0.5,True
PHI,BOS,NHL,FanDuel,homeCover,0.8561120000000002,-184.0,0.5913580800000006,0.1900567275985256,0.6227053156113135,True
SOU,UAPB,NCAAB,FanDuel,homeCover,0.729263,-105.0,0.44498915,0.18858604154068806,0.5,True
PHI,BOS,NHL,DraftKings,homeCover,0.8561120000000002,-185.0,0.5899192000000006,0.18811062839385986,0.6227053156113135,True
MCN,UNO,NCAAB,FanDuel,homeCover,0.739555,-110.0,0.4530654999999999,0.18660758844568173,0.5,True
HARV,YALE,NCAAB,DraftKings,homeWin,0.52416,210.0,0.29756952380952373,0.1859500051504761,0.30920711694593195,True
HOU,KSU,NCAAB,BetMGM,under,0.7387680000000001,-110.0,0.45141280000000017,0.18524865091258197,0.5,True
UNCG,MER,NCAAB,FanDuel,over,0.738074,-110.0,0.4499554,0.18405441999014543,0.5,True
PHI,BOS,NHL,BetMGM,homeCover,0.8561120000000002,-190.0,0.5827248000000006,0.17872010133423194,0.6227053156113135,True
CCU,GAST,NCAAB,DraftKings,over,0.7288830000000001,-108.0,0.4360766400000001,0.17607669995712014,0.5,True
WYO,CSU,NCAAB,FanDuel,over,0.742473,-115.0,0.4463169500000001,0.17321636509330654,0.5,True
SC,MIZ,NCAAB,FanDuel,homeCover,0.731201,-110.0,0.43552209999999997,0.17243590871673636,0.5,True
CCU,GAST,NCAAB,FanDuel,over,0.7288830000000001,-110.0,0.4306543000000001,0.16860284191680916,0.5,True
GRAM,MVSU,NCAAB,FanDuel,under,0.728555,-110.0,0.4299654999999999,0.1680639374456818,0.5,True
UNCG,MER,NCAAB,DraftKings,over,0.738074,-115.0,0.4368591,0.16595293326331295,0.5,True
WOF,FUR,NCAAB,FanDuel,over,0.7341410000000002,-114.0,0.4310617400000003,0.16299493306300694,0.5043297540699689,True
SOU,UAPB,NCAAB,DraftKings,homeCover,0.729263,-112.0,0.42603756,0.16206071654531573,0.5,True
WYO,CSU,NCAAB,DraftKings,over,0.7247929999999999,-110.0,0.4220652999999998,0.16194465224008164,0.5,True
GB,DETM,NCAAB,FanDuel,under,0.721625,-110.0,0.4154124999999999,0.15687958650568176,0.5,True
EDM,NSH,NHL,BetMGM,awayCover,0.761282,-130.0,0.45094860000000003,0.15642664603227696,0.5439222684909776,True
MCN,UNO,NCAAB,FanDuel,under,0.730004,-114.0,0.42220855999999996,0.15636848082216978,0.5,True
HOU,KSU,NCAAB,DraftKings,under,0.7195349999999999,-110.0,0.4110234999999998,0.15358210686568174,0.5,True
CHSO,UNCA,NCAAB,FanDuel,homeWin,0.351463,410.0,0.19328324390243906,0.15316949073114394,0.19117647058823528,False
INST,BRAD,NCAAB,DraftKings,homeCover,0.7148060000000002,-110.0,0.40109260000000035,0.14625024888614574,0.5,True
EDM,NSH,NHL,FanDuel,awayCover,0.761282,-134.0,0.4413998800000001,0.14539839855523462,0.5439222684909776,True
VAN,TENN,NCAAB,FanDuel,under,0.7025480000000001,-105.0,0.3902234000000001,0.14502314467386676,0.5,True
CHSO,UNCA,NCAAB,DraftKings,homeWin,0.351463,400.0,0.18932875000000005,0.14338150230625007,0.19117647058823528,False
MICH,IOWA,NCAAB,DraftKings,over,0.708355,-108.0,0.3933783999999999,0.1432838570245925,0.5,True
EDM,NSH,NHL,DraftKings,awayCover,0.761282,-135.0,0.43901270000000003,0.14276455611947406,0.5439222684909776,True
DET,VGK,NHL,DraftKings,awayCover,0.8601409999999999,-218.0,0.5552483799999999,0.14142236857459825,0.6612819176654507,False
GB,DETM,NCAAB,BetMGM,under,0.721625,-115.0,0.4014937499999999,0.14017150546874993,0.5,True
INST,BRAD,NCAAB,FanDuel,homeCover,0.7148060000000002,-112.0,0.39538872000000036,0.13958235705646313,0.5,True
OKST,WVU,NCAAB,FanDuel,under,0.69891,-105.0,0.38276550000000004,0.13953278856214285,0.5,False
SC,MIZ,NCAAB,DraftKings,homeCover,0.7102890000000001,-110.0,0.3916069000000001,0.13941451284328188,0.5,True
UMES,NCCU,NCAAB,FanDuel,under,0.6983590000000001,-105.0,0.3816359500000001,0.13871047460228822,0.5,False
WOF,FUR,NCAAB,DraftKings,over,0.7137699999999999,-112.0,0.39319239999999983,0.13803594948014272,0.5043297540699689,True
APP,JMU,NCAAB,FanDuel,under,0.7177570000000001,-114.0,0.3959999800000002,0.13755788084210574,0.5,True
SJ,BUF,NHL,BetMGM,homeCover,0.7797950000000002,-150.0,0.4494875000000006,0.13469267510416696,0.5829926410466066,False
VAN,TENN,NCAAB,DraftKings,under,0.7025480000000001,-108.0,0.3812998400000001,0.1346199703555794,0.5,True
APP,JMU,NCAAB,DraftKings,under,0.7177570000000001,-115.0,0.3931775500000002,0.13442485723826317,0.5,True
DET,VGK,NHL,BetMGM,awayCover,0.8601409999999999,-225.0,0.5454582499999998,0.1322332011080277,0.6612819176654507,False
ORE,ARIZ,NCAAB,FanDuel,over,0.705317,-110.0,0.38116569999999994,0.1320793553240818,0.5,True
GB,DETM,NCAAB,FanDuel,homeCover,0.7041599999999999,-110.0,0.3787359999999998,0.13040087063272718,0.5,True
HARV,YALE,NCAAB,FanDuel,homeWin,0.52416,184.0,0.26555130434782603,0.1297521912431304,0.30920711694593195,True
CREI,DEP,NCAAB,FanDuel,homeCover,0.703381,-110.0,0.37710010000000005,0.12927680492728189,0.5,True
LT,NMSU,NCAAB,FanDuel,homeCover,0.724417,-120.0,0.39371739999999994,0.1291778258856333,0.5,True
EMU,BUFF,NCAAB,DraftKings,homeCover,0.701665,-110.0,0.37349649999999995,0.1268178504656818,0.5,True
SJ,BUF,NHL,DraftKings,homeCover,0.7797950000000002,-155.0,0.4384772500000006,0.12404019275326644,0.5829926410466066,False
SAC,MONT,NCAAB,DraftKings,over,0.6944349999999999,-108.0,0.3644247999999998,0.12296799523614806,0.5,False
UMES,NCCU,NCAAB,DraftKings,under,0.6983590000000001,-110.0,0.3665539000000001,0.12214705600473649,0.5,False
SJ,BUF,NHL,FanDuel,homeCover,0.7797950000000002,-156.0,0.43627520000000064,0.12201028854810293,0.5829926410466066,False
MICH,IOWA,NCAAB,FanDuel,over,0.708355,-115.0,0.3729632499999999,0.1209579007396195,0.5,True
EKU,UNF,NCAAB,DraftKings,over,0.692293,-108.0,0.3599694400000001,0.11997962753140157,0.5,False
LEM,LIU,NCAAB,FanDuel,under,0.6875419999999999,-106.0,0.35633651999999977,0.11978841083557572,0.5,False
CAM,COFC,NCAAB,FanDuel,homeWin,0.342538,390.0,0.173958,0.11801940447960003,0.2033898305084746,False
LT,NMSU,NCAAB,DraftKings,homeCover,0.705749,-115.0,0.3673603499999999,0.11735097978445427,0.5,True
OKST,WVU,NCAAB,DraftKings,under,0.69891,-112.0,0.3616892000000001,0.11680274767557147,0.5,False
ORE,ARIZ,NCAAB,DraftKings,over,0.705317,-115.0,0.36643154999999994,0.11675833116121949,0.5,True
SAC,MONT,NCAAB,FanDuel,over,0.6944349999999999,-110.0,0.3583134999999998,0.11671687662022714,0.5,False
CGY,CHI,NHL,FanDuel,awayCover,0.680328,-104.0,0.3478691200000001,0.11635858139382166,0.4978354041300489,False
NYI,FLA,NHL,FanDuel,homeCover,0.8367530000000001,-210.0,0.4939343000000002,0.11617671081737638,0.6581196581196581,False
STBK,UNCW,NCAAB,FanDuel,over,0.7037009999999999,-115.0,0.3629571499999998,0.11455468933575853,0.5,True
EKU,UNF,NCAAB,FanDuel,over,0.692293,-110.0,0.3538153000000001,0.11380478774008194,0.5,False
CGY,CHI,NHL,BetMGM,awayCover,0.680328,-105.0,0.34467240000000005,0.1131419650683429,0.4978354041300489,False
CCSU,WAG,NCAAB,FanDuel,under,0.700467,-114.0,0.35899937999999987,0.11305311828103891,0.5,True
CCSU,WAG,NCAAB,DraftKings,under,0.6802490000000001,-105.0,0.3445104500000002,0.11303566681828824,0.5,False
CCU,GAST,NCAAB,FanDuel,homeWin,0.559959,152.0,0.27045834210526315,0.1111845265177779,0.38261820169445204,False
CAM,COFC,NCAAB,DraftKings,homeWin,0.342538,380.0,0.16952168421052632,0.10920288538677896,0.2033898305084746,False
ALA,LSU,NCAAB,DraftKings,homeCover,0.6922560000000001,-112.0,0.34758272000000023,0.10786941718089152,0.5,False
RAD,PRES,NCAAB,FanDuel,over,0.6831109999999999,-108.0,0.3408708799999998,0.10758607114071696,0.5,False
CCU,GAST,NCAAB,DraftKings,homeWin,0.559959,150.0,0.2665983333333333,0.10661200700416666,0.38261820169445204,False
TB,NJ,NHL,FanDuel,awayCover,0.7967330000000002,-178.0,0.4349177400000007,0.10626597784646527,0.6227234028345825,False
NYI,FLA,NHL,DraftKings,homeCover,0.8367530000000001,-218.0,0.4808745400000003,0.10607354276156508,0.6581196581196581,False
CSUF,CSUB,NCAAB,FanDuel,under,0.689736,-112.0,0.34224032000000004,0.1045789612800914,0.5,False
CGY,CHI,NHL,DraftKings,awayCover,0.680328,-108.0,0.3350822400000001,0.10396306255872008,0.4978354041300489,False
MILW,OAK,NCAAB,FanDuel,over,0.6843910000000001,-110.0,0.33722110000000016,0.10338006389564555,0.5,False
UTM,LIN,NCAAB,FanDuel,homeCover,0.6702899999999999,-104.0,0.3273915999999999,0.1030627497601538,0.5,False
CCSU,WAG,NCAAB,BetMGM,under,0.6802490000000001,-110.0,0.32852290000000023,0.0981157234767365,0.5,False
NYI,FLA,NHL,BetMGM,homeCover,0.8367530000000001,-225.0,0.46944725000000026,0.0979469869033612,0.6581196581196581,False
STBK,UNCW,NCAAB,DraftKings,over,0.683676,-112.0,0.32939311999999993,0.09687484598511996,0.5,False
CSUF,CSUB,NCAAB,DraftKings,under,0.689736,-115.0,0.3329324,0.09638607214761737,0.5,False
SJSU,UNLV,NCAAB,DraftKings,homeWin,0.569711,140.0,0.2623617142857142,0.09636713677211424,0.4009077155824508,False
RAD,PRES,NCAAB,DraftKings,over,0.6831109999999999,-112.0,0.32819531999999985,0.09617157863384129,0.5,False
TB,NJ,NHL,DraftKings,awayCover,0.7967330000000002,-185.0,0.42068905000000073,0.09566447394048813,0.6227234028345825,False
LEM,LIU,NCAAB,DraftKings,under,0.666534,-105.0,0.3163946999999999,0.09533867256008566,0.5,False
WEB,IDST,NCAAB,FanDuel,homeCover,0.685434,-114.0,0.32682875999999994,0.09369915645889265,0.5,False
SJSU,UNLV,NCAAB,FanDuel,homeWin,0.569711,138.0,0.25790737681159415,0.09179237671909588,0.4009077155824508,False
UTM,LIN,NCAAB,DraftKings,homeCover,0.6702899999999999,-108.0,0.3142031999999999,0.09141078786133328,0.5,False
WEB,IDST,NCAAB,FanDuel,under,0.6746040000000001,-110.0,0.3166684000000002,0.09116261414414556,0.5,False
UCI,CSUN,NCAAB,FanDuel,homeCover,0.682068,-114.0,0.31962552,0.08961445003093896,0.5,False
LAM,SELA,NCAAB,DraftKings,homeCover,0.667241,-108.0,0.30786127999999996,0.08775793307707258,0.5,False
ALA,LSU,NCAAB,FanDuel,homeCover,0.6922560000000001,-120.0,0.32296320000000023,0.08692102379520014,0.5,False
SIUE,TNTC,NCAAB,FanDuel,homeCover,0.656353,-104.0,0.29896011999999994,0.0859395705292446,0.5,False
WEB,IDST,NCAAB,DraftKings,under,0.6746040000000001,-112.0,0.31016048000000024,0.08589243156592014,0.5,False
LAM,SELA,NCAAB,FanDuel,homeCover,0.6872630000000001,-118.0,0.31823334000000014,0.08582411753182682,0.5,False
WEB,IDST,NCAAB,DraftKings,homeCover,0.664162,-108.0,0.30145696000000005,0.0841447210485571,0.5,False
LOU,UVA,NCAAB,FanDuel,awayCover,0.6678999999999999,-110.0,0.30258999999999986,0.08323700736363633,0.5,False
UCD,UCSD,NCAAB,FanDuel,under,0.667479,-110.0,0.3017059000000001,0.08275131826800912,0.5,False
UCI,CSUN,NCAAB,FanDuel,over,0.6758940000000001,-114.0,0.3064131600000002,0.08235879352735591,0.5,False
PEPP,USD,NCAAB,DraftKings,under,0.6478740000000001,-102.0,0.2887054800000001,0.08171652370787304,0.5,False
MSM,RID,NCAAB,FanDuel,homeCover,0.687571,-120.0,0.3126562000000001,0.08146158283203345,0.5,False
DAL,SAC,NBA,BetMGM,homeWin,0.566638,135.0,0.24562911111111108,0.08145044130406663,0.4149040026033192,False
COLU,PENN,NCAAB,FanDuel,homeCover,0.654564,-105.0,0.29185620000000007,0.08112384902708573,0.5,False
SJSU,UNLV,NCAAB,FanDuel,homeCover,0.665842,-110.0,0.2982682000000001,0.08087629011930918,0.5,False
BAY,TCU,NCAAB,DraftKings,over,0.670015,-112.0,0.3004318000000001,0.08058863076003571,0.5,False
MONM,HOF,NCAAB,FanDuel,homeWin,0.50992,168.0,0.21820571428571434,0.07999107269485718,0.38380415614951074,False
BALL,NIU,NCAAB,FanDuel,over,0.655411,-106.0,0.29014665999999995,0.07941989085769391,0.5,False
DAL,SAC,NBA,FanDuel,homeWin,0.566638,134.0,0.24323352238805968,0.07927781219382563,0.4149040026033192,False
CHSO,UNCA,NCAAB,DraftKings,over,0.664424,-110.0,0.2952904,0.07926947302923641,0.5,False
NY,MIA,NBA,BetMGM,homeCover,0.652462,-105.0,0.28754709999999994,0.07874603306515232,0.4973035356041159,False
JVST,LIB,NCAAB,FanDuel,under,0.654008,-106.0,0.2872564800000001,0.07784555217168912,0.5,False
VAN,TENN,NCAAB,DraftKings,homeWin,0.197824,800.0,0.097552,0.076131141632,0.12,False
DRKE,UNI,NCAAB,FanDuel,homeCover,0.64982,-105.0,0.2821309999999999,0.07580752491523805,0.5,False
GS,LAL,NBA,FanDuel,under,0.660858,-110.0,0.2878017999999999,0.07529988734839999,0.5,False
HARV,YALE,NCAAB,DraftKings,homeCover,0.660368,-110.0,0.2867727999999999,0.07476239892712726,0.5,False
NE,W&M,NCAAB,FanDuel,over,0.660223,-110.0,0.2864683,0.07460371536808182,0.5,False
LAF,BU,NCAAB,FanDuel,homeCover,0.648699,-105.0,0.27983295,0.07457759991019286,0.5,False
PRST,MTST,NCAAB,FanDuel,under,0.6508789999999999,-106.0,0.2808107399999997,0.07439119971636554,0.5,False
PEPP,USD,NCAAB,FanDuel,under,0.6478740000000001,-105.0,0.2781417000000001,0.07367886217037146,0.5,False
BAY,TCU,NCAAB,FanDuel,over,0.670015,-115.0,0.29053225000000005,0.07339912025222825,0.5,False
GMU,URI,NCAAB,FanDuel,homeCover,0.6580820000000001,-110.0,0.2819722000000001,0.07228029233894555,0.5,False
WOF,FUR,NCAAB,DraftKings,homeWin,0.44790100000000005,210.0,0.1849967142857144,0.07186994702267152,0.3146067415730337,False
USC,UCLA,NCAAB,DraftKings,homeCover,0.662084,-112.0,0.28361808000000005,0.07182072794900575,0.5032696834946377,False
EVAN,ILST,NCAAB,FanDuel,under,0.656934,-110.0,0.2795614,0.07104961488178184,0.5,False
USF,UTSA,NCAAB,FanDuel,homeCover,0.656858,-110.0,0.2794018000000001,0.07096851440294555,0.5,False
DAL,SAC,NBA,DraftKings,homeWin,0.566638,130.0,0.23328261538461537,0.07074701223289225,0.4149040026033192,False
SC,MIZ,NCAAB,FanDuel,homeWin,0.8231729999999999,-235.0,0.4076295499999998,0.07070717022689456,0.6957699520733487,False
UCD,UCSD,NCAAB,DraftKings,under,0.667479,-115.0,0.2850798500000001,0.07067001815306304,0.5,False
TXSO,AAMU,NCAAB,FanDuel,homeCover,0.665243,-114.0,0.28362002000000003,0.07056168047789516,0.50552706048815,False
SIUE,TNTC,NCAAB,DraftKings,homeCover,0.656353,-110.0,0.2783412999999999,0.07043079935062725,0.5,False
PROV,GTWN,NCAAB,DraftKings,homeCover,0.651611,-108.0,0.27535088000000013,0.07020195103405046,0.5,False
BOS,LAC,NBA,DraftKings,homeCover,0.651501,-108.0,0.27512208,0.07008533231808003,0.5,False
LAM,SELA,NCAAB,FanDuel,under,0.6468659999999999,-106.0,0.27254395999999986,0.07007566993630335,0.5,False
BALL,NIU,NCAAB,DraftKings,over,0.655411,-110.0,0.2763630999999999,0.06943323912873635,0.5,False
CCU,GAST,NCAAB,FanDuel,homeCover,0.672483,-118.0,0.2860129400000001,0.06932491681986751,0.5,False
EMU,BUFF,NCAAB,FanDuel,homeWin,0.7487280000000001,-164.0,0.33664192000000015,0.0691023062812723,0.5990922844175491,False
DSU,SCST,NCAAB,DraftKings,homeCover,0.65473,-110.0,0.27493300000000004,0.06871650408090914,0.5,False
SJSU,UNLV,NCAAB,DraftKings,homeCover,0.6425409999999999,-105.0,0.26720904999999984,0.06800064419228798,0.5,False
JVST,LIB,NCAAB,DraftKings,under,0.654008,-110.0,0.27341680000000007,0.0679606786565819,0.5,False
GMU,URI,NCAAB,DraftKings,homeCover,0.6580820000000001,-112.0,0.27513384000000013,0.06758806242245145,0.5,False
LAF,BU,NCAAB,DraftKings,homeCover,0.670472,-118.0,0.2816289599999999,0.06721599246667928,0.5,False
DAL,SAC,NBA,BetMGM,homeCover,0.652969,-110.0,0.27123490000000006,0.0668803372527364,0.5,False
NY,MIA,NBA,FanDuel,homeCover,0.652462,-110.0,0.27017019999999997,0.06635630633458181,0.4973035356041159,False
EMU,BUFF,NCAAB,DraftKings,homeWin,0.7487280000000001,-166.0,0.3316164800000002,0.0662466806069822,0.5990922844175491,False
WMU,CMU,NCAAB,BetMGM,under,0.6523209999999999,-110.0,0.26987409999999984,0.06621093622800903,0.5,False
PROV,GTWN,NCAAB,BetMGM,homeCover,0.651611,-110.0,0.2683831000000001,0.0654813530596455,0.5,False
WOF,FUR,NCAAB,FanDuel,homeWin,0.44790100000000005,205.0,0.17858441463414643,0.0653794059579525,0.3146067415730337,False
BOS,LAC,NBA,BetMGM,homeCover,0.651501,-110.0,0.2681521,0.06536868066764547,0.5,False
CCU,GAST,NCAAB,DraftKings,homeCover,0.6508409999999999,-110.0,0.2667660999999998,0.06469468373564534,0.5,False
GS,LAL,NBA,BetMGM,under,0.639332,-105.0,0.2606306,0.0646936282441524,0.5,False
IDHO,UNCO,NCAAB,FanDuel,homeWin,0.414647,235.0,0.16556061702127658,0.06441424708489467,0.2904564315352697,False
LOU,UVA,NCAAB,DraftKings,awayCover,0.645474,-108.0,0.26258592,0.06384385683541331,0.5,False
DRKE,UNI,NCAAB,DraftKings,homeCover,0.64982,-110.0,0.2646219999999999,0.06365891171272725,0.5,False
NE,W&M,NCAAB,BetMGM,over,0.660223,-115.0,0.26947945,0.06314710780200218,0.5,False
FAMU,ALCN,NCAAB,FanDuel,over,0.6401450000000001,-106.0,0.25869870000000017,0.06313680885065105,0.5,False
TXSO,AAMU,NCAAB,DraftKings,homeCover,0.665243,-118.0,0.27022974000000005,0.061884841000396304,0.50552706048815,False
ME,BING,NCAAB,BetMGM,homeCover,0.635486,-105.0,0.2527463,0.06083875444160952,0.5,False
LAM,SELA,NCAAB,DraftKings,under,0.6468659999999999,-110.0,0.2584185999999999,0.06070924802359996,0.5,False
COLU,PENN,NCAAB,FanDuel,homeWin,0.608468,106.0,0.23909818867924532,0.060598020459477736,0.4572564612326044,False
PRST,MTST,NCAAB,DraftKings,under,0.6508789999999999,-112.0,0.25986347999999976,0.060293775212241316,0.5,False
DUQ,FOR,NCAAB,FanDuel,homeCover,0.649938,-112.0,0.2578685600000001,0.059371601996851445,0.5,False
IDHO,UNCO,NCAAB,DraftKings,homeWin,0.414647,230.0,0.1601456956521739,0.05898728082261303,0.2904564315352697,False
ME,BING,NCAAB,FanDuel,homeCover,0.635486,-106.0,0.24910116,0.058539045201269416,0.5,False
BRY,UVM,NCAAB,FanDuel,homeWin,0.5426,136.0,0.20627647058823528,0.0578679759529412,0.43439716312056736,False
GS,LAL,NBA,DraftKings,under,0.639332,-108.0,0.24981056000000001,0.05778269989584597,0.5,False
DAL,SAC,NBA,DraftKings,homeCover,0.63193,-105.0,0.24545649999999997,0.0573798984688095,0.5,False
GWEB,UPST,NCAAB,DraftKings,homeCover,0.624422,-102.0,0.24133244000000004,0.057099359408189845,0.5,False
PAC,GONZ,NCAAB,FanDuel,under,0.633181,-106.0,0.24435286,0.05632860395299961,0.5,False
UMES,NCCU,NCAAB,FanDuel,awayCover,0.6591640000000001,-118.0,0.2569775200000002,0.05596393710622925,0.5,False
APP,JMU,NCAAB,DraftKings,homeCover,0.6458780000000001,-112.0,0.24926136000000015,0.055474308561651475,0.5,False
GW,LAS,NCAAB,DraftKings,homeCover,0.641387,-110.0,0.2469127000000001,0.05542352856480913,0.5,False
MTSU,FIU,NCAAB,FanDuel,under,0.6497320000000001,-114.0,0.2504264800000002,0.055011773583500435,0.5,False
USC,UCLA,NCAAB,FanDuel,homeCover,0.662084,-120.0,0.25658480000000006,0.0548631329925334,0.5032696834946377,False
WMU,CMU,NCAAB,DraftKings,under,0.6292460000000001,-105.0,0.23995430000000018,0.054836253417609594,0.5,False
UMES,NCCU,NCAAB,DraftKings,awayCover,0.6401669999999999,-110.0,0.24435069999999987,0.05427933144589998,0.5,False
NE,W&M,NCAAB,DraftKings,over,0.639591,-110.0,0.24314110000000005,0.053743267735645514,0.5,False
EIU,TNST,NCAAB,FanDuel,homeCover,0.6501520000000001,-115.0,0.24782680000000012,0.053407063302817415,0.5,False
DUQ,FOR,NCAAB,BetMGM,homeCover,0.649938,-115.0,0.2473667,0.05320894284251304,0.5,False
EIU,TNST,NCAAB,FanDuel,homeWin,0.582054,114.0,0.21543470175438584,0.05290980622080131,0.4512967518255245,False
ISU,KU,NCAAB,BetMGM,under,0.638479,-110.0,0.24080590000000002,0.052715892249827305,0.5,False
HC,LEH,NCAAB,DraftKings,homeWin,0.48089899999999997,170.0,0.17554547058823522,0.05238756081487644,0.371699564214304,False
COLU,PENN,NCAAB,DraftKings,homeCover,0.654564,-118.0,0.24694952000000003,0.05168141137985627,0.5,False
COLU,PENN,NCAAB,DraftKings,homeWin,0.608468,102.0,0.2246130980392157,0.05146006468698979,0.4572564612326044,False
MONM,HOF,NCAAB,BetMGM,homeWin,0.50992,150.0,0.18320000000000008,0.05034336000000005,0.38380415614951074,False
GWEB,UPST,NCAAB,FanDuel,homeCover,0.644268,-114.0,0.23873351999999987,0.049994468045254724,0.5,False
TXSO,AAMU,NCAAB,FanDuel,over,0.6395739999999999,-112.0,0.23589687999999975,0.04968512320869129,0.5,False
APP,JMU,NCAAB,DraftKings,homeWin,0.666311,-125.0,0.24919975,0.04968041232005002,0.5324675324675325,False
CHA,UTAH,NBA,DraftKings,homeWin,0.31484300000000004,350.0,0.11908385714285719,0.049633377612071476,0.21452949780594835,False
CGY,CHI,NHL,FanDuel,under,0.587434,110.0,0.21237400000000006,0.04961298746360002,0.5,False
BELL,JAX,NCAAB,FanDuel,over,0.623355,-105.0,0.22787775,0.04945549423339284,0.5,False
TROY,USA,NCAAB,DraftKings,homeWin,0.879618,-375.0,0.42818550000000005,0.04889141930940002,0.7548387096774194,False
CCSU,WAG,NCAAB,BetMGM,homeCover,0.6336620000000001,-110.0,0.23069020000000012,0.04837997125094551,0.5,False
USC,UCLA,NCAAB,DraftKings,homeWin,0.7045779999999999,-148.0,0.26735343999999983,0.04829585262150912,0.5711159737417943,False
LAM,SELA,NCAAB,DraftKings,homeWin,0.7615530000000001,-192.0,0.30373476000000044,0.04804937730846765,0.6494600554079267,False
SLU,MASS,NCAAB,DraftKings,awayCover,0.63328,-110.0,0.22988799999999987,0.048044084130909034,0.5,False
LEM,LIU,NCAAB,DraftKings,homeWin,0.8707759999999999,-355.0,0.4120307999999995,0.047822360605250615,0.7519134336236474,False
SC,MIZ,NCAAB,DraftKings,homeWin,0.8231729999999999,-265.0,0.3545814499999998,0.04744453006947256,0.6957699520733487,False
WPG,TOR,NHL,BetMGM,awayCover,0.792523,-225.0,0.3256997499999999,0.04714681206669439,0.6636481241914618,False
COR,PRIN,NCAAB,FanDuel,over,0.632175,-110.0,0.2275675000000001,0.04707906096022731,0.5,False
