index,probability,odds,kelly,unitPercent,unitReturn,legs,betDollars
FSU_UNF_NCAAB_awayWin | UCLA_CSUN_NCAAB_awayWin,0.28824198354599995,12233.0,"(0.2824236395874125, 9.757421515156958)",0.2824236395874125,9.757421515156958,2.0,4.457733399127027
ND_CIT_NCAAB_awayWin | MISS_TROY_NCAAB_awayWin,0.314037786495,3050.0,"(0.29154722211778694, 2.5924933731002446)",0.29154722211778694,2.5924933731002446,2.0,4.601738690698075
GS_BOS_NBA_under | MIL_SA_NBA_under | ND_CIT_NCAAB_awayCover | UCLA_CSUN_NCAAB_awayCover,0.3685516150430545,1265.0,"(0.3186347466670114, 1.2843304875619144)",0.3186347466670114,1.2843304875619144,4.0,5.029284214362988
IU_MORE_NCAAB_awayWin | MTST_SUU_NCAAB_awayWin,0.285596156254,1594.0,"(0.24077784736152819, 0.9241051101740188)",0.24077784736152819,0.9241051101740188,2.0,3.8004023088201535
CIN_MRMK_NCAAB_homeCover | FSU_UNF_NCAAB_awayCover,0.6533581623250001,260.0,"(0.5200343786038463, 0.7031329628177103)",0.5200343786038463,0.7031329628177103,2.0,8.208146533283166
MTST_SUU_NCAAB_awayCover | MISS_TROY_NCAAB_awayCover,0.6167053302000002,268.0,"(0.4736849310208958, 0.6013314691884057)",0.4736849310208958,0.6013314691884057,2.0,7.476573635124064
VAN_WCU_NCAAB_awayWin | MRSH_UTSA_NCAAF_homeWin,0.29645210548625,1004.0,"(0.22637761400081674, 0.5145181141718559)",0.22637761400081674,0.5145181141718559,2.0,3.5731111326953644
POR_PHX_NBA_under | VAN_WCU_NCAAB_awayCover,0.5661344274739999,261.0,"(0.39990240734909566, 0.4173962514034012)",0.39990240734909566,0.4173962514034012,2.0,6.3120010783644664
NO_MEM_NBA_under | VAL_SAM_NCAAB_awayCover,0.5329710617350002,264.0,"(0.35606616087704573, 0.3347074128333361)",0.35606616087704573,0.3347074128333361,2.0,5.62009617877358
MTST_SUU_NCAAB_under | SFA_NMSU_NCAAB_under,0.5163501258900001,257.0,"(0.32815951339583666, 0.2767598722167342)",0.32815951339583666,0.2767598722167342,2.0,5.179621738615581
IU_MORE_NCAAB_awayCover | SMC_MTSU_NCAAB_awayCover,0.4645106793580001,253.0,"(0.2528548213967353, 0.1617569685800445)",0.2528548213967353,0.1617569685800445,2.0,3.9910234997225182
FUR_PRES_NCAAB_awayCover | HPU_UNCG_NCAAB_homeCover,0.4499458071039999,264.0,"(0.24159194615854532, 0.1540880047044979)",0.24159194615854532,0.1540880047044979,2.0,3.813251925102112
HPU_UNCG_NCAAB_homeWin | MRSH_UTSA_NCAAF_homeCover,0.4709310142145,238.0,"(0.24863312102731513, 0.14712786071484482)",0.24863312102731513,0.14712786071484482,2.0,3.9243887988689923
MER_QUOC_NCAAB_awayWin | SMU_HCU_NCAAB_under,0.4171243962859999,290.0,"(0.21613280879841362, 0.13546883401336574)",0.21613280879841362,0.13546883401336574,2.0,3.4114086265417747
MER_QUOC_NCAAB_awayCover | SC_WIN_NCAAB_over,0.4182390223559999,261.0,"(0.19534209605561675, 0.09959377502255869)",0.19534209605561675,0.09959377502255869,2.0,3.083251058993197
GASO_FGCU_NCAAB_homeWin | SIU_NDSU_NCAAB_over,0.34038655097250003,351.0,"(0.15246249142050572, 0.0815892876284187)",0.15246249142050572,0.0815892876284187,2.0,2.406445654167532
DRKE_ALCN_NCAAB_awayCover | VAL_SAM_NCAAB_awayWin,0.5644695898349998,132.0,"(0.23452230940696944, 0.0726009419646434)",0.23452230940696944,0.0726009419646434,2.0,3.7016658131419566
FUR_PRES_NCAAB_over | SMC_MTSU_NCAAB_under,0.38107121733,276.0,"(0.15682165839159415, 0.06787676981230398)",0.15682165839159415,0.06787676981230398,2.0,2.475250107745781
GASO_FGCU_NCAAB_homeCover | WRST_M-OH_NCAAB_homeCover,0.38700596886,261.0,"(0.15214235539639848, 0.06041444335752209)",0.15214235539639848,0.06041444335752209,2.0,2.40139267400974
PROV_MARQ_NCAAB_under | SMU_HCU_NCAAB_awayCover,0.38056920643500003,264.0,"(0.14593633008462126, 0.0562251688378183)",0.14593633008462126,0.0562251688378183,2.0,2.3034376786398334
MICH_FLA_NCAAB_over | SIE_COR_NCAAB_awayCover,0.37067939293000013,268.0,"(0.13585827088895538, 0.0494660189807506)",0.13585827088895538,0.0494660189807506,2.0,2.1443670670560104
BUT_GTWN_NCAAB_awayCover | HPU_UNCG_NCAAB_over,0.372110320226,260.0,"(0.1306142895436923, 0.04435624084580906)",0.1306142895436923,0.04435624084580906,2.0,2.061596832874027
MISS_TROY_NCAAB_under | UCD_MONT_NCAAB_under,0.36080421195,261.0,"(0.11590161116455938, 0.03506060885811127)",0.11590161116455938,0.03506060885811127,2.0,1.8293740702997352
BING_NIA_NCAAB_under | BUT_GTWN_NCAAB_under,0.33772567474100007,278.0,"(0.09949750018740294, 0.027521312071047455)",0.09949750018740294,0.027521312071047455,2.0,1.5704539831119781
NO_MEM_NBA_homeCover | UCD_MONT_NCAAB_homeWin,0.3592063552595001,250.0,"(0.1028888973633002, 0.02646531300158931)",0.1028888973633002,0.02646531300158931,2.0,1.6239832998603487
