homeTeamAbbrev,awayTeamAbbrev,sport,index,probability,odds,kelly,unitPercent,unitReturn
PHI,PIT,NHL,homeCover,0.9343199999999999,-245.0,"(0.7734039999999998, 0.2441443866187753)",0.7734039999999998,0.2441443866187753
LAM,UIW,NCAAB,over,0.8352210000000001,-110.0,"(0.6539641000000003, 0.3887900400807367)",0.6539641000000003,0.3887900400807367
NICH,SELA,NCAAB,under,0.8151000000000002,-110.0,"(0.6117100000000003, 0.3401719310000003)",0.6117100000000003,0.3401719310000003
SOU,PV,NCAAB,homeCover,0.777865,-110.0,"(0.5335165000000001, 0.25876350524750014)",0.5335165000000001,0.25876350524750014
SOU,PV,NCAAB,homeWin,0.870787,-262.5,"(0.5316028749999999, 0.10765775874600594)",0.5316028749999999,0.10765775874600594
NWST,MCN,NCAAB,awayCover,0.765714,-110.0,"(0.5079994, 0.23460308218214546)",0.5079994,0.23460308218214546
COPP,UMES,NCAAB,homeCover,0.7704789999999999,-115.0,"(0.5065298499999997, 0.223106512122628)",0.5065298499999997,0.223106512122628
COL,BOS,NHL,awayCover,0.845384,-225.0,"(0.49749800000000005, 0.11000189333511116)",0.49749800000000005,0.11000189333511116
COPP,UMES,NCAAB,homeWin,0.734137,104.71428571428571,"(0.48024327557980906, 0.24150633077306388)",0.48024327557980906,0.24150633077306388
COPP,UMES,NCAAB,under,0.742239,-110.0,"(0.45870189999999994, 0.1912794846032818)",0.45870189999999994,0.1912794846032818
WSH,OKC,NBA,awayCover,0.726881,-110.0,"(0.4264501, 0.16532698890000913)",0.4264501,0.16532698890000913
MICH,WASH,NCAAF,under,0.714726,-110.0,"(0.4009245999999999, 0.14612775898650904)",0.4009245999999999,0.14612775898650904
NYR,VAN,NHL,homeWin,0.7578520000000001,-148.0,"(0.3994729600000002, 0.10782340930483905)",0.3994729600000002,0.10782340930483905
MICH,WASH,NCAAF,awayCover,0.7136330000000001,-110.0,"(0.39862930000000013, 0.14445938074408196)",0.39862930000000013,0.14445938074408196
MVSU,AAMU,NCAAB,under,0.7115130000000001,-110.0,"(0.3941773000000001, 0.14125067621390008)",0.3941773000000001,0.14125067621390008
UNO,TAMC,NCAAB,over,0.7103389999999999,-110.0,"(0.3917118999999999, 0.13948928418328174)",0.3917118999999999,0.13948928418328174
MIN,DAL,NHL,awayWin,0.712301,-142.0,"(0.3037684199999999, 0.06498257252767344)",0.3037684199999999,0.06498257252767344
