index,probability,odds,kelly,unitPercent,unitReturn,legs,betDollars
LAM_UIW_NCAAB_over | NICH_SELA_NCAAB_under,0.6807886371000003,264.0,"(0.5598752420621216, 0.8275351568196748)",0.5598752420621216,0.8275351568196748,2.0,7.0265291704351345
SOU_PV_NCAAB_homeCover | PHI_PIT_NHL_homeCover,0.7267748267999999,169.0,"(0.5651031266816567, 0.5396872089972999)",0.5651031266816567,0.5396872089972999,2.0,7.092140008384559
COPP_UMES_NCAAB_homeWin | NWST_MCN_NCAAB_awayCover,0.562138978818,291.0,"(0.4116712739444605, 0.49316712197197016)",0.4116712739444605,0.49316712197197016,2.0,5.166544254300124
COPP_UMES_NCAAB_homeCover | MVSU_AAMU_NCAAB_homeWin,0.35844994517,651.0,"(0.2599015496507988, 0.43974278897587193)",0.2599015496507988,0.43974278897587193,2.0,3.2618084938644323
WSH_OKC_NBA_awayCover | COPP_UMES_NCAAB_under,0.539519426559,264.0,"(0.36509496692225757, 0.35189704406198585)",0.36509496692225757,0.35189704406198585,2.0,4.582003707843277
MVSU_AAMU_NCAAB_under | MICH_WASH_NCAAF_under,0.5085368404380001,264.0,"(0.32237655272512133, 0.274366334211903)",0.32237655272512133,0.274366334211903,2.0,4.045880370141548
UNO_TAMC_NCAAB_over | MICH_WASH_NCAAF_awayCover,0.506921351587,264.0,"(0.3201491362790455, 0.2705880393749778)",0.3201491362790455,0.2705880393749778,2.0,4.017925916261049
COL_BOS_NHL_awayCover | MIN_DAL_NHL_awayCover,0.4579098520560001,304.0,"(0.2795907244428423, 0.23763975851119898)",0.2795907244428423,0.23763975851119898,2.0,3.508910974246551
SOU_PV_NCAAB_homeWin | NYR_VAN_NHL_homeCover,0.487679034628,259.0,"(0.28987171209054824, 0.2176263285280917)",0.28987171209054824,0.2176263285280917,2.0,3.637939111553387
UAPB_ALST_NCAAB_awayCover | NYR_VAN_NHL_homeWin,0.506213306216,220.0,"(0.2817648090414546, 0.17466109675116825)",0.2817648090414546,0.17466109675116825,2.0,3.5361961044031878
MICH_WASH_NCAAF_awayWin | MIN_DAL_NHL_awayWin,0.37798822405800003,343.0,"(0.19664368296703796, 0.13263377151438438)",0.19664368296703796,0.13263377151438438,2.0,2.4679115466162735
AMCC_HCU_NCAAB_homeCover | MIN_DAL_NHL_over,0.4055290421850001,286.0,"(0.1976720639280071, 0.11175234029261624)",0.1976720639280071,0.11175234029261624,2.0,2.480817901957072
UAPB_ALST_NCAAB_awayWin | LAM_UIW_NCAAB_homeCover,0.4601200646469999,225.0,"(0.22017342671233314, 0.10907176011806506)",0.22017342671233314,0.10907176011806506,2.0,2.7632138182263395
UAPB_ALST_NCAAB_over | MVSU_AAMU_NCAAB_homeCover,0.4215753033910001,257.0,"(0.19650732805675888, 0.0992408840486171)",0.19650732805675888,0.0992408840486171,2.0,2.4662002693840828
GRAM_TXSO_NCAAB_under | SCST_HOW_NCAAB_homeWin,0.282732596783,484.0,"(0.1345368523166777, 0.08760479681539299)",0.1345368523166777,0.08760479681539299,2.0,1.6884602966543925
NWST_MCN_NCAAB_under | PHI_PIT_NHL_homeWin,0.379748642013,291.0,"(0.16660384545389353, 0.08077240824127226)",0.16660384545389353,0.08077240824127226,2.0,2.0909064949483147
MIA_HOU_NBA_under | MORG_DSU_NCAAB_under,0.39318309550800007,264.0,"(0.16332820744284857, 0.07042491283474464)",0.16332820744284857,0.07042491283474464,2.0,2.0497966827844114
NICH_SELA_NCAAB_homeCover | SOU_PV_NCAAB_under,0.37582044902100004,264.0,"(0.139388800922894, 0.05129318785198653)",0.139388800922894,0.05129318785198653,2.0,1.749353073926455
IND_BOS_NBA_awayCover | LAC_PHX_NBA_homeCover,0.36100247802099994,261.0,"(0.11617584124743668, 0.03522671609372447)",0.11617584124743668,0.03522671609372447,2.0,1.458026496078532
CHA_CHI_NBA_over | IND_BOS_NBA_over,0.35041788433700005,264.0,"(0.10436405264646978, 0.028754498479859114)",0.10436405264646978,0.028754498479859114,2.0,1.3097865473820718
CHA_CHI_NBA_awayCover | IND_BOS_NBA_awayWin | WSH_OKC_NBA_awayWin | SCST_HOW_NCAAB_homeCover,0.19910090477168968,570.0,"(0.05859229157374049, 0.019568422801614666)",0.05859229157374049,0.019568422801614666,4.0,0.7353431889382378
LAM_UIW_NCAAB_homeWin | NICH_SELA_NCAAB_homeWin,0.555273508656,97.0,"(0.09679258974465976, 0.00908774126659368)",0.09679258974465976,0.00908774126659368,2.0,1.2147634048218003
MIL_UTAH_NBA_homeCover | MORG_DSU_NCAAB_homeCover,0.30776320513699995,264.0,"(0.04555229799192417, 0.005478031290190959)",0.04555229799192417,0.005478031290190959,2.0,0.5716890595871262
NCCU_NORF_NCAAB_awayCover,0.550943,-110.0,"(0.05698029999999993, 0.002951595080081808)",0.05698029999999993,0.002951595080081808,1.0,0.7151124215021472
LAC_PHX_NBA_homeWin,0.7012010000000001,-225.0,"(0.028903250000000158, 0.00037128793802778114)",0.028903250000000158,0.00037128793802778114,1.0,0.36274068575950064
