homeScore,awayScore,probability,homeTeam,awayTeam,sport
123,112,0.000691,OKC,NY,NBA
110,109,0.000691,OKC,NY,NBA
117,105,0.000691,OKC,NY,NBA
115,116,0.00069,OKC,NY,NBA
119,121,0.000689,OKC,NY,NBA
112,110,0.000689,OKC,NY,NBA
123,117,0.000689,OKC,NY,NBA
116,112,0.000688,OKC,NY,NBA
122,111,0.000687,OKC,NY,NBA
123,119,0.000686,OKC,NY,NBA
112,108,0.000685,OKC,NY,NBA
116,117,0.000685,OKC,NY,NBA
113,104,0.000685,OKC,NY,NBA
121,104,0.000685,OKC,NY,NBA
123,106,0.000685,OKC,NY,NBA
111,115,0.000684,OKC,NY,NBA
116,119,0.000683,OKC,NY,NBA
124,105,0.000683,OKC,NY,NBA
123,116,0.000682,OKC,NY,NBA
112,111,0.000681,OKC,NY,NBA
116,106,0.000681,OKC,NY,NBA
126,110,0.000681,OKC,NY,NBA
119,102,0.00068,OKC,NY,NBA
122,118,0.00068,OKC,NY,NBA
115,105,0.000679,OKC,NY,NBA
108,110,0.000679,OKC,NY,NBA
120,115,0.000679,OKC,NY,NBA
116,116,0.000679,OKC,NY,NBA
119,107,0.000679,OKC,NY,NBA
126,108,0.000677,OKC,NY,NBA
110,115,0.000676,OKC,NY,NBA
108,108,0.000676,OKC,NY,NBA
109,110,0.000675,OKC,NY,NBA
113,121,0.000675,OKC,NY,NBA
121,121,0.000675,OKC,NY,NBA
112,118,0.000675,OKC,NY,NBA
126,111,0.000673,OKC,NY,NBA
122,109,0.000672,OKC,NY,NBA
109,108,0.000672,OKC,NY,NBA
108,111,0.000672,OKC,NY,NBA
123,105,0.000671,OKC,NY,NBA
118,120,0.00067,OKC,NY,NBA
117,104,0.000669,OKC,NY,NBA
109,111,0.000668,OKC,NY,NBA
116,105,0.000668,OKC,NY,NBA
126,118,0.000667,OKC,NY,NBA
112,109,0.000666,OKC,NY,NBA
113,102,0.000666,OKC,NY,NBA
121,102,0.000666,OKC,NY,NBA
111,112,0.000666,OKC,NY,NBA
108,118,0.000665,OKC,NY,NBA
113,107,0.000664,OKC,NY,NBA
121,107,0.000664,OKC,NY,NBA
111,117,0.000664,OKC,NY,NBA
111,119,0.000661,OKC,NY,NBA
109,118,0.000661,OKC,NY,NBA
120,112,0.000661,OKC,NY,NBA
124,104,0.000661,OKC,NY,NBA
125,114,0.00066,OKC,NY,NBA
111,106,0.00066,OKC,NY,NBA
117,121,0.000659,OKC,NY,NBA
120,117,0.000659,OKC,NY,NBA
126,109,0.000659,OKC,NY,NBA
110,112,0.000658,OKC,NY,NBA
115,104,0.000657,OKC,NY,NBA
122,115,0.000657,OKC,NY,NBA
114,120,0.000657,OKC,NY,NBA
111,116,0.000657,OKC,NY,NBA
108,109,0.000657,OKC,NY,NBA
120,119,0.000657,OKC,NY,NBA
110,117,0.000656,OKC,NY,NBA
120,106,0.000655,OKC,NY,NBA
110,119,0.000653,OKC,NY,NBA
109,109,0.000653,OKC,NY,NBA
120,116,0.000652,OKC,NY,NBA
112,115,0.000652,OKC,NY,NBA
110,106,0.000652,OKC,NY,NBA
124,121,0.000651,OKC,NY,NBA
118,123,0.00065,OKC,NY,NBA
117,102,0.00065,OKC,NY,NBA
123,104,0.00065,OKC,NY,NBA
110,116,0.000649,OKC,NY,NBA
117,107,0.000649,OKC,NY,NBA
115,121,0.000648,OKC,NY,NBA
116,104,0.000647,OKC,NY,NBA
111,105,0.000647,OKC,NY,NBA
118,124,0.000645,OKC,NY,NBA
125,113,0.000645,OKC,NY,NBA
126,115,0.000644,OKC,NY,NBA
124,102,0.000643,OKC,NY,NBA
108,115,0.000642,OKC,NY,NBA
120,105,0.000642,OKC,NY,NBA
124,107,0.000641,OKC,NY,NBA
119,120,0.000641,OKC,NY,NBA
123,121,0.00064,OKC,NY,NBA
122,112,0.00064,OKC,NY,NBA
115,102,0.000639,OKC,NY,NBA
110,105,0.000639,OKC,NY,NBA
109,115,0.000639,OKC,NY,NBA
130,114,0.000639,OKC,NY,NBA
114,123,0.000638,OKC,NY,NBA
115,107,0.000638,OKC,NY,NBA
122,117,0.000638,OKC,NY,NBA
116,121,0.000637,OKC,NY,NBA
128,114,0.000636,OKC,NY,NBA
122,119,0.000636,OKC,NY,NBA
112,112,0.000635,OKC,NY,NBA
122,106,0.000634,OKC,NY,NBA
114,124,0.000633,OKC,NY,NBA
112,117,0.000632,OKC,NY,NBA
123,102,0.000632,OKC,NY,NBA
122,116,0.000631,OKC,NY,NBA
123,107,0.00063,OKC,NY,NBA
112,119,0.00063,OKC,NY,NBA
116,102,0.000629,OKC,NY,NBA
106,114,0.000629,OKC,NY,NBA
112,106,0.000629,OKC,NY,NBA
113,120,0.000627,OKC,NY,NBA
121,120,0.000627,OKC,NY,NBA
116,107,0.000627,OKC,NY,NBA
126,112,0.000627,OKC,NY,NBA
112,116,0.000626,OKC,NY,NBA
111,104,0.000626,OKC,NY,NBA
108,112,0.000625,OKC,NY,NBA
126,117,0.000625,OKC,NY,NBA
125,110,0.000625,OKC,NY,NBA
130,113,0.000624,OKC,NY,NBA
108,117,0.000623,OKC,NY,NBA
126,119,0.000623,OKC,NY,NBA
119,123,0.000623,OKC,NY,NBA
128,113,0.000622,OKC,NY,NBA
109,112,0.000622,OKC,NY,NBA
125,108,0.000622,OKC,NY,NBA
120,104,0.000621,OKC,NY,NBA
122,105,0.000621,OKC,NY,NBA
126,106,0.000621,OKC,NY,NBA
108,119,0.000621,OKC,NY,NBA
109,117,0.00062,OKC,NY,NBA
108,106,0.000619,OKC,NY,NBA
126,116,0.000619,OKC,NY,NBA
110,104,0.000619,OKC,NY,NBA
125,111,0.000618,OKC,NY,NBA
119,124,0.000618,OKC,NY,NBA
109,119,0.000618,OKC,NY,NBA
118,122,0.000617,OKC,NY,NBA
108,116,0.000617,OKC,NY,NBA
111,121,0.000617,OKC,NY,NBA
112,105,0.000616,OKC,NY,NBA
109,106,0.000616,OKC,NY,NBA
118,103,0.000615,OKC,NY,NBA
106,113,0.000615,OKC,NY,NBA
109,116,0.000614,OKC,NY,NBA
117,120,0.000613,OKC,NY,NBA
120,121,0.000612,OKC,NY,NBA
125,118,0.000612,OKC,NY,NBA
113,123,0.000609,OKC,NY,NBA
121,123,0.000609,OKC,NY,NBA
110,121,0.000609,OKC,NY,NBA
126,105,0.000609,OKC,NY,NBA
111,102,0.000609,OKC,NY,NBA
111,107,0.000607,OKC,NY,NBA
108,105,0.000607,OKC,NY,NBA
127,114,0.000607,OKC,NY,NBA
114,122,0.000606,OKC,NY,NBA
124,120,0.000606,OKC,NY,NBA
113,124,0.000605,OKC,NY,NBA
121,124,0.000605,OKC,NY,NBA
130,110,0.000605,OKC,NY,NBA
120,102,0.000604,OKC,NY,NBA
125,109,0.000604,OKC,NY,NBA
109,105,0.000604,OKC,NY,NBA
114,103,0.000603,OKC,NY,NBA
120,107,0.000603,OKC,NY,NBA
105,114,0.000603,OKC,NY,NBA
115,120,0.000602,OKC,NY,NBA
128,110,0.000602,OKC,NY,NBA
118,101,0.000602,OKC,NY,NBA
122,104,0.000602,OKC,NY,NBA
130,108,0.000602,OKC,NY,NBA
110,102,0.000602,OKC,NY,NBA
110,107,0.0006,OKC,NY,NBA
128,108,0.000599,OKC,NY,NBA
129,114,0.000599,OKC,NY,NBA
130,111,0.000598,OKC,NY,NBA
112,104,0.000597,OKC,NY,NBA
128,111,0.000596,OKC,NY,NBA
123,120,0.000595,OKC,NY,NBA
117,123,0.000595,OKC,NY,NBA
106,110,0.000595,OKC,NY,NBA
127,113,0.000593,OKC,NY,NBA
122,121,0.000593,OKC,NY,NBA
116,120,0.000592,OKC,NY,NBA
106,108,0.000592,OKC,NY,NBA
107,114,0.000592,OKC,NY,NBA
130,118,0.000592,OKC,NY,NBA
125,115,0.000591,OKC,NY,NBA
114,101,0.000591,OKC,NY,NBA
119,122,0.000591,OKC,NY,NBA
117,124,0.000591,OKC,NY,NBA
128,118,0.00059,OKC,NY,NBA
126,104,0.00059,OKC,NY,NBA
105,113,0.000589,OKC,NY,NBA
106,111,0.000589,OKC,NY,NBA
119,103,0.000588,OKC,NY,NBA
124,123,0.000588,OKC,NY,NBA
108,104,0.000588,OKC,NY,NBA
112,121,0.000588,OKC,NY,NBA
129,113,0.000585,OKC,NY,NBA
115,123,0.000585,OKC,NY,NBA
122,102,0.000585,OKC,NY,NBA
130,109,0.000585,OKC,NY,NBA
109,104,0.000585,OKC,NY,NBA
124,124,0.000584,OKC,NY,NBA
122,107,0.000584,OKC,NY,NBA
106,118,0.000583,OKC,NY,NBA
128,109,0.000583,OKC,NY,NBA
126,121,0.000581,OKC,NY,NBA
115,124,0.000581,OKC,NY,NBA
112,102,0.00058,OKC,NY,NBA
108,121,0.000579,OKC,NY,NBA
118,99,0.000579,OKC,NY,NBA
107,113,0.000579,OKC,NY,NBA
112,107,0.000579,OKC,NY,NBA
113,122,0.000578,OKC,NY,NBA
121,122,0.000578,OKC,NY,NBA
123,123,0.000578,OKC,NY,NBA
119,101,0.000576,OKC,NY,NBA
109,121,0.000576,OKC,NY,NBA
113,103,0.000576,OKC,NY,NBA
121,103,0.000576,OKC,NY,NBA
106,109,0.000576,OKC,NY,NBA
116,123,0.000576,OKC,NY,NBA
125,112,0.000575,OKC,NY,NBA
127,110,0.000575,OKC,NY,NBA
123,124,0.000574,OKC,NY,NBA
111,120,0.000574,OKC,NY,NBA
126,102,0.000573,OKC,NY,NBA
125,117,0.000573,OKC,NY,NBA
130,115,0.000572,OKC,NY,NBA
126,107,0.000572,OKC,NY,NBA
108,102,0.000572,OKC,NY,NBA
127,108,0.000572,OKC,NY,NBA
125,119,0.000571,OKC,NY,NBA
116,124,0.000571,OKC,NY,NBA
104,114,0.000571,OKC,NY,NBA
105,110,0.00057,OKC,NY,NBA
108,107,0.00057,OKC,NY,NBA
125,106,0.00057,OKC,NY,NBA
128,115,0.00057,OKC,NY,NBA
120,120,0.000569,OKC,NY,NBA
109,102,0.000569,OKC,NY,NBA
127,111,0.000568,OKC,NY,NBA
114,99,0.000568,OKC,NY,NBA
125,116,0.000568,OKC,NY,NBA
105,108,0.000568,OKC,NY,NBA
109,107,0.000567,OKC,NY,NBA
110,120,0.000567,OKC,NY,NBA
129,110,0.000567,OKC,NY,NBA
117,122,0.000565,OKC,NY,NBA
105,111,0.000564,OKC,NY,NBA
113,101,0.000564,OKC,NY,NBA
121,101,0.000564,OKC,NY,NBA
129,108,0.000564,OKC,NY,NBA
106,115,0.000563,OKC,NY,NBA
117,103,0.000563,OKC,NY,NBA
127,118,0.000563,OKC,NY,NBA
129,111,0.00056,OKC,NY,NBA
107,110,0.00056,OKC,NY,NBA
125,105,0.000559,OKC,NY,NBA
105,118,0.000559,OKC,NY,NBA
124,122,0.000558,OKC,NY,NBA
104,113,0.000558,OKC,NY,NBA
107,108,0.000558,OKC,NY,NBA
111,123,0.000557,OKC,NY,NBA
130,112,0.000557,OKC,NY,NBA
124,103,0.000556,OKC,NY,NBA
127,109,0.000556,OKC,NY,NBA
115,122,0.000555,OKC,NY,NBA
130,117,0.000555,OKC,NY,NBA
129,118,0.000555,OKC,NY,NBA
128,112,0.000555,OKC,NY,NBA
107,111,0.000554,OKC,NY,NBA
119,99,0.000554,OKC,NY,NBA
120,123,0.000553,OKC,NY,NBA
130,119,0.000553,OKC,NY,NBA
115,103,0.000553,OKC,NY,NBA
111,124,0.000553,OKC,NY,NBA
128,117,0.000553,OKC,NY,NBA
105,109,0.000552,OKC,NY,NBA
130,106,0.000552,OKC,NY,NBA
122,120,0.000551,OKC,NY,NBA
128,119,0.000551,OKC,NY,NBA
117,101,0.000551,OKC,NY,NBA
110,123,0.000551,OKC,NY,NBA
128,106,0.00055,OKC,NY,NBA
130,116,0.000549,OKC,NY,NBA
120,124,0.000549,OKC,NY,NBA
123,122,0.000549,OKC,NY,NBA
107,118,0.000549,OKC,NY,NBA
106,112,0.000548,OKC,NY,NBA
129,109,0.000548,OKC,NY,NBA
118,126,0.000548,OKC,NY,NBA
128,116,0.000547,OKC,NY,NBA
112,120,0.000547,OKC,NY,NBA
123,103,0.000547,OKC,NY,NBA
110,124,0.000546,OKC,NY,NBA
106,117,0.000546,OKC,NY,NBA
116,122,0.000546,OKC,NY,NBA
106,119,0.000544,OKC,NY,NBA
124,101,0.000544,OKC,NY,NBA
116,103,0.000544,OKC,NY,NBA
127,115,0.000544,OKC,NY,NBA
106,106,0.000543,OKC,NY,NBA
113,99,0.000542,OKC,NY,NBA
121,99,0.000542,OKC,NY,NBA
107,109,0.000542,OKC,NY,NBA
115,101,0.000542,OKC,NY,NBA
125,104,0.000541,OKC,NY,NBA
106,116,0.000541,OKC,NY,NBA
130,105,0.000541,OKC,NY,NBA
104,110,0.00054,OKC,NY,NBA
126,120,0.00054,OKC,NY,NBA
105,115,0.00054,OKC,NY,NBA
108,120,0.000539,OKC,NY,NBA
128,105,0.000539,OKC,NY,NBA
114,126,0.000538,OKC,NY,NBA
104,108,0.000537,OKC,NY,NBA
129,115,0.000536,OKC,NY,NBA
109,120,0.000536,OKC,NY,NBA
122,123,0.000535,OKC,NY,NBA
123,101,0.000535,OKC,NY,NBA
104,111,0.000534,OKC,NY,NBA
125,121,0.000533,OKC,NY,NBA
116,101,0.000533,OKC,NY,NBA
106,105,0.000532,OKC,NY,NBA
122,124,0.000531,OKC,NY,NBA
102,114,0.000531,OKC,NY,NBA
118,100,0.000531,OKC,NY,NBA
112,123,0.000531,OKC,NY,NBA
107,115,0.00053,OKC,NY,NBA
117,99,0.00053,OKC,NY,NBA
127,112,0.000529,OKC,NY,NBA
104,118,0.000529,OKC,NY,NBA
111,122,0.000529,OKC,NY,NBA
133,114,0.000528,OKC,NY,NBA
127,117,0.000527,OKC,NY,NBA
112,124,0.000527,OKC,NY,NBA
111,103,0.000527,OKC,NY,NBA
125,102,0.000526,OKC,NY,NBA
127,119,0.000526,OKC,NY,NBA
105,112,0.000525,OKC,NY,NBA
120,122,0.000525,OKC,NY,NBA
125,107,0.000525,OKC,NY,NBA
126,123,0.000525,OKC,NY,NBA
119,126,0.000524,OKC,NY,NBA
127,106,0.000524,OKC,NY,NBA
105,117,0.000524,OKC,NY,NBA
130,104,0.000524,OKC,NY,NBA
124,99,0.000523,OKC,NY,NBA
108,123,0.000523,OKC,NY,NBA
120,103,0.000523,OKC,NY,NBA
104,109,0.000522,OKC,NY,NBA
110,122,0.000522,OKC,NY,NBA
127,116,0.000522,OKC,NY,NBA
105,119,0.000522,OKC,NY,NBA
129,112,0.000522,OKC,NY,NBA
128,104,0.000522,OKC,NY,NBA
114,100,0.000521,OKC,NY,NBA
126,124,0.000521,OKC,NY,NBA
115,99,0.000521,OKC,NY,NBA
105,106,0.00052,OKC,NY,NBA
109,123,0.00052,OKC,NY,NBA
110,103,0.00052,OKC,NY,NBA
129,117,0.00052,OKC,NY,NBA
108,124,0.000519,OKC,NY,NBA
102,113,0.000519,OKC,NY,NBA
105,116,0.000518,OKC,NY,NBA
129,119,0.000518,OKC,NY,NBA
129,106,0.000517,OKC,NY,NBA
109,124,0.000516,OKC,NY,NBA
107,112,0.000516,OKC,NY,NBA
130,121,0.000516,OKC,NY,NBA
111,101,0.000516,OKC,NY,NBA
133,113,0.000516,OKC,NY,NBA
106,104,0.000515,OKC,NY,NBA
118,125,0.000515,OKC,NY,NBA
129,116,0.000515,OKC,NY,NBA
123,99,0.000515,OKC,NY,NBA
107,117,0.000514,OKC,NY,NBA
127,105,0.000514,OKC,NY,NBA
128,121,0.000514,OKC,NY,NBA
113,126,0.000513,OKC,NY,NBA
121,126,0.000513,OKC,NY,NBA
107,119,0.000513,OKC,NY,NBA
116,99,0.000512,OKC,NY,NBA
120,101,0.000512,OKC,NY,NBA
107,106,0.000511,OKC,NY,NBA
104,115,0.000511,OKC,NY,NBA
105,105,0.00051,OKC,NY,NBA
110,101,0.00051,OKC,NY,NBA
107,116,0.000509,OKC,NY,NBA
130,102,0.000509,OKC,NY,NBA
119,100,0.000508,OKC,NY,NBA
122,122,0.000508,OKC,NY,NBA
130,107,0.000508,OKC,NY,NBA
106,121,0.000508,OKC,NY,NBA
128,102,0.000507,OKC,NY,NBA
129,105,0.000507,OKC,NY,NBA
122,103,0.000506,OKC,NY,NBA
128,107,0.000506,OKC,NY,NBA
114,125,0.000506,OKC,NY,NBA
112,122,0.000504,OKC,NY,NBA
102,110,0.000503,OKC,NY,NBA
112,103,0.000502,OKC,NY,NBA
117,126,0.000501,OKC,NY,NBA
107,105,0.000501,OKC,NY,NBA
106,102,0.000501,OKC,NY,NBA
102,108,0.0005,OKC,NY,NBA
106,107,0.0005,OKC,NY,NBA
133,110,0.000499,OKC,NY,NBA
126,122,0.000498,OKC,NY,NBA
113,100,0.000498,OKC,NY,NBA
121,100,0.000498,OKC,NY,NBA
127,104,0.000498,OKC,NY,NBA
104,112,0.000497,OKC,NY,NBA
102,111,0.000497,OKC,NY,NBA
133,108,0.000497,OKC,NY,NBA
108,122,0.000497,OKC,NY,NBA
126,103,0.000496,OKC,NY,NBA
111,99,0.000496,OKC,NY,NBA
104,117,0.000496,OKC,NY,NBA
125,120,0.000496,OKC,NY,NBA
122,101,0.000496,OKC,NY,NBA
124,126,0.000495,OKC,NY,NBA
108,103,0.000495,OKC,NY,NBA
104,119,0.000494,OKC,NY,NBA
105,104,0.000494,OKC,NY,NBA
133,111,0.000494,OKC,NY,NBA
109,122,0.000494,OKC,NY,NBA
119,125,0.000493,OKC,NY,NBA
104,106,0.000493,OKC,NY,NBA
115,126,0.000493,OKC,NY,NBA
120,99,0.000492,OKC,NY,NBA
102,118,0.000492,OKC,NY,NBA
109,103,0.000492,OKC,NY,NBA
112,101,0.000491,OKC,NY,NBA
104,116,0.000491,OKC,NY,NBA
129,104,0.000491,OKC,NY,NBA
127,121,0.00049,OKC,NY,NBA
110,99,0.00049,OKC,NY,NBA
133,118,0.000489,OKC,NY,NBA
123,126,0.000487,OKC,NY,NBA
105,121,0.000487,OKC,NY,NBA
102,109,0.000486,OKC,NY,NBA
117,100,0.000486,OKC,NY,NBA
126,101,0.000486,OKC,NY,NBA
107,104,0.000485,OKC,NY,NBA
116,126,0.000485,OKC,NY,NBA
108,101,0.000484,OKC,NY,NBA
127,102,0.000484,OKC,NY,NBA
129,121,0.000483,OKC,NY,NBA
104,105,0.000483,OKC,NY,NBA
133,109,0.000483,OKC,NY,NBA
113,125,0.000483,OKC,NY,NBA
121,125,0.000483,OKC,NY,NBA
127,107,0.000483,OKC,NY,NBA
109,101,0.000482,OKC,NY,NBA
125,123,0.000481,OKC,NY,NBA
105,102,0.00048,OKC,NY,NBA
132,114,0.00048,OKC,NY,NBA
124,100,0.00048,OKC,NY,NBA
130,120,0.00048,OKC,NY,NBA
105,107,0.000479,OKC,NY,NBA
118,98,0.000478,OKC,NY,NBA
107,121,0.000478,OKC,NY,NBA
128,120,0.000478,OKC,NY,NBA
115,100,0.000478,OKC,NY,NBA
125,124,0.000478,OKC,NY,NBA
129,102,0.000477,OKC,NY,NBA
122,99,0.000476,OKC,NY,NBA
129,107,0.000476,OKC,NY,NBA
102,115,0.000476,OKC,NY,NBA
118,96,0.000473,OKC,NY,NBA
112,99,0.000472,OKC,NY,NBA
133,115,0.000472,OKC,NY,NBA
106,120,0.000472,OKC,NY,NBA
123,100,0.000472,OKC,NY,NBA
107,102,0.000472,OKC,NY,NBA
117,125,0.000472,OKC,NY,NBA
107,107,0.000471,OKC,NY,NBA
116,100,0.00047,OKC,NY,NBA
103,114,0.00047,OKC,NY,NBA
132,113,0.000469,OKC,NY,NBA
114,98,0.000469,OKC,NY,NBA
111,126,0.000469,OKC,NY,NBA
104,104,0.000468,OKC,NY,NBA
126,99,0.000467,OKC,NY,NBA
124,125,0.000466,OKC,NY,NBA
130,123,0.000466,OKC,NY,NBA
120,126,0.000466,OKC,NY,NBA
108,99,0.000466,OKC,NY,NBA
128,123,0.000464,OKC,NY,NBA
114,96,0.000464,OKC,NY,NBA
110,126,0.000464,OKC,NY,NBA
115,125,0.000464,OKC,NY,NBA
109,99,0.000463,OKC,NY,NBA
102,112,0.000463,OKC,NY,NBA
130,124,0.000462,OKC,NY,NBA
102,117,0.000461,OKC,NY,NBA
104,121,0.000461,OKC,NY,NBA
118,128,0.000461,OKC,NY,NBA
128,124,0.000461,OKC,NY,NBA
133,112,0.00046,OKC,NY,NBA
102,119,0.00046,OKC,NY,NBA
103,113,0.000459,OKC,NY,NBA
106,123,0.000459,OKC,NY,NBA
102,106,0.000459,OKC,NY,NBA
133,117,0.000458,OKC,NY,NBA
123,125,0.000458,OKC,NY,NBA
119,98,0.000458,OKC,NY,NBA
125,122,0.000457,OKC,NY,NBA
133,119,0.000457,OKC,NY,NBA
102,116,0.000457,OKC,NY,NBA
116,125,0.000456,OKC,NY,NBA
127,120,0.000456,OKC,NY,NBA
133,106,0.000456,OKC,NY,NBA
106,124,0.000455,OKC,NY,NBA
125,103,0.000455,OKC,NY,NBA
111,100,0.000455,OKC,NY,NBA
104,102,0.000455,OKC,NY,NBA
132,110,0.000455,OKC,NY,NBA
133,116,0.000454,OKC,NY,NBA
