homeScore,awayScore,probability,homeTeam,awayTeam,sport
88,72,0.001077,CIN,BRY,NCAAB
89,67,0.001074,CIN,BRY,NCAAB
80,70,0.001074,CIN,BRY,NCAAB
84,70,0.001073,CIN,BRY,NCAAB
87,59,0.001072,CIN,BRY,NCAAB
83,55,0.001071,CIN,BRY,NCAAB
81,71,0.001071,CIN,BRY,NCAAB
80,71,0.001068,CIN,BRY,NCAAB
86,69,0.001068,CIN,BRY,NCAAB
76,67,0.001068,CIN,BRY,NCAAB
84,71,0.001067,CIN,BRY,NCAAB
89,66,0.001065,CIN,BRY,NCAAB
82,72,0.001064,CIN,BRY,NCAAB
89,62,0.001063,CIN,BRY,NCAAB
75,59,0.001063,CIN,BRY,NCAAB
87,56,0.001063,CIN,BRY,NCAAB
74,60,0.001062,CIN,BRY,NCAAB
76,66,0.001058,CIN,BRY,NCAAB
76,62,0.001057,CIN,BRY,NCAAB
75,56,0.001054,CIN,BRY,NCAAB
89,58,0.001052,CIN,BRY,NCAAB
74,61,0.001048,CIN,BRY,NCAAB
81,55,0.001048,CIN,BRY,NCAAB
92,65,0.001048,CIN,BRY,NCAAB
92,63,0.001046,CIN,BRY,NCAAB
76,58,0.001046,CIN,BRY,NCAAB
80,55,0.001045,CIN,BRY,NCAAB
84,55,0.001044,CIN,BRY,NCAAB
90,65,0.001043,CIN,BRY,NCAAB
90,63,0.001041,CIN,BRY,NCAAB
92,68,0.001038,CIN,BRY,NCAAB
79,70,0.001037,CIN,BRY,NCAAB
90,68,0.001033,CIN,BRY,NCAAB
79,71,0.001032,CIN,BRY,NCAAB
89,59,0.001028,CIN,BRY,NCAAB
72,64,0.001026,CIN,BRY,NCAAB
93,60,0.001026,CIN,BRY,NCAAB
77,57,0.001023,CIN,BRY,NCAAB
73,64,0.001022,CIN,BRY,NCAAB
83,72,0.001022,CIN,BRY,NCAAB
76,59,0.001021,CIN,BRY,NCAAB
89,56,0.001019,CIN,BRY,NCAAB
92,67,0.001016,CIN,BRY,NCAAB
78,70,0.001014,CIN,BRY,NCAAB
76,56,0.001012,CIN,BRY,NCAAB
93,61,0.001012,CIN,BRY,NCAAB
91,65,0.001012,CIN,BRY,NCAAB
90,67,0.001011,CIN,BRY,NCAAB
79,55,0.00101,CIN,BRY,NCAAB
91,63,0.001009,CIN,BRY,NCAAB
77,69,0.001009,CIN,BRY,NCAAB
78,71,0.001008,CIN,BRY,NCAAB
92,66,0.001007,CIN,BRY,NCAAB
92,62,0.001006,CIN,BRY,NCAAB
90,66,0.001002,CIN,BRY,NCAAB
91,68,0.001002,CIN,BRY,NCAAB
85,52,0.001001,CIN,BRY,NCAAB
90,62,0.001001,CIN,BRY,NCAAB
81,72,0.000999,CIN,BRY,NCAAB
87,57,0.000998,CIN,BRY,NCAAB
80,72,0.000997,CIN,BRY,NCAAB
84,72,0.000996,CIN,BRY,NCAAB
86,70,0.000995,CIN,BRY,NCAAB
92,58,0.000995,CIN,BRY,NCAAB
88,52,0.000991,CIN,BRY,NCAAB
90,58,0.00099,CIN,BRY,NCAAB
86,71,0.00099,CIN,BRY,NCAAB
75,57,0.00099,CIN,BRY,NCAAB
78,55,0.000987,CIN,BRY,NCAAB
87,69,0.000985,CIN,BRY,NCAAB
85,54,0.000981,CIN,BRY,NCAAB
91,67,0.00098,CIN,BRY,NCAAB
82,52,0.00098,CIN,BRY,NCAAB
74,65,0.000978,CIN,BRY,NCAAB
75,69,0.000976,CIN,BRY,NCAAB
74,63,0.000976,CIN,BRY,NCAAB
96,64,0.000972,CIN,BRY,NCAAB
92,59,0.000972,CIN,BRY,NCAAB
91,66,0.000972,CIN,BRY,NCAAB
88,54,0.000971,CIN,BRY,NCAAB
91,62,0.000971,CIN,BRY,NCAAB
86,55,0.000969,CIN,BRY,NCAAB
74,68,0.000968,CIN,BRY,NCAAB
90,59,0.000967,CIN,BRY,NCAAB
92,56,0.000963,CIN,BRY,NCAAB
79,72,0.000963,CIN,BRY,NCAAB
82,54,0.00096,CIN,BRY,NCAAB
91,58,0.00096,CIN,BRY,NCAAB
90,56,0.000959,CIN,BRY,NCAAB
89,57,0.000957,CIN,BRY,NCAAB
76,57,0.000951,CIN,BRY,NCAAB
74,67,0.000948,CIN,BRY,NCAAB
93,65,0.000944,CIN,BRY,NCAAB
89,69,0.000944,CIN,BRY,NCAAB
93,63,0.000942,CIN,BRY,NCAAB
78,72,0.000941,CIN,BRY,NCAAB
83,52,0.000941,CIN,BRY,NCAAB
77,70,0.00094,CIN,BRY,NCAAB
74,66,0.000939,CIN,BRY,NCAAB
72,60,0.000939,CIN,BRY,NCAAB
74,62,0.000938,CIN,BRY,NCAAB
91,59,0.000938,CIN,BRY,NCAAB
76,69,0.000938,CIN,BRY,NCAAB
77,71,0.000936,CIN,BRY,NCAAB
73,60,0.000935,CIN,BRY,NCAAB
93,68,0.000935,CIN,BRY,NCAAB
91,56,0.00093,CIN,BRY,NCAAB
74,58,0.000928,CIN,BRY,NCAAB
72,61,0.000927,CIN,BRY,NCAAB
85,53,0.000926,CIN,BRY,NCAAB
86,72,0.000924,CIN,BRY,NCAAB
73,61,0.000923,CIN,BRY,NCAAB
83,54,0.000922,CIN,BRY,NCAAB
81,52,0.00092,CIN,BRY,NCAAB
87,70,0.000918,CIN,BRY,NCAAB
80,52,0.000918,CIN,BRY,NCAAB
84,52,0.000917,CIN,BRY,NCAAB
88,53,0.000917,CIN,BRY,NCAAB
77,55,0.000916,CIN,BRY,NCAAB
93,67,0.000915,CIN,BRY,NCAAB
71,64,0.000915,CIN,BRY,NCAAB
87,71,0.000913,CIN,BRY,NCAAB
75,70,0.00091,CIN,BRY,NCAAB
93,66,0.000907,CIN,BRY,NCAAB
74,59,0.000907,CIN,BRY,NCAAB
82,53,0.000906,CIN,BRY,NCAAB
93,62,0.000906,CIN,BRY,NCAAB
75,71,0.000905,CIN,BRY,NCAAB
92,57,0.000905,CIN,BRY,NCAAB
81,54,0.000902,CIN,BRY,NCAAB
85,73,0.000901,CIN,BRY,NCAAB
90,57,0.0009,CIN,BRY,NCAAB
80,54,0.000899,CIN,BRY,NCAAB
74,56,0.000899,CIN,BRY,NCAAB
84,54,0.000898,CIN,BRY,NCAAB
93,58,0.000896,CIN,BRY,NCAAB
87,55,0.000893,CIN,BRY,NCAAB
92,69,0.000892,CIN,BRY,NCAAB
88,73,0.000892,CIN,BRY,NCAAB
96,60,0.00089,CIN,BRY,NCAAB
90,69,0.000888,CIN,BRY,NCAAB
79,52,0.000886,CIN,BRY,NCAAB
75,55,0.000886,CIN,BRY,NCAAB
82,73,0.000882,CIN,BRY,NCAAB
89,70,0.000879,CIN,BRY,NCAAB
96,61,0.000878,CIN,BRY,NCAAB
93,59,0.000876,CIN,BRY,NCAAB
89,71,0.000875,CIN,BRY,NCAAB
76,70,0.000874,CIN,BRY,NCAAB
77,72,0.000873,CIN,BRY,NCAAB
91,57,0.000873,CIN,BRY,NCAAB
83,53,0.00087,CIN,BRY,NCAAB
76,71,0.00087,CIN,BRY,NCAAB
79,54,0.000869,CIN,BRY,NCAAB
93,56,0.000868,CIN,BRY,NCAAB
78,52,0.000866,CIN,BRY,NCAAB
72,65,0.000864,CIN,BRY,NCAAB
72,63,0.000862,CIN,BRY,NCAAB
91,69,0.000861,CIN,BRY,NCAAB
73,65,0.000861,CIN,BRY,NCAAB
73,63,0.000859,CIN,BRY,NCAAB
89,55,0.000856,CIN,BRY,NCAAB
72,68,0.000856,CIN,BRY,NCAAB
73,68,0.000853,CIN,BRY,NCAAB
87,72,0.000852,CIN,BRY,NCAAB
81,53,0.000851,CIN,BRY,NCAAB
76,55,0.000851,CIN,BRY,NCAAB
85,74,0.00085,CIN,BRY,NCAAB
86,52,0.00085,CIN,BRY,NCAAB
78,54,0.000849,CIN,BRY,NCAAB
80,53,0.000849,CIN,BRY,NCAAB
84,53,0.000848,CIN,BRY,NCAAB
95,64,0.000848,CIN,BRY,NCAAB
83,73,0.000846,CIN,BRY,NCAAB
75,72,0.000845,CIN,BRY,NCAAB
74,57,0.000844,CIN,BRY,NCAAB
88,74,0.000842,CIN,BRY,NCAAB
72,67,0.000838,CIN,BRY,NCAAB
71,60,0.000837,CIN,BRY,NCAAB
73,67,0.000834,CIN,BRY,NCAAB
86,54,0.000833,CIN,BRY,NCAAB
74,69,0.000833,CIN,BRY,NCAAB
82,74,0.000832,CIN,BRY,NCAAB
92,70,0.000832,CIN,BRY,NCAAB
72,66,0.000831,CIN,BRY,NCAAB
72,62,0.00083,CIN,BRY,NCAAB
85,75,0.000829,CIN,BRY,NCAAB
90,70,0.000828,CIN,BRY,NCAAB
81,73,0.000828,CIN,BRY,NCAAB
92,71,0.000827,CIN,BRY,NCAAB
73,66,0.000827,CIN,BRY,NCAAB
73,62,0.000826,CIN,BRY,NCAAB
71,61,0.000826,CIN,BRY,NCAAB
80,73,0.000825,CIN,BRY,NCAAB
84,73,0.000825,CIN,BRY,NCAAB
90,71,0.000824,CIN,BRY,NCAAB
72,58,0.000821,CIN,BRY,NCAAB
88,75,0.00082,CIN,BRY,NCAAB
79,53,0.00082,CIN,BRY,NCAAB
96,65,0.000819,CIN,BRY,NCAAB
73,58,0.000817,CIN,BRY,NCAAB
96,63,0.000817,CIN,BRY,NCAAB
89,72,0.000816,CIN,BRY,NCAAB
93,57,0.000815,CIN,BRY,NCAAB
76,72,0.000812,CIN,BRY,NCAAB
96,68,0.000811,CIN,BRY,NCAAB
82,75,0.000811,CIN,BRY,NCAAB
92,55,0.00081,CIN,BRY,NCAAB
90,55,0.000806,CIN,BRY,NCAAB
93,69,0.000804,CIN,BRY,NCAAB
77,52,0.000804,CIN,BRY,NCAAB
91,70,0.000803,CIN,BRY,NCAAB
72,59,0.000802,CIN,BRY,NCAAB
85,51,0.000801,CIN,BRY,NCAAB
78,53,0.000801,CIN,BRY,NCAAB
83,74,0.000799,CIN,BRY,NCAAB
91,71,0.000799,CIN,BRY,NCAAB
73,59,0.000798,CIN,BRY,NCAAB
79,73,0.000797,CIN,BRY,NCAAB
72,56,0.000795,CIN,BRY,NCAAB
96,67,0.000794,CIN,BRY,NCAAB
88,51,0.000793,CIN,BRY,NCAAB
73,56,0.000791,CIN,BRY,NCAAB
77,54,0.000788,CIN,BRY,NCAAB
96,66,0.000787,CIN,BRY,NCAAB
86,53,0.000787,CIN,BRY,NCAAB
96,62,0.000786,CIN,BRY,NCAAB
87,52,0.000784,CIN,BRY,NCAAB
82,51,0.000784,CIN,BRY,NCAAB
91,55,0.000781,CIN,BRY,NCAAB
81,74,0.000781,CIN,BRY,NCAAB
78,73,0.000779,CIN,BRY,NCAAB
80,74,0.000779,CIN,BRY,NCAAB
84,74,0.000779,CIN,BRY,NCAAB
83,75,0.000778,CIN,BRY,NCAAB
75,52,0.000778,CIN,BRY,NCAAB
96,58,0.000777,CIN,BRY,NCAAB
95,60,0.000776,CIN,BRY,NCAAB
74,70,0.000776,CIN,BRY,NCAAB
92,72,0.000772,CIN,BRY,NCAAB
74,71,0.000772,CIN,BRY,NCAAB
71,65,0.000771,CIN,BRY,NCAAB
71,63,0.000769,CIN,BRY,NCAAB
87,54,0.000769,CIN,BRY,NCAAB
90,72,0.000769,CIN,BRY,NCAAB
95,61,0.000766,CIN,BRY,NCAAB
70,64,0.000765,CIN,BRY,NCAAB
86,73,0.000765,CIN,BRY,NCAAB
71,68,0.000763,CIN,BRY,NCAAB
75,54,0.000762,CIN,BRY,NCAAB
81,75,0.000761,CIN,BRY,NCAAB
96,59,0.00076,CIN,BRY,NCAAB
80,75,0.000759,CIN,BRY,NCAAB
84,75,0.000759,CIN,BRY,NCAAB
74,55,0.000756,CIN,BRY,NCAAB
96,56,0.000753,CIN,BRY,NCAAB
83,51,0.000753,CIN,BRY,NCAAB
79,74,0.000753,CIN,BRY,NCAAB
89,52,0.000752,CIN,BRY,NCAAB
93,70,0.000749,CIN,BRY,NCAAB
76,52,0.000747,CIN,BRY,NCAAB
71,67,0.000747,CIN,BRY,NCAAB
72,57,0.000746,CIN,BRY,NCAAB
93,71,0.000746,CIN,BRY,NCAAB
91,72,0.000745,CIN,BRY,NCAAB
77,53,0.000744,CIN,BRY,NCAAB
73,57,0.000743,CIN,BRY,NCAAB
71,66,0.00074,CIN,BRY,NCAAB
71,62,0.00074,CIN,BRY,NCAAB
89,54,0.000737,CIN,BRY,NCAAB
81,51,0.000736,CIN,BRY,NCAAB
72,69,0.000736,CIN,BRY,NCAAB
78,74,0.000736,CIN,BRY,NCAAB
80,51,0.000734,CIN,BRY,NCAAB
84,51,0.000734,CIN,BRY,NCAAB
79,75,0.000733,CIN,BRY,NCAAB
73,69,0.000733,CIN,BRY,NCAAB
76,54,0.000732,CIN,BRY,NCAAB
71,58,0.000732,CIN,BRY,NCAAB
93,55,0.00073,CIN,BRY,NCAAB
87,53,0.000726,CIN,BRY,NCAAB
77,73,0.000723,CIN,BRY,NCAAB
86,74,0.000722,CIN,BRY,NCAAB
74,72,0.00072,CIN,BRY,NCAAB
75,53,0.00072,CIN,BRY,NCAAB
78,75,0.000717,CIN,BRY,NCAAB
71,59,0.000715,CIN,BRY,NCAAB
95,65,0.000714,CIN,BRY,NCAAB
95,63,0.000713,CIN,BRY,NCAAB
92,52,0.000711,CIN,BRY,NCAAB
79,51,0.000709,CIN,BRY,NCAAB
71,56,0.000708,CIN,BRY,NCAAB
95,68,0.000708,CIN,BRY,NCAAB
90,52,0.000708,CIN,BRY,NCAAB
96,57,0.000707,CIN,BRY,NCAAB
87,73,0.000706,CIN,BRY,NCAAB
86,75,0.000704,CIN,BRY,NCAAB
70,60,0.000701,CIN,BRY,NCAAB
75,73,0.0007,CIN,BRY,NCAAB
94,64,0.000698,CIN,BRY,NCAAB
96,69,0.000697,CIN,BRY,NCAAB
92,54,0.000697,CIN,BRY,NCAAB
93,72,0.000696,CIN,BRY,NCAAB
89,53,0.000695,CIN,BRY,NCAAB
78,51,0.000693,CIN,BRY,NCAAB
90,54,0.000693,CIN,BRY,NCAAB
95,67,0.000692,CIN,BRY,NCAAB
70,61,0.000691,CIN,BRY,NCAAB
76,53,0.000691,CIN,BRY,NCAAB
95,66,0.000686,CIN,BRY,NCAAB
72,70,0.000686,CIN,BRY,NCAAB
91,52,0.000686,CIN,BRY,NCAAB
95,62,0.000686,CIN,BRY,NCAAB
69,64,0.000684,CIN,BRY,NCAAB
73,70,0.000683,CIN,BRY,NCAAB
77,74,0.000683,CIN,BRY,NCAAB
72,71,0.000683,CIN,BRY,NCAAB
86,51,0.000681,CIN,BRY,NCAAB
73,71,0.00068,CIN,BRY,NCAAB
95,58,0.000678,CIN,BRY,NCAAB
89,73,0.000676,CIN,BRY,NCAAB
91,54,0.000672,CIN,BRY,NCAAB
76,73,0.000672,CIN,BRY,NCAAB
72,55,0.000668,CIN,BRY,NCAAB
87,74,0.000666,CIN,BRY,NCAAB
85,50,0.000665,CIN,BRY,NCAAB
71,57,0.000665,CIN,BRY,NCAAB
73,55,0.000665,CIN,BRY,NCAAB
77,75,0.000665,CIN,BRY,NCAAB
99,64,0.000664,CIN,BRY,NCAAB
74,52,0.000663,CIN,BRY,NCAAB
68,64,0.000663,CIN,BRY,NCAAB
95,59,0.000663,CIN,BRY,NCAAB
85,76,0.000661,CIN,BRY,NCAAB
75,74,0.000661,CIN,BRY,NCAAB
88,50,0.000659,CIN,BRY,NCAAB
92,53,0.000658,CIN,BRY,NCAAB
95,56,0.000657,CIN,BRY,NCAAB
71,69,0.000656,CIN,BRY,NCAAB
90,53,0.000655,CIN,BRY,NCAAB
88,76,0.000654,CIN,BRY,NCAAB
82,50,0.000651,CIN,BRY,NCAAB
96,70,0.00065,CIN,BRY,NCAAB
74,54,0.00065,CIN,BRY,NCAAB
87,75,0.000649,CIN,BRY,NCAAB
82,76,0.000647,CIN,BRY,NCAAB
96,71,0.000647,CIN,BRY,NCAAB
70,65,0.000645,CIN,BRY,NCAAB
75,75,0.000644,CIN,BRY,NCAAB
70,63,0.000643,CIN,BRY,NCAAB
77,51,0.000643,CIN,BRY,NCAAB
93,52,0.00064,CIN,BRY,NCAAB
92,73,0.00064,CIN,BRY,NCAAB
94,60,0.000639,CIN,BRY,NCAAB
70,68,0.000639,CIN,BRY,NCAAB
89,74,0.000638,CIN,BRY,NCAAB
72,72,0.000637,CIN,BRY,NCAAB
90,73,0.000637,CIN,BRY,NCAAB
91,53,0.000635,CIN,BRY,NCAAB
76,74,0.000635,CIN,BRY,NCAAB
85,49,0.000634,CIN,BRY,NCAAB
73,72,0.000634,CIN,BRY,NCAAB
96,55,0.000633,CIN,BRY,NCAAB
94,61,0.000631,CIN,BRY,NCAAB
88,49,0.000628,CIN,BRY,NCAAB
87,51,0.000628,CIN,BRY,NCAAB
93,54,0.000628,CIN,BRY,NCAAB
69,60,0.000626,CIN,BRY,NCAAB
70,67,0.000625,CIN,BRY,NCAAB
83,50,0.000625,CIN,BRY,NCAAB
75,51,0.000623,CIN,BRY,NCAAB
89,75,0.000622,CIN,BRY,NCAAB
82,49,0.000621,CIN,BRY,NCAAB
83,76,0.000621,CIN,BRY,NCAAB
70,66,0.00062,CIN,BRY,NCAAB
70,62,0.000619,CIN,BRY,NCAAB
76,75,0.000618,CIN,BRY,NCAAB
69,61,0.000618,CIN,BRY,NCAAB
91,73,0.000617,CIN,BRY,NCAAB
95,57,0.000617,CIN,BRY,NCAAB
85,48,0.000614,CIN,BRY,NCAAB
74,53,0.000614,CIN,BRY,NCAAB
70,58,0.000612,CIN,BRY,NCAAB
71,70,0.000612,CIN,BRY,NCAAB
81,50,0.000611,CIN,BRY,NCAAB
80,50,0.00061,CIN,BRY,NCAAB
84,50,0.000609,CIN,BRY,NCAAB
71,71,0.000609,CIN,BRY,NCAAB
95,69,0.000608,CIN,BRY,NCAAB
88,48,0.000608,CIN,BRY,NCAAB
99,60,0.000608,CIN,BRY,NCAAB
81,76,0.000607,CIN,BRY,NCAAB
68,60,0.000607,CIN,BRY,NCAAB
80,76,0.000606,CIN,BRY,NCAAB
84,76,0.000605,CIN,BRY,NCAAB
92,74,0.000604,CIN,BRY,NCAAB
96,72,0.000603,CIN,BRY,NCAAB
89,51,0.000602,CIN,BRY,NCAAB
82,48,0.000601,CIN,BRY,NCAAB
