homeScore,awayScore,probability,homeTeam,awayTeam,sport
19,20,0.000653,SF,SEA,NFL
29,13,0.00065,SF,SEA,NFL
31,31,0.00065,SF,SEA,NFL
27,21,0.000646,SF,SEA,NFL
33,17,0.000642,SF,SEA,NFL
21,16,0.000635,SF,SEA,NFL
70,27,0.00063,SF,SEA,NFL
31,34,0.000628,SF,SEA,NFL
24,21,0.000621,SF,SEA,NFL
20,45,0.000618,SF,SEA,NFL
37,27,0.000618,SF,SEA,NFL
45,23,0.000615,SF,SEA,NFL
28,16,0.000613,SF,SEA,NFL
40,7,0.00061,SF,SEA,NFL
56,20,0.000603,SF,SEA,NFL
14,24,0.0006,SF,SEA,NFL
45,31,0.0006,SF,SEA,NFL
20,41,0.000597,SF,SEA,NFL
14,14,0.000595,SF,SEA,NFL
9,17,0.000594,SF,SEA,NFL
13,45,0.000591,SF,SEA,NFL
27,19,0.000591,SF,SEA,NFL
27,30,0.00059,SF,SEA,NFL
21,9,0.000587,SF,SEA,NFL
6,24,0.000586,SF,SEA,NFL
32,6,0.000583,SF,SEA,NFL
36,13,0.000583,SF,SEA,NFL
10,45,0.000581,SF,SEA,NFL
6,14,0.000581,SF,SEA,NFL
45,34,0.00058,SF,SEA,NFL
17,45,0.000578,SF,SEA,NFL
20,38,0.000577,SF,SEA,NFL
26,17,0.000574,SF,SEA,NFL
49,3,0.000573,SF,SEA,NFL
25,7,0.000572,SF,SEA,NFL
51,23,0.000571,SF,SEA,NFL
13,41,0.000571,SF,SEA,NFL
35,17,0.000568,SF,SEA,NFL
24,19,0.000567,SF,SEA,NFL
24,30,0.000566,SF,SEA,NFL
28,9,0.000566,SF,SEA,NFL
32,10,0.000565,SF,SEA,NFL
16,23,0.000562,SF,SEA,NFL
10,41,0.000561,SF,SEA,NFL
17,41,0.000559,SF,SEA,NFL
51,31,0.000557,SF,SEA,NFL
12,3,0.000553,SF,SEA,NFL
20,12,0.000553,SF,SEA,NFL
44,17,0.000552,SF,SEA,NFL
13,38,0.000552,SF,SEA,NFL
48,23,0.000549,SF,SEA,NFL
16,31,0.000549,SF,SEA,NFL
34,21,0.000546,SF,SEA,NFL
33,20,0.000545,SF,SEA,NFL
41,23,0.000544,SF,SEA,NFL
22,17,0.000543,SF,SEA,NFL
10,38,0.000542,SF,SEA,NFL
17,38,0.00054,SF,SEA,NFL
14,27,0.00054,SF,SEA,NFL
29,7,0.000539,SF,SEA,NFL
51,34,0.000538,SF,SEA,NFL
48,31,0.000536,SF,SEA,NFL
15,3,0.000532,SF,SEA,NFL
41,31,0.000531,SF,SEA,NFL
16,34,0.00053,SF,SEA,NFL
13,12,0.000528,SF,SEA,NFL
6,27,0.000527,SF,SEA,NFL
42,16,0.000523,SF,SEA,NFL
20,48,0.000522,SF,SEA,NFL
21,24,0.000521,SF,SEA,NFL
27,45,0.00052,SF,SEA,NFL
10,12,0.000519,SF,SEA,NFL
48,34,0.000518,SF,SEA,NFL
20,37,0.000517,SF,SEA,NFL
17,12,0.000517,SF,SEA,NFL
21,14,0.000516,SF,SEA,NFL
47,3,0.000516,SF,SEA,NFL
20,28,0.000515,SF,SEA,NFL
20,51,0.000515,SF,SEA,NFL
41,34,0.000513,SF,SEA,NFL
7,16,0.00051,SF,SEA,NFL
31,21,0.00051,SF,SEA,NFL
54,23,0.000509,SF,SEA,NFL
19,16,0.000505,SF,SEA,NFL
9,20,0.000504,SF,SEA,NFL
28,24,0.000503,SF,SEA,NFL
27,41,0.000502,SF,SEA,NFL
24,45,0.0005,SF,SEA,NFL
28,14,0.000499,SF,SEA,NFL
34,19,0.000498,SF,SEA,NFL
13,48,0.000498,SF,SEA,NFL
34,30,0.000498,SF,SEA,NFL
54,31,0.000497,SF,SEA,NFL
13,37,0.000494,SF,SEA,NFL
13,28,0.000492,SF,SEA,NFL
13,51,0.000492,SF,SEA,NFL
10,48,0.00049,SF,SEA,NFL
38,23,0.000488,SF,SEA,NFL
17,48,0.000488,SF,SEA,NFL
26,20,0.000487,SF,SEA,NFL
27,38,0.000486,SF,SEA,NFL
10,37,0.000485,SF,SEA,NFL
10,28,0.000484,SF,SEA,NFL
10,51,0.000484,SF,SEA,NFL
17,37,0.000483,SF,SEA,NFL
42,9,0.000483,SF,SEA,NFL
36,7,0.000483,SF,SEA,NFL
24,41,0.000483,SF,SEA,NFL
17,28,0.000482,SF,SEA,NFL
35,20,0.000482,SF,SEA,NFL
17,51,0.000482,SF,SEA,NFL
54,34,0.00048,SF,SEA,NFL
49,13,0.00048,SF,SEA,NFL
38,31,0.000476,SF,SEA,NFL
40,17,0.000475,SF,SEA,NFL
23,23,0.000475,SF,SEA,NFL
50,6,0.000475,SF,SEA,NFL
7,9,0.000471,SF,SEA,NFL
45,21,0.000471,SF,SEA,NFL
21,27,0.000469,SF,SEA,NFL
44,20,0.000468,SF,SEA,NFL
19,9,0.000467,SF,SEA,NFL
24,38,0.000467,SF,SEA,NFL
56,16,0.000466,SF,SEA,NFL
31,19,0.000466,SF,SEA,NFL
31,30,0.000465,SF,SEA,NFL
27,12,0.000465,SF,SEA,NFL
23,31,0.000464,SF,SEA,NFL
12,13,0.000463,SF,SEA,NFL
22,20,0.000461,SF,SEA,NFL
38,34,0.00046,SF,SEA,NFL
50,10,0.00046,SF,SEA,NFL
30,23,0.000459,SF,SEA,NFL
28,27,0.000453,SF,SEA,NFL
30,31,0.000448,SF,SEA,NFL
23,34,0.000448,SF,SEA,NFL
24,12,0.000447,SF,SEA,NFL
25,17,0.000446,SF,SEA,NFL
15,13,0.000445,SF,SEA,NFL
18,6,0.000442,SF,SEA,NFL
39,6,0.000442,SF,SEA,NFL
34,45,0.000439,SF,SEA,NFL
32,3,0.000439,SF,SEA,NFL
27,48,0.000439,SF,SEA,NFL
20,54,0.000438,SF,SEA,NFL
51,21,0.000437,SF,SEA,NFL
27,37,0.000435,SF,SEA,NFL
70,23,0.000434,SF,SEA,NFL
27,28,0.000433,SF,SEA,NFL
30,34,0.000433,SF,SEA,NFL
27,51,0.000433,SF,SEA,NFL
47,13,0.000432,SF,SEA,NFL
16,21,0.000431,SF,SEA,NFL
56,9,0.00043,SF,SEA,NFL
45,19,0.00043,SF,SEA,NFL
45,30,0.00043,SF,SEA,NFL
42,24,0.000429,SF,SEA,NFL
18,10,0.000428,SF,SEA,NFL
39,10,0.000428,SF,SEA,NFL
42,14,0.000425,SF,SEA,NFL
37,23,0.000425,SF,SEA,NFL
34,41,0.000424,SF,SEA,NFL
70,31,0.000423,SF,SEA,NFL
24,48,0.000421,SF,SEA,NFL
33,16,0.000421,SF,SEA,NFL
48,21,0.000421,SF,SEA,NFL
29,17,0.00042,SF,SEA,NFL
7,24,0.000419,SF,SEA,NFL
13,54,0.000419,SF,SEA,NFL
24,37,0.000418,SF,SEA,NFL
41,21,0.000417,SF,SEA,NFL
24,28,0.000416,SF,SEA,NFL
24,51,0.000416,SF,SEA,NFL
3,6,0.000415,SF,SEA,NFL
11,6,0.000415,SF,SEA,NFL
37,31,0.000415,SF,SEA,NFL
7,14,0.000415,SF,SEA,NFL
19,24,0.000415,SF,SEA,NFL
43,6,0.000414,SF,SEA,NFL
10,54,0.000411,SF,SEA,NFL
19,14,0.000411,SF,SEA,NFL
31,45,0.000411,SF,SEA,NFL
34,38,0.00041,SF,SEA,NFL
17,54,0.00041,SF,SEA,NFL
70,34,0.000409,SF,SEA,NFL
20,22,0.000405,SF,SEA,NFL
40,20,0.000403,SF,SEA,NFL
3,10,0.000403,SF,SEA,NFL
11,10,0.000403,SF,SEA,NFL
43,10,0.000402,SF,SEA,NFL
37,34,0.000401,SF,SEA,NFL
51,19,0.0004,SF,SEA,NFL
51,30,0.000399,SF,SEA,NFL
49,7,0.000398,SF,SEA,NFL
31,41,0.000397,SF,SEA,NFL
16,19,0.000393,SF,SEA,NFL
16,30,0.000393,SF,SEA,NFL
34,12,0.000392,SF,SEA,NFL
54,21,0.00039,SF,SEA,NFL
9,16,0.00039,SF,SEA,NFL
33,9,0.000389,SF,SEA,NFL
13,22,0.000387,SF,SEA,NFL
42,27,0.000386,SF,SEA,NFL
48,19,0.000384,SF,SEA,NFL
48,30,0.000384,SF,SEA,NFL
12,7,0.000383,SF,SEA,NFL
31,38,0.000383,SF,SEA,NFL
56,24,0.000382,SF,SEA,NFL
41,19,0.000381,SF,SEA,NFL
41,30,0.00038,SF,SEA,NFL
10,22,0.00038,SF,SEA,NFL
56,14,0.000379,SF,SEA,NFL
45,45,0.000379,SF,SEA,NFL
17,22,0.000379,SF,SEA,NFL
25,20,0.000378,SF,SEA,NFL
26,16,0.000377,SF,SEA,NFL
7,27,0.000377,SF,SEA,NFL
36,17,0.000376,SF,SEA,NFL
38,21,0.000374,SF,SEA,NFL
19,27,0.000373,SF,SEA,NFL
35,16,0.000373,SF,SEA,NFL
14,23,0.000372,SF,SEA,NFL
20,15,0.000371,SF,SEA,NFL
34,48,0.00037,SF,SEA,NFL
15,7,0.000369,SF,SEA,NFL
27,54,0.000368,SF,SEA,NFL
32,13,0.000367,SF,SEA,NFL
34,37,0.000367,SF,SEA,NFL
31,12,0.000367,SF,SEA,NFL
45,41,0.000366,SF,SEA,NFL
34,28,0.000366,SF,SEA,NFL
34,51,0.000366,SF,SEA,NFL
23,21,0.000364,SF,SEA,NFL
6,23,0.000363,SF,SEA,NFL
14,31,0.000363,SF,SEA,NFL
20,11,0.000363,SF,SEA,NFL
44,16,0.000362,SF,SEA,NFL
9,9,0.00036,SF,SEA,NFL
47,7,0.000358,SF,SEA,NFL
50,3,0.000358,SF,SEA,NFL
22,16,0.000356,SF,SEA,NFL
54,19,0.000356,SF,SEA,NFL
29,20,0.000356,SF,SEA,NFL
54,30,0.000356,SF,SEA,NFL
13,15,0.000355,SF,SEA,NFL
6,31,0.000354,SF,SEA,NFL
24,54,0.000354,SF,SEA,NFL
45,38,0.000354,SF,SEA,NFL
30,21,0.000352,SF,SEA,NFL
51,45,0.000352,SF,SEA,NFL
14,34,0.00035,SF,SEA,NFL
10,15,0.000349,SF,SEA,NFL
26,9,0.000348,SF,SEA,NFL
17,15,0.000347,SF,SEA,NFL
13,11,0.000347,SF,SEA,NFL
16,45,0.000347,SF,SEA,NFL
31,48,0.000346,SF,SEA,NFL
20,26,0.000346,SF,SEA,NFL
33,24,0.000346,SF,SEA,NFL
56,27,0.000344,SF,SEA,NFL
35,9,0.000344,SF,SEA,NFL
31,37,0.000343,SF,SEA,NFL
33,14,0.000343,SF,SEA,NFL
6,34,0.000342,SF,SEA,NFL
31,28,0.000342,SF,SEA,NFL
31,51,0.000342,SF,SEA,NFL
38,19,0.000342,SF,SEA,NFL
38,30,0.000341,SF,SEA,NFL
10,11,0.000341,SF,SEA,NFL
27,22,0.000341,SF,SEA,NFL
51,41,0.00034,SF,SEA,NFL
17,11,0.000339,SF,SEA,NFL
45,12,0.000339,SF,SEA,NFL
48,45,0.000339,SF,SEA,NFL
41,45,0.000335,SF,SEA,NFL
16,41,0.000335,SF,SEA,NFL
44,9,0.000334,SF,SEA,NFL
18,3,0.000333,SF,SEA,NFL
23,19,0.000333,SF,SEA,NFL
39,3,0.000332,SF,SEA,NFL
70,21,0.000332,SF,SEA,NFL
23,30,0.000332,SF,SEA,NFL
13,26,0.000331,SF,SEA,NFL
22,9,0.000329,SF,SEA,NFL
51,38,0.000329,SF,SEA,NFL
24,22,0.000327,SF,SEA,NFL
48,41,0.000327,SF,SEA,NFL
37,21,0.000326,SF,SEA,NFL
10,26,0.000325,SF,SEA,NFL
41,41,0.000324,SF,SEA,NFL
16,38,0.000324,SF,SEA,NFL
17,26,0.000324,SF,SEA,NFL
21,23,0.000323,SF,SEA,NFL
30,19,0.000322,SF,SEA,NFL
30,30,0.000321,SF,SEA,NFL
45,48,0.00032,SF,SEA,NFL
9,24,0.00032,SF,SEA,NFL
36,20,0.000319,SF,SEA,NFL
45,37,0.000317,SF,SEA,NFL
9,14,0.000317,SF,SEA,NFL
48,38,0.000316,SF,SEA,NFL
45,28,0.000316,SF,SEA,NFL
45,51,0.000316,SF,SEA,NFL
21,31,0.000315,SF,SEA,NFL
51,12,0.000315,SF,SEA,NFL
54,45,0.000314,SF,SEA,NFL
41,38,0.000313,SF,SEA,NFL
3,3,0.000313,SF,SEA,NFL
11,3,0.000313,SF,SEA,NFL
27,15,0.000312,SF,SEA,NFL
43,3,0.000312,SF,SEA,NFL
40,16,0.000312,SF,SEA,NFL
28,23,0.000312,SF,SEA,NFL
34,54,0.000311,SF,SEA,NFL
33,27,0.000311,SF,SEA,NFL
49,17,0.00031,SF,SEA,NFL
16,12,0.00031,SF,SEA,NFL
26,24,0.000309,SF,SEA,NFL
20,70,0.000309,SF,SEA,NFL
26,14,0.000306,SF,SEA,NFL
35,24,0.000306,SF,SEA,NFL
27,11,0.000305,SF,SEA,NFL
32,7,0.000305,SF,SEA,NFL
21,34,0.000304,SF,SEA,NFL
28,31,0.000304,SF,SEA,NFL
70,19,0.000303,SF,SEA,NFL
54,41,0.000303,SF,SEA,NFL
