homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
BOS,Boston Celtics,1.0,120.01203602051407,108.17127483003297,11.840761190481103,1.223700772410221,1.0012941408959817,15.0,1.0,1.0,1.0,5.217780708960952,1.0
MIN,Minnesota Timberwolves,0.896551724137931,113.66670588065605,105.20731564346384,8.45939023719221,1.180063890672023,1.0325518608052386,1.0,4.0,3.0,3.0,4.018209857581143,2.0
NO,New Orleans Pelicans,0.9310344827586207,117.08900349282904,110.6112751717374,6.477728321091632,1.1808808372490815,1.008227023543864,9.0,3.0,5.0,2.0,3.838280583341268,3.0
OKC,Oklahoma City Thunder,0.8620689655172413,121.38854110553531,112.00061772684454,9.387923378690772,1.1468760877478077,1.0066370730807253,11.0,5.0,2.0,4.0,3.7821195471917397,4.0
LAC,LA Clippers,0.7931034482758621,117.7404371376385,110.13952771881155,7.600909418826944,1.1366799348337784,1.0033086849708301,13.0,7.0,4.0,5.0,3.2028933076395845,5.0
DEN,Denver Nuggets,0.8275862068965517,116.54322440635993,110.51987272753452,6.0233516788254065,1.1132713091867457,1.0010389205268393,16.0,6.0,7.0,6.0,2.89226482019718,6.0
MIL,Milwaukee Bucks,0.9655172413793104,123.59054487302204,118.90848671790297,4.682058155119066,1.0618476174730935,0.970560407595922,28.0,2.0,8.0,9.0,2.7370228294151615,7.0
PHI,Philadelphia 76ers,0.7586206896551724,118.14540810797769,111.70782159234268,6.4375865156350045,1.0983282647920152,0.9777433501973657,27.0,8.0,6.0,7.0,2.608949183301318,8.0
NY,New York Knicks,0.7241379310344828,114.79850115502877,110.50658199384443,4.291919161184339,1.0480283613282615,0.998334633790464,18.0,9.0,9.0,11.0,1.7715077117232685,9.0
CLE,Cleveland Cavaliers,0.6551724137931034,112.67229796840773,110.15128869933177,2.521009269075961,1.044655016269166,0.9922700205234117,22.0,10.5,10.0,13.0,1.24877489693773,10.0
MIA,Miami Heat,0.6206896551724138,112.38905870099131,110.77230265813553,1.6167560428557834,1.069469061455851,0.9685462282371115,29.0,12.0,12.0,8.0,1.194511290783081,11.0
IND,Indiana Pacers,0.6551724137931034,124.41831307281133,122.67149768077665,1.7468153920346765,1.018178720541756,0.9893861865955722,26.0,10.5,11.0,17.0,0.9217170038106665,12.0
DAL,Dallas Mavericks,0.5862068965517241,118.1955525392173,116.58190283905397,1.6136497001633359,1.0449050612043562,0.9954096092260809,21.0,13.0,13.0,12.0,0.8855873086807853,13.0
ORL,Orlando Magic,0.5517241379310345,112.20913057106202,110.68592363317707,1.5232069378849502,1.0230640561384623,1.0038275742347735,12.0,14.5,14.0,16.0,0.5850035602817565,14.0
SAC,Sacramento Kings,0.4827586206896552,116.77293361195775,115.36019700371389,1.4127366082438613,1.0537855468870678,1.0129953722327574,6.0,16.0,15.0,10.0,0.5839639392527705,15.0
HOU,Houston Rockets,0.5517241379310345,112.05114614319625,111.15232970638205,0.8988164368142009,0.9968068782619516,1.0117410894065513,7.0,14.5,16.0,18.0,0.28237877057544214,16.0
PHX,Phoenix Suns,0.4482758620689655,114.56606115494262,113.81011744234951,0.7559437125931083,1.0384381071804825,0.9663719587291941,30.0,17.0,17.0,14.0,0.24901585455483288,17.0
GS,Golden State Warriors,0.41379310344827586,117.47423517884748,117.24737794122969,0.22685723761779286,1.023596543523953,1.0316499630952187,2.0,18.0,18.0,15.0,-0.06257526988448767,18.0
LAL,Los Angeles Lakers,0.3793103448275862,113.62944808919018,115.00061959949531,-1.3711715103051318,0.9656391511961848,1.0180537231483981,4.0,19.0,19.0,20.0,-0.8777085857805438,19.0
UTAH,Utah Jazz,0.3448275862068966,115.76912714169893,117.27756922820082,-1.508442086501887,0.9818411075798726,1.009598413221761,8.0,20.0,20.0,19.0,-0.8839933587708836,20.0
BKN,Brooklyn Nets,0.3103448275862069,114.03334754005236,116.15735601091383,-2.124008470861469,0.940213585265448,0.996286069998624,20.0,21.0,21.0,22.0,-1.4208981037205313,21.0
TOR,Toronto Raptors,0.2413793103448276,113.8219807873708,116.9396132138416,-3.1176324264707915,0.9281758351050252,0.9915629110185102,24.0,23.0,22.0,23.0,-1.894505478095948,22.0
ATL,Atlanta Hawks,0.1724137931034483,120.22393138995375,123.5177075007867,-3.293776110832951,0.9469954037981552,0.9905526215814998,25.0,25.0,23.0,21.0,-1.9997880121266363,23.0
CHI,Chicago Bulls,0.27586206896551724,108.99267959935156,112.31071782670783,-3.3180382273562685,0.9028896717145004,0.9965204133325339,19.0,22.0,24.0,24.0,-2.011352349850707,24.0
MEM,Memphis Grizzlies,0.10344827586206896,107.19784338185474,113.47620719572168,-6.278363813866946,0.8826675583715664,1.0253710321668246,3.0,27.0,25.0,25.0,-3.18931856103334,25.0
SA,San Antonio Spurs,0.1724137931034483,112.38824455239413,121.74551514613631,-9.357270593742186,0.8280367799886629,1.015316909964947,5.0,25.0,26.0,26.0,-3.8609313192321246,26.0
POR,Portland Trail Blazers,0.1724137931034483,106.1662871608402,116.98978237971798,-10.823495218877781,0.8220965234104434,1.007656193141698,10.0,25.0,27.0,27.0,-4.130144794200959,27.0
WSH,Washington Wizards,0.06896551724137931,115.08322794188201,126.7990960718077,-11.715868129925681,0.7780543728152535,0.9916976736289176,23.0,28.0,29.0,28.0,-4.955810959107405,28.0
DET,Detroit Pistons,0.034482758620689655,110.9576222613588,122.64336959602998,-11.685747334671191,0.7744299433757131,1.0004180560966647,17.0,29.0,28.0,29.0,-5.093807602389422,29.0
CHA,Charlotte Hornets,0.0,107.50218851504404,120.42579398596186,-12.92360547091782,0.7436387997751898,1.0019421663768573,14.0,30.0,30.0,30.0,-5.639146780035681,30.0
