homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
BOS,Boston Celtics,1.0,124.08062960750428,96.04467940145452,28.035950206049762,1.279554615012996,1.009026335394701,13.0,1.0,1.0,1.0,5.731763315481384,1.0
PHI,Philadelphia 76ers,0.9310344827586207,122.99726692859535,101.02546018673641,21.97180674185894,1.1706576759875955,0.983567839622778,26.0,3.0,2.0,3.0,4.166164224260662,2.0
MIN,Minnesota Timberwolves,0.9655172413793104,116.14376968642847,97.1156117963718,19.028157890056676,1.1864694690095858,1.02120116446408,4.0,2.0,3.0,2.0,4.137125583182049,3.0
DEN,Denver Nuggets,0.8764367816091955,117.73600228329282,101.18064511661647,16.555357166676345,1.1367089191102824,0.9930726288966856,19.0,5.0,5.0,5.0,3.257968004728441,4.0
NO,New Orleans Pelicans,0.882183908045977,117.26494975474176,104.01767262933873,13.24727712540303,1.140770986442862,0.9856092271665753,23.0,4.0,7.0,4.0,3.0152606957275783,5.0
OKC,Oklahoma City Thunder,0.7586206896551724,122.06906356182425,104.42628525571729,17.642778306106962,1.1005501434545046,1.0132965595894352,7.0,8.0,4.0,7.0,2.698154499857259,6.0
MIL,Milwaukee Bucks,0.8275862068965517,125.13680784789712,111.3965091349859,13.740298712911212,1.091369964252965,0.9620458229556489,29.0,6.0,6.0,8.0,2.5140655687545976,7.0
MIA,Miami Heat,0.7931034482758621,114.52082286333676,102.92061488012514,11.600207983211618,1.120218930411118,0.9677130602316882,28.0,7.0,9.0,6.0,2.4243623066938915,8.0
LAC,LA Clippers,0.7241379310344828,116.84274306299837,104.42994656754547,12.412796495452895,1.086056123141468,0.9924714312093325,20.0,9.0,8.0,9.0,2.0163149844354407,9.0
ORL,Orlando Magic,0.6522988505747127,113.39746354860804,103.64650292045746,9.75096062815058,1.0677414225985753,0.9917995917055602,21.0,11.0,11.0,10.0,1.4093771585678496,10.0
GS,Golden State Warriors,0.6666666666666666,116.72480484302707,107.6901246890819,9.034680153945175,1.0448406755467077,1.0319232584634441,1.0,10.0,13.0,14.0,1.2247305257166716,11.0
NY,New York Knicks,0.603448275862069,115.80357505744068,105.30559918925566,10.497975868185023,1.0453669412877935,1.0100942899071792,12.0,12.0,10.0,13.0,1.1489136370823592,12.0
SAC,Sacramento Kings,0.5804597701149425,118.55276187106007,109.25496502724053,9.29779684381954,1.0666430425999265,1.0254905976586035,2.0,13.0,12.0,11.0,1.1241581846115878,13.0
CLE,Cleveland Cavaliers,0.5402298850574713,111.90519927075876,103.45192511919115,8.453274151567612,1.0585373163542169,1.0171393058435023,5.0,15.0,14.0,12.0,0.8570981555261505,14.0
HOU,Houston Rockets,0.5775862068965517,110.2393712799225,102.39477380566055,7.8445974742619455,1.004403412208804,1.0121447170207987,9.0,14.0,15.0,17.0,0.5274340378911853,15.0
DAL,Dallas Mavericks,0.47988505747126436,118.15915024888365,111.71215580253951,6.446994446344135,1.0281561680898117,0.9853973142334915,24.0,16.0,16.0,15.0,0.2568912564091423,16.0
PHX,Phoenix Suns,0.45114942528735635,113.15695070593085,107.99484433547835,5.162106370452506,1.0193162696503897,0.9598582364481898,30.0,17.0,17.0,16.0,-0.016461358369982276,17.0
LAL,Los Angeles Lakers,0.40804597701149425,113.026897900099,108.60152435571607,4.425373544382936,0.978626086604306,1.0052434367464052,14.0,18.0,18.0,18.0,-0.523869971046728,18.0
IND,Indiana Pacers,0.37643678160919536,124.46605323811497,120.38030370136688,4.085749536748082,0.9782787772576936,0.9852995540822256,25.0,19.0,20.0,19.0,-0.6607263034278785,19.0
BKN,Brooklyn Nets,0.35344827586206895,114.98929798424872,110.897397012091,4.091900972157717,0.9620913362924072,1.0049999033663475,15.0,20.0,19.0,21.0,-0.8554862528336302,20.0
ATL,Atlanta Hawks,0.3103448275862069,120.85353707912115,117.5519818140137,3.301555265107453,0.9766846838477732,1.0008250102339138,16.0,21.0,21.0,20.0,-0.9598129116266247,21.0
TOR,Toronto Raptors,0.27586206896551724,109.87555017386688,110.01018371772959,-0.1346335438627051,0.9143754421797552,0.9991825907787709,18.0,22.0,22.0,22.0,-1.8362263427891672,22.0
CHI,Chicago Bulls,0.2413793103448276,106.49211934561299,107.96453743949577,-1.47241809388278,0.887641256209833,1.0151903939446467,6.0,23.0,23.0,23.0,-2.265215899950158,23.0
UTAH,Utah Jazz,0.20689655172413793,109.01930798045589,114.97565176202522,-5.9563437815693305,0.870954736231624,0.9901090292007364,22.0,24.0,24.0,24.0,-2.897455397311453,24.0
