homeTeamAbbrev,teamName,observedRecord,observedWinPercent,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
LA,Los Angeles Kings,17 - 10,0.6296296296296297,0.8709677419354839,3.483955014084175,2.322496598819051,1.1614584152651242,0.1580893227273813,0.0015095459678960133,13.0,4.0,2.0,1.0,4.977875118698832,1.0
NYR,New York Rangers,21 - 8,0.7241379310344828,0.967741935483871,3.685136037412873,2.293358586243041,1.3917774511698324,0.0904160795630984,-0.0033951737183021326,16.0,1.0,1.0,6.0,4.821424970616369,2.0
VGK,Vegas Golden Knights,21 - 11,0.65625,0.9032258064516129,3.3554690889353394,2.4617352121399296,0.8937338767954097,0.1012625197755559,-0.025278050567856293,31.0,3.0,3.0,3.0,4.031294568553711,3.0
DAL,Dallas Stars,18 - 12,0.6,0.8064516129032258,3.6211520843089056,2.728310281282492,0.8928418030264136,0.0713620315319654,0.0036898609745588122,11.0,5.5,4.0,7.0,3.2964676024465334,4.0
BOS,Boston Bruins,19 - 10,0.6551724137931034,0.6774193548387096,3.1674003688469936,2.5637824268519314,0.6036179419950622,0.138997761803909,-0.020630484266343473,30.0,9.5,7.0,2.0,3.2504456400445747,5.0
COL,Colorado Avalanche,19 - 12,0.6129032258064516,0.8064516129032258,3.4141782588239207,2.6073271175201658,0.8068511413037549,0.0670652623192712,-0.020231387619451265,29.0,5.5,6.0,8.0,3.125785418750396,6.0
VAN,Vancouver Canucks,21 - 11,0.65625,0.6451612903225806,3.6243804939699094,2.789598000653746,0.8347824933161632,0.0909320126672257,-0.034468099833196375,32.0,12.0,5.0,5.0,2.851550304253344,7.0
TOR,Toronto Maple Leafs,16 - 12,0.5714285714285714,0.9354838709677419,3.3281959944335986,2.827717984061025,0.5004780103725737,0.0104003805418515,-0.006163948210442202,19.0,2.0,9.0,15.0,2.4926647112277216,8.0
WPG,Winnipeg Jets,18 - 12,0.6,0.5806451612903226,2.976678575585287,2.55020314484482,0.42647543074046723,0.0917432688822709,-0.0006808598733263209,14.0,14.0,10.0,4.0,2.060219443251421,9.0
NJ,New Jersey Devils,16 - 13,0.5517241379310345,0.7096774193548387,3.4197396667633053,2.8490775375377697,0.5706621292255356,0.0258044587158033,-0.016303326528175757,25.0,7.5,8.0,11.0,1.9288221657437261,10.0
FLA,Florida Panthers,18 - 13,0.5806451612903226,0.6774193548387096,2.9104754786139,2.492750327837713,0.417725150776187,0.0253291609292045,-0.014840410563371337,24.0,9.5,11.0,13.0,1.592329186980139,11.0
PHI,Philadelphia Flyers,17 - 13,0.5666666666666667,0.6451612903225806,2.9615251151704234,2.6352490783779636,0.32627603679245976,0.0382128801067066,0.0037963682726777697,10.0,12.0,13.0,10.0,1.504927137120479,12.0
OTT,Ottawa Senators,11 - 15,0.4230769230769231,0.7096774193548387,3.310753064882616,2.9688168275905027,0.3419362372921131,-0.0612830675961958,0.009985998749679231,5.0,7.5,12.0,25.0,0.540408301430946,13.0
EDM,Edmonton Oilers,13 - 15,0.4642857142857143,0.6451612903225806,3.1094351254893287,2.7884143368762624,0.32102078861306627,-0.0502184569281935,-0.0017892220166290762,15.0,12.0,14.0,23.0,0.405572259376898,14.0
NYI,New York Islanders,14 - 16,0.4666666666666667,0.3870967741935484,3.0064486082417194,3.122583649822797,-0.11613504158107757,0.0564862339533846,-0.011551955826690071,21.0,21.0,17.0,9.0,0.15397014918945262,15.0
PIT,Pittsburgh Penguins,14 - 16,0.4666666666666667,0.5161290322580645,3.002912684551323,3.179883014373408,-0.17697032982208505,0.0061131634270481,-0.017175077392710954,26.0,15.0,19.0,16.0,-0.06560541909793415,16.0
NSH,Nashville Predators,18 - 13,0.5806451612903226,0.41935483870967744,2.9108725473518695,2.9385898182395285,-0.027717270887658962,0.0183354199078516,-0.0192749715586804,28.0,18.5,16.0,14.0,-0.07483399649283012,17.0
DET,Detroit Red Wings,15 - 16,0.4838709677419355,0.3225806451612903,3.1301462571521017,3.294584925643597,-0.16443866849149513,0.0255716247398401,-0.011781611150417778,22.0,24.0,18.0,12.0,-0.5367888376236456,18.0
