homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
LA,Los Angeles Kings,0.8440860215053764,4.228518914807121,1.4126101174509442,2.815908797356177,1.197076894935145,1.0096547486146816,9.0,2.5,1.0,1.0,5.904943415042816,1.0
BOS,Boston Bruins,0.793010752688172,3.748765915136092,1.7391373106703594,2.0096286044657328,1.1643409099522462,0.9833992465481338,27.0,4.0,4.0,2.0,4.633670148110459,2.0
VGK,Vegas Golden Knights,0.8440860215053764,3.966124930006141,1.794627758165902,2.1714971718402394,1.1158200910409823,0.9775335441825824,31.0,2.5,3.0,3.0,4.418781997244685,3.0
NYR,New York Rangers,0.8575268817204302,4.0234992890090835,1.8071458722812395,2.216353416727844,1.1044930912150666,0.9996119557230352,15.0,1.0,2.0,4.0,4.380656619034401,4.0
WPG,Winnipeg Jets,0.7419354838709677,3.5167979629828743,1.9213740800278787,1.5954238829549956,1.0949673773454074,1.0044395173789262,14.0,5.0,7.0,5.0,3.2833549838160234,5.0
COL,Colorado Avalanche,0.7123655913978494,3.94937863630396,2.1272342669218465,1.8221443693821135,1.0694760591481929,0.9825598125536439,28.0,6.0,5.0,8.0,3.07312992850251,6.0
VAN,Vancouver Canucks,0.6370967741935484,4.035545989862497,2.3582712144385782,1.6772747754239186,1.0809542239889354,0.9673428924965686,32.0,8.0,6.0,6.0,2.7852266320088277,7.0
DAL,Dallas Stars,0.6182795698924731,3.980796702517919,2.4251172759767043,1.5556794265412148,1.0730604158177257,1.0060399974739356,12.0,9.0,8.0,7.0,2.516376418672343,8.0
PHI,Philadelphia Flyers,0.6612903225806451,3.3985636461358513,2.2452535581652238,1.1533100879706275,1.0554036988056987,1.007055966757919,10.0,7.0,9.0,10.0,2.1340591931306165,9.0
FLA,Florida Panthers,0.6075268817204301,3.261604969658034,2.1859756755032564,1.0756292941547776,1.0360170771671433,0.9871445052165836,24.0,11.0,11.0,11.0,1.6356400388421337,10.0
NJ,New Jersey Devils,0.6102150537634409,3.7609909249758138,2.6825574621209602,1.0784334628548535,1.028668774364924,0.9852258583459469,26.0,10.0,10.0,13.0,1.5646126649413958,11.0
TOR,Toronto Maple Leafs,0.5967741935483871,3.6999552278078807,2.7476254173534094,0.9523298104544713,1.0123589081097413,0.9934148077364702,19.0,12.0,12.0,15.0,1.2166918024474738,12.0
NYI,New York Islanders,0.47580645161290325,3.4702018077171095,2.7233465793796645,0.746855228337445,1.059521365430758,0.9911895568626736,22.0,13.0,13.0,9.0,1.1056916175377245,13.0
NSH,Nashville Predators,0.41397849462365593,3.300978433968383,2.5982151144187133,0.7027633195496699,1.0250790741819007,0.9815921819967162,30.0,15.5,14.0,14.0,0.4329165228963193,14.0
DET,Detroit Red Wings,0.41397849462365593,3.548021286058705,2.984236778457424,0.5637845076012811,1.0336170146645889,0.9912581784911835,21.0,15.5,15.0,12.0,0.41011352525170497,15.0
PIT,Pittsburgh Penguins,0.3897849462365592,3.2306032703056182,2.9992354393718013,0.23136783093381696,1.0031167773458252,0.986319084489632,25.0,18.0,19.0,16.0,-0.320479922181437,16.0
ARI,Arizona Coyotes,0.4032258064516129,3.15593692490536,2.8467512471376506,0.30918567776770933,0.983431756113228,1.0135742190994421,4.0,17.0,18.0,17.0,-0.42554063417677035,17.0
EDM,Edmonton Oilers,0.44086021505376344,3.190782734639866,2.8522280180483066,0.3385547165915592,0.9529902657733456,0.9991804149584548,16.0,14.0,17.0,23.0,-0.6010554902058044,18.0
OTT,Ottawa Senators,0.33333333333333337,3.490132668482044,3.0824479766792465,0.4076846918027974,0.9344059348593122,1.0130914569142695,5.0,19.0,16.0,25.0,-1.1729004195846033,19.0
CAR,Carolina Hurricanes,0.25,3.2268309890834375,3.10515825822839,0.12167273085504737,0.9556509002692376,0.9914794303954905,20.0,23.0,20.0,21.0,-1.5028982649258245,20.0
TB,Tampa Bay Lightning,0.2688172043010753,3.2317411112887098,3.3489040500016127,-0.11716293871290295,0.9654547125976496,0.9817186364994182,29.0,22.0,22.0,20.0,-1.5243041700201063,21.0
STL,St. Louis Blues,0.23387096774193547,2.9959430251436854,3.0699171899100777,-0.07397416476639229,0.9724302058874864,0.995662057987135,18.0,24.0,21.0,18.0,-1.5435358124080665,22.0
CBJ,Columbus Blue Jackets,0.1827956989247312,3.0808309028665333,3.390943290681854,-0.3101123878153209,0.9537770563684914,1.012430695117279,7.0,25.0,24.0,22.0,-2.16028942190224,23.0
MIN,Minnesota Wild,0.30913978494623656,2.9707530368441324,3.535967393263394,-0.5652143564192618,0.9228464990244708,1.0051958400327898,13.0,20.0,28.0,26.0,-2.2416838037508158,24.0
WSH,Washington Capitals,0.11021505376344087,2.620169850751831,3.1419269234417175,-0.5217570726898866,0.9695353062932038,0.9907325901902333,23.0,30.0,26.0,19.0,-2.4466318700045417,25.0
BUF,Buffalo Sabres,0.12634408602150538,2.9334531773129107,3.199611338816122,-0.26615816150321114,0.9428252201992496,1.0128274527790786,6.0,28.0,23.0,24.0,-2.46752618880838,26.0
SEA,Seattle Kraken,0.2849462365591398,2.847703581506034,3.8700383539778365,-1.0223347724718024,0.9135198689678824,0.9979799212780311,17.0,21.0,30.0,27.0,-2.8383816171329044,27.0
