homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
LA,Los Angeles Kings,0.9354838709677419,3.5223437917740634,2.1389465308065816,1.3833972609674818,1.17015745253576,1.0100845999996308,9.0,2.0,2.0,1.0,5.314408688321576,1.0
NYR,New York Rangers,1.0,3.655653933446778,2.145421335370426,1.5102325980763522,1.096649226887961,0.9993050162519436,16.0,1.0,1.0,6.0,4.80323969682852,2.0
BOS,Boston Bruins,0.7741935483870968,3.199854059816753,2.337780348785398,0.8620737110313552,1.1515279321845162,0.9858460098889147,27.0,6.5,7.0,2.0,3.876832707264535,3.0
VGK,Vegas Golden Knights,0.8709677419354839,3.3347203886587513,2.3319462780079157,1.0027741106508357,1.106651640758006,0.9794314627658938,31.0,3.5,3.0,3.0,3.8471681091300685,4.0
COL,Colorado Avalanche,0.8064516129032258,3.392191130358481,2.4626475793189386,0.9295435510395422,1.0706709629459632,0.9885567642928729,25.0,5.0,5.0,8.0,3.088449314028464,5.0
DAL,Dallas Stars,0.7741935483870968,3.572210778411521,2.632090296857296,0.9401204815542252,1.076301677759964,1.0063934706754518,11.0,6.5,4.0,7.0,3.054338109506956,6.0
VAN,Vancouver Canucks,0.6451612903225806,3.579143316311843,2.6627921675591244,0.9163511487527187,1.097506916107107,0.9679941334776214,32.0,12.5,6.0,5.0,2.8216640929984274,7.0
WPG,Winnipeg Jets,0.7419354838709677,2.949969784445113,2.3941162370602633,0.5558535473848498,1.0976044914202612,1.002553708961806,14.0,8.0,9.0,4.0,2.73228298392982,8.0
TOR,Toronto Maple Leafs,0.8709677419354839,3.355793757022881,2.8216255978158284,0.5341681592070526,1.0104030343195098,0.9971911317211669,19.0,3.5,10.0,15.0,2.105166268816593,9.0
NJ,New Jersey Devils,0.6774193548387096,3.434963795955315,2.8069716879156523,0.6279921080396629,1.026275257775996,0.9868233128519485,26.0,10.5,8.0,12.0,1.7189453631069807,10.0
PHI,Philadelphia Flyers,0.7096774193548387,2.917179221155977,2.5881971229300444,0.3289820982259326,1.0385587486155328,1.0066323596412468,10.0,9.0,12.0,10.0,1.6215461438842131,11.0
FLA,Florida Panthers,0.6774193548387096,2.8924953898179777,2.4462142876013773,0.44628110221660044,1.025900668618583,0.9894893828370326,24.0,10.5,11.0,13.0,1.4939273099374324,12.0
NYI,New York Islanders,0.4838709677419355,3.0142329562575987,3.0287777964305733,-0.014544840172974638,1.0606457480691964,0.9913169412050065,21.0,16.5,16.0,9.0,0.6649111214083703,13.0
PIT,Pittsburgh Penguins,0.5483870967741935,3.0059297230244417,3.1069735027820093,-0.10104377975756762,1.0069671139322147,0.9852404013230073,28.0,15.0,18.0,16.0,0.1366941729929261,14.0
OTT,Ottawa Senators,0.6451612903225806,3.285304281808792,3.026523675180455,0.2587806066283367,0.9402618058906268,1.0120658376455074,6.0,12.5,14.0,25.0,0.10672400341060106,15.0
NSH,Nashville Predators,0.45161290322580644,2.9162092183246613,2.9332531472667367,-0.017043928942075404,1.0169486385381996,0.9840294854461212,30.0,18.0,17.0,14.0,0.013516834622950613,16.0
EDM,Edmonton Oilers,0.5806451612903226,3.0896754298707982,2.8189267206668362,0.270748709203962,0.9491254373948588,1.0009359489127707,15.0,14.0,13.0,23.0,-0.0018771839942181012,17.0
DET,Detroit Red Wings,0.41935483870967744,3.085087711087673,3.280503686761789,-0.19541597567411628,1.0265610063529076,0.9920049872603537,20.0,20.0,19.0,11.0,-0.2012809132359077,18.0
CAR,Carolina Hurricanes,0.4838709677419355,3.1774319723148556,3.096761576072241,0.08067039624261474,0.9590671149474528,0.9910470780867818,22.0,16.5,15.0,22.0,-0.4580507105313617,19.0
