CAL,STAN,probability
39,34,0.00017122670556265227
27,70,0.0001707160006605185
51,34,0.00017018716184595168
30,66,0.00016989554596380456
39,28,0.00016975681894470927
45,15,0.00016951378275608726
37,73,0.00016944344328358497
34,40,0.00016939516003945136
56,9,0.0001691856854451347
37,55,0.00016916677225982
33,41,0.00016875904553798776
51,28,0.000168726199136186
42,69,0.00016863873663250468
23,31,0.00016862667493909467
66,23,0.0001683911110289739
69,21,0.0001680556921245639
55,9,0.00016796556273229323
27,12,0.00016789012531578744
70,6,0.00016746534444300122
53,14,0.00016704031706762186
43,6,0.0001662742086322986
33,16,0.00016602384866711283
48,22,0.00016601600176709055
27,62,0.00016591470389728985
29,27,0.00016576585040583043
47,27,0.00016544586974998504
56,56,0.00016544419710458238
41,40,0.0001643956538973879
55,56,0.00016425105702264214
45,39,0.00016419973859503262
63,52,0.00016405998922224265
23,6,0.00016363786806673756
40,35,0.0001635471884924807
49,26,0.00016290819228770585
81,24,0.0001627270146662602
50,20,0.00016268609681272588
29,31,0.00016180808259734028
32,3,0.00016168258783328727
47,31,0.0001614957416883785
49,70,0.00016124565134012825
40,41,0.0001610487094339692
44,49,0.0001605568192983367
58,24,0.00016006088447605426
48,69,0.00015950682679392433
32,34,0.00015947452542176786
66,59,0.00015874403612437023
73,38,0.00015864922286136927
37,37,0.000158606929251683
49,12,0.00015857653943026528
40,16,0.00015843847941816194
31,11,0.00015820454884171983
32,28,0.00015810552477405935
53,13,0.00015782273974189242
27,44,0.00015761073243893465
27,33,0.00015735181285780645
30,9,0.00015704857401236587
29,6,0.00015702100324138372
47,6,0.00015671790291356787
49,62,0.00015671070311694686
56,73,0.00015669565823793385
69,27,0.00015666788496187996
56,55,0.00015643980208118863
38,36,0.00015572725997500293
55,73,0.00015556561031977384
55,55,0.00015531159933040932
59,19,0.0001550384286852734
33,52,0.00015501253504741997
21,3,0.000154647423633555
63,23,0.00015394008195852117
39,45,0.0001539011800267893
30,56,0.00015357549408233722
24,19,0.0001531318281653312
51,45,0.0001529668222456013
69,31,0.00015292733701302116
21,34,0.0001525354388630263
77,20,0.0001523912534961583
31,51,0.00015191160158315508
37,81,0.00015170159424752127
21,28,0.0001512260064376925
46,20,0.00014987052687612641
26,21,0.00014979360643204166
28,19,0.0001497517207850045
35,29,0.00014911478561679473
49,44,0.00014886738859849714
52,29,0.0001488212735786386
49,33,0.0001486228323978938
35,18,0.0001485967401098307
69,6,0.0001484029938144294
52,18,0.00014830424777332238
59,77,0.00014824229634740162
35,32,0.00014797818338589374
40,52,0.0001479302554472872
20,38,0.00014785546754101213
52,32,0.00014768690859360146
31,15,0.00014755738257718788
37,63,0.00014751962548853478
53,24,0.00014706032709521172
44,66,0.00014687893410208626
56,37,0.0001466744106385705
24,77,0.00014641927194183869
27,22,0.00014604443321170066
55,37,0.00014561663332518903
30,73,0.00014545456145092692
33,23,0.00014545071265043553
30,55,0.00014521706000709378
63,59,0.00014512090206001004
17,14,0.0001448816785387062
35,25,0.0001441314877849911
52,25,0.00014384778468628587
22,10,0.00014374530555692178
34,11,0.00014353307680309578
32,45,0.0001433381408932255
73,3,0.0001432073055209631
28,77,0.00014318733206596695
31,39,0.00014293164398203724
66,42,0.000142612267128245
66,30,0.0001423470207753423
73,34,0.00014125155584739985
36,38,0.00014089824678261713
66,48,0.00014088209905081236
27,69,0.00014031830585341433
56,81,0.00014028858659685976
81,20,0.00014008125600916866
73,28,0.00014003898932034168
62,35,0.00013967236147912745
26,27,0.00013964327660574398
42,29,0.00013954450930195694
59,26,0.0001393587302428987
41,11,0.00013929686073352676
55,81,0.00013927686216870318
42,18,0.00013905971226612737
40,23,0.0001388052977185797
42,32,0.00013848085488347297
49,22,0.00013794272163538752
59,70,0.0001379365206401915
45,36,0.0001378897729998916
34,51,0.00013782372085350747
58,20,0.00013778615542925585
24,26,0.00013764495237638685
62,41,0.00013753861357783295
33,59,0.00013711788610577724
21,45,0.0001371011838356852
17,13,0.0001368868537056608
56,63,0.00013642124104060153
26,31,0.00013630920228664128
24,70,0.0001362402325379335
30,37,0.00013615222218289687
44,9,0.00013577240664156814
59,12,0.00013565324659846751
55,63,0.00013543740689251908
62,16,0.0001353094282664128
42,25,0.000134881042511805
28,26,0.0001346066896914418
59,62,0.00013405712932644024
24,12,0.0001339850372861717
34,15,0.00013387330061858575
41,51,0.00013375600995333374
20,3,0.00013346414644333177
28,70,0.00013323297649576243
44,56,0.00013276984247615658
49,69,0.00013253424713990372
25,14,0.00013252096998182572
24,62,0.00013240854842528442
26,6,0.0001322765052926531
65,14,0.00013208697607187785
48,29,0.00013198807296437118
20,34,0.00013164145688228325
48,18,0.00013152952803947184
54,21,0.00013143127958587355
28,12,0.00013102756058906484
48,32,0.00013098201620371464
40,59,0.0001308531849492985
20,28,0.00013051138774264787
63,42,0.00013037353311502959
30,81,0.00013022450698047935
63,30,0.00013013104973775668
35,40,0.00012996811691586802
41,15,0.00012992218189391235
52,40,0.0001297122924734192
34,39,0.00012967654080409357
28,62,0.00012948586986059413
70,38,0.00012947459137595195
63,48,0.00012879184501988917
43,38,0.00012855367354141768
48,25,0.00012757713628155568
17,24,0.00012755212280505992
59,44,0.0001273476180560894
60,7,0.000127204395006818
36,3,0.00012718409778784693
59,33,0.00012713841407984664
73,45,0.00012695905731586066
30,63,0.00012663459863081357
53,20,0.00012659480892503414
23,38,0.00012651540634894763
62,52,0.00012633520822330198
41,39,0.0001258492846883898
24,44,0.00012578154803810678
44,73,0.0001257490938034956
24,33,0.00012557491676860042
44,55,0.00012554376788562042
36,34,0.0001254471734261592
25,13,0.0001252082307010828
65,13,0.000124798185335379
50,21,0.00012464631120086067
36,28,0.00012437027878596876
33,42,0.00012318379372726153
37,19,0.00012315848510190727
28,44,0.00012300514848795254
33,30,0.00012295468263688464
28,33,0.00012280307822896524
54,27,0.00012252521964736606
39,35,0.00012171890509648615
33,48,0.00012168933135136862
42,40,0.00012162668527406903
29,38,0.00012139962629127613
47,38,0.00012116528651655797
51,35,0.00012097993086591307
60,17,0.00012024830332438276
31,36,0.00012002949646462271
66,49,0.00011996842870335836
39,41,0.00011985942870797886
54,31,0.00011959985010435509
51,41,0.00011913174364511869
62,23,0.00011854232345338498
20,45,0.00011832135348312239
59,22,0.00011800218431868247
39,16,0.00011791678241425398
37,77,0.00011775981478266999
44,37,0.00011770698964712575
40,42,0.00011755571939692005
40,30,0.00011733707603291795
51,16,0.00011720089145641836
70,3,0.00011687234913580322
77,21,0.00011675864120974801
25,24,0.00011666990062412651
24,22,0.00011655104070297265
65,24,0.00011628781749907815
50,27,0.00011620001499065442
40,48,0.00011612953666302326
27,29,0.00011611003217526771
54,6,0.00011606149797620579
43,3,0.00011604106765007486
27,18,0.00011570664977269076
38,43,0.00011568049353800492
70,34,0.00011527624998541834
27,32,0.00011522500309478775
76,10,0.00011521345925252912
48,40,0.00011504051209661825
38,65,0.00011499135944526511
46,21,0.00011482731898315066
69,38,0.00011473667609856452
43,34,0.00011445632112229842
70,28,0.00011428666710076594
23,3,0.00011420119256401485
38,76,0.00011411971489370822
28,22,0.0001139783878613992
56,19,0.00011389286901076382
43,28,0.00011347377687370227
50,31,0.00011342566383479108
59,69,0.00011337554076161317
32,35,0.00011336470301951104
55,19,0.0001130715035628236
36,45,0.00011275383683795109
23,34,0.00011264157279276714
44,81,0.00011258233210738478
38,47,0.00011237383014278819
27,25,0.00011222972701842956
24,69,0.00011198129375590062
62,59,0.0001117510702409527
23,28,0.00011167460715543811
32,41,0.00011163285217524143
37,26,0.00011070294150930743
35,11,0.0001101254823508205
39,52,0.0001100961067546273
50,6,0.0001100699745202443
52,11,0.00010990871541758838
32,16,0.00010982353980929875
17,20,0.0001098014463413689
66,66,0.00010974828108116334
63,49,0.00010967294908964843
49,29,0.00010966891031178066
29,3,0.0001095833503553758
37,70,0.00010957317528520329
28,69,0.00010950950979029557
44,63,0.00010947876686126925
51,52,0.00010942769632394193
47,3,0.00010937181974017007
49,18,0.00010928790526251167
56,77,0.00010890035833646948
34,36,0.00010889827796247529
77,27,0.00010884683010793728
49,32,0.00010883297759320245
21,35,0.00010843195601883527
55,77,0.00010811499756381717
29,34,0.00010808679540724767
47,34,0.0001078781536176513
37,12,0.00010775940192310298
81,21,0.00010732700686786923
29,28,0.00010715893001602036
46,27,0.0001070463783374813
47,28,0.00010695207930085636
21,41,0.00010677546180524653
37,62,0.00010649148798115435
77,31,0.0001062480410376751
22,7,0.00010604103025273095
49,25,0.00010600386233741391
35,51,0.00010574498977123568
30,19,0.00010572237610561988
41,36,0.00010568426872273826
38,78,0.00010565269562605804
58,21,0.00010556855407610793
52,51,0.00010553684523785373
21,16,0.00010504487659077756
46,31,0.00010449057622768415
38,54,0.0001041799230485043
33,49,0.00010362478959743917
70,45,0.00010361205539475562
69,3,0.00010356892981987533
39,23,0.00010330491777713494
77,6,0.00010310470112722096
42,11,0.00010305756288835612
43,45,0.0001028750908006082
35,15,0.00010271403729986909
51,23,0.00010267773770130153
32,52,0.00010253963783151887
52,15,0.00010251185878141817
45,43,0.00010243008832898863
56,26,0.00010237439674573054
26,38,0.00010226860087601224
38,58,0.00010220151563362734
69,34,0.00010215451244815217
45,65,0.00010181988980864202
55,26,0.00010163609949348801
66,9,0.00010144945793797927
46,6,0.00010139923077495845
56,70,0.00010132962653385105
69,28,0.00010127757242692933
23,45,0.00010124396726500811
27,40,0.00010120124690814524
37,44,0.00010116162717930094
30,77,0.00010108802019024485
45,76,0.00010104808614774113
37,33,0.00010099544099559253
55,70,0.00010059886388988144
25,20,0.0001004336388239607
73,35,0.00010041064952119705
62,42,0.00010039478565723183
63,66,0.00010032987656654963
22,17,0.0001002422437524819
62,30,0.00010020806013016283
65,20,0.00010010472795340577
81,27,0.00010005430314621587
56,12,9.965230928060639e-05
45,47,9.950218049174373e-05
35,39,9.949408125088453e-05
52,39,9.929824077502811e-05
66,56,9.920593501207906e-05
62,48,9.917679889646718e-05
42,51,9.89582129480362e-05
55,12,9.893364300798132e-05
40,49,9.889033548887638e-05
73,41,9.887669526987231e-05
56,62,9.84797846560319e-05
58,27,9.841500681410259e-05
21,52,9.807791317215331e-05
55,62,9.776957432293886e-05
81,31,9.766544139258244e-05
48,11,9.747692114925704e-05
39,59,9.73866108444224e-05
73,16,9.727413093536538e-05
29,45,9.715006373467191e-05
53,21,9.699400415173623e-05
47,45,9.696253330525514e-05
51,59,9.679536172202986e-05
32,23,9.621456350578027e-05
42,15,9.612178882292402e-05
58,31,9.606528432972113e-05
61,10,9.600121678397539e-05
49,40,9.558717935635746e-05
30,26,9.503022068322105e-05
33,66,9.479696165594443e-05
81,6,9.477601701540673e-05
30,70,9.406040062123075e-05
66,73,9.396001527935642e-05
59,29,9.38155403577299e-05
66,55,9.38065952761002e-05
64,10,9.374669621582235e-05
37,22,9.373785830161353e-05
48,51,9.359955397991439e-05
20,35,9.3579175890614e-05
56,44,9.355090673382616e-05
45,78,9.355090572480555e-05
59,18,9.348961212087065e-05
56,33,9.339722328086035e-05
58,6,9.32232004729876e-05
42,39,9.310849148308725e-05
59,32,9.310044727006113e-05
55,44,9.287624217333134e-05
63,9,9.274324383389181e-05
55,33,9.272366704505066e-05
24,29,9.266183440533142e-05
30,12,9.250341143449581e-05
24,18,9.233991430343026e-05
26,3,9.231441860670275e-05
45,54,9.224682912041433e-05
20,41,9.214958475284759e-05
57,10,9.214124791182223e-05
21,23,9.20280567103381e-05
24,32,9.19555352461378e-05
69,45,9.181803714070378e-05
30,62,9.141500185776762e-05
44,19,9.139962925479856e-05
26,34,9.10537015406393e-05
48,15,9.09167242773633e-05
73,52,9.082255201214681e-05
32,59,9.070246078621153e-05
63,56,9.069225610075977e-05
59,25,9.068029942960621e-05
20,16,9.065605144288539e-05
28,29,9.061649246629368e-05
45,58,9.049503467297798e-05
40,66,9.046583716020556e-05
53,27,9.042148642708911e-05
78,10,9.03778577824934e-05
28,18,9.030167816679395e-05
26,28,9.027205584484106e-05
37,69,9.006257330016485e-05
28,32,8.992578358006495e-05
54,38,8.973208800262994e-05
24,25,8.956514941481879e-05
36,35,8.917588262126576e-05
31,43,8.916275411494802e-05
31,65,8.863159201679358e-05
53,31,8.826261445616853e-05
48,39,8.806659917288422e-05
31,76,8.79597568054356e-05
66,37,8.795093635437031e-05
36,41,8.781355975098446e-05
33,9,8.762871071348014e-05
28,25,8.758816118066649e-05
39,42,8.74900607263006e-05
44,77,8.739311305545686e-05
39,30,8.732733685976241e-05
51,42,8.69588950848026e-05
30,44,8.683971378226155e-05
51,30,8.679715913993504e-05
21,59,8.675579767608903e-05
30,33,8.669705533527727e-05
56,22,8.668565229639931e-05
31,47,8.661408574198894e-05
39,48,8.642863373120793e-05
36,16,8.639030345627393e-05
55,22,8.606049814718131e-05
51,48,8.590391217657044e-05
63,73,8.589653197572449e-05
63,55,8.5756278207393e-05
27,11,8.575053939943087e-05
33,56,8.569082927528695e-05
53,6,8.565137197196383e-05
73,23,8.522023661413485e-05
50,38,8.509978599554763e-05
76,7,8.499306374413229e-05
38,50,8.493430895803461e-05
60,14,8.492233920594157e-05
20,52,8.464340794633476e-05
62,49,8.445419828069721e-05
17,21,8.412731953810251e-05
66,81,8.41217803249203e-05
40,9,8.362509236040848e-05
35,36,8.355199829125839e-05
52,36,8.33875376228609e-05
56,69,8.328687101956842e-05
55,69,8.268622798794841e-05
27,51,8.233961584644263e-05
44,26,8.215599439205553e-05
70,35,8.194573904664576e-05
26,45,8.184045862976661e-05
66,63,8.18027891566723e-05
40,56,8.177574968569653e-05
59,40,8.176941721308069e-05
32,42,8.148516242019976e-05
31,78,8.143365431435316e-05
43,35,8.136288111482947e-05
32,30,8.13336071396978e-05
44,70,8.131756077587172e-05
33,73,8.11595760578876e-05
33,55,8.10270568965608e-05
54,3,8.099813103311197e-05
49,11,8.099358891217459e-05
34,43,8.08940357787076e-05
24,40,8.076384965995288e-05
70,41,8.069386969426183e-05
36,52,8.066058009005552e-05
32,48,8.049658668514702e-05
30,22,8.04669617566205e-05
34,65,8.041213225072768e-05
63,37,8.040314163846126e-05
76,17,8.034527194618727e-05
73,59,8.033799549712512e-05
31,54,8.029848921275786e-05
60,13,8.023617575717546e-05
43,41,8.011991597137848e-05
23,35,8.00728418130139e-05
27,15,7.997952802874977e-05
44,12,7.997150481625981e-05
54,34,7.98919579384436e-05
34,76,7.980260126254261e-05
77,38,7.971463643291417e-05
20,23,7.942224803426206e-05
70,16,7.93860072375685e-05
54,28,7.920612964157193e-05
44,62,7.903054760876245e-05
28,40,7.898113415547615e-05
23,41,7.884958435277013e-05
43,16,7.882135598746136e-05
31,58,7.877359725840334e-05
34,47,7.858172417957938e-05
41,43,7.850654000469753e-05
17,27,7.842667542482066e-05
46,38,7.839606465498942e-05
42,36,7.818958096291171e-05
41,65,7.803885931311658e-05
21,42,7.793956418881164e-05
21,30,7.779460341114362e-05
49,51,7.777188392936704e-05
23,16,7.757161352931618e-05
27,39,7.747227028831791e-05
40,73,7.745152232085038e-05
41,76,7.74473179411549e-05
40,55,7.732505775215767e-05
30,69,7.73120036317541e-05
62,66,7.72595189548798e-05
21,48,7.699400355336342e-05
25,21,7.694992285847864e-05
63,81,7.690259704674541e-05
29,35,7.683501442795795e-05
50,3,7.681670816302783e-05
65,21,7.669791898395132e-05
47,35,7.668669848563114e-05
17,31,7.655418739086584e-05
41,47,7.626247366145215e-05
33,37,7.596913098824521e-05
50,34,7.576763981160874e-05
36,23,7.568509768133991e-05
29,41,7.566122063621994e-05
49,15,7.554272031311908e-05
47,41,7.551517048812267e-05
45,50,7.520566780668955e-05
50,28,7.511721650604876e-05
44,44,7.507509702924293e-05
44,33,7.49517652460885e-05
20,59,7.487217189783997e-05
63,63,7.478261762312988e-05
60,24,7.476462689100721e-05
37,29,7.452461900868293e-05
29,16,7.44349258721613e-05
47,16,7.429124286181831e-05
17,6,7.428933779751885e-05
37,18,7.426571011593992e-05
70,52,7.41208346149245e-05
37,32,7.395656770597713e-05
48,36,7.395555847242264e-05
34,78,7.38817122809333e-05
38,53,7.365848356623726e-05
39,49,7.359847314577119e-05
43,52,7.35936331170704e-05
81,38,7.327537596584147e-05
49,39,7.317455092144346e-05
51,49,7.315164547326512e-05
72,10,7.291734563656141e-05
34,54,7.285181939286923e-05
33,81,7.266163173884964e-05
69,35,7.261796788646832e-05
40,37,7.249822054559441e-05
23,52,7.242677818539183e-05
73,42,7.217394715482389e-05
58,38,7.207482735096095e-05
73,30,7.203970992093858e-05
37,25,7.203406536716574e-05
77,3,7.195571518252004e-05
54,45,7.180811288153966e-05
25,27,7.173563424011845e-05
41,78,7.170117728661194e-05
38,46,7.159386248427553e-05
69,41,7.150859710664385e-05
65,27,7.150070667815804e-05
34,58,7.146834189109545e-05
62,9,7.14173947993328e-05
36,59,7.134912173799868e-05
73,48,7.129833482564541e-05
77,34,7.097303230913392e-05
61,7,7.082017665792436e-05
22,14,7.07935629141372e-05
46,3,7.076548488673353e-05
41,54,7.070168051977321e-05
33,63,7.065856331088672e-05
77,28,7.036376805865836e-05
69,16,7.034960684082892e-05
25,31,7.00228991790544e-05
62,56,6.983802152522104e-05
46,34,6.979905671839882e-05
65,31,6.979358066588044e-05
44,22,6.956569406336126e-05
70,23,6.954875109737312e-05
29,52,6.949812721572036e-05
47,52,6.936397379224943e-05
41,58,6.935903478831632e-05
40,81,6.934183574932539e-05
59,11,6.928542727109846e-05
46,28,6.919987039942898e-05
64,7,6.915701497868434e-05
43,23,6.905406959597198e-05
56,29,6.891788790524478e-05
56,18,6.867845757624631e-05
32,49,6.85470268094013e-05
24,11,6.84333828277969e-05
55,29,6.84208702046455e-05
56,32,6.839257296200775e-05
66,19,6.82940154998529e-05
55,18,6.818316658427363e-05
50,45,6.81011127121443e-05
57,7,6.797267444308153e-05
23,23,6.795919116358968e-05
25,6,6.795127723209371e-05
55,32,6.789934369476176e-05
65,6,6.772874308903731e-05
40,63,6.743028437616511e-05
39,66,6.732859640863526e-05
20,42,6.726356743758894e-05
20,30,6.713846308082276e-05
61,17,6.694742020346083e-05
28,11,6.692284001557879e-05
51,66,6.69198341240321e-05
22,13,6.688705009267993e-05
44,69,6.683815412764206e-05
78,7,6.667182009290258e-05
56,25,6.66147067689805e-05
59,51,6.652944115820632e-05
20,48,6.644752769922547e-05
53,38,6.622072419666614e-05
62,73,6.614505038222584e-05
81,3,6.614321182192729e-05
55,25,6.613429900561527e-05
62,55,6.603704727244715e-05
24,51,6.571128872864839e-05
69,52,6.568376160133168e-05
21,49,6.556439525043077e-05
70,59,6.556432456049641e-05
31,50,6.546459713244818e-05
64,17,6.537520746606268e-05
66,77,6.530033727983006e-05
81,34,6.523990898790935e-05
45,53,6.522141069004262e-05
29,23,6.521119165172572e-05
43,59,6.509798321000216e-05
47,23,6.508531337328602e-05
58,3,6.505951705694128e-05
27,36,6.505877448556166e-05
37,40,6.495549288668334e-05
26,35,6.472680076446119e-05
81,28,6.467986043203698e-05
59,15,6.462251795992204e-05
60,20,6.436007482487572e-05
28,51,6.426083120676288e-05
57,17,6.42556318416757e-05
58,34,6.417101399640663e-05
36,42,6.409853407464827e-05
23,59,6.406583002590692e-05
36,30,6.397931640332115e-05
30,29,6.397382846536808e-05
24,15,6.382781610834125e-05
77,45,6.379164620707174e-05
30,18,6.375157448657792e-05
26,41,6.373798183259745e-05
58,28,6.362014131318119e-05
30,32,6.34861987789339e-05
45,46,6.339327775835044e-05
36,48,6.3320892433439e-05
78,17,6.302591388678289e-05
46,45,6.273645900281479e-05
32,66,6.270748435121931e-05
26,16,6.27049354088716e-05
59,39,6.259668319501859e-05
63,19,6.243314316938581e-05
28,15,6.241893282860265e-05
22,24,6.232581870743145e-05
39,9,6.223741768064347e-05
35,43,6.206579631575601e-05
52,43,6.194362829397956e-05
62,37,6.191483791299369e-05
51,9,6.18595647266841e-05
30,25,6.183587387310568e-05
24,39,6.182689424825009e-05
35,65,6.169605674319634e-05
69,23,6.1632112084048e-05
52,65,6.157461650314242e-05
29,59,6.147526255999107e-05
49,36,6.1449685013275e-05
66,26,6.138715003728857e-05
47,59,6.13565958093663e-05
35,76,6.122839524260899e-05
52,76,6.110787553018509e-05
39,56,6.08610567196937e-05
66,70,6.076067048976624e-05
73,49,6.071423733623943e-05
51,56,6.0491559865235065e-05
28,39,6.0462177689615664e-05
35,47,6.0291679604325624e-05
52,47,6.017300368837722e-05
56,40,6.006867847352289e-05
21,66,5.9978944099143116e-05
53,3,5.977521547734327e-05
66,12,5.9754894346920676e-05
63,77,5.969637715049269e-05
55,40,5.9635478946369714e-05
34,50,5.9393583287521234e-05
62,81,5.921922619202558e-05
66,62,5.9051808933582975e-05
33,19,5.899012818143542e-05
53,34,5.895887892431822e-05
70,42,5.8901595276176954e-05
70,30,5.879204345681553e-05
81,45,5.863862733962222e-05
26,52,5.854611295756169e-05
43,42,5.848264412139134e-05
53,28,5.845274953956483e-05
43,30,5.837387151456254e-05
70,48,5.8187002752624575e-05
69,59,5.810122735877626e-05
42,43,5.808237630824116e-05
32,9,5.796573972198092e-05
43,48,5.7773134301652675e-05
42,65,5.7736366843056756e-05
58,45,5.767788818403063e-05
39,73,5.764277932165981e-05
41,50,5.764064899839536e-05
62,63,5.758672552454857e-05
23,42,5.755537964455686e-05
39,55,5.7548658909216995e-05
23,30,5.744833166861437e-05
17,38,5.743625158336931e-05
42,76,5.729872013787632e-05
51,73,5.729282112524364e-05
51,55,5.719927213232937e-05
23,48,5.685711937178538e-05
54,35,5.679231878186031e-05
31,53,5.677355842658708e-05
76,14,5.674182711253452e-05
35,78,5.6685604343338594e-05
32,56,5.6683845578568806e-05
20,49,5.65835229813251e-05
52,78,5.65740264927847e-05
42,47,5.6422123470691085e-05
33,77,5.640428723123534e-05
40,19,5.629496174666425e-05
63,26,5.611901275664279e-05
66,44,5.609628706342806e-05
66,33,5.600413326828636e-05
54,41,5.5924713410782274e-05
35,54,5.589542096823179e-05
52,54,5.578539848545706e-05
30,40,5.575944721477826e-05
63,70,5.554629658236486e-05
73,66,5.5541972640836445e-05
21,9,5.544352318420775e-05
44,29,5.530696924464888e-05
29,42,5.522806890909412e-05
31,46,5.518221578755337e-05
29,30,5.5125349527718446e-05
47,42,5.512146122320863e-05
44,18,5.5114825140343755e-05
37,11,5.5038536798311805e-05
47,30,5.501894012281146e-05
54,16,5.5018302138793206e-05
48,43,5.49371735259575e-05
26,23,5.49347435030673e-05
44,32,5.488540122664301e-05
35,58,5.4833950465419716e-05
52,58,5.472601734198943e-05
63,12,5.462683437966622e-05
48,65,5.460990072414271e-05
29,48,5.45580435057476e-05
47,48,5.445272918135648e-05
19,10,5.42790433195839e-05
21,56,5.42174070680182e-05
48,76,5.4195952905307516e-05
63,62,5.398408652028293e-05
39,37,5.3956317486063315e-05
36,49,5.392103056751159e-05
50,35,5.386048939801315e-05
40,77,5.38272638137704e-05
72,7,5.3791185907866454e-05
32,73,5.368645531143397e-05
22,20,5.365230219605913e-05
51,37,5.3628740367560535e-05
76,13,5.361071368917322e-05
32,55,5.3598794872850535e-05
38,60,5.355155063103878e-05
44,25,5.345865421149868e-05
48,47,5.3366824583114575e-05
42,78,5.30474882813039e-05
50,41,5.3037673022613925e-05
33,26,5.302420457910343e-05
53,45,5.2993141517805076e-05
37,51,5.284925329289963e-05
59,36,5.256672458897789e-05
25,38,5.253602697538325e-05
33,70,5.2483072116165015e-05
38,72,5.241456601899046e-05
65,38,5.2363976350012035e-05
42,54,5.230801934881849e-05
69,42,5.2196907416899467e-05
50,16,5.217805405032431e-05
69,30,5.209982573098333e-05
66,22,5.197964835696302e-05
24,36,5.192028005723888e-05
17,3,5.1845768167839595e-05
26,59,5.1787548961734927e-05
20,66,5.176315512201998e-05
33,12,5.1614315708242024e-05
39,81,5.160719913675751e-05
69,48,5.156365598087668e-05
34,53,5.150852855805776e-05
54,52,5.136928553944921e-05
21,73,5.135043982900632e-05
73,9,5.1342061686158335e-05
37,15,5.133444322743433e-05
42,58,5.1314674659083506e-05
51,81,5.129388387776889e-05
63,44,5.1282202340401454e-05
21,55,5.1266593688471424e-05
63,33,5.119795702192701e-05
17,34,5.113772227729636e-05
33,62,5.100701361373598e-05
56,11,5.0897807462696326e-05
72,17,5.084964901472701e-05
28,36,5.077423403981247e-05
17,28,5.0698733199041975e-05
40,26,5.0601611836594124e-05
55,11,5.053074584778679e-05
77,35,5.045217541071229e-05
32,37,5.0253014541868396e-05
73,56,5.0206648103896525e-05
39,63,5.018453976656937e-05
48,78,5.0174928335579996e-05
40,70,5.008520286715942e-05
34,46,5.0064762832604525e-05
68,10,5.0048632541484915e-05
41,53,4.9988312721698055e-05
76,24,4.995483606374646e-05
66,69,4.9941624174970006e-05
51,63,4.987986169185889e-05
37,39,4.9725172914080165e-05
77,41,4.9681427194971435e-05
46,35,4.961763839708043e-05
70,49,4.9549256706294835e-05
48,54,4.947550218184596e-05
36,66,4.9327481262106444e-05
60,21,4.9311195441407926e-05
40,12,4.9256138576931516e-05
43,49,4.9196826212374634e-05
77,16,4.8876205265852985e-05
56,51,4.887323092375128e-05
46,41,4.885963924337684e-05
71,10,4.875519692024346e-05
50,52,4.871741317357046e-05
40,62,4.867658316261313e-05
41,46,4.858715810514795e-05
48,58,4.8535947827157555e-05
55,51,4.8520770022918424e-05
33,44,4.8454130865702966e-05
23,49,4.841679189612442e-05
33,33,4.8374531443293453e-05
27,43,4.832828332480518e-05
44,40,4.820543191151692e-05
54,23,4.820061285863707e-05
62,19,4.8076951484221e-05
46,16,4.806773661116813e-05
21,37,4.806639560181212e-05
32,81,4.806512841345116e-05
27,65,4.804038113261951e-05
20,9,4.784898657688204e-05
27,76,4.767623084627651e-05
73,73,4.7551766155855575e-05
63,22,4.751884632953809e-05
73,55,4.747412257420247e-05
56,15,4.747238497944245e-05
25,3,4.7422500597405916e-05
45,60,4.7417588683519124e-05
61,14,4.727993136122855e-05
65,3,4.7267196297591354e-05
30,11,4.7246479874117976e-05
55,15,4.7130026611512105e-05
38,8,4.701040620368367e-05
27,47,4.694684587985432e-05
20,56,4.6790821254481254e-05
25,34,4.677486226830298e-05
32,63,4.674011356163781e-05
65,34,4.662167892406789e-05
26,42,4.65248329749012e-05
29,49,4.645900931780774e-05
26,30,4.643830085172205e-05
45,72,4.6410837841791874e-05
81,35,4.637670429100866e-05
25,28,4.637332593155937e-05
47,49,4.636932869761339e-05
40,44,4.624033762332194e-05
65,28,4.6221457581659084e-05
64,14,4.616959566668611e-05
40,33,4.6164374973676255e-05
56,39,4.598418534098394e-05
21,81,4.597370920003213e-05
60,27,4.596976512417743e-05
62,77,4.596949124059662e-05
17,45,4.5963366383162884e-05
26,48,4.596039498901131e-05
50,23,4.571231908705875e-05
81,41,4.5668216266592434e-05
63,69,4.565572179943466e-05
55,39,4.565255947784765e-05
49,43,4.564730600944013e-05
77,52,4.5634555171342204e-05
58,35,4.561686529509209e-05
36,9,4.559749078699177e-05
35,50,4.5569614710167165e-05
52,50,4.547991716316506e-05
54,59,4.543921458854034e-05
57,14,4.537892354647819e-05
49,65,4.537537498761667e-05
30,51,4.536714322939149e-05
70,66,4.532814017103931e-05
49,76,4.503142568069824e-05
43,66,4.500573334012243e-05
81,16,4.4928039277367255e-05
58,41,4.491998518541067e-05
33,22,4.4898313519283285e-05
46,52,4.487970713791084e-05
60,31,4.487220699548627e-05
21,63,4.470634865208979e-05
61,13,4.4670941921266696e-05
36,56,4.458911658743044e-05
73,37,4.451066069196791e-05
78,14,4.451046617613732e-05
49,47,4.434250282910028e-05
20,73,4.4316565127574186e-05
23,66,4.429215038902402e-05
20,55,4.4244204054132876e-05
58,16,4.419193530501936e-05
27,78,4.4138931742783774e-05
30,15,4.406679174051773e-05
69,49,4.390913272803506e-05
