homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
BOS,Boston Celtics,29,117.69263374800097,104.28743204422045,13.40520170378052,1.191861479162568,1.0975372337076321,1.0,1.0,1.0,1.0,5.499812389223356,1.0
PHI,Philadelphia 76ers,27,117.47404035069785,105.80816626991047,11.665874080787376,1.125432076670742,1.0574100044881334,4.0,3.0,2.0,2.0,4.36247424542433,2.0
MIN,Minnesota Timberwolves,28,110.00731233916062,100.78339636078597,9.223915978374649,1.1252928666596038,1.074290353203863,2.0,2.0,3.0,3.0,4.121149812846511,3.0
OKC,Oklahoma City Thunder,26,115.74665136768859,106.73116385220088,9.015487515487706,1.0373080763730762,1.0094372149991118,14.0,4.0,4.0,14.0,2.9925191707479524,4.0
LAC,LA Clippers,25,111.83652261286412,104.48507244884942,7.351450164014693,1.0717906099490722,1.0353574974979438,8.0,5.0,5.0,7.0,2.9783323285809953,5.0
DEN,Denver Nuggets,24,112.35750184480928,106.07112872958689,6.286373115222389,1.0723807455230197,1.0413801436637686,6.0,6.0,6.0,6.0,2.71572132210022,6.0
ORL,Orlando Magic,21,110.95370570569621,106.57168368760917,4.382022018087042,1.0949709403780044,1.025914693981362,9.0,8.5,7.0,5.0,2.3209625067110613,7.0
NO,New Orleans Pelicans,19,111.69836146934341,109.13100837441384,2.5673530949295724,1.1041589234390534,1.0601343860011516,3.0,12.0,10.0,4.0,1.9206842559024593,8.0
HOU,Houston Rockets,20,108.25557820006607,104.58590446179228,3.6696737382737865,1.065684590712585,1.0222394922561588,10.0,10.5,8.0,9.0,1.8139565441061256,9.0
PHX,Phoenix Suns,21,109.4031236010422,107.09612191324796,2.3070016877942408,1.0672476780973517,1.0193981089589927,11.0,8.5,11.0,8.0,1.74592890257133,10.0
MIL,Milwaukee Bucks,22,117.23042559572359,115.01825273145393,2.212172864269661,1.0423728992579546,0.9916100419493091,18.0,7.0,13.0,12.0,1.6001791401379073,11.0
DAL,Dallas Mavericks,20,116.09525974171723,112.82529393662892,3.2699658050883045,1.0123653768040015,0.9992645163728026,16.0,10.5,9.0,17.0,1.2285973477840257,12.0
BKN,Brooklyn Nets,17,111.79697704745254,109.57331419977567,2.223662847676877,1.0293908250612789,1.0145536548553886,13.0,13.0,12.0,15.0,0.9031805127562809,13.0
SAC,Sacramento Kings,14,114.26124623330954,113.5205202299393,0.7407260033702414,1.0547440787580395,1.0444680908296975,5.0,16.0,15.0,10.0,0.5968430808899585,14.0
CLE,Cleveland Cavaliers,15,106.69248395918312,106.01756795480141,0.6749160043817142,1.041321856875305,1.017931516165771,12.0,14.5,16.0,13.0,0.5685848564097029,15.0
GS,Golden State Warriors,13,109.72821712817867,109.72203123311452,0.006185895064149349,1.0482830893307258,1.0412429585986125,7.0,17.5,18.0,11.0,0.31240086597372096,16.0
LAL,Los Angeles Lakers,15,111.50374807118156,111.1932089561401,0.3105391150414647,0.9887785872161854,1.0034877860894063,15.0,14.5,17.0,20.0,-0.003977211131246702,17.0
NY,New York Knicks,13,106.99658668033827,106.00380825347604,0.9927784268622304,0.999232355395098,0.9894835127524036,19.0,17.5,14.0,19.0,-0.029771513079039115,18.0
MIA,Miami Heat,11,112.63162858289064,113.26430724355032,-0.6326786606596784,1.0242320455551794,0.9943014460452292,17.0,19.0,20.0,16.0,-0.2462166697796953,19.0
IND,Indiana Pacers,10,121.5620735385369,122.02680043471646,-0.4647268961795703,1.009951300062815,0.9752898110978035,22.0,20.0,19.0,18.0,-0.47717993190949376,20.0
TOR,Toronto Raptors,9,108.02059223675745,110.442889585885,-2.422297349127547,0.9751405831133844,0.9872439153473613,21.0,21.0,22.0,21.0,-1.219344172196629,21.0
ATL,Atlanta Hawks,8,112.30051122108755,114.54660736242631,-2.246096141338768,0.9637864025335928,0.9891621866454111,20.0,22.0,21.0,22.0,-1.4201629627898509,22.0
CHI,Chicago Bulls,5,102.1378784137778,108.73902093155972,-6.601142517781923,0.8814655476915376,0.949843404383712,23.0,25.0,23.0,24.0,-3.207930538328611,23.0
POR,Portland Trail Blazers,7,99.47707873657745,108.65750584663412,-9.18042711005667,0.886833264515048,0.9157466994275538,28.0,23.0,27.0,23.0,-3.300639788406653,24.0
MEM,Memphis Grizzlies,6,105.94052849491277,113.93286512654255,-7.992336631629783,0.8626382415870861,0.9492757965457277,24.0,24.0,25.0,27.0,-3.481787774026883,25.0
UTAH,Utah Jazz,2,105.01092542514466,112.4415655640684,-7.430640138923735,0.8732435314011613,0.944952499053375,25.0,28.0,24.0,25.0,-3.7516576976995206,26.0
CHA,Charlotte Hornets,3,107.82308416276246,116.22788499737287,-8.404800834610413,0.8684863327762328,0.9311161151760281,27.0,27.0,26.0,26.0,-3.825883098446057,27.0
WSH,Washington Wizards,4,113.90627099546882,125.12795641310223,-11.22168541763341,0.8069716645236366,0.8899103213459669,30.0,26.0,29.0,30.0,-4.728663950562541,28.0
SA,San Antonio Spurs,0,109.5757969944002,120.72910621236159,-11.153309217961379,0.8493268800945034,0.9321871835464729,26.0,30.0,28.0,28.0,-4.755988265270567,29.0
DET,Detroit Pistons,1,105.17810700695064,117.73326614955445,-12.555159142603813,0.810206374769179,0.9080330272399482,29.0,29.0,30.0,29.0,-5.232123708539142,30.0
