homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
BOS,Boston Celtics,29,118.50870213270534,103.64375689637022,14.864945236335117,1.2150431580104442,1.1047059876599936,1.0,1.0,1.0,1.0,5.751349109937423,1.0
PHI,Philadelphia 76ers,28,117.54671891858996,104.31717956552312,13.22953935306684,1.129108100499271,1.0527781439559498,4.0,2.0,2.0,3.0,4.590990226526857,2.0
MIN,Minnesota Timberwolves,27,110.65988176371319,100.51477375113676,10.14510801257643,1.1368417301370604,1.0779948451457928,2.0,3.0,3.0,2.0,4.129625130422143,3.0
LAC,LA Clippers,26,113.25830222828385,104.62561749298264,8.632684735301211,1.088941487461723,1.0416614654744825,7.0,4.0,5.0,5.0,3.3501927693565907,4.0
OKC,Oklahoma City Thunder,25,115.61988616214764,106.41777613889143,9.20211002325621,1.0365361473364996,1.0114116197350034,13.0,5.0,4.0,14.0,2.811782091727285,5.0
NO,New Orleans Pelicans,23,112.7727944771108,108.59924861717373,4.173545859937079,1.1160412380040945,1.0711371746477345,3.0,7.0,7.0,4.0,2.6577821764262275,6.0
DEN,Denver Nuggets,24,111.21017429210876,106.02418026581196,5.185994026296797,1.0791433708251323,1.0452346203505718,6.0,6.0,6.0,6.0,2.557126135949005,7.0
HOU,Houston Rockets,22,108.59223292037557,104.67855279772179,3.9136801226537727,1.0558287078660615,1.02290516664764,9.0,8.0,8.0,11.0,1.9314359477559901,8.0
MIL,Milwaukee Bucks,20,117.48203883953332,114.83359678148932,2.6484420580439973,1.056765811260819,0.9908962530624137,18.0,10.0,10.0,10.0,1.5388949126376246,9.0
DAL,Dallas Mavericks,21,116.56580180369689,112.82335810175796,3.7424437019389245,1.0154605873323606,1.0004060830223833,15.0,9.0,9.0,17.0,1.4071746812425756,10.0
PHX,Phoenix Suns,18,109.2598253327019,107.8465500173483,1.4132753153535873,1.0584734173083812,1.0089680645394226,14.0,11.0,13.0,8.0,1.1578350283039818,11.0
SAC,Sacramento Kings,17,114.76043771657423,113.177285986437,1.5831517301372315,1.054693810974301,1.0387743323343757,8.0,12.5,11.0,12.0,1.0304263261729005,12.0
CLE,Cleveland Cavaliers,17,107.16456302443235,106.28187803416921,0.8826849902631437,1.049688305125529,1.0169406467051936,10.0,12.5,15.0,13.0,0.8868970616305842,13.0
ORL,Orlando Magic,15,109.11995849278335,107.8666082994175,1.253350193365847,1.0574454969765683,1.015195630871892,11.0,15.0,14.0,9.0,0.7829362425383448,14.0
BKN,Brooklyn Nets,15,111.20934912018144,109.78011874924077,1.4292303709406724,1.0211854058183876,1.0118452141321819,12.0,15.0,12.0,16.0,0.4597926857050817,15.0
GS,Golden State Warriors,12,109.67290580226432,109.5510405157916,0.1218652864727261,1.0630061334270569,1.0495559987486216,5.0,18.5,18.0,7.0,0.3385066192249322,16.0
LAL,Los Angeles Lakers,15,112.35972513199991,111.75487375420856,0.6048513777913485,0.9814459902843096,0.9964964202085127,16.0,15.0,17.0,20.0,-0.033187537785015486,17.0
NY,New York Knicks,13,108.28609544301081,107.53187970046369,0.7542157425471174,1.0018054740682567,0.9911060330309561,17.0,17.0,16.0,18.0,-0.04670109707860062,18.0
MIA,Miami Heat,12,112.89613644645492,113.13679361864975,-0.24065717219482963,1.0223596865414697,0.9873795563319536,19.0,18.5,19.0,15.0,-0.10011829731435917,19.0
IND,Indiana Pacers,10,121.5114358632542,122.83219202945648,-1.3207561662022727,0.9942701987684744,0.9689140551978934,22.0,20.5,20.0,19.0,-0.7452865157185774,20.0
ATL,Atlanta Hawks,10,112.88781923929447,114.3707931021698,-1.4829738628753262,0.9618653603207576,0.9867332296037786,20.0,20.5,21.0,22.0,-1.0776675748986855,21.0
TOR,Toronto Raptors,8,107.84740895719047,110.8957955502755,-3.048386593085027,0.9667067222596514,0.9846962946188895,21.0,22.0,22.0,21.0,-1.4738007722253395,22.0
CHI,Chicago Bulls,5,102.58170044068852,108.79845782344509,-6.216757382756569,0.8820351155754135,0.9432268322354036,25.0,25.0,23.0,23.0,-3.0601184994002595,23.0
MEM,Memphis Grizzlies,6,104.90290390732389,112.86007459297066,-7.957170685646773,0.8709745264959853,0.9595411613694164,23.0,24.0,24.0,25.0,-3.289151609194561,24.0
POR,Portland Trail Blazers,7,101.27127008471273,110.6003807370536,-9.329110652340873,0.8758282145772441,0.9179354658523127,28.0,23.0,27.0,24.0,-3.3155302517310385,25.0
UTAH,Utah Jazz,2,104.552795786698,112.96373930602294,-8.410943519324945,0.8628996707098724,0.9363109005060081,27.0,28.0,25.0,26.0,-3.886034116132623,26.0
WSH,Washington Wizards,4,115.20697257746878,124.19273429552685,-8.985761718058072,0.8326454887384026,0.9080836764462454,29.0,26.0,26.0,29.0,-4.02532163732157,27.0
CHA,Charlotte Hornets,3,106.69115526341619,117.71265618340344,-11.021500919987247,0.8510751253196316,0.9424314706721574,26.0,27.0,28.0,28.0,-4.241147805109938,28.0
SA,San Antonio Spurs,0,109.72154171103902,121.96441863479079,-12.242876923751766,0.8549749954066161,0.94513229561888,24.0,30.0,29.0,27.0,-4.713746693835281,29.0
DET,Detroit Pistons,1,104.95933511682635,118.4835576568807,-13.524222540054353,0.7922306919969764,0.8925612045540738,30.0,29.0,30.0,30.0,-5.374934737811711,30.0
