homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
BOS,Boston Celtics,1.0,119.51733826099526,108.70209167670994,10.815246584285319,1.2179669849179204,1.0000111493241333,15.0,1.0,1.0,1.0,5.04938654239535,1.0
OKC,Oklahoma City Thunder,0.896551724137931,122.43246407450354,112.12985428171952,10.302609792784025,1.1408144837635894,1.0063436899071805,9.0,4.5,2.0,4.0,4.0133028256703565,2.0
NO,New Orleans Pelicans,0.9310344827586207,116.83302893284069,109.99530947248698,6.837719460353711,1.188383803963636,1.0052966986174068,10.0,2.5,5.0,2.0,3.9762955520009804,3.0
MIN,Minnesota Timberwolves,0.896551724137931,113.15638671011189,105.77364827852051,7.3827384315913775,1.1714131574555366,1.0369421921484117,1.0,4.5,3.0,3.0,3.81029522517715,4.0
LAC,LA Clippers,0.7931034482758621,117.13617651053366,110.17623494472784,6.959941565805821,1.1403040061104073,1.0024392151760404,12.0,7.0,4.0,5.0,3.155164173187126,5.0
DEN,Denver Nuggets,0.8275862068965517,115.74408994581948,110.55521991087484,5.188870034944642,1.0987205107090146,0.9991835912779512,17.0,6.0,7.0,6.0,2.666482942246717,6.0
MIL,Milwaukee Bucks,0.9310344827586207,123.46568758846186,118.8031226449389,4.662564943522966,1.0530861978972883,0.9663281340498194,30.0,2.5,8.0,11.0,2.5642728996511535,7.0
PHI,Philadelphia 76ers,0.7586206896551724,118.11569325660837,111.66475059955552,6.450942657052849,1.086040954401511,0.9749610992652075,27.0,8.0,6.0,7.0,2.5303843422505117,8.0
NY,New York Knicks,0.7241379310344828,115.83400541201709,111.2772415063596,4.5567639056574905,1.040368567481441,1.0003130824430155,14.0,9.0,9.0,13.0,1.7620438519810036,9.0
SAC,Sacramento Kings,0.6206896551724138,117.40833807048905,115.06829185364523,2.3400462168438168,1.0695453894808322,1.010291962858374,8.0,11.0,10.0,8.0,1.3130465102781086,10.0
HOU,Houston Rockets,0.6896551724137931,111.73757356137261,109.51857069070634,2.219002870666273,1.0094279218454056,1.0133516559925768,7.0,10.0,11.0,18.0,1.0432771229389444,11.0
MIA,Miami Heat,0.5862068965517241,112.39673911478346,111.60377148152057,0.7929676332628901,1.068415101496968,0.9732283092722593,28.0,12.5,16.0,9.0,0.9530727899372892,12.0
ORL,Orlando Magic,0.5862068965517241,112.4120557217258,110.87228337033117,1.5397723513946318,1.034607042542817,0.9962452034230415,19.0,12.5,13.0,14.0,0.7977878862454159,13.0
CLE,Cleveland Cavaliers,0.5517241379310345,112.44021244633538,110.68615721615612,1.7540552301792616,1.0439815662983016,0.9918253401345717,23.0,14.0,12.0,12.0,0.7912558293334233,14.0
DAL,Dallas Mavericks,0.4827586206896552,118.43857163268939,117.12899096775844,1.309580664930948,1.0532408426775597,0.9916888127712545,24.0,17.0,14.0,10.0,0.5688474234110653,15.0
GS,Golden State Warriors,0.5172413793103449,116.70498060339057,115.99320595256627,0.7117746508242959,1.0205787083274782,1.0341104863653605,2.0,15.5,17.0,16.0,0.3309419976508635,16.0
IND,Indiana Pacers,0.5172413793103449,125.63325231132679,124.42349966550215,1.2097526458246364,1.0109934253660076,0.9856306916071287,26.0,15.5,15.0,17.0,0.3307395197425334,17.0
PHX,Phoenix Suns,0.41379310344827586,114.41418631504251,114.22096570849402,0.19322060654849338,1.0324250600926477,0.9707826490285436,29.0,18.0,18.0,15.0,0.0037228701028957367,18.0
LAL,Los Angeles Lakers,0.3793103448275862,113.68355962606891,114.75432074641608,-1.0707611203471714,0.9704459890408028,1.0203114224999967,5.0,19.0,19.0,20.0,-0.7981808318286965,19.0
BKN,Brooklyn Nets,0.3448275862068966,113.89384580352058,115.78411090760149,-1.8902651040809104,0.9405805656709568,0.995259842647649,20.0,20.0,20.0,22.0,-1.275926763973757,20.0
UTAH,Utah Jazz,0.2413793103448276,114.76451692822717,116.98102839289183,-2.216511464664663,0.9685427367086435,1.0136037891706595,6.0,23.0,23.0,21.0,-1.4451789934015387,21.0
TOR,Toronto Raptors,0.3103448275862069,114.2676265366072,116.40854437969942,-2.1409178430922253,0.9334640429426376,0.9901032873992046,25.0,21.0,21.0,23.0,-1.4851576360246705,22.0
ATL,Atlanta Hawks,0.20689655172413793,121.07755332012664,123.22345175874136,-2.145898438614722,0.9733488509318736,0.9926162989194821,22.0,24.0,22.0,19.0,-1.5101402757027038,23.0
CHI,Chicago Bulls,0.27586206896551724,108.15551782213801,110.50018790909544,-2.3446700869574357,0.9046711856363644,0.9985552943046994,18.0,22.0,24.0,24.0,-1.8600779269763854,24.0
MEM,Memphis Grizzlies,0.13793103448275862,107.53931297200177,113.15494244603026,-5.615629474028495,0.8956928023589877,1.0221632757507257,4.0,26.0,25.0,25.0,-2.8888710971507257,25.0
POR,Portland Trail Blazers,0.1724137931034483,106.53884982818866,116.38608670486641,-9.847236876677755,0.8273968728468939,1.0012563461141668,13.0,25.0,26.0,26.0,-3.9672945496825798,26.0
SA,San Antonio Spurs,0.10344827586206896,112.01851648694343,122.02566667427348,-10.007150187330055,0.8269656886600126,1.0273978581501577,3.0,27.0,27.0,27.0,-4.223418430144934,27.0
WSH,Washington Wizards,0.06896551724137931,115.07053822932227,127.7686920957017,-12.698153866379428,0.7593956966709529,0.9948340878004471,21.0,28.0,29.0,29.0,-5.288387727850935,28.0
CHA,Charlotte Hornets,0.034482758620689655,107.93999712552397,120.28123059949878,-12.34123347397481,0.7498616978972302,1.0034900906597997,11.0,29.0,28.0,30.0,-5.423878376369304,29.0
DET,Detroit Pistons,0.0,110.39019982848166,123.29934213880745,-12.909142310325791,0.7663028390195046,0.999625567032679,16.0,30.0,30.0,28.0,-5.493807695094693,30.0
