homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
BOS,Boston Celtics,29,114.73017614347046,98.93446448478137,15.795711658689086,1.191011669439071,1.0075045954912436,9.0,1.0,1.0,1.0,5.481087228335253,1.0
PHI,Philadelphia 76ers,28,118.9751409844839,106.01070286632402,12.964438118159876,1.1248421317780752,1.005416821804474,12.0,2.0,2.0,2.0,4.363874199140373,2.0
MIN,Minnesota Timberwolves,27,109.33390065784948,99.93459290861284,9.399307749236641,1.114879017258895,0.9972693820864552,19.0,3.0,3.0,3.0,3.7188703773939062,3.0
ORL,Orlando Magic,25,109.68379838956112,103.7060906484527,5.977707741108418,1.0940140223347286,0.9690538299391337,29.0,5.0,5.0,5.0,2.868676048062282,4.0
NO,New Orleans Pelicans,26,111.82035399818463,108.11761908988123,3.7027349083033982,1.1036558210629124,0.9999742701401116,18.0,4.0,13.0,4.0,2.8031319559789862,5.0
HOU,Houston Rockets,24,105.79766678757788,100.67882253090575,5.1188442566721335,1.0565818371373308,1.0042370990291547,15.0,6.0,7.0,9.0,2.2772335391116627,6.0
OKC,Oklahoma City Thunder,22,114.09423337118129,107.28155249940501,6.81268087177628,1.0506890979545676,1.0009612665035885,17.0,7.5,4.0,11.0,2.1960731758306475,7.0
DEN,Denver Nuggets,22,112.0598711527215,107.220004097617,4.839867055104506,1.0468138144377006,1.0098412324285835,7.0,7.5,9.0,12.0,1.918444529583388,8.0
GS,Golden State Warriors,21,112.64189621406902,108.46750142090269,4.1743947931663286,1.058072319466488,1.0341127878638783,1.0,9.5,11.0,8.0,1.83649008220383,9.0
BKN,Brooklyn Nets,21,114.27091250250501,109.02435411397093,5.246558388534083,1.0369061261981836,1.0015627004572232,16.0,9.5,6.0,14.0,1.7550522239286008,10.0
SAC,Sacramento Kings,19,114.50336938720345,109.47543733554157,5.027932051661878,1.0604505444245402,1.0259017585420995,3.0,11.0,8.0,7.0,1.7361211501426004,11.0
LAC,LA Clippers,18,110.07134630206545,106.17042812389678,3.9009181781686664,1.0332657426068776,0.9768088600265062,25.0,12.0,12.0,17.0,1.214497499276652,12.0
NY,New York Knicks,17,111.09944400756899,106.5458723829592,4.553571624609788,1.005104771644025,1.0047787899154166,14.0,13.0,10.0,19.0,0.8986783848151296,13.0
PHX,Phoenix Suns,14,109.13164472690804,106.81562740648128,2.3160173204267522,1.0650543580885072,0.9524815784840457,30.0,16.0,15.0,6.0,0.8848971163679358,14.0
MIL,Milwaukee Bucks,16,116.93884433159452,114.17824818260671,2.7605961489878155,1.0361375245837872,0.970803594928409,27.0,14.0,14.0,16.0,0.8775638000425315,15.0
CLE,Cleveland Cavaliers,15,107.33702813063528,105.55547454772818,1.7815535829070939,1.0552092603371073,1.0077556146693194,8.0,15.0,16.0,10.0,0.8356276162600204,16.0
IND,Indiana Pacers,13,122.19615490150704,120.62113023661217,1.575024664894869,1.0405720890019647,0.9857731001662305,23.0,17.0,17.0,13.0,0.4370060922890274,17.0
MIA,Miami Heat,11,108.64628929317627,108.46514928542452,0.18114000775175043,1.0366236351288018,0.9761762502860091,26.0,19.0,20.0,15.0,0.0012770279161565812,18.0
DAL,Dallas Mavericks,11,114.89333060473409,114.26326654345932,0.6300640612747657,1.0051749527241682,0.9700637306227775,28.0,19.0,19.0,18.0,-0.2582933050475799,19.0
LAL,Los Angeles Lakers,11,109.45701974010154,108.09904727712538,1.3579724629761643,0.975264818906358,1.0201560437379318,4.0,19.0,18.0,20.0,-0.4687147927781159,20.0
TOR,Toronto Raptors,9,109.23067921939105,110.85943981053794,-1.6287605911468859,0.964623256277526,1.0072653682280452,10.0,21.0,21.0,22.0,-1.1641814635455716,21.0
ATL,Atlanta Hawks,8,117.66195507011874,119.31979816076156,-1.657843090642828,0.9719311719676352,1.0144537104805667,5.0,22.0,22.0,21.0,-1.2084953782697847,22.0
CHI,Chicago Bulls,7,103.99690669338978,111.69736151509643,-7.700454821706657,0.8731088894986121,1.0058404865196453,11.0,23.0,23.0,25.0,-3.0406213669174673,23.0
POR,Portland Trail Blazers,6,102.72019381426438,112.08147910895605,-9.361285294691669,0.8931907095186584,0.9864369208078094,22.0,24.0,24.0,23.0,-3.155050809395864,24.0
MEM,Memphis Grizzlies,5,102.95594367496595,113.14969680046403,-10.193753125498077,0.8645217985918401,0.9825516998955567,24.0,25.0,26.0,26.0,-3.65581512660434,25.0
CHA,Charlotte Hornets,2,110.55431969061944,120.48825577112257,-9.93393608050313,0.8788740222884789,0.9891096938470357,21.0,28.0,25.0,24.0,-3.822305492667949,26.0
UTAH,Utah Jazz,4,107.20078366102616,118.70462976576498,-11.503846104738813,0.8416505762000527,1.0051299995537837,13.0,26.0,27.0,28.0,-4.156551707419962,27.0
SA,San Antonio Spurs,0,105.77878861019175,120.83698927440794,-15.058200664216187,0.8522255403837942,1.0297349915895855,2.0,30.0,29.0,27.0,-4.9364576310831545,28.0
DET,Detroit Pistons,1,105.88936263002411,120.58801738834441,-14.698654758320302,0.8205069916529293,0.996550283571615,20.0,29.0,28.0,29.0,-5.09580294720161,29.0
WSH,Washington Wizards,3,111.56594017512643,127.94624128807219,-16.38030111294576,0.8134627704416857,1.0098756962194846,6.0,27.0,30.0,30.0,-5.142312025747609,30.0
